科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"25,680,513.19","44,060,327.79","65,371,445.99","107,684,243.98","25,665,968.43","50,003,858.60","67,317,764.65","167,735,380.52","59,992,883.84","110,500,132.48","142,297,127.71","237,215,037.98","17,434,488.10","18,003,985.21","18,592,466.72","215,175,139.59","456,906.85","1,149,964.28","20,773,944.82","386,823,956.59","587,895.84","1,069,936.88","1,386,599.54","218,227,094.54","102,460,490.46","102,660,380.33","102,732,025.64","177,672,584.82","43,741.78","7,023,471.78","20,415,500.35","29,813,478.35","3,280,348.00","7,467,414.48","7,515,414.48","10,649,737.55","4,428,503.16","4,822,840.16","5,008,981.02","5,367,611.26","10,012,862.07","10,178,491.09","22,072,481.67","38,224,603.57"
二、营业利润,"1,289,487.35","3,423,723.18","6,125,500.95","12,567,022.33","4,190,018.86","3,933,004.10","2,888,643.50","41,730,050.35","4,725,901.84","-1,112,620.41","-655,173.05","23,866,140.85","1,749,205.99","967,489.56","-1,022,098.24","2,447,352.84","-840,865.07","-11,072,444.70","-18,884,525.29","2,161,731.36","-5,302,459.45","-6,773,163.75","-10,380,965.15","38,475,698.64","18,763,103.42","14,955,448.20","12,066,964.03","52,111,571.04","-3,538,089.17","-4,018,530.72","-993,169.33","3,681,848.79","-4,387,033.10","-6,796,997.65","-9,049,603.08","-12,126,992.81","-2,729,044.25","-4,806,049.68","-7,036,549.48","-5,259,322.22","-138,831.69","-2,952,227.37","-1,821,371.37","4,852,923.43"
减:营业成本,"5,328,246.84","11,617,221.85","17,535,691.01","24,198,791.07","1,852,357.60","11,553,731.78","14,323,803.74","98,197,544.96","46,933,199.98","85,797,988.10","110,692,687.99","165,820,909.00","12,142,346.63","12,387,051.70","12,496,224.40","148,694,083.54","89,244.39","256,326.48","15,809,860.04","197,793,687.43","89,244.39","272,315.26","384,292.25","118,947,580.91","71,492,584.57","71,541,552.11","71,568,974.83","85,494,338.40","5,800.96","3,341,821.83","10,436,648.86","12,156,415.75","2,524,259.67","5,173,438.22","5,173,438.22","7,725,577.78","2,939,529.22","2,638,616.76","2,786,029.46","2,776,274.61","7,732,174.10","7,789,760.59","15,594,159.61","23,391,651.57"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"839,140.28","1,413,962.66","2,087,175.16","2,763,314.89","1,784,060.43","3,373,513.90","4,334,429.50","10,935,265.03","3,887,629.85","7,151,773.51","9,220,281.92","15,183,787.92","1,109,909.55","939,215.37","950,454.07","13,978,267.04","24,876.91","45,943.76","1,789,650.30","73,799,603.42","33,420.95","384,970.15","402,906.12","43,760,164.07","8,062,777.04","8,074,108.70","8,077,216.59","19,809,250.22","1,408,396.65","2,686,130.74","3,620,593.72","5,472,279.61","243,247.44","720,119.60","766,684.35","1,217,137.47","439,833.73","522,792.90","489,145.12","-2,919,452.50","6,605.65","534,879.63","541,987.99","1,104,718.22"
营业外收入,"10,801.16","110,839.14","322,158.36","368,888.86","9,518.00","20,733.00","20,743.00","2,257,540.82",,"1,589.00","202,082.30","264,525.50",,,"71,870.00","423,470.73",,,"12,745.10","75,612.34","57,370.57","58,655.42","-2,566.47","-1,076.10",,"14,881,711.01","14,891,748.39","886,271.41","11,012,710.28","10,943,136.78","10,943,136.78","10,945,187.05",,"2,678.23","2,678.23","652,678.23",,,,"6,440.61",,,"97,944.54","48,781.49"
销售费用,"3,283,921.87","7,130,167.00","10,058,381.53","14,258,773.55","5,469,033.49","11,380,176.07","16,600,442.06","17,663,227.73","1,213,483.53","3,890,146.54","7,225,149.12","9,509,140.02","1,016,460.75","1,686,811.99","2,151,772.35","5,309,424.03","993,657.73","1,961,424.17","3,776,508.65","12,294,605.74","1,444,356.30","2,331,191.11","3,915,832.13","6,497,381.97","638,357.28","2,823,659.24","4,108,942.90","5,298,457.88","574,999.97","777,299.35","950,516.64","1,399,232.89","228,753.12","489,350.01","690,975.52","818,766.36","161,550.52","271,697.30","563,857.53","644,208.37","74,649.84","126,534.17","352,514.00","352,514.00"
减:营业外支出,120.77,"219,328.08","611,691.70","11,886,840.79",,"124,733.75","124,733.75","28,926,082.61","43,875.00","148,590.42","365,990.42","202,390.42","32,616.82","39,616.82","47,590.49","57,744.12","65,298.00","151,403.93","1,825,705.59","1,513,044.35","446,649.67","1,705.00","1,705.00","66,133.79","22,000.00","32,337.10","32,345.19","73,409.90","15,327.80","414,720.17","414,720.17","372,115.12","50,747.38","58,338.05","59,538.05","21,559,938.05","14,850.00","361,657.24","1,007,169.86","25,550,769.86",,47.42,"104,400.41","104,400.41"
管理费用,"7,335,389.35","18,603,328.04","22,900,239.86","36,907,064.78","10,404,669.38","14,481,240.80","20,597,385.90","19,043,436.26","2,007,279.77","4,408,976.10","5,857,911.95","7,861,740.03","1,998,869.87","3,830,143.43","5,399,475.89","12,935,726.42","1,097,125.18","3,094,830.43","6,077,600.84","14,069,166.10","5,459,048.31","8,214,379.95","10,894,983.46","16,732,581.48","3,665,939.92","6,575,412.22","9,361,728.76","13,254,049.09","2,912,665.61","5,850,847.82","8,355,745.61","11,472,713.84","3,613,271.57","6,730,335.62","9,543,682.49","13,184,641.37","3,653,091.60","6,423,731.88","8,900,133.52","11,193,986.84","2,275,117.04","3,758,980.74","5,978,679.75","7,431,267.88"
其中:非流动资产处置净损失,,,,"1,665.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,334.36","9,962.99","9,962.99","9,962.99","9,962.99",,"5,434.75","5,434.75","5,434.75",,,,
