科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
资本公积,"1,011,200.00","64,623,780.49","64,623,780.49","64,623,780.49","484,280,780.49","484,280,780.49","434,280,780.49","434,280,780.49","434,280,780.49","434,280,780.49","434,280,780.49","434,280,780.49","433,922,866.74","434,255,280.49","383,916,313.41","385,108,863.35","385,144,297.46","385,496,884.26","384,417,213.57","386,177,029.57","385,144,297.46","385,144,297.46","235,144,297.46","235,177,581.28","235,177,581.28","235,177,581.28","235,177,581.28","235,177,581.28","235,177,581.28","1,091,457,049.28","1,650,321,818.08","1,650,774,648.27","1,652,058,926.16","1,224,777,966.80","1,223,835,033.80","1,223,835,033.80"
无形资产,"2,525,156.00","2,496,806.00","2,481,422.17","2,465,833.81","2,450,245.45","3,483,957.09","3,468,368.73","3,482,020.84","3,460,976.11","3,439,931.38","3,418,886.65","3,397,841.92","3,654,797.19","3,626,802.45","7,459,880.39","7,649,759.57","25,266,221.89","25,127,178.58","24,988,135.27","24,849,091.96","24,700,602.65","24,561,606.59","24,422,610.53","24,385,323.87","25,725,847.87","25,576,305.19","25,426,762.51","25,304,442.05","25,416,028.27","25,430,518.05","25,343,212.30","24,999,528.00","25,127,898.04","24,718,201.43","24,887,225.03","27,232,228.33"
盈余公积,"8,305,422.55","2,826,222.64","2,826,222.64","2,826,222.64","7,656,735.76","7,656,735.76","7,656,735.76","7,656,735.76","12,076,140.33","12,076,140.33","12,076,140.33","12,076,140.33","15,688,128.34","15,688,128.34","15,688,128.34","15,688,128.34","23,763,801.01","23,763,801.01","23,763,801.01","23,763,801.01","33,978,419.93","33,978,419.93","33,978,419.93","33,978,419.93","41,352,542.24","41,352,542.24","41,352,542.24","41,352,542.24","48,157,753.67","48,157,753.67","48,157,753.67","48,157,753.67","51,229,389.22","51,229,389.22","51,229,389.22","51,229,389.22"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,541,069.72"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,249,430.00","1,237,558,183.44","1,240,597,142.66","1,240,597,142.66","1,240,494,367.13","1,240,494,367.13","1,240,494,367.13","1,240,494,367.13"
未分配利润,"51,350,963.59","25,436,003.77","49,566,401.72","62,643,187.05","68,910,621.83","80,747,405.03","75,938,305.72","87,454,084.24","93,685,262.91","102,541,647.51","108,412,595.44","115,185,174.38","126,193,155.01","122,229,593.09","144,994,018.56","167,014,531.64","178,874,209.00","199,540,243.88","181,581,446.76","206,238,265.77","225,805,779.27","246,809,780.61","221,183,684.32","233,855,852.74","247,012,851.31","269,268,978.65","286,291,716.79","303,519,846.53","308,505,875.56","329,251,281.83","385,390,056.77","423,404,030.18","446,159,907.45","482,665,380.21","513,260,824.95","567,015,912.17"
长期待摊费用,"837,585.30","509,113.62","1,764,750.90","1,605,185.37","1,445,619.84","1,286,054.31","1,126,488.78","1,032,635.07","955,187.46","877,739.85","800,292.24","722,844.63","645,397.02","567,949.41","490,501.80","413,054.19","335,606.58","258,158.97","180,711.36","103,263.75","25,816.14",,,,,,,,"441,508.49","41,519,054.67","36,990,458.40","54,394,736.81","49,473,882.59","48,296,315.57","41,239,972.47","50,863,238.01"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,"2,465,914.28","2,833,185.59","3,507,699.20","9,953,587.71","23,173,120.51","71,387,939.67","93,283,127.19","109,013,714.61","121,620,117.09","54,910,245.88","58,922,480.09","62,531,931.14"
递延所得税资产,"682,708.92","1,038,292.77","1,306,168.67","1,200,385.50","1,372,976.82","1,758,918.29","1,951,123.87","2,190,580.48","1,824,776.00","2,193,747.38","2,715,963.54","2,623,395.77","1,816,443.35","1,884,081.75","2,053,868.84","2,231,347.95","2,572,379.10","3,154,261.09","3,497,885.06","3,357,636.71","3,385,632.23","3,350,382.13","3,092,005.45","3,556,147.31","3,604,232.72","3,665,274.05","3,390,453.80","3,694,781.08","5,343,230.66","6,679,751.15","7,478,276.96","9,180,453.94","7,894,405.51","12,724,227.04","11,789,500.55","12,666,401.69"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,611,813.29","5,611,813.29","11,098,888.49","11,098,888.49"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"53,364,537.32","57,120,622.91","80,895,520.94","79,579,276.27","79,894,838.90","82,863,644.69","81,345,914.20","96,677,785.19","127,126,883.05","135,281,638.24","152,665,061.41","174,682,514.44","212,519,977.47","217,454,271.77","219,119,644.99","221,445,904.94","260,519,058.52","293,639,509.91","300,889,768.45","318,185,833.93","352,779,206.06","348,137,534.79","342,912,585.90","346,526,399.69","350,810,844.83","349,344,534.53","372,775,837.74","430,567,239.81","445,489,321.84","1,655,861,856.60","1,656,977,535.40","1,670,456,037.40","1,667,575,723.08","1,767,454,876.11","1,764,949,474.11","1,809,644,376.01"
所有者权益(或股东权益)合计,"70,667,586.14","130,386,006.90","154,516,404.85","167,593,190.18","610,848,138.08","622,684,921.28","617,875,821.97","629,391,600.49","640,042,183.73","648,898,568.33","654,769,516.26","661,542,095.20","675,804,150.09","672,173,001.92","694,598,460.31","717,811,523.33","737,782,307.47","758,800,929.15","739,762,461.34","766,179,096.35","794,928,496.66","815,932,498.00","790,306,401.71","803,011,853.95","826,008,889.11","848,632,287.76","866,329,539.51","890,003,557.76","915,001,137.18","1,908,514,933.97","2,579,096,678.34","2,633,261,314.34","2,675,944,610.15","2,220,428,800.78","2,245,365,078.85","2,300,963,490.55"
资产总计,"144,867,869.07","177,066,091.46","203,779,886.15","228,234,717.20","688,270,274.71","671,532,604.74","659,111,517.28","674,141,141.35","696,791,072.70","695,350,769.12","717,830,352.10","734,822,270.71","787,289,680.01","783,070,275.99","815,877,899.06","845,325,910.97","894,382,874.73","938,352,573.89","900,381,764.60","914,232,971.42","998,696,371.09","957,853,079.70","944,264,795.94","935,652,634.29","987,579,462.74","983,292,345.05","980,986,920.02","1,001,622,753.62","1,041,397,027.11","2,524,965,743.54","3,012,521,424.74","3,069,907,377.26","3,102,226,592.09","2,875,829,595.25","2,936,391,528.06","4,402,323,221.06"
负债和所有者(或股东权益)合计,"144,867,869.07","177,066,091.46","203,779,886.15","228,234,717.20","688,270,274.71","671,532,604.74","659,111,517.28","674,141,141.35","696,791,072.70","695,350,769.12","717,830,352.10","734,822,270.71","787,289,680.01","783,070,275.99","815,877,899.06","845,325,910.97","894,382,874.73","938,352,573.89","900,381,764.60","914,232,971.42","998,696,371.09","957,853,079.70","944,264,795.94","935,652,634.29","987,579,462.74","983,292,345.05","980,986,920.02","1,001,622,753.62","1,041,397,027.11","2,524,965,743.54","3,012,521,424.74","3,069,907,377.26","3,102,226,592.09","2,875,829,595.25","2,936,391,528.06","4,402,323,221.06"
