科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"22,402,165.84","59,164,773.16","84,557,453.97","116,073,257.75","20,346,055.02","46,685,405.95","74,114,663.79","101,632,704.68","17,809,548.56","42,979,467.25","71,843,377.91","103,987,562.10","22,706,936.70","47,225,593.83","75,260,279.26","112,017,919.63","18,357,309.59","42,663,287.56","67,616,657.29","115,792,407.74","22,927,513.16","50,192,852.95","78,775,228.01","105,566,758.70","26,747,040.39","63,669,531.65","92,441,782.18","133,315,242.45","19,728,886.28","52,291,128.02","77,215,182.99","112,256,472.40","13,180,211.42","36,664,490.95","58,754,672.06","89,926,015.90","11,113,218.21","29,743,293.99","50,744,755.75","83,042,530.60","16,710,362.41","38,415,660.83","58,260,783.32"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,"6,171,835.84","6,171,835.84",,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"448,409.27","448,409.27","593,586.00","892,612.00","1,433,619.97","1,550,668.00","427,735.00","662,485.00","859,536.26","1,305,137.67","322,139.58","707,183.96","795,988.90","1,429,936.20","327,106.08","695,317.28","1,299,441.26","2,017,472.77","684,425.27","1,271,895.91","2,084,433.97","2,810,453.24","556,620.61","981,690.76","1,574,322.44","2,155,857.06","990,332.89","1,583,980.31","2,198,762.23","3,180,472.97","401,981.30","603,272.80","1,404,856.82","1,703,669.27","863,820.95","1,155,635.89","1,364,482.12","1,960,628.42","274,418.74","383,442.44","921,143.07"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"694,531.66","2,345,168.45","3,869,558.60","4,667,857.85","5,141,152.12","7,927,666.10","8,192,824.47","8,768,980.75","201,696.37","381,659.92","719,680.48","11,361,912.18","658,639.53","1,513,644.67","1,791,336.54","3,775,286.73","351,881.90","1,555,712.44","2,806,931.36","4,271,675.05","754,476.23","2,652,378.40","3,731,289.24","7,104,238.76","1,370,600.61","2,372,695.05","3,289,805.93","8,399,313.10","529,847.95","-217,402.43","2,263,582.82","8,728,163.94","595,236.72","2,255,247.81","3,889,672.12","6,407,710.45","2,567,330.86","5,483,691.89","5,760,469.68","8,572,702.43","5,256,735.46","517,142.78","1,013,138.87"
投资活动现金流出小计,"588,171.86","3,220,183.90","4,555,622.81","5,542,769.17","431,700.34","1,301,105.05","4,468,953.33","6,712,435.83","65,305.17","2,109,215.17","2,920,788.43","3,075,388.83","57,354.80","1,608,204.80","1,820,027.80","2,437,986.21","344,405.68","12,038,784.50","16,917,113.25","14,869,126.88","589,220.00","3,071,319.00","4,002,242.96","4,491,654.92","171,485.49","404,959.60","732,477.60","817,192.38","2,094,460.00","15,402,161.92","28,600,102.45","29,162,188.45","13,389,030.22","17,520,480.22","23,629,641.22","23,705,110.47","49,886.00","414,560.00","18,885,949.25","60,132,649.25","35,288,998.00","52,613,912.00","98,327,746.21"
经营活动现金流入小计,"23,096,697.50","61,509,941.61","88,875,421.84","121,189,524.87","26,080,793.14","55,505,684.05","83,741,108.23","111,952,353.43","18,438,979.93","44,023,612.17","73,422,594.65","116,654,611.95","23,687,715.81","49,446,422.46","77,847,604.70","117,223,142.56","19,036,297.57","44,914,317.28","71,723,029.91","122,081,555.56","24,366,414.66","54,117,127.26","84,590,951.22","115,481,450.70","28,674,261.61","67,023,917.46","97,305,910.55","143,870,412.61","21,249,067.12","53,657,705.90","81,677,528.04","124,165,109.31","14,177,429.44","39,523,011.56","64,049,201.00","98,037,395.62","14,544,370.02","36,382,621.77","57,869,707.55","93,575,861.45","22,241,516.61","39,316,246.05","60,195,065.26"
投资活动产生的现金流量净额,"-588,171.86","-3,190,183.90","-4,525,622.81","-5,512,769.17","-431,700.34","-1,300,545.05","-4,451,483.33","-6,618,995.83","-65,305.17","-2,106,854.17","-2,917,042.43","-3,071,642.83","-57,354.80","-1,608,204.80","-1,820,027.80","-2,436,616.21","-346,175.68","-9,621,320.34","-16,797,813.25","-14,747,516.11","-589,220.00","-3,015,594.00","-3,946,517.96","-4,435,929.92","165,747.98","-7,726.13","-189,344.13","-274,058.91","-2,132,460.00","-15,440,161.92","-15,471,187.39","-2,343,207.96","-229,652.14","-206,372.01","-210,853.56","3,693,677.19","2,950,114.00","10,605,440.00","10,265,539.52","4,839,812.35","-22,092.52","5,055,907.10","4,564,325.67"
购买商品、接受劳务支付的现金,"16,316,546.74","29,317,129.71","45,061,309.83","57,982,699.86","9,654,779.70","23,955,262.55","39,985,989.46","47,677,481.97","10,098,732.11","18,558,836.83","29,320,189.46","42,328,353.69","10,446,978.72","19,546,643.76","31,902,071.77","43,145,223.30","11,721,754.12","24,896,285.58","37,548,677.74","50,909,681.28","9,939,211.46","26,715,239.84","37,773,743.55","45,921,161.47","9,235,506.53","28,624,835.03","41,688,722.58","56,477,307.87","7,458,454.25","21,575,478.66","29,759,017.16","34,789,918.20","7,789,911.80","14,668,485.54","21,211,014.95","31,994,888.82","4,055,947.31","8,143,591.57","15,069,840.99","22,047,635.38","6,736,206.03","15,055,624.98","23,659,032.11"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
