科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"46,633,190.30","27,479,289.31","38,139,744.43","46,460,330.33","49,795,837.68","94,438,818.72","76,628,809.64","40,429,436.37","37,347,848.38","46,171,016.38","39,143,510.70","50,118,138.85","74,411,786.57","443,956,084.47","483,660,932.31","568,952,250.92","411,728,144.70","325,882,608.23","390,198,522.88","449,557,477.36","284,504,955.69","741,982,163.09","774,412,349.26","809,855,839.13","687,488,273.43","586,921,368.38","520,034,147.51","780,799,175.98","661,631,777.82","573,266,564.06","489,828,672.53","508,243,422.68","1,355,577,664.72","667,689,330.66","721,525,369.65","982,345,419.23","952,380,082.76","925,894,144.00","915,206,333.37","994,652,880.55","823,539,626.67","928,773,876.50","721,749,211.14","738,944,510.26","728,099,830.82"
短期借款,"31,300,000.00","19,300,000.00","11,500,000.00","26,500,000.00","40,814,180.00","102,332,752.00","66,093,788.59","69,625,008.00","57,792,216.00","55,982,744.81","64,668,299.89","117,372,633.06","155,245,262.18","378,091,604.13","383,366,632.12","366,433,245.47","249,386,830.00","306,390,538.28","275,539,425.82","316,268,850.78","273,940,268.14","328,961,879.19","399,143,979.39","428,315,536.22","407,626,520.85","420,773,087.70","324,547,311.06","474,761,260.13","598,181,822.48","646,516,302.69","550,139,031.23","523,121,996.82","443,870,904.18","489,382,569.12","535,657,130.19","508,955,404.96","658,149,368.00","593,830,302.78","614,428,168.00","660,000,000.00","697,813,178.19","802,194,849.50","760,154,287.11","683,438,544.00","763,989,958.00"
交易性金融资产,,,,,,,,,,,,,"48,860.00",,,"187,450.00","100,000.00","100,000.00","100,000.00","90,790.00","250,460.00",,,"868,700.00","1,191,600.00","152,041,200.00","201,142,900.00","2,321,700.00","30,000,000.00","179,000,000.00","179,000,000.00","2,387,500.17","1,959,600.17","2,102,500.17",,,,,,,,,"1,967,384.00",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"10,040.00","138,900.00",,,,,,"708,200.00","853,400.00","33,999.86",,,,"690,599.83","317,813.65","393,489.01","422,399.83",,,,,,,
应收票据,,,,,"10,820.00",,,"7,966,879.20","8,256,883.68","760,050.00","225,793.30","2,208,669.60","623,741.83","16,714,359.20","7,293,459.63","18,547,502.60","16,157,132.40","20,575,338.54","30,254,949.15","36,308,694.26","44,784,124.70","69,175,050.10","70,262,495.79","111,750,788.69","157,086,306.65","113,600,947.35","131,272,509.56","202,283,069.54","147,709,305.32","120,994,170.93","188,073,420.70","250,160,785.70","273,096,754.20","253,878,863.95","144,964,694.36","186,686,522.55","176,671,554.06","131,650,571.23","176,165,569.02","227,049,281.55","215,276,105.87","173,300,513.07","175,916,460.71","261,815,395.99","168,524,781.28"
应付票据,,,,,,"9,939,334.45","13,628,922.00","14,236,287.04","10,192,928.00","3,292,070.00","1,284,312.60","916,346.20","396,831.38","139,118,679.63","267,305,532.09","330,877,752.20","225,001,375.81","114,432,875.10","112,452,608.53","69,381,408.34","68,970,196.32","79,803,213.94","123,902,851.35","141,122,162.23","83,396,660.63","107,842,249.03","146,487,057.16","115,196,579.28","120,624,376.94","131,735,166.99","124,733,251.90","115,646,628.04","108,279,750.95","143,539,508.94","196,525,943.77","205,996,464.87","207,251,323.72","242,121,406.13","311,471,596.56","320,772,126.46","243,728,462.95","247,681,375.94","301,106,914.78","343,872,066.28","278,650,453.75"
应收账款,"69,879,505.18","57,945,327.76","43,611,792.64","46,134,532.11","46,284,691.61","84,320,743.98","64,076,925.56","110,348,238.90","32,249,377.15","36,687,667.25","72,266,557.54","124,699,524.41","81,554,172.32","682,276,789.30","726,110,967.04","648,255,421.41","518,922,039.06","563,574,120.50","544,312,388.43","685,246,133.74","743,368,186.98","854,125,655.87","938,135,645.02","982,807,018.78","969,023,264.01","1,017,274,348.93","1,024,976,103.61","1,026,393,525.66","1,133,756,371.01","1,153,336,997.18","1,104,183,533.22","991,246,102.71","939,430,087.09","1,788,601,994.86","1,928,818,021.64","1,915,840,449.47","2,029,435,855.91","2,014,244,781.62","2,056,806,197.19","2,275,301,904.54","2,228,276,991.10","2,162,351,276.42","2,190,057,478.48","2,240,142,012.78","2,254,186,173.24"
应付账款,"55,408,387.43","41,861,264.11","144,314,896.14","111,491,660.27","132,016,611.00","219,862,572.95","269,526,015.68","262,262,487.54","137,527,524.90","146,425,450.28","288,630,273.96","246,110,871.99","223,719,085.12","860,505,209.99","740,395,349.68","616,169,958.01","542,831,251.45","486,014,001.23","464,646,706.11","549,537,557.77","610,100,952.83","644,455,844.86","645,562,321.51","571,309,138.22","571,792,254.46","583,505,539.64","651,810,550.75","589,892,287.90","619,733,717.53","557,355,576.23","560,984,631.66","526,252,745.27","595,286,106.52","1,052,791,009.95","1,038,275,670.63","1,199,803,143.93","1,340,286,488.98","1,083,089,975.03","1,195,602,127.79","1,174,444,008.40","1,105,505,373.64","1,122,464,075.83","1,216,724,944.44","1,085,088,626.76","1,157,829,618.90"
预付款项,"4,664,187.14","4,458,606.39","7,048,327.41","11,570,803.47","11,796,565.66","11,192,456.37","17,323,392.03","4,064,450.57","4,555,846.44","10,573,402.29","4,879,959.75","16,013,330.94","1,735,934.51","48,466,933.58","37,907,879.64","20,127,697.71","19,990,528.16","13,944,729.40","16,347,105.77","9,409,528.66","66,846,437.99","29,445,732.70","38,218,361.90","27,567,207.67","29,076,067.53","37,618,131.44","30,642,050.81","15,362,540.50","19,364,872.67","15,405,647.49","32,484,742.58","11,869,469.71","10,967,728.39","55,369,625.85","75,299,442.12","60,579,522.66","119,486,488.02","97,590,691.13","113,338,838.34","81,438,323.53","90,048,805.96","116,053,174.55","119,370,295.22","102,363,007.81","134,947,837.95"
预收款项,"4,901,339.47","3,669,924.56","7,330,407.29","11,846,794.40","11,387,837.82","40,959,058.75","47,137,293.01","11,369,986.08","25,064,095.78","14,400,281.93","16,979,935.97","25,884,612.89","4,142,575.20","29,155,961.44","30,895,077.93","100,594,781.50","21,360,958.19","66,986,680.53","111,467,705.43","154,216,275.31","136,441,067.10","95,831,619.63","90,427,177.39","90,779,158.06","100,985,770.96","118,809,354.31","127,939,292.65","116,742,523.65","142,680,211.75","171,332,225.75","181,931,791.04","86,007,948.89","106,807,991.97","118,350,091.30","147,999,478.43","137,839,297.15","201,918,658.52","130,332,089.40","128,991,711.31","81,216,482.38","103,611,026.07","78,713,312.78","93,984,027.86","86,246,100.33","91,682,723.93"
