科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,871,798.19","1,997,520.07","8,419,080.35","16,131,731.65","7,332,930.64","7,256,146.27","5,301,620.49","18,737,458.32","6,787,013.68","34,182,202.58","18,023,098.31","31,284,462.83","22,230,973.13","58,716,589.38","29,074,105.95","22,482,043.71","15,064,072.11","38,464,740.52","29,857,077.24","15,987,429.76","23,099,810.83","16,040,903.94","556,061,624.58","578,693,399.99","340,649,897.36","760,681,559.82","901,298,066.53","834,193,910.97","866,196,152.62","242,061,622.37","346,896,266.38","1,074,018.84","769,422.30","5,905,347.72"
应付职工薪酬,"2,188,784.04","2,263,007.41","1,694,270.28","1,524,667.44","1,207,696.36","1,615,808.71","1,638,011.24","1,121,245.81","1,090,939.63","1,063,981.66","1,098,331.15","894,093.32","1,369,391.98","2,469,563.55","2,100,591.14","2,045,145.06","3,603,890.19","1,984,332.77","1,363,055.28","1,424,580.98","5,148,859.61","1,401,210.25","2,286,402.25","4,305,874.78","3,841,667.49","1,695,600.11","1,227,096.29","2,448,478.72","2,493,893.45","1,545,436.34","1,332,370.52","1,668,606.40","1,148,329.53",
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-6,033,384.07","2,709,669.15","10,824,004.95","7,146,558.81","-23,522,790.35","-17,106,193.48","-53,577,415.85","-67,532,885.64","-86,534,180.50","-87,150,085.20","-85,702,112.73","-61,873,580.58","-60,311,785.80","-46,852,156.26","-37,236,066.84","-9,027,997.91","-69,427,779.19","-81,112,141.43","-49,501,624.88","-56,107,382.37","-41,807,747.75","-75,155,431.01","7,872,845.56","3,298,464.49","7,158,867.46","3,751,236.89","2,208,032.65","4,266,593.75","4,165,049.68","1,435,528.86","2,807,594.01","-1,185,066.58","2,805,069.76","5,482,985.86"
应收利息,,,,,,,,,,,,,,,,,,,"2,929,657.53","2,622,808.21","3,985,937.50","6,236,104.17","6,606,966.30","4,843,953.18","2,074,458.25","7,251,490.35","600,269.53","442,852.27","1,470,031.39","1,251,493.15","457,397.26",,"145,444.44",
应付利息,"350,000.00",,"1,455,688.41",,,,,,,,,"47,369.86","2,716,132.42","1,857,691.92",,,,,,,,,"8,074,098.32","4,109,349.28","2,621,493.33","843,333.33","4,077,459.70","1,885,742.05","4,085,921.11","2,226,305.67","335,432.93","173,833.33","239,733.60","66,881.30"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"58,770,889.43","83,472,295.91","126,086,891.76","161,495,370.69","164,878,727.22","192,439,358.08","270,536,919.51","438,472,331.64","465,760,013.71","449,990,657.33","449,241,931.77","393,039,353.44","413,728,467.32","446,689,807.48","399,505,315.15","486,236,098.65","506,876,951.94","525,715,669.79","479,827,713.77","508,821,534.17","497,236,232.60","535,225,345.05","476,649,675.18","418,931,323.89","496,416,631.46","79,185,340.92","48,281,690.07","40,651,356.12","37,014,332.97","59,121,583.94","72,793,946.77","106,664,195.27","100,001,902.93","104,155,748.64"
其他应付款,"7,172,881.13","8,154,375.74","6,947,333.34","14,404,552.03","11,038,816.57","9,975,398.53","8,411,324.02","11,319,125.99","11,048,357.05","9,627,713.56","10,463,480.39","15,997,609.35","15,819,927.51","12,356,480.52","14,076,798.35","17,715,047.16","3,680,360.69","17,628,691.29","16,655,478.00","10,970,023.49","15,507,188.00","264,679,448.93","27,257,549.98","65,763,856.41","69,839,471.98","62,468,300.61","2,571,638.70","2,375,182.20","2,390,639.16","1,573,349.25","1,830,863.26","2,095,961.52","2,030,285.21","1,370,218.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"40,000,000.00","17,000,000.00","17,000,000.00","17,000,000.00","17,000,000.00","17,000,000.00","165,000,000.00","127,000,000.00","167,000,000.00","59,000,000.00","154,750,000.00","149,500,000.00","152,250,000.00","127,000,000.00","167,000,000.00","130,000,000.00","179,500,000.00","129,500,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","94,080,569.60","76,844,130.43","52,295,955.46","18,716,829.70","17,732,133.80","16,832,133.80","16,732,133.80","8,332,133.80",,,,
其他流动资产,,,,,,,,,"1,925,327.00","1,084,576.64",,,,,,,,,"30,000,000.00",,"20,000,000.00",,"70,729,047.08","33,387,272.36","38,269,074.64","5,523,588.48","2,147,758.17","126,230.52","1,005,835.58","80,613.74","799,385.56",,"2,220,503.27","4,561,352.05"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"247,011,624.53","313,384,193.53","603,291,944.72","1,526,410,414.72","1,352,698,894.55","1,493,530,127.62","1,360,469,063.03","1,674,287,581.77","1,867,121,961.87","2,306,174,646.40","2,198,494,288.45","2,358,212,647.77","2,485,907,703.93","2,612,243,569.88","1,999,761,488.45","2,661,153,154.84","2,478,702,820.42","2,337,836,921.76","2,599,125,202.30","3,120,645,709.35","2,828,415,390.40","2,558,188,594.68","2,811,912,578.84","2,675,191,061.67","2,083,570,514.37","1,556,966,989.91","1,497,370,591.43","1,486,409,934.33","1,533,482,806.00","1,255,907,499.97","978,912,378.98","875,368,781.76","858,880,869.81","815,473,780.92"
流动负债合计,"331,605,571.40","470,776,072.70","670,151,810.32","974,674,482.93","836,057,450.46","1,105,511,834.22","1,254,143,339.50","1,729,347,194.23","1,999,094,746.73","2,176,178,382.84","2,380,993,462.91","2,550,997,055.62","2,788,875,833.58","3,007,838,503.61","3,086,703,753.23","4,081,911,512.47","4,101,204,215.09","4,094,081,310.94","4,430,804,739.79","4,735,215,465.24","4,777,124,577.39","4,757,532,099.68","3,734,262,195.52","3,628,497,638.73","3,039,425,431.09","993,343,098.78","961,199,030.10","946,155,005.34","971,195,193.41","685,420,257.94","280,732,852.05","145,831,762.15","117,162,129.30","101,375,558.58"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"121,800,000.00","121,800,000.00","121,800,000.00","119,800,000.00","119,800,000.00","119,800,000.00","119,800,000.00","119,800,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00"
长期借款,"68,000,000.00","46,750,000.00","353,750,000.00","403,500,000.00","439,250,000.00","435,000,000.00","282,750,000.00","278,500,000.00","234,250,000.00","237,000,000.00","127,000,000.00","257,000,000.00","280,000,000.00","300,000,000.00","150,000,000.00","150,000,000.00","300,000,000.00","350,000,000.00","450,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,"307,456,457.31","267,962,810.12","251,759,747.70","235,141,679.29","218,116,050.67","329,402,933.63","301,990,420.65","273,322,114.58","243,997,680.01","214,006,350.87","183,337,183.95","151,979,056.07","124,920,661.02","6,805,892.20",,,,,,,,,,,
长期股权投资,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00",,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,912,825.06","97,402,527.49","96,349,689.61","96,089,167.03","94,792,086.15","94,191,365.19","93,231,716.69","92,453,968.82"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"183,610,189.51","304,077,751.34","334,621,976.94","329,909,705.57","325,944,636.16","325,576,854.51","434,364,064.33","829,201,619.16","991,413,173.57","954,212,395.29","965,181,894.34","959,297,696.70","949,207,620.78","947,030,231.88","1,033,109,623.12","1,055,190,393.25","1,277,855,733.37","1,256,485,883.42","1,553,332,550.43","1,535,724,813.82","1,810,250,702.10","1,791,187,846.38","1,609,983,519.69","1,588,335,572.37","1,560,668,778.66","225,190,679.23","208,110,517.80","201,835,147.42","193,468,433.23","187,426,525.87","181,731,267.79","175,530,578.04","169,858,262.81","164,308,925.39"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"70,064,784.05","25,044,787.19","185,386,033.87","228,337,391.74","311,674,169.37","444,994,446.72","479,129,003.85","195,255,853.59","56,000,079.11","104,398,855.92","236,871,478.04","349,529,932.73","488,364,142.02","583,273,282.00","654,810,319.74","797,445,535.85","808,551,665.86","820,781,364.98","1,313,801,655.39","1,453,102,278.74","1,402,339,506.11","1,446,507,292.77","6,550,181.62","7,955,405.72","8,119,923.72",,,,,,,,"28,054.75","42,229,073.39"
其他非流动负债,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","4,500,000.00","6,500,000.00","18,500,000.00","23,500,000.00","23,500,000.00","23,800,000.00","30,500,000.00","30,500,000.00","30,500,000.00","32,500,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,"914,312.12","20,464,110.87","10,823,245.01","5,407,163.56",,,,,,,,,,,,,,,,,,
非流动负债合计,"68,000,000.00","46,750,000.00","353,750,000.00","403,500,000.00","439,250,000.00","435,000,000.00","282,750,000.00","278,500,000.00","234,250,000.00","547,456,457.31","397,962,810.12","511,759,747.70","519,641,679.29","524,616,050.67","497,902,933.63","475,490,420.65","596,822,114.58","617,797,680.01","694,506,350.87","1,113,837,183.95","1,082,479,056.07","1,057,420,661.02","6,805,892.20",,,,,,,,,,,
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"399,605,571.40","517,526,072.70","1,023,901,810.32","1,378,174,482.93","1,275,307,450.46","1,540,511,834.22","1,536,893,339.50","2,007,847,194.23","2,233,344,746.73","2,723,634,840.15","2,778,956,273.03","3,062,756,803.32","3,308,517,512.87","3,532,454,554.28","3,584,606,686.86","4,557,401,933.12","4,698,026,329.67","4,711,878,990.95","5,125,311,090.66","5,849,052,649.19","5,859,603,633.46","5,814,952,760.70","3,741,068,087.72","3,628,497,638.73","3,039,425,431.09","993,343,098.78","961,199,030.10","946,155,005.34","971,195,193.41","685,420,257.94","280,732,852.05","145,831,762.15","117,162,129.30","101,375,558.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"58,000,000.00","58,000,000.00","58,000,000.00","77,500,000.00","77,500,000.00","77,500,000.00","77,500,000.00","77,500,000.00","155,000,000.00","155,000,000.00","155,000,000.00","155,000,000.00","155,000,000.00","155,000,000.00","231,600,000.00","231,600,000.00","463,200,000.00","463,200,000.00","463,200,000.00","463,200,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00","926,400,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"74,107,227.65","74,115,017.62","74,009,116.37","651,538,601.63","651,538,601.63","651,538,601.63","653,972,006.63","653,972,006.63","576,472,006.63","576,472,006.63","576,472,006.63","576,472,006.63","576,472,006.63","576,472,006.63","1,262,616,344.86","1,262,616,344.86","1,031,016,344.86","1,031,016,344.86","1,030,139,849.73","1,030,139,849.73","566,939,849.73","566,939,849.73","566,939,849.73","566,939,849.73","566,939,849.73","566,939,849.73","568,468,695.85","568,468,695.85","568,468,695.85","568,468,695.85","568,468,695.85","568,468,695.85","568,468,695.85","568,468,695.85"
无形资产,"74,265,174.40","72,660,134.40","127,642,696.08","126,953,378.19","126,264,060.30","125,747,242.41","125,054,174.52","191,884,254.15","190,850,204.17","189,817,195.84","201,362,343.03","200,282,131.50","199,190,698.54","198,094,147.38","196,985,855.62","195,887,379.46","196,795,778.30","195,633,927.14","197,906,692.69","196,807,797.22","198,162,502.06","196,968,892.71","182,972,386.89","181,794,623.01","379,208,778.43","320,869,340.43","231,541,580.05","230,215,447.00","228,889,313.95","227,222,982.52","226,984,210.69","225,658,077.64","224,323,454.11","223,018,281.85"
盈余公积,"3,729,560.13","6,533,058.45","9,007,664.97","9,007,664.97","9,007,664.97","9,007,664.97","10,803,638.78","10,803,638.78","10,803,638.78","10,803,638.78","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58","11,601,033.58"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"32,842,668.99","60,380,089.73","90,114,937.42","99,635,382.80","107,852,211.58","115,713,921.64","124,835,798.03","135,207,193.84","128,062,695.07","134,083,965.59","128,105,355.29","114,120,007.30","124,630,562.91","134,432,940.25","148,475,634.17","154,550,399.12","154,497,098.79","156,038,038.65","155,885,861.22","148,257,653.44","133,422,807.90","108,609,359.72","-194,547,720.76","-232,791,243.62","-259,298,196.70","-187,250,085.18","-312,933,245.19","-316,961,678.53","-305,674,680.05","-305,443,811.98","-298,782,637.87","-275,552,688.95","-270,288,638.26","-263,321,578.53"
长期待摊费用,,,,,"918,636.70","867,601.33","215,527.00","1,170,055.22","1,083,692.85","1,382,611.03","1,533,945.87","2,233,254.44","2,305,526.93","1,967,681.45","554,451.87","692,286.55","319,704.87","699,400.77","84,957.87","37,499.91","24,999.90","12,499.89",,,"1,067,082.26","947,152.22",,,,,,,"769,962.30","1,039,679.11"
少数股东权益,"8,767,088.22",,,,,,,"11,800,000.00","11,800,000.00","11,800,000.00","12,047,470.66","12,530,909.25","12,457,445.11","12,483,394.80","10,808,658.10","10,768,857.56","10,707,715.94","10,772,144.19","11,534,991.44","11,456,659.26","11,389,201.85","11,264,090.19",,,,,,,,,,,,
递延所得税资产,"2,100,343.90","1,387,372.04","2,090,877.47","2,245,242.11","1,705,531.56","1,555,749.87","2,772,950.21","3,330,669.59","7,013,975.64","9,529,777.18","13,144,105.12","18,015,897.75","18,564,242.74","15,831,477.19","13,819,609.32","13,386,538.44","14,477,568.87","13,857,032.99","13,247,539.66","12,844,394.47","20,255,310.93","27,674,899.39","54,054,562.13","62,058,050.22","68,734,846.47","75,143,272.30",,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,"-11,063.55","-10,083.54","224,782.56","-6,669.59","-126,814.52","-26,321.70","-212,341.75","60,458.41",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"44,278,969.49","43,594,084.34","42,909,199.19","42,224,314.04","41,539,428.89","1,337,832,700.89","1,497,366,032.75","1,590,570,033.71","1,746,205,351.58","1,107,047,413.77","1,181,519,029.99","1,236,695,773.27","1,406,287,526.51","264,136,188.97","263,634,227.42","62,191,259.57","12,116,462.82",,,,,,,"250,900.00",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"330,040,491.86","403,170,044.97","651,741,584.36","689,445,717.61","768,507,034.09","900,741,894.84","1,043,535,719.91","1,222,842,451.71","1,248,361,125.34","1,305,619,804.75","1,463,687,850.74","1,574,268,112.31","1,702,770,857.17","1,810,200,359.66","3,249,935,805.57","3,567,375,329.86","3,890,570,484.98","4,046,662,960.88","4,198,420,809.81","4,393,035,814.15","4,680,728,794.37","4,881,638,957.65","2,239,496,839.30","2,225,577,878.74","2,201,790,669.11","754,066,907.00","657,364,922.91","649,253,121.91","638,507,436.79","630,538,675.42","509,507,564.63","501,380,020.87","494,462,350.66","529,049,928.56"
所有者权益(或股东权益)合计,"177,446,544.99","199,028,165.80","231,131,718.76","837,681,649.40","845,898,478.18","853,760,188.24","867,111,443.44","889,282,839.25","882,138,340.48","888,159,611.00","883,225,866.16","869,723,956.76","880,161,048.23","889,989,375.26","1,665,090,607.16","1,671,126,551.58","1,671,246,975.73","1,672,620,891.69","1,672,234,921.45","1,664,628,874.31","1,649,540,551.31","1,624,874,791.63","1,310,341,330.42","1,272,271,301.68","1,245,935,752.39","1,317,690,798.13","1,193,536,484.24","1,189,508,050.90","1,200,795,049.38","1,201,025,917.45","1,207,687,091.56","1,230,917,040.48","1,236,181,091.17","1,243,148,150.90"
资产总计,"577,052,116.39","716,554,238.50","1,255,033,529.08","2,215,856,132.33","2,121,205,928.64","2,394,272,022.46","2,404,004,782.94","2,897,130,033.48","3,115,483,087.21","3,611,794,451.15","3,662,182,139.19","3,932,480,760.08","4,188,678,561.10","4,422,443,929.54","5,249,697,294.02","6,228,528,484.70","6,369,273,305.40","6,384,499,882.64","6,797,546,012.11","7,513,681,523.50","7,509,144,184.77","7,439,827,552.33","5,051,409,418.14","4,900,768,940.41","4,285,361,183.48","2,311,033,896.91","2,154,735,514.34","2,135,663,056.24","2,171,990,242.79","1,886,446,175.39","1,488,419,943.61","1,376,748,802.63","1,353,343,220.47","1,344,523,709.48"
负债和所有者(或股东权益)合计,"577,052,116.39","716,554,238.50","1,255,033,529.08","2,215,856,132.33","2,121,205,928.64","2,394,272,022.46","2,404,004,782.94","2,897,130,033.48","3,115,483,087.21","3,611,794,451.15","3,662,182,139.19","3,932,480,760.08","4,188,678,561.10","4,422,443,929.54","5,249,697,294.02","6,228,528,484.70","6,369,273,305.40","6,384,499,882.64","6,797,546,012.11","7,513,681,523.50","7,509,144,184.77","7,439,827,552.33","5,051,409,418.14","4,900,768,940.41","4,285,361,183.48","2,311,033,896.91","2,154,735,514.34","2,135,663,056.24","2,171,990,242.79","1,886,446,175.39","1,488,419,943.61","1,376,748,802.63","1,353,343,220.47","1,344,523,709.48"
