科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"72,428,776.77","183,180,496.73","310,668,514.28","495,160,239.37","76,733,565.73","268,614,034.09","411,535,733.64","602,722,678.60","91,242,629.40","225,713,867.34","334,726,410.08","507,018,620.97","71,728,682.29","201,677,979.80","357,413,804.57","490,718,152.96","94,181,958.17","239,660,514.73","404,919,990.41","615,304,171.50","125,970,703.36","312,064,994.82","458,727,229.84","657,015,132.83","134,348,889.43","306,490,150.49","487,436,727.31","684,358,581.72","145,604,472.56","327,757,882.11","451,858,031.41","607,685,820.17","135,248,734.53","289,040,288.73","402,606,042.27","473,609,595.71","70,664,853.28","184,199,369.11","264,051,005.56","391,544,815.94","80,720,900.72","209,233,910.66","324,452,764.06"
二、营业利润,"6,006,628.10","14,877,672.22","29,514,069.54","47,178,584.18","7,161,102.14","29,974,703.28","50,816,777.02","66,778,519.20","5,166,576.37","14,697,414.42","26,845,125.51","48,345,601.34","3,184,475.36","10,869,053.71","27,335,643.25","48,822,131.47","6,113,155.67","23,726,165.75","41,433,795.29","64,033,956.52","12,238,568.30","39,598,948.44","53,726,654.73","78,085,979.56","17,105,740.96","38,519,829.39","55,196,361.86","86,670,000.32","17,336,797.78","44,030,759.56","59,890,198.21","92,885,943.53","15,836,729.99","32,034,252.38","34,351,295.36","39,434,760.58","428,895.34","11,782,345.79","12,325,008.35","27,904,698.12","4,860,785.77","18,804,786.37","23,758,852.14"
减:营业成本,"57,699,794.46","147,098,480.41","247,162,086.38","369,737,117.53","56,784,304.44","208,641,722.72","310,044,972.63","447,801,321.49","67,448,263.35","163,731,528.19","240,578,500.01","358,072,704.57","51,313,386.63","146,292,125.73","264,199,298.40","354,093,763.99","70,682,693.02","173,049,387.80","300,006,659.79","454,487,380.78","92,857,519.10","227,573,801.12","330,805,534.60","470,516,209.91","95,325,747.92","221,855,305.55","361,582,855.96","486,392,868.38","103,877,955.92","226,491,531.79","313,082,358.05","408,907,047.53","97,797,186.08","207,349,199.20","297,061,420.27","346,595,629.74","56,148,299.59","139,131,970.14","199,439,180.07","283,026,127.67","61,674,424.69","153,364,032.39","242,566,900.48"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"256,756.54","405,629.68","1,756,363.24","4,256,531.26","782,345.08","2,294,050.43","4,003,758.85","6,523,476.83","1,265,021.06","2,867,980.36","4,112,810.19","6,380,006.27","741,193.01","2,229,719.83","3,866,409.40","6,007,115.21","2,008,344.14","3,151,405.50","5,508,504.68","9,264,488.28","2,283,280.91","3,884,332.68","6,400,315.13","8,986,535.00","1,272,077.39","3,276,848.98","4,340,345.99","6,666,986.25","651,778.36","2,618,991.70","3,219,490.59","4,964,864.25","1,420,071.38","2,974,746.65","4,008,042.24","4,545,508.27","672,561.39","1,930,919.46","2,368,984.31","7,687,016.52","895,257.50","3,946,957.38","5,137,363.25"
营业外收入,"11,348.71","3,660,260.19","5,375,846.28","6,950,168.47","430,605.13","432,457.94","1,932,513.97","6,801,709.59","78,849.49","463,664.18","766,255.92","1,401,188.22","144,499.99","4,094,304.98","4,326,843.77","7,831,104.98","3,900.00","14,718.81","23,380.00","13,413,232.52","3,500.00","3,303,391.88","3,303,391.88","5,153,122.65","7,020.00","116,966.52","254,106.52","1,275,646.52","59,801.67","113,167.67","175,582.67","1,012,394.17","5,000.00","215,650.00","523,665.00","3,359,261.93","638,547.00","1,214,100.18","2,670,363.38","4,986,786.54",250.00,"4,668,487.74","4,915,964.89"
销售费用,"3,200,129.40","7,118,432.79","10,589,622.27","13,920,393.71","2,508,508.44","6,498,575.39","11,721,265.57","20,345,478.76","3,400,024.89","7,855,570.27","12,448,021.18","19,452,133.96","3,591,984.90","9,619,904.91","13,998,909.68","18,923,795.77","4,658,486.52","10,099,906.81","14,689,449.54","22,209,912.54","4,329,018.07","10,799,172.48","16,042,487.04","24,549,667.08","6,072,690.17","12,262,254.90","18,332,825.16","28,018,336.97","6,366,138.08","15,108,903.01","22,262,461.07","29,858,331.98","4,256,025.76","10,052,665.96","14,989,758.56","19,965,020.63","3,104,384.46","8,017,200.00","11,658,836.44","17,433,422.91","4,347,959.21","9,792,521.43","15,505,785.32"
减:营业外支出,"938,566.31","2,113,172.98","3,026,372.37","11,471,605.41","99,430.50","625,157.65","899,669.35","2,341,515.71","165,681.54","277,614.40","444,100.34","610,946.50","153,459.50","266,990.61","562,393.85","2,522,890.18",,"61,479.29","67,454.36","326,055.73",,"10,992.46","15,992.46","477,703.56",,,54.08,"248,558.69","5,000.00","11,282.38","16,282.38","1,901,435.46",,,"337,935.10","337,935.10","30,452.67","99,398.51","204,105.12","619,371.19","30,338.24","257,510.57","266,159.72"
管理费用,"6,168,212.17","15,536,221.57","23,516,387.44","48,618,840.19","9,827,163.05","19,443,196.21","32,811,596.43","58,886,002.51","10,752,135.44","29,144,676.13","43,452,679.51","63,810,983.40","9,913,601.95","25,564,816.93","38,427,697.74","55,985,441.80","11,448,617.37","27,902,386.12","42,100,414.81","68,715,112.24","12,156,202.95","28,650,458.10","50,582,889.79","75,705,026.31","14,082,781.28","29,405,004.16","47,556,092.58","79,031,825.18","15,793,791.54","37,671,895.10","53,244,179.23","77,076,100.79","14,663,944.57","34,854,847.41","49,993,977.26","66,458,262.50","9,795,255.16","21,901,283.69","35,369,874.45","53,605,521.14","10,055,487.66","22,972,040.20","38,158,816.57"
其中:非流动资产处置净损失,,,,"11,004,612.51",,,,"759,191.62",,,,"99,572.32",,,,"2,049,477.59",,,,"264,718.58",,,,"472,670.25",,,,"188,699.14",,,"6,271.08","506,698.22",,,"24,337.61","201,678.78","20,352.67","89,298.51","89,402.64","93,594.59","30,338.24","246,432.42",
