科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"818,516,988.62","687,088,653.62","747,181,073.44","706,657,712.30","620,068,109.24","849,177,421.34","627,344,548.58","600,424,642.69","802,824,677.05","655,371,751.01","548,680,980.32","634,076,090.74","261,671,102.70","154,763,572.72","137,776,067.46","303,686,000.90","387,850,890.11","340,750,145.14","271,674,219.23","269,190,800.53","259,533,131.07","256,569,342.63","131,716,879.26","266,665,874.52","300,860,969.86","222,774,415.33","188,812,186.06","457,606,230.76","586,868,147.61","419,647,241.92","528,141,422.51","408,990,534.40","213,821,802.70","212,168,802.51","145,618,449.12","402,993,954.62","294,053,011.68","306,967,043.01","239,178,050.83","278,345,453.88","255,788,573.77","399,442,297.99","270,792,476.18"
短期借款,"794,500,000.00","917,890,000.00","1,006,690,000.00","1,275,464,054.44","1,387,926,694.60","1,439,497,823.27","1,545,800,000.00","1,721,386,837.40","1,800,800,000.00","1,939,014,491.14","2,230,148,420.28","2,139,300,000.00","2,017,300,000.00","1,805,500,000.00","1,842,000,000.00","1,708,000,000.00","1,968,497,920.00","1,863,497,920.00","1,790,000,000.00","1,700,000,000.00","1,516,500,000.00","1,395,000,000.00","1,380,000,000.00","1,670,000,000.00","1,814,000,000.00","1,552,500,000.00","1,519,000,000.00","1,609,000,000.00","1,690,000,000.00","1,427,384,714.79","1,155,000,000.00","280,000,000.00","150,000,000.00","277,500,000.00","377,500,000.00","429,000,000.00","379,000,000.00","269,000,000.00","100,000,000.00",,,,
交易性金融资产,"202,010.00","332,010.00",,,,"7,307,850.00","5,152,800.00","4,770,386.25","11,833,436.25","9,923,174.00","3,225,744.00","878,010.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"590,485,871.49","823,738,457.28","1,043,252,845.80","742,126,678.66","786,591,388.65","872,156,134.73","827,207,897.37","532,378,638.77","425,214,831.98","523,089,636.92","687,506,271.03","446,162,374.56","537,709,876.75","655,273,906.11","693,697,506.83","603,792,685.31","818,659,945.65","886,276,014.33","816,706,415.60","911,959,618.17","828,854,340.89","486,099,790.59","401,430,684.23","496,087,630.70","503,518,148.24","724,910,541.77","794,472,756.17","839,793,219.20","779,213,491.50","663,121,960.17","655,916,962.47","647,673,078.35","589,702,899.50","510,097,213.92","534,113,880.50","641,963,703.78","405,346,542.37","534,916,555.19","559,126,862.15","913,971,975.83","688,781,749.06","660,313,534.39","1,012,687,940.13"
应付票据,"1,334,320,000.00","1,382,627,000.00","1,471,654,000.00","875,027,000.00","470,200,000.00","751,200,000.00","862,850,000.00","655,850,000.00","595,700,000.00","605,400,000.00","412,300,000.00","273,500,000.00","492,800,000.00","594,900,000.00","546,000,000.00","436,000,000.00","390,000,000.00","300,000,000.00","50,000,000.00","80,000,000.00","100,000,000.00","83,296,735.54","25,296,735.54","42,000,000.00","80,000,000.00","140,000,000.00","200,000,000.00","272,873,100.71","443,866,101.83","312,629,929.52","241,636,928.40","265,000,000.00","235,000,000.00","258,628,864.87","163,628,864.87","175,000,000.00","100,000,000.00","170,000,000.00","185,000,000.00","195,000,000.00","100,000,000.00",,
应收账款,"481,201,479.72","472,827,134.63","363,791,038.02","346,082,753.66","312,502,584.03","283,708,375.85","295,735,962.00","268,643,059.69","275,959,726.14","306,698,445.40","340,485,261.61","273,611,477.93","286,230,705.21","267,619,921.13","290,171,550.70","209,361,542.10","225,553,769.22","192,400,543.09","222,287,979.24","171,499,800.95","193,894,493.10","240,895,100.14","243,284,826.69","169,570,703.85","220,268,565.49","154,711,450.08","182,250,653.72","133,515,778.77","232,942,392.71","221,786,073.41","274,339,356.24","162,192,629.51","230,094,494.14","272,357,590.97","372,902,778.26","184,925,415.66","273,938,422.33","230,481,850.74","308,785,825.11","103,525,771.12","290,248,649.14","198,975,909.94","232,703,596.48"
应付账款,"558,395,155.39","815,570,899.95","725,627,108.16","541,808,247.11","653,635,141.49","546,948,380.69","694,768,706.09","484,575,825.57","584,852,756.46","537,769,085.11","496,035,532.34","521,201,450.09","546,359,870.15","430,569,008.97","417,671,674.89","469,319,070.87","545,385,640.82","447,772,487.43","421,825,535.11","420,010,250.94","464,820,837.32","447,990,619.76","502,205,340.37","454,856,787.28","530,333,289.34","548,146,269.61","554,636,403.81","690,565,000.56","622,287,201.71","629,627,243.04","819,408,541.48","395,386,436.84","317,045,506.37","326,667,457.56","382,670,276.59","399,986,804.16","230,997,197.49","304,612,067.49","315,821,504.99","527,878,730.49","482,318,980.76","448,920,235.07","426,623,617.95"
预付款项,"1,004,861,121.30","1,292,100,096.78","1,139,108,846.41","761,930,447.84","918,641,494.97","778,810,046.39","851,005,053.83","368,103,939.94","495,679,797.21","450,483,165.21","331,291,108.51","112,069,839.79","122,996,036.85","92,563,592.21","220,017,414.78","86,167,685.61","97,219,962.87","92,442,359.79","87,300,945.92","71,871,605.15","65,103,077.33","48,334,005.17","68,156,214.51","55,714,056.68","50,727,902.97","24,890,161.20","40,381,279.84","18,892,988.22","42,484,550.45","10,793,047.62","21,654,781.85","4,629,038.77","6,316,771.85","8,544,875.39","5,739,808.89","5,304,222.67","15,432,977.82","4,305,075.52","30,774,361.20","3,253,531.14","10,658,546.49","8,266,514.59","6,245,438.59"
预收款项,"222,112,798.34","361,507,611.58","162,524,590.33","269,374,315.54","290,811,378.28","165,238,088.83","177,159,016.27","121,152,457.40","142,517,311.22","111,963,759.75","119,953,322.81","156,250,748.62","103,478,571.31","95,908,429.80","133,701,280.05","142,240,353.60","117,295,993.31","114,212,385.90","107,402,803.69","108,808,224.40","103,288,201.72","81,337,532.08","76,355,792.69","86,239,574.73","61,254,424.97","54,613,901.31","61,491,370.56","91,790,230.12","56,197,922.35","67,487,904.01","54,613,436.73","65,272,891.23","46,015,733.57","36,009,613.92","35,271,669.36","60,936,597.82","46,710,855.41","44,999,818.80","63,547,075.34","105,334,406.65","63,648,718.68","76,106,257.93","106,066,191.08"
