科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
预计负债,"531,332,462.93","678,810,422.08","771,821,451.13","784,743,413.41","793,038,076.58","804,347,628.04","720,844,939.41","776,092,855.36","784,955,937.59","784,437,253.19","602,884,946.65","669,317,222.81","674,751,369.57","680,301,147.97","598,825,635.36","656,808,387.94","650,699,466.91","647,768,368.96","660,265,352.20","780,212,380.53"
固定资产,"14,722,392.08","32,357,335.20","30,958,207.16","30,009,942.52","47,225,012.20","49,989,379.73","54,735,559.19","55,874,805.76","95,718,014.60","95,613,382.35","92,473,126.49","91,507,311.17","90,157,428.03","90,520,858.70","89,442,835.88","89,164,122.50","96,835,193.77","101,897,731.26","124,472,082.25","244,705,877.32"
递延所得税负债,"46,605,687.04","54,163,002.21","65,084,724.31","71,385,783.04","74,149,284.52","77,872,748.16","78,423,053.95","81,729,959.42","84,543,685.51","86,758,389.14","86,819,604.71","91,588,885.14","92,320,343.58","96,668,664.18","98,279,018.90","103,308,570.16","105,794,455.76","107,578,438.38","109,377,526.44","113,862,154.38"
在建工程,"638,137,746.83","328,205,388.16","95,423,087.64","108,140,733.75","135,988,354.98","180,973,262.47","300,921,573.71","149,168,177.16","207,188,411.92","275,100,431.85","285,124,052.15","64,042,195.50","131,200,457.57","239,239,980.75","451,490,266.38","314,601,477.83","583,753,087.50","860,633,581.92","1,124,138,813.62","270,250,308.63"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,"21,653,406.67","5,201,834.39","3,320,401.12","5,932,757.99","12,481,460.22","9,365,033.31","3,923,338.32","3,444,533.93","5,230,560.23","3,501,055.84","3,355,915.38","3,285,585.97","6,043,144.31","6,801,213.73","1,755,678.61","1,004,122.31","4,195,585.66",,,
非流动负债合计,"1,377,314,623.47","1,469,442,792.66","1,458,148,544.02","1,476,964,437.73","1,362,615,475.07","1,226,167,827.21","1,110,519,757.19","1,187,518,563.54","1,303,819,356.78","1,344,459,359.94","1,127,819,419.51","1,207,454,015.57","1,228,690,601.66","1,273,440,580.00","1,157,587,388.82","1,280,075,657.92","1,400,408,654.66","1,586,348,694.59","1,993,625,189.54","1,861,099,318.47"
固定资产清理,,,,,,,,,437.94,"19,071.46",,,,,,,,,,
负债合计,"1,805,568,553.50","1,902,302,178.61","1,831,950,813.13","1,808,205,192.56","1,571,699,810.00","1,416,493,997.61","1,343,378,525.00","1,407,250,673.96","1,575,617,584.14","1,606,053,768.00","1,445,176,640.34","1,480,747,823.79","1,473,153,061.24","1,549,329,022.26","1,619,109,486.60","1,650,336,370.47","1,869,765,317.13","2,086,517,243.35","2,653,417,870.88","2,376,893,872.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"340,000,000.00","408,000,000.00","408,000,000.00","408,000,000.00","453,800,000.00","453,800,000.00","453,800,000.00","453,800,000.00","680,700,000.00","680,700,000.00","680,700,000.00","687,210,000.00","687,210,000.00","687,210,000.00","687,810,000.00","687,760,000.00","687,760,000.00","687,760,000.00","687,719,000.00","687,719,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"2,405,170.30","2,405,170.30","2,405,170.30","2,405,170.30","408,078,325.97","408,078,325.97","408,078,325.97","408,078,325.97","181,178,325.97","181,178,325.97","181,178,325.97","257,549,953.73","263,046,337.11","268,542,720.45","279,930,918.25","282,208,987.43","285,186,287.24","288,163,587.07","293,015,019.82","293,889,459.08"
无形资产,"1,425,948,072.57","1,930,163,559.97","2,158,795,328.61","2,133,212,313.66","2,106,481,672.77","2,081,075,620.70","1,979,879,990.93","2,205,428,833.89","2,192,458,530.00","2,168,344,044.24","1,963,210,126.97","2,278,147,036.33","2,246,500,999.92","2,218,165,276.55","2,107,138,670.55","2,413,493,706.23","2,469,090,701.44","2,442,482,645.73","2,467,288,454.08","3,483,472,377.18"
盈余公积,"25,750,631.67","39,072,640.02","47,760,181.81","47,760,181.81","47,760,181.81","47,760,181.81","65,410,703.31","65,410,703.31","65,410,703.31","65,410,703.31","102,295,725.95","102,295,725.95","102,295,725.95","102,295,725.95","131,276,776.89","131,276,776.89","131,276,776.89","131,276,776.89","160,555,559.09","160,555,559.09"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"87,553,500.00","86,931,000.00","60,618,000.00","60,618,000.00","60,154,200.00","58,311,540.00"
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"297,997,632.86","336,642,785.90","519,967,299.64","549,379,475.81","630,876,006.68","704,043,921.85","752,869,373.06","835,660,406.85","828,463,394.81","918,952,509.60","953,782,225.70","1,074,401,437.01","1,062,656,640.78","1,194,570,202.33","1,294,221,363.47","1,471,976,410.49","1,497,191,494.18","1,699,711,430.65","1,833,058,227.14","2,065,130,033.99"
长期待摊费用,"298,814.32","945,639.61","4,880,769.92","4,486,068.75","4,196,859.58","4,606,408.04","6,324,123.22","7,010,508.40","6,624,333.58","7,633,893.77","8,325,861.01","7,643,718.82","6,984,096.63","6,301,954.44","5,620,040.75","4,983,495.38","4,827,868.79","5,178,994.19","5,878,477.87","5,143,899.99"
少数股东权益,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","6,728,000.41","8,356,760.99","9,257,540.33"
递延所得税资产,"49,865,211.81","54,632,494.63","67,980,140.07","78,273,979.79","79,471,400.59","84,506,912.13","84,551,558.18","87,192,199.25","90,989,050.48","90,692,348.36","89,981,208.69","96,510,725.72","97,068,526.64","104,109,131.46","108,132,287.46","118,708,490.61","117,640,708.85","117,449,693.41","117,757,470.08","124,959,442.37"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"22,828,554.96","6,701,163.80","6,702,220.66","9,697,350.66","17,134,610.91","33,686,960.66","17,942,986.82","22,997,597.10","32,298,520.28","9,031,238.26","5,522,701.00","7,919,156.29","22,582,888.61","19,656,826.97","10,630,144.28","28,971,176.08","19,590,795.23","8,813,209.12","34,422,461.25","8,960,085.43"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,177,608,419.49","2,362,155,615.22","2,371,802,333.84","2,373,443,820.58","2,406,618,539.51","2,447,791,240.10","2,451,815,288.23","2,534,601,308.15","2,633,941,006.49","2,653,317,108.39","2,451,323,128.75","2,552,334,361.66","2,603,764,668.37","2,687,970,864.06","2,777,334,040.17","2,973,999,202.00","3,298,955,047.10","3,539,425,456.29","3,876,875,854.61","4,140,358,581.18"
所有者权益(或股东权益)合计,"666,153,434.83","786,120,596.22","978,132,651.75","1,007,544,827.92","1,540,514,514.46","1,613,682,429.63","1,680,158,402.34","1,762,949,436.13","1,755,752,424.09","1,846,241,538.88","1,917,956,277.62","2,121,457,116.69","2,122,208,703.84","2,259,618,648.73","2,312,685,558.61","2,493,291,174.81","2,547,796,558.31","2,753,021,795.02","3,085,824,461.96","3,321,514,147.41"
资产总计,"2,471,721,988.33","2,688,422,774.83","2,810,083,464.88","2,815,750,020.48","3,112,214,324.46","3,030,176,427.24","3,023,536,927.34","3,170,200,110.09","3,331,370,008.23","3,452,295,306.88","3,363,132,917.96","3,602,204,940.48","3,595,361,765.08","3,808,947,670.99","3,931,795,045.21","4,143,627,545.28","4,417,561,875.44","4,839,539,038.37","5,739,242,332.84","5,698,408,020.06"
负债和所有者(或股东权益)合计,"2,471,721,988.33","2,688,422,774.83","2,810,083,464.88","2,815,750,020.48","3,112,214,324.46","3,030,176,427.24","3,023,536,927.34","3,170,200,110.09","3,331,370,008.23","3,452,295,306.88","3,363,132,917.96","3,602,204,940.48","3,595,361,765.08","3,808,947,670.99","3,931,795,045.21","4,143,627,545.28","4,417,561,875.44","4,839,539,038.37","5,739,242,332.84","5,698,408,020.06"
