科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"7,388,432.15","10,853,780.54","2,062,271.81","6,169,328.24","15,183,589.07","16,084,869.80","10,685,375.38","13,391,965.20","13,937,245.91","12,262,757.23","14,854,337.86","13,984,086.59","13,187,676.20","20,476,712.66","31,175,708.01","56,087,050.74","120,148,359.51","128,446,223.97","111,116,109.03","279,112,027.57","120,658,626.62","136,734,173.88","159,148,626.56","160,465,701.77","113,890,518.93","112,965,219.16","128,339,007.69","137,885,767.26","190,102,302.58","196,561,485.28","192,340,407.81","206,542,987.24","168,914,420.99","165,059,970.10","169,641,413.30","884,092,682.01","394,075,039.24","422,048,334.28"
应付职工薪酬,"406,120.84","3,972,195.27","4,502,219.14","2,009,888.47","8,394,276.26","1,800,618.73","2,378,869.46","2,477,534.28","8,194,553.92","2,813,635.39","3,117,256.80","3,568,609.51","8,855,259.16","4,100,282.41","5,934,833.83","5,782,897.23","9,077,414.47","5,492,447.96","6,042,069.48","6,602,170.10","15,883,290.64","9,121,233.98","7,624,982.16","8,533,366.28","10,156,320.72","8,149,172.30","8,361,760.93","9,388,989.85","12,984,460.44","8,199,535.51","9,855,956.17","11,374,478.44","11,768,202.47","10,707,590.55","12,317,153.33","11,056,511.66","33,309,214.61","17,015,302.74"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,086,076.19","8,195,563.83","12,441,012.63","7,335,294.21","16,137,136.45","-1,783,618.21","6,863,105.58","-1,085,176.30","16,894,231.56","-1,568,480.13","8,301,287.43","1,089,893.39","22,488,534.76","2,211,350.65","9,729,863.80","1,359,522.56","23,437,032.08","1,905,804.51","20,147,387.15","1,668,018.60","43,644,032.68","-1,612,044.36","15,143,179.23","5,809,434.71","32,856,340.83","7,025,638.25","8,733,390.83","10,466,342.30","14,694,704.00","29,664,869.83","34,871,693.68","25,817,528.21","39,008,487.82","13,722,651.19","3,613,454.26","3,581,586.11","16,382,706.36","14,325,261.94"
应收利息,,,,,,,"3,264,736.88","6,500,636.09","9,069,966.33","12,210,889.53","2,447,660.13","3,883,711.50","4,770,779.54","5,552,849.74","231,750.00",,"506,848.25","777,242.51","1,359,874.13","1,966,947.29","1,144,712.14","988,299.32","1,667,080.86","1,481,536.93","325,666.03","849,384.80","1,376,950.83","1,644,154.74","1,456,502.68","1,976,209.88","2,361,642.97","2,394,812.75","253,255.45","642,347.80","622,672.59",,"271,869.41","590,700.82"
应付利息,"509,025.02","452,841.73","73,307.50","103,250.00","111,028.20","140,957.67","1,349.64","2,004.44","56,324.88","56,324.88","47,325.00","45,000.00","234,683.27","151,158.33","137,416.67","372,168.50","40,433.36","446,856.45","502,209.73","404,801.10","1,388,554.98","2,192,940.78","2,534,480.08","560,294.00","748,876.12","549,832.93","422,710.58","3,464,832.94","12,538,225.53","17,933,642.93","26,064,671.66","3,962,538.92","11,091,843.68","18,551,241.47","24,996,605.46",,"1,554,482.77","1,808,053.81"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,000,000.00","180,000,000.00","180,000,000.00",,,
应付股利,,,,,,,,,,,,,,,,,,,,,"974,071.44","1,530,885.55",,"1,250,000.00",,,,,,,,"750,000.00",,,,,"237,360.00","237,360.00"
存货,"23,598,800.08","28,949,497.26","28,556,363.21","26,353,303.70","41,193,248.31","69,101,874.70","69,844,206.97","79,488,376.89","75,066,027.46","93,133,870.93","76,841,648.91","107,549,273.65","83,971,896.04","124,881,327.22","120,747,862.69","161,335,611.44","119,891,505.75","104,326,304.73","116,869,451.43","153,652,703.61","164,149,138.55","140,185,569.10","107,638,104.28","116,457,026.96","114,716,602.32","116,847,808.08","146,507,862.88","170,953,316.29","230,279,836.30","157,879,372.78","156,325,041.42","205,163,530.99","192,315,968.90","221,790,029.99","250,259,378.07","253,084,247.98","221,210,932.97","221,137,985.35"
其他应付款,"10,037,001.17","6,319,764.70","429,406.20","4,193,143.11","4,862,335.28","3,924,837.97","4,627,621.86","5,673,222.03","5,921,038.19","5,482,198.26","5,481,754.77","7,272,927.86","110,608,889.15","104,784,389.93","33,433,778.74","74,377,843.49","53,435,641.83","52,645,936.54","24,708,609.92","223,938,594.94","432,138,960.63","33,117,511.11","31,296,664.09","59,004,726.04","29,899,213.94","23,010,780.87","273,691,233.64","516,248,771.47","627,263,340.52","526,694,220.25","537,885,906.78","468,070,799.65","752,554,471.89","759,703,472.96","937,017,212.46","350,455,037.37","196,355,402.97","96,556,899.82"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,800.00",,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,363,066.31","9,805,471.45"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"26,245,808.90","18,087,896.44","22,240,954.71","28,858,897.71","55,963,683.93","56,626,607.96","69,520,714.93","74,019,095.71","72,516,931.95","68,009,786.40","73,410,534.19","73,948,376.37","73,818,638.58","76,788,568.38"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"101,800,000.00","101,506,600.00","100,968,700.00","200,773,100.00","270,680,200.00","230,408,120.00","320,408,120.00","180,408,120.00","110,408,120.00","109,926,718.00","109,926,718.00","159,398,958.00","108,907,520.00","107,949,200.00"
流动资产合计,"147,075,896.12","250,546,510.94","277,269,485.35","320,495,376.77","371,874,137.87","1,180,813,626.44","1,092,737,758.86","1,011,563,382.38","1,090,305,824.64","1,034,241,488.65","1,048,892,275.17","1,040,930,476.86","1,045,806,065.55","1,044,226,217.35","948,527,207.90","1,027,971,390.96","1,105,991,465.54","1,058,257,854.74","1,261,884,026.78","1,499,849,973.71","1,414,249,103.66","1,616,949,323.54","1,567,635,520.49","1,682,522,929.46","1,874,502,709.55","1,910,522,685.65","2,218,831,581.08","2,091,386,601.04","2,378,864,970.53","2,429,440,961.96","2,328,881,631.01","2,260,991,932.22","2,531,382,979.12","2,501,363,386.18","2,631,200,966.14","3,590,492,913.27","2,978,310,860.76","3,125,354,808.38"
流动负债合计,"77,547,601.14","100,082,281.83","144,905,998.94","174,262,291.21","189,820,693.63","169,700,700.39","99,495,031.12","112,711,682.74","168,451,716.89","127,050,241.89","179,699,034.44","169,448,623.45","339,725,318.69","344,703,446.75","271,439,983.66","490,445,317.15","508,106,285.50","448,953,298.70","636,492,291.88","860,979,418.65","1,228,143,167.31","832,831,565.43","770,371,578.37","968,333,265.06","1,083,787,342.49","1,013,840,669.85","1,384,058,135.69","1,459,674,793.01","1,810,487,307.71","1,785,305,481.45","1,758,590,048.66","1,787,728,611.31","1,913,261,004.98","1,857,471,504.31","1,999,090,486.22","1,717,474,560.45","1,674,467,258.54","1,684,141,730.92"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00","5,541,400.00",,,,,"25,000,000.00",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,449,058.02","316,683,317.70","393,643,231.01"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"-292,890.92","-297,412.02",,,,,,,,,,,,"495,389,125.75","495,764,611.91","496,140,098.06","496,515,584.21","496,891,070.36","497,266,556.51","497,642,042.66","498,017,528.81","418,920,661.17",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","105,208,755.60","136,166,015.59","128,484,762.07"
长期股权投资,,,,,,,,,,,,,"11,623,706.58","17,165,106.58","49,042,915.35","216,120,915.29","160,497,040.32","160,511,590.40","160,236,203.50","162,079,018.59","149,339,316.80","149,566,849.43","149,670,126.62","153,036,867.58","151,175,486.47","147,360,682.20","148,000,356.22","883,031,008.33","926,573,672.75","942,818,817.80","978,203,890.08","1,029,792,650.25","804,389,887.17","807,103,558.18","826,028,893.21","167,773,678.20","140,966,933.49","139,413,975.26"
专项应付款,,,,,,,,,,,,,,,,,,,,"1,000,000.00",,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,696,778.85","19,065,449.35","18,925,385.92","19,848,318.80","14,712,537.32","14,614,156.88"
预计负债,,,,,,,,,,,,,,,,,,,,,"752,725.36","808,815.95","836,983.14","870,894.54","919,842.40","915,252.82","1,012,909.24","1,020,027.34","1,059,619.88","1,053,861.24","1,190,240.81","1,166,082.49","1,150,676.67","1,107,338.31","1,255,951.04",,,
固定资产,"4,601,115.87","6,215,044.27","44,600,259.32","44,197,098.21","53,564,329.75","53,934,405.06","54,914,098.59","56,750,240.53","61,355,698.58","168,036,132.50","206,792,065.78","207,521,907.56","242,975,262.36","241,724,566.55","353,874,613.44","349,978,096.35","396,080,108.75","389,772,925.98","386,502,607.22","380,397,487.05","380,525,682.68","375,081,514.42","385,881,270.50","382,155,562.88","388,310,389.63","383,169,058.64","379,537,983.74","373,272,231.92","462,740,231.55","456,366,716.17","470,898,633.91","470,965,419.32","472,018,372.10","464,164,525.19","457,603,606.60","441,650,145.51","487,161,703.55","475,259,381.20"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,"10,935,147.71","9,534,625.67","9,991,760.77","10,624,642.27","11,188,926.25","10,963,151.72","11,784,490.33","12,611,268.04","14,746,258.55","13,121,212.65","12,379,027.70","12,432,874.64","15,705,441.88","16,037,278.06","16,998,499.79","1,881,092.37","1,851,935.35","1,822,778.32"
在建工程,,,"17,986,700.82","21,527,880.96","22,516,609.59","22,516,609.59","34,097,579.56","133,789,564.37","159,344,033.23","72,891,771.91","67,689,643.31","71,625,796.95","102,423,095.19","103,941,298.61","2,878,973.01","5,984,973.01","6,252,186.86","17,289,951.31","23,348,319.60","32,763,590.29","43,012,588.14","49,818,745.47","40,441,208.67","53,476,450.98","57,768,856.97","58,718,934.70","73,470,681.17","85,918,043.12","68,493,685.42","74,708,226.19","96,250,301.21","111,637,474.09","118,709,718.74","122,143,575.56","142,676,370.78","148,319,724.08","78,006,442.38","108,690,522.66"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"320,559.21","363,277.16","363,277.16","363,277.16","5,785,804.81","5,956,475.34","6,205,284.49","7,451,508.94",,,,,,,,"341,025.64","341,025.64","341,025.64","341,025.64",,,
非流动负债合计,,,,,,,,,,,,,,,"-292,890.92","-297,412.02",,,,"1,000,000.00","11,687,873.07","10,343,441.62","14,828,743.91","20,255,788.27","20,839,271.57","20,522,753.73","86,369,408.53","582,520,089.86","584,997,818.84","583,670,160.22","583,367,500.76","583,700,335.30","587,260,642.64","587,852,286.38","589,265,266.76","680,380,514.05","474,504,462.81","543,557,831.42"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,150.00","360,150.00","360,150.00",,,,,,,
负债合计,"77,547,601.14","100,082,281.83","144,905,998.94","174,262,291.21","189,820,693.63","169,700,700.39","99,495,031.12","112,711,682.74","168,451,716.89","127,050,241.89","179,699,034.44","169,448,623.45","339,725,318.69","344,703,446.75","271,147,092.74","490,147,905.13","508,106,285.50","448,953,298.70","636,492,291.88","861,979,418.65","1,239,831,040.38","843,175,007.05","785,200,322.28","988,589,053.33","1,104,626,614.06","1,034,363,423.58","1,470,427,544.22","2,042,194,882.87","2,395,485,126.55","2,368,975,641.67","2,341,957,549.42","2,371,428,946.61","2,500,521,647.62","2,445,323,790.69","2,588,355,752.98","2,397,855,074.50","2,148,971,721.35","2,227,699,562.34"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"12,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","135,000,000.00","202,500,000.00","202,500,000.00","202,500,000.00","202,500,000.00","303,750,000.00","303,750,000.00","303,750,000.00","303,750,000.00","455,625,000.00","455,625,000.00","455,625,000.00","455,625,000.00","455,625,000.00","455,625,000.00","455,625,000.00","515,625,000.00","515,625,000.00","515,625,000.00","535,625,000.00","535,625,000.00","1,071,250,000.00","1,071,250,000.00","1,071,250,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00","1,070,810,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,"396,980,078.91","396,825,487.12","386,837,411.95","386,081,561.43","379,494,311.43","366,630,796.70","359,825,134.77","350,368,909.21","347,637,670.46","346,146,110.34","329,338,298.25","313,449,011.94","302,874,500.22","291,333,687.52","320,582,371.21",,,
资本公积,"1,014,841.54","514,841.54","31,239,094.49","31,239,094.49","31,239,094.49","817,968,641.02","790,968,641.02","790,968,641.02","790,968,641.02","790,968,641.02","689,718,641.02","689,718,641.02","688,830,688.88","688,830,688.88","536,955,688.88","536,955,688.88","537,843,641.02","537,843,641.02","537,843,641.02","537,843,641.02","538,287,543.63","1,052,222,543.63","1,052,222,543.63","964,501,180.25","1,046,606,058.72","1,046,606,058.72","510,981,058.72","510,981,058.72","523,108,869.02","522,429,069.02","522,429,069.02","522,429,069.02","519,163,469.02","519,163,469.02","519,163,469.02","517,297,393.02","517,854,706.60","517,854,706.60"
无形资产,,"98,516.67","12,499,914.60","15,337,544.70","15,166,329.00","15,543,619.65","15,982,206.42","16,209,163.39","15,284,216.37","15,285,773.16","15,233,689.77","15,671,521.71","15,518,153.86","15,440,212.99","16,302,833.22","16,197,339.21","15,959,491.10","15,824,257.27","17,041,339.37","29,179,291.92","29,777,189.77","29,566,922.86","30,128,684.77","30,436,917.86","46,335,417.61","45,851,532.89","47,127,601.15","46,594,996.72","46,342,232.39","45,787,888.34","45,780,737.30","46,325,230.49","47,361,985.96","47,814,662.75","47,301,247.46","47,987,582.11","48,235,206.74","47,788,342.08"
盈余公积,"4,669,603.60","7,443,762.69","4,017,592.30","4,017,592.30","10,800,202.87","10,800,202.87","10,800,202.87","10,800,202.87","17,044,831.05","17,044,831.05","17,044,831.05","17,044,831.05","26,377,357.00","26,377,357.00","26,377,357.00","26,377,357.00","28,279,895.73","28,279,895.73","28,302,513.27","28,302,513.27","35,220,764.15","35,220,764.15","35,220,764.15","35,220,764.15","49,474,637.10","49,474,637.10","49,474,637.10","49,474,637.10","55,484,353.66","55,484,353.66","55,484,353.66","55,484,353.66","53,365,765.95","53,365,765.95","53,365,765.95","53,365,765.95","52,939,009.05","52,939,009.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"101,800,000.00","101,800,000.00","101,800,000.00","101,800,000.00","101,800,000.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00","60,408,120.00"
商誉,,,,,,,,,,,,,"138,297,036.63","164,358,805.11","164,358,805.11","164,358,805.11","163,540,007.73","163,540,007.73","163,540,007.73","175,706,569.70","291,360,344.24","291,360,344.24","291,360,344.24","291,360,344.24","291,360,344.24","291,360,344.24","291,360,344.24","291,360,344.24","295,767,824.65","295,767,824.65","295,767,824.65","327,870,831.42","323,439,187.48","323,672,060.54","323,672,060.54","204,518,178.74","33,838,360.44","33,838,360.44"
未分配利润,"56,712,148.51","74,019,604.16","74,445,520.17","93,793,065.79","134,537,718.23","142,223,065.88","96,367,763.73","103,953,632.41","152,684,091.76","157,700,818.82","153,511,495.16","162,212,739.58","208,705,519.03","216,748,429.80","235,530,341.71","257,090,145.51","293,703,117.88","305,363,095.01","325,663,143.93","356,216,236.11","419,651,624.56","446,217,415.33","462,917,961.48","495,005,449.46","541,113,444.38","568,822,108.31","508,240,692.54","539,491,453.08","558,424,362.79","609,628,314.50","616,394,478.96","609,721,355.94","619,325,972.95","655,156,189.81","677,785,906.31","637,873,483.28","114,485,578.87","199,167,571.44"
长期待摊费用,"222,267.49","81,574.03","44,330.58","25,708.92","7,087.26",,,,,"84,610.81","112,671.91","685,471.20","11,052,924.98","11,503,321.11","11,416,963.43","13,389,918.99","13,580,270.04","13,353,055.98","13,212,258.60","12,977,419.56","12,736,762.74","12,955,221.12","12,694,673.23","12,703,246.07","12,775,208.76","12,638,750.58","12,377,639.63","13,434,856.29","13,427,937.65","13,243,939.45","13,063,794.05","12,885,881.49","964,888.58","842,549.97","729,792.93","691,449.06","553,105.20","504,466.88"
少数股东权益,,,,,,,,,,,,,"7,422,506.20","25,258,509.13","29,269,586.60","38,237,896.49","53,742,533.51","56,401,014.05","56,590,342.28","67,939,348.06","69,337,713.01","65,085,559.56","64,834,694.06","31,929,801.19","36,133,863.46","99,005,153.31","34,572,166.09","34,958,535.15","29,199,888.11","34,832,734.38","35,136,816.39","44,294,776.19","61,862,242.80","62,049,403.26","65,843,564.05","68,930,853.70","64,931,130.72","64,685,286.00"
递延所得税资产,"44,915.31","86,287.36","1,612,541.78","1,343,217.56","3,275,345.99","3,275,345.99","2,212,279.72","2,150,147.59","3,797,249.29","3,755,686.30","3,961,290.66","4,055,308.10","5,382,924.09","5,369,592.94","6,083,398.84","6,049,406.33","8,909,796.92","8,681,325.64","9,103,800.26","9,131,131.66","20,781,201.80","17,068,051.02","31,031,449.43","30,015,506.55","17,860,648.55","17,837,235.16","25,574,641.42","26,774,486.10","31,162,641.15","32,498,228.12","44,958,030.84","46,419,478.90","58,134,929.33","56,883,884.22","53,792,853.87","51,300,195.50","78,784,787.32","74,548,500.79"
外币报表折算价差,,"-32,556.95","-594,973.45","-385,216.67","6,130.24","390,996.57","-187,715.59","-471,660.78","-1,562,258.61","-969,069.45","-1,042,365.07","-1,684,352.72","-1,732,220.56","-1,939,310.32","-2,419,356.63","-4,383,147.76","-6,169,547.17","-4,871,698.30","-5,285,092.16","-5,458,397.47",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,908,861.92","25,359,283.71","25,356,457.85","33,176,511.60","7,449,783.46","7,079,513.17"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,868,298.67","6,481,422.33","76,743,747.10","82,431,450.35","94,529,701.59","95,269,980.29","107,206,164.29","208,899,115.88","239,781,197.47","260,053,974.68","293,789,361.43","299,560,005.52","527,273,103.69","559,502,903.89","603,958,502.40","772,079,454.29","765,139,460.93","769,336,391.47","773,347,813.44","802,597,785.93","1,335,840,369.89","1,333,741,011.02","1,339,791,853.90","1,352,259,366.53","1,350,622,063.66","1,329,108,735.11","1,342,815,782.34","2,076,296,275.93","2,198,047,446.02","2,213,239,301.06","2,280,163,060.29","2,365,228,403.54","2,171,840,135.99","2,158,724,262.63","2,217,010,066.01","1,115,265,783.60","914,708,859.90","926,737,219.36"
所有者权益(或股东权益)合计,"74,396,593.65","156,945,651.44","209,107,233.51","228,664,535.91","276,583,145.83","1,106,382,906.34","1,100,448,892.03","1,107,750,815.52","1,161,635,305.22","1,167,245,221.44","1,162,982,602.16","1,171,041,858.93","1,233,353,850.55","1,259,025,674.49","1,281,338,617.56","1,309,902,940.12","1,363,024,640.97","1,378,640,947.51","1,398,739,548.34","1,440,468,340.99","1,510,258,433.17","2,107,515,327.51","2,122,227,052.11","2,046,193,242.66","2,120,498,159.15","2,205,267,997.18","2,091,219,819.20","2,125,487,994.10","2,181,427,290.00","2,273,704,621.35","2,267,087,141.88","2,254,791,389.15","2,202,701,467.49","2,214,763,858.12","2,259,855,279.17","2,307,903,622.37","1,744,047,999.31","1,824,392,465.40"
资产总计,"151,944,194.79","257,027,933.27","354,013,232.45","402,926,827.12","466,403,839.46","1,276,083,606.73","1,199,943,923.15","1,220,462,498.26","1,330,087,022.11","1,294,295,463.33","1,342,681,636.60","1,340,490,482.38","1,573,079,169.24","1,603,729,121.24","1,552,485,710.30","1,800,050,845.25","1,871,130,926.47","1,827,594,246.21","2,035,231,840.22","2,302,447,759.64","2,750,089,473.55","2,950,690,334.56","2,907,427,374.39","3,034,782,295.99","3,225,124,773.21","3,239,631,420.76","3,561,647,363.42","4,167,682,876.97","4,576,912,416.55","4,642,680,263.02","4,609,044,691.30","4,626,220,335.76","4,703,223,115.11","4,660,087,648.81","4,848,211,032.15","4,705,758,696.87","3,893,019,720.66","4,052,092,027.74"
负债和所有者(或股东权益)合计,"151,944,194.79","257,027,933.27","354,013,232.45","402,926,827.12","466,403,839.46","1,276,083,606.73","1,199,943,923.15","1,220,462,498.26","1,330,087,022.11","1,294,295,463.33","1,342,681,636.60","1,340,490,482.38","1,573,079,169.24","1,603,729,121.24","1,552,485,710.30","1,800,050,845.25","1,871,130,926.47","1,827,594,246.21","2,035,231,840.22","2,302,447,759.64","2,750,089,473.55","2,950,690,334.56","2,907,427,374.39","3,034,782,295.99","3,225,124,773.21","3,239,631,420.76","3,561,647,363.42","4,167,682,876.97","4,576,912,416.55","4,642,680,263.02","4,609,044,691.30","4,626,220,335.76","4,703,223,115.11","4,660,087,648.81","4,848,211,032.15","4,705,758,696.87","3,893,019,720.66","4,052,092,027.74"
