科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"87,760,719.22","145,349,333.87","197,387,846.94","235,883,758.04","51,302,857.96","98,482,247.64","152,172,600.68","183,882,799.41","60,049,811.24","125,907,815.67","183,498,557.29","191,486,444.01","42,566,677.84","109,053,705.76","165,349,951.28","225,932,575.66","44,342,938.67","109,113,167.27","178,952,823.44","173,336,146.28","56,657,441.84","160,098,354.41","272,033,294.31","391,802,021.79","52,700,296.93","157,558,191.72","240,009,638.81","370,954,439.43","86,028,670.01","148,793,064.39","221,271,847.62","405,913,133.90","59,328,425.72","136,371,915.49","216,094,356.74","529,320,125.15","519,755,779.34","1,171,546,842.43","2,189,867,834.49","2,557,552,631.53","957,506,311.56","2,683,239,283.78","3,769,557,793.83","4,171,254,119.75"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"3,650,000.00",,,,"4,810,000.00",,,,"6,770,000.00",,,,"4,494,000.00",,,,,"10,790,000.00","15,290,000.00","19,790,000.00","19,790,000.00",,"3,063,509.00","3,063,509.00","3,060,000.00",,,,"880,000.00",,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,"10,627,500.00","18,732,233.88",,,"6,417,514.60",,,,,,,,,,,,,,,"61,641.70","493,869.06",,"10,970,083.02","10,981,280.09","10,938.07",,,,,,"4,000,000.00","4,000,000.00","34,000,000.00",,,,,,,,"1,000,000.00"
收到其他与经营活动有关的现金,"18,685,286.45","42,959,276.33","85,411,110.07","97,851,724.85","11,177,819.28","14,386,871.97","30,526,375.18","28,492,720.15","2,026,371.89","31,595,806.24","31,046,179.45","39,989,500.00","1,200,559.61","4,493,690.91","10,249,638.25","3,053,511.84","1,118,398.40","8,739,266.01","37,981,102.03","17,963,558.60","18,030,134.90","10,691,405.87","11,364,070.27","128,092,400.00","1,918,479.38","21,801,655.22","27,933,732.96","32,695,767.55","2,649,875.23","6,872,810.91","3,490,729.39","2,816,794.05","6,050,559.83","2,304,796.36","9,535,100.61","5,525,584.71","4,209,714.82","4,881,571.69","7,600,093.30","3,266,635.36","2,502,518.04","1,915,024.81","5,335,009.32","5,272,808.25"
投资活动现金流出小计,"42,423,148.30","97,634,772.46","229,699,887.61","390,031,051.80","63,205,351.28","114,743,443.08","152,428,933.36","169,252,778.02","28,099,004.76","37,966,961.24","46,160,271.92","62,846,495.55","5,877,434.62","7,327,387.67","28,235,267.09","59,783,922.29","4,057,370.74","12,910,232.00","20,178,718.80","27,113,314.18","13,418,485.47","33,396,966.12","66,410,183.51","73,451,243.15","1,185,554.72","14,347,457.57","15,329,177.95","14,042,897.04","705,515.33","1,185,160.80","1,893,178.89","13,406,361.61","16,204.00","37,040,592.84","40,301,293.43","92,160,102.61","1,184,048.92","1,488,598.86","13,072,948.35","49,145,878.57","62,934,807.62","114,475,784.50","116,960,264.00","133,718,426.82"
经营活动现金流入小计,"106,446,005.67","188,308,610.20","282,798,957.01","337,385,482.89","62,480,677.24","112,869,119.61","182,698,975.86","217,185,519.56","62,076,183.13","157,503,621.91","214,544,736.74","238,245,944.01","43,767,237.45","113,547,396.67","175,599,589.53","233,480,087.50","45,461,337.07","117,852,433.28","216,933,925.47","191,299,704.88","85,477,576.74","186,079,760.28","303,187,364.58","539,684,421.79","54,618,776.31","182,423,355.94","271,006,880.77","406,710,206.98","88,678,545.24","155,665,875.30","224,762,577.01","409,609,927.95","65,378,985.55","138,676,711.85","225,629,457.35","534,845,709.86","523,965,494.16","1,176,428,414.12","2,197,467,927.79","2,560,819,266.89","960,008,829.60","2,685,154,308.59","3,774,892,803.15","4,176,526,928.00"
投资活动产生的现金流量净额,"-41,175,522.31","-94,836,748.25","-225,359,485.90","-359,712,443.60","-63,203,195.53","-100,856,250.64","-134,807,810.07","-150,598,956.59","-24,947,350.00","-24,414,606.48","-28,055,917.16","268,374,977.15","-5,877,434.62","-79,761.68","-20,933,387.72","190,802,989.93","-4,023,370.74","-9,997,095.00","-5,216,806.00","-11,151,701.70","-13,416,985.47","-10,076,260.72","-54,089,478.11","79,348,242.25","-1,185,554.72","-1,903,117.08","-2,884,337.46","9,395,594.48","-705,515.33","24,558,563.84","23,915,976.10","13,770,498.27","-16,204.00","103,878,232.87","101,782,872.63","70,642,878.15","-1,184,048.92","-686,098.86","-11,008,012.13","136,929,067.65","-62,910,507.62","-81,142,084.50","-81,342,688.84","-91,006,086.35"
购买商品、接受劳务支付的现金,"36,567,601.48","74,153,103.89","169,229,976.98","185,016,169.19","47,621,805.70","77,507,822.24","108,120,128.33","116,440,728.49","21,114,703.19","53,058,606.63","82,146,178.48","79,988,110.35","31,646,076.25","66,554,464.02","121,272,952.92","115,397,200.30","62,301,396.34","111,847,525.34","150,497,548.25","101,951,922.00","84,893,604.64","108,362,626.47","178,901,957.03","287,164,529.85","45,910,129.82","88,389,124.44","133,974,855.89","216,067,244.07","60,429,636.93","105,127,270.67","154,160,366.76","237,548,368.40","38,606,980.26","71,634,342.81","153,505,426.13","359,042,266.73","616,030,864.55","1,382,604,635.17","2,269,076,140.66","2,313,511,911.58","1,411,602,635.09","2,771,008,972.86","3,962,418,660.13","3,933,201,688.02"
吸收投资收到的现金,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,,"11,000,000.00","11,000,000.00",,,,,,,,"2,000,000.00",,,,,,,,,,,,
支付给职工以及为职工支付的现金,"10,799,035.22","16,849,512.99","24,094,842.16","31,618,630.55","9,891,232.76","25,409,042.71","39,032,627.45","32,881,310.81","9,589,589.21","22,799,008.47","37,839,143.73","49,153,068.36","16,557,710.56","35,841,306.80","48,097,165.10","64,372,700.40","19,322,173.86","37,486,217.80","54,401,808.90","72,181,833.14","14,709,971.57","34,236,708.02","49,580,247.05","67,071,630.93","20,974,871.73","37,680,234.70","55,320,600.44","73,882,326.78","21,359,296.71","36,083,868.14","54,299,053.28","73,362,690.55","22,751,681.06","40,552,328.30","58,385,954.06","83,112,956.83","23,104,033.61","38,854,990.30","59,955,781.69","83,165,241.84","27,633,787.83","45,113,421.04","68,152,397.85","96,756,621.80"
取得借款收到的现金,"118,000,000.00","242,000,000.00","343,680,000.00","390,470,000.00","154,420,000.00","248,420,000.00","305,100,000.00","330,100,000.00","70,000,000.00","129,000,000.00","289,000,000.00","340,680,000.00","15,000,000.00","15,000,000.00","35,000,000.00","75,000,000.00",,,,,"63,000,000.00","123,000,000.00","185,000,000.00","256,680,000.00",,,"90,000,000.00","112,000,000.00",,"60,000,000.00","90,000,000.00","180,000,000.00",,"40,000,000.00","130,000,000.00","190,000,000.00","178,125,000.00","332,125,000.00","412,125,000.00","412,000,000.00","300,000,000.00","349,780,000.00","383,780,000.00","433,780,000.00"
支付的各项税费,"1,584,708.10","6,517,961.70","10,733,158.36","15,157,342.84","4,025,312.37","9,384,983.71","14,853,697.58","21,752,662.25","6,527,667.85","15,625,095.98","22,485,366.45","28,306,566.41","7,213,931.15","28,264,853.95","43,057,009.00","51,123,118.47","7,195,814.93","28,746,839.71","58,575,035.68","62,277,539.94","894,399.33","18,508,003.79","25,798,145.92","30,550,009.25","3,788,857.95","11,560,353.09","18,743,393.20","25,491,847.27","8,032,062.96","19,245,258.56","26,272,964.34","36,256,461.75","7,596,309.14","18,271,761.69","28,374,510.21","42,857,006.90","8,269,567.37","17,546,833.53","34,367,192.66","46,173,090.89","8,217,016.16","25,013,846.06","40,267,447.25","56,080,251.30"
收到其他与筹资活动有关的现金,"1,266,776.84","1,639,005.55","2,419,096.10","20,000,000.00","380,453.95","839,238.19","1,331,741.50",,"30,048,229.50","25,251,899.99","30,312,286.84","2,000,000.00","189,576.89","356,237.01","770,246.03","5,940,000.00","290,869.67","484,741.23","1,516,052.96",,"85,009.43","235,499.63","281,225.57",,930.65,"363,062.82","481,325.95",,"100,518.85","256,348.01","391,384.55",,"151,274.86",,,,,,,,,,,
支付其他与经营活动有关的现金,"11,406,331.89","21,616,545.75","33,135,293.33","40,095,197.47","13,395,348.30","20,362,518.38","32,709,974.97","29,921,612.51","4,487,353.87","19,973,663.30","26,990,587.51","181,621,136.92","7,952,914.56","12,430,108.77","23,809,405.05","30,787,159.38","5,931,460.91","12,997,694.61","35,361,551.39","40,522,412.70","29,552,506.39","23,524,844.65","71,405,408.24","90,597,279.97","10,003,168.19","40,913,228.09","53,635,894.71","80,266,229.06","6,912,813.22","16,902,474.51","19,155,280.03","32,346,775.47","7,053,044.16","15,544,218.48","29,986,524.91","33,921,805.94","7,025,686.73","14,552,285.76","24,086,458.75","35,735,288.29","5,785,867.24","12,301,942.01","21,929,316.79","36,400,046.54"
筹资活动现金流入小计,"119,266,776.84","243,639,005.55","346,099,096.10","410,470,000.00","154,800,453.95","249,259,238.19","306,431,741.50","330,100,000.00","100,048,229.50","154,251,899.99","319,312,286.84","352,680,000.00","15,189,576.89","15,356,237.01","35,770,246.03","80,940,000.00","290,869.67","484,741.23","1,516,052.96",,"63,085,009.43","123,235,499.63","196,281,225.57","267,680,000.00",930.65,"363,062.82","90,481,325.95","112,000,000.00","100,518.85","60,256,348.01","90,391,384.55","182,000,000.00","151,274.86","40,000,000.00","130,000,000.00","190,000,000.00","178,125,000.00","332,125,000.00","412,125,000.00","412,000,000.00","300,000,000.00","349,780,000.00","383,780,000.00","433,780,000.00"
经营活动现金流出小计,"60,357,676.69","119,137,124.33","237,193,270.83","271,887,340.05","74,933,699.13","132,664,367.04","194,716,428.33","200,996,314.06","41,719,314.12","111,456,374.38","169,461,276.17","339,068,882.04","63,370,632.52","143,090,733.54","236,236,532.07","261,680,178.55","94,750,846.04","191,078,277.46","298,835,944.22","276,933,707.78","130,050,481.93","184,632,182.93","325,685,758.24","475,383,450.00","80,677,027.69","178,542,940.32","261,674,744.24","395,707,647.18","96,733,809.82","177,358,871.88","253,887,664.41","379,514,296.17","76,008,014.62","146,002,651.28","270,252,415.31","518,934,036.40","654,430,152.26","1,453,558,744.76","2,387,485,573.76","2,478,585,532.60","1,453,239,306.32","2,853,438,181.97","4,092,767,822.02","4,122,438,607.66"
偿还债务支付的现金,"20,000,000.00","75,600,000.00","137,280,000.00","117,280,000.00","50,000,000.00","94,000,000.00","145,680,000.00","180,680,000.00","110,000,000.00","174,000,000.00","327,680,000.00","325,680,000.00","57,210,000.00","57,210,000.00","62,210,000.00","97,210,000.00","152,210,000.00","152,210,000.00","152,210,000.00","152,210,000.00",,"79,000,000.00","105,000,000.00","246,680,000.00","51,000,000.00","121,000,000.00","224,800,000.00","217,680,000.00","30,000,000.00","71,600,000.00","102,800,000.00","216,500,000.00","8,000,000.00","65,500,000.00","153,500,000.00","213,600,000.00","30,125,000.00","100,125,000.00","220,125,000.00","355,000,000.00","50,000,000.00","127,000,000.00","247,000,000.00","267,000,000.00"
经营活动产生的现金流量净额,"46,088,328.98","69,171,485.87","45,605,686.18","65,498,142.84","-12,453,021.89","-19,795,247.43","-12,017,452.47","16,189,205.50","20,356,869.01","46,047,247.53","45,083,460.57","-100,822,938.03","-19,603,395.07","-29,543,336.87","-60,636,942.54","-28,200,091.05","-49,289,508.97","-73,225,844.18","-81,902,018.75","-85,634,002.90","-44,572,905.19","1,447,577.35","-22,498,393.66","64,300,971.79","-26,058,251.38","3,880,415.62","9,332,136.53","11,002,559.80","-8,055,264.58","-21,692,996.58","-29,125,087.40","30,095,631.78","-10,629,029.07","-7,325,939.43","-44,622,957.96","15,911,673.46","-130,464,658.10","-277,130,330.64","-190,017,645.97","82,233,734.29","-493,230,476.72","-168,283,873.38","-317,875,018.87","54,088,320.34"
