科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"136,621,425.99","287,586,204.54","482,773,800.48","668,817,702.57","123,498,069.90","269,724,663.76","450,582,735.76","648,469,160.79","135,617,143.70","296,025,105.55","439,116,794.83","513,181,048.91","89,623,231.41","223,309,534.30","324,316,195.53","461,735,052.30","114,701,753.54","218,754,065.48","325,649,446.48","474,010,519.93","101,363,107.98","821,045,772.56","1,279,497,749.71","1,944,732,873.30","387,729,779.90","784,796,217.26","1,149,492,128.44","1,810,310,747.40","316,409,984.92","642,888,403.48","985,324,048.90","1,562,557,373.73","305,801,863.46","590,510,053.69","906,248,120.98","1,356,480,603.60","248,816,296.68","448,705,394.26","704,596,792.78","1,049,326,380.20","233,360,146.17","441,802,052.49","649,690,220.48","994,670,288.09","202,965,246.21"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,719,359.65",,,,,,,,,,,,,,
收到的税费返还,,,,"1,544,314.00",,,"762,829.54","1,223,212.00",,,"1,757,629.00","1,914,679.00","197,264.00",,"586,605.00","586,605.00","174,096.00",,"1,063,663.00",,,,,,"1,930.99","13,469.63","15,882.26","2,412.63","3,856.40","3,856.40","157,055.48","1,551,852.35",,"115,041.89","959,674.55","1,029,569.99",,,"2,278.36","456,052.53",,,,"135,509.32",
支付其他与投资活动有关的现金,,,"270,571,540.52",,"896,604.25",,,,,,,"20,267,658.00",,,,,,,,,,,,,,,,,"60,000,000.00",,,,,,,,,"851,444.19","-292,153.23",,,,,,
收到其他与经营活动有关的现金,"1,476,846.97","1,651,395.91","11,494,879.13","13,247,823.12","1,963,604.01","5,372,175.00","13,626,872.95","28,824,142.95","2,811,120.17","7,228,167.33","19,232,882.67","17,066,634.84","26,233,427.16","41,692,092.72","44,406,027.17","44,773,838.98","2,382,225.53","5,839,909.59","8,361,775.88","14,323,192.12","2,743,397.22","80,369,627.31","93,910,539.20","132,030,432.10","31,709,731.06","38,393,283.18","58,905,738.59","69,704,393.39","25,654,770.54","33,350,850.93","96,512,451.95","164,965,206.15","28,220,804.36","58,535,836.26","96,628,451.80","91,112,086.92","1,784,219.27","47,008,388.78","264,262,396.72","448,518,222.74","5,962,136.09","42,480,012.04","58,364,668.08","69,944,732.99","13,535,198.69"
投资活动现金流出小计,"84,529,407.64","258,154,225.44","385,011,857.85","468,853,654.03","14,917,157.90","19,130,712.18","27,292,979.49","42,084,804.81","5,053,412.55","15,387,002.82","17,053,055.92","36,544,241.60","9,171,778.87","10,854,037.87","11,495,790.07","12,109,254.76","5,233,769.00","4,053,764.57","4,413,755.57","130,433,052.12","1,194,175.00","282,483,203.78","335,921,171.00","420,968,638.06","86,220,918.37","90,443,814.59","184,987,589.75","323,413,644.27","346,886,307.85","483,954,233.79","656,012,713.05","1,241,331,246.40","667,743,015.94","1,549,855,973.20","2,592,936,400.23","4,170,175,767.21","709,485,427.66","1,077,917,994.11","1,350,684,577.76","2,317,567,738.86","1,013,863,690.57","1,462,350,675.40","1,801,798,688.15","3,310,634,464.72","941,390,008.27"
经营活动现金流入小计,"138,098,272.96","289,237,600.45","494,268,679.61","683,609,839.69","125,461,673.91","275,096,838.76","464,972,438.25","678,516,515.74","138,428,263.87","303,253,272.88","460,107,306.50","532,162,362.75","116,053,922.57","265,001,627.02","369,308,827.70","507,095,496.28","117,258,075.07","224,593,975.07","335,074,885.36","488,333,712.05","104,106,505.20","901,415,399.87","1,373,408,288.91","2,076,763,305.40","419,441,441.95","823,202,970.07","1,208,413,749.29","1,880,017,553.42","342,068,611.86","676,243,110.81","1,081,993,556.33","1,729,074,432.23","334,022,667.82","649,160,931.84","1,003,836,247.33","1,448,622,260.51","250,600,515.95","495,713,783.04","968,861,467.86","1,498,300,655.47","239,322,282.26","484,282,064.53","708,054,888.56","1,064,750,530.40","216,500,444.90"
投资活动产生的现金流量净额,"-76,748,607.64","-70,938,157.98","-46,831,443.87","-130,146,988.57","-14,917,157.90","-18,597,513.28","-26,759,780.59","-41,074,573.86","21,905,185.66","11,571,695.39","19,246,703.97","192,398.94","-4,846,199.62","9,627,015.38","8,986,463.18","8,372,998.49","-4,772,480.22","-2,092,970.96","-2,049,951.91","-127,947,361.86","-1,088,639.02","41,649,108.49","27,144,990.37","72,707,023.34","-64,967,149.39","-70,588,663.17","-164,175,548.53","47,221,434.38","-104,329,389.49","4,266,974.71","-140,319,050.00","-679,143,069.60","-283,327,913.74","-382,502,605.00","-448,081,204.08","-769,101,077.43","69,412,687.21","-63,811,423.58","115,952,251.40","-326,453,437.47","-121,573,069.76","-168,990,731.81","-47,269,327.97","-265,945,293.37","11,048,980.54"
购买商品、接受劳务支付的现金,"96,352,481.28","243,641,166.18","361,923,857.33","499,080,059.50","153,598,138.19","278,954,291.85","436,501,279.73","540,341,446.43","96,708,975.00","199,486,964.62","308,896,064.49","348,782,557.06","114,992,193.30","204,209,621.73","276,439,857.21","341,880,537.28","74,329,470.33","195,710,290.86","299,181,405.51","406,039,836.15","73,878,285.94","591,398,353.39","798,695,051.59","950,032,178.66","211,401,334.72","467,327,545.46","731,142,085.57","929,444,945.10","166,753,238.52","373,429,380.49","546,186,511.45","743,765,886.97","177,184,611.78","360,384,510.46","528,824,140.11","674,253,555.81","125,208,712.61","348,724,295.14","445,594,233.24","538,740,733.68","79,876,275.62","161,322,898.96","284,315,910.73","413,747,040.08","98,882,299.01"
吸收投资收到的现金,,,,"490,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00",,"1,200,000.00","1,200,000.00","6,300,000.00","294,000.00","1,059,000.00","1,059,000.00","1,059,000.00",
