科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"390,679,017.53","466,371,262.02","438,925,981.10","243,943,607.51","260,597,864.75","213,205,279.98","297,379,272.56","221,206,588.81","165,451,612.71","147,073,021.58","196,762,372.63","137,102,273.93","101,487,262.10","167,531,278.05","200,931,422.08","337,439,509.81","234,972,873.62","295,085,177.04","291,936,443.64","308,487,388.15","279,021,578.29","152,988,212.88","201,050,776.81","222,704,987.88","134,603,588.81","217,392,101.84","133,593,496.17","216,575,736.90","257,155,665.51","219,051,928.43","160,130,972.65","392,731,330.05","528,030,537.11","443,300,671.17","599,256,783.15","707,092,341.60","740,865,349.29","593,020,656.81","649,577,421.42","747,959,382.97","543,052,627.82","535,286,618.55","263,729,584.33","557,098,508.36","695,198,971.43"
短期借款,"471,000,000.00","436,500,000.00","392,500,000.00","387,500,000.00","376,566,962.77","327,500,000.00","405,500,000.00","426,500,000.00","391,500,000.00","379,000,000.00","382,000,000.00","290,530,000.00","296,000,000.00","376,000,000.00","388,000,000.00","424,000,000.00","383,000,000.00","349,000,000.00","389,000,000.00","390,000,000.00","452,217,230.12","482,228,009.27","430,000,000.00","380,000,000.00","437,299,910.00","183,002,331.00","166,415,120.00","157,099,400.90","252,267,833.00","261,770,500.50","250,864,048.40","598,560,224.60","1,064,121,987.60","1,502,876,124.80","1,706,235,342.00","1,960,253,606.00","3,342,477,885.80","3,170,266,293.20","3,233,167,294.27","2,161,529,400.01","2,899,812,858.81","2,829,790,599.20","3,060,002,700.51","3,604,869,207.70","3,684,178,072.90"
交易性金融资产,"46,278.24","80,000.00","80,000.00","172,000.00","154,000.00","151,240.00","61,744.95","65,305.45","80,700.45","109,216.45","141,722.15","170,336.90","406,699.16","174,138.85","177,588.65","30,237.60",,,,,,,,,,,,,,,,,,,,,,"3,023,750.00","3,070,080.00","3,419,582.40","3,450,142.80",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,307,571.20","8,354,739.20","4,954,460.50","4,913,503.00"
应收票据,"9,641,697.27","3,415,652.27","2,937,763.24","7,388,622.38","13,319,497.99","11,067,950.90","13,114,204.80","16,070,303.23","13,780,030.46","17,926,563.05","24,841,643.10","16,585,281.88","28,255,204.64","33,637,409.80","28,533,571.27","37,378,420.18","29,162,652.96","32,093,923.13","41,788,432.29","27,800,739.55","42,640,244.55","32,424,535.19","28,811,960.10","26,229,309.39","19,896,068.38","12,446,101.41","23,084,857.82","22,135,252.65","35,165,237.61","34,939,379.36","32,422,329.23","24,925,888.88","29,775,738.24","23,836,653.66","37,905,945.12","26,782,710.39","27,305,126.62","33,792,119.97","18,804,480.98","28,432,184.80","30,441,622.63","23,898,119.20","1,198,109,495.54","23,059,393.95","24,547,355.80"
应付票据,"9,316,940.00","8,734,124.00","14,588,967.00","17,956,446.00","16,982,776.10","17,982,466.10","17,039,926.00","16,834,138.00","17,000,000.00","4,305,456.00",,,"480,000.00","8,780,000.00","12,600,000.00","578,000.00","578,000.00",,,,,,,,,,,"4,000,000.00","11,000,000.00","15,901,611.34","13,404,664.83",,"8,700,000.00",,,"10,000,000.00","116,450,718.17","7,116,625.00","36,354,341.68","41,203,296.92","80,425,522.96","55,946,076.46","37,434,147.38","67,453,580.85","104,229,735.70"
应收账款,"284,358,788.68","284,639,454.45","291,406,864.82","210,415,261.34","238,202,694.13","265,701,140.93","272,275,803.84","234,246,919.45","224,625,467.73","247,072,381.22","269,141,684.25","204,421,506.19","225,782,483.28","265,130,982.41","289,847,127.27","310,817,527.63","349,757,294.45","384,814,507.88","390,639,343.92","401,766,413.95","389,115,928.12","415,701,207.75","429,073,550.47","445,070,326.44","514,080,352.94","533,834,702.40","532,640,772.21","463,565,266.30","486,423,897.08","493,890,077.28","530,421,814.83","1,042,998,741.84","1,167,502,353.44","1,311,587,943.26","2,062,477,500.93","1,519,014,142.33","2,250,015,072.88","2,159,144,342.56","2,251,432,771.96","1,351,617,721.43","1,506,765,912.52","1,325,776,553.14","489,173,282.14","1,486,617,533.29","1,637,626,273.92"
应付账款,"196,165,775.63","229,781,166.78","244,477,722.75","183,333,174.99","208,777,700.54","215,576,500.47","220,643,268.70","203,503,883.24","183,578,626.55","206,165,940.36","248,724,066.31","209,847,910.80","260,379,605.52","270,642,123.56","261,455,194.97","280,778,302.36","284,932,995.80","328,735,958.49","309,499,823.80","282,042,673.05","318,193,114.67","355,335,750.70","339,887,952.88","380,356,417.04","391,459,617.31","394,074,182.81","387,280,867.73","381,205,807.52","417,675,394.42","400,958,629.72","421,583,668.80","723,703,346.85","624,472,538.24","723,173,833.90","1,187,824,589.19","1,997,169,925.22","2,206,631,345.83","2,176,549,140.05","2,526,236,276.41","2,269,963,863.45","2,254,301,261.49","3,146,885,316.24","4,404,538,790.10","3,786,438,365.73","3,788,717,935.43"
预付款项,"52,235,917.51","45,769,674.94","31,905,377.69","32,973,707.40","49,147,496.06","44,709,812.85","41,583,940.25","44,204,763.56","41,535,259.99","22,662,874.82","28,171,840.37","24,941,585.63","43,199,598.38","43,948,299.92","31,624,172.43","23,120,331.09","38,969,497.56","32,099,514.41","46,269,692.49","25,107,581.16","50,328,468.76","38,112,173.89","45,157,008.07","44,562,910.60","63,274,474.18","63,791,150.12","55,319,241.09","28,917,167.51","54,102,058.62","59,784,617.34","65,286,897.53","144,397,966.69","171,329,480.05","227,217,748.35","161,743,154.01","306,503,294.83","316,031,517.47","418,116,577.33","323,066,073.31","290,327,991.22","523,061,783.39","607,915,257.90",,"396,773,107.27","447,200,143.55"
预收款项,"19,980,869.18","18,841,053.04","21,175,777.97","21,107,861.01","21,823,267.34","22,023,031.39","24,558,983.79","25,225,742.05","22,095,887.16","21,357,964.50","14,437,824.38","17,142,220.26","14,383,216.19","17,126,950.61","17,994,877.21","117,295,165.80","23,319,020.12","18,574,735.16","19,291,866.62","21,178,473.82","28,153,560.79","26,807,470.64","26,412,170.59","14,907,870.27","24,604,247.15","24,307,808.24","20,239,433.46","20,030,691.22","19,857,260.84","24,498,810.05","11,930,279.13","38,101,715.14","32,701,044.69","80,959,896.27","34,396,363.34","47,765,538.58","240,490,495.97","62,876,965.76","72,406,185.03","150,018,026.76","104,272,988.37","62,841,407.92","48,199,646.87","95,788,569.06","108,985,447.83"
其他应收款,"39,197,846.53","31,299,712.62","36,957,491.49","19,802,400.59","36,719,814.85","20,886,559.71","23,070,242.11","19,816,433.53","32,966,626.73","23,165,079.81","26,007,960.13","7,539,798.28","7,183,046.31","9,377,476.13","6,986,600.68","9,616,643.19","13,779,593.94","14,861,191.12","14,976,112.43","7,925,719.94","16,104,280.12","11,271,262.99","12,404,293.72","4,139,390.12","10,024,786.03","12,969,852.09","5,737,628.29","9,908,233.49","7,865,526.77","10,310,668.61","6,136,645.51","77,612,949.23","75,105,713.48","96,679,657.04","38,401,621.46","30,716,843.81","159,642,525.68","130,835,427.09","152,458,816.80","144,525,792.02","177,542,284.21","181,741,766.03","270,275,569.66","227,303,909.28","250,258,377.00"
应付职工薪酬,"28,667,961.01","24,869,032.94","22,499,664.50","8,507,558.96","7,993,332.28","9,616,644.05","7,928,856.42","8,579,214.20","8,430,397.00","9,028,956.22","9,251,160.70","9,207,641.04","6,042,857.79","7,376,266.45","5,849,911.62","5,690,801.65","5,051,517.17","6,123,862.52","9,863,145.67","2,755,269.74","7,734,886.72","12,769,063.62","9,762,051.14","4,266,786.67","4,204,313.87","9,228,716.21","8,579,319.38","4,210,443.49","4,305,055.14","3,656,802.17","4,875,471.63","8,971,747.68","10,988,487.27","11,874,220.79","12,949,175.33","10,831,526.41","85,169,117.05","88,739,509.48","80,992,661.79","273,785,816.06","251,249,818.79","256,453,255.88","261,762,561.86","180,338,052.97","159,742,911.28"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,131,039.26","-969,826.04","-4,299,549.80","-802,888.36","-8,594,815.55","-10,669,914.47","-13,343,197.91","-17,270,985.94","-24,092,729.75","-20,999,596.87","-15,737,866.98","4,592,206.42","441,745.73","-4,660,439.27","5,416,896.10","10,220,443.03","8,515,505.84","-5,977,721.33","7,174,481.53","2,976,915.15","11,671,999.82","-9,855,946.81","5,847,898.39","7,765,421.29","1,086,450.44","-2,738,493.90","-2,282,282.46","-19,508,304.71","-12,408,293.05","-12,967,543.73","-15,222,282.69","137,998,405.27","60,499,694.62","37,574,458.50","66,766,133.18","118,760,091.33","166,720,301.63","127,339,290.87","89,777,478.57","204,241,306.81","139,547,141.44","243,775,019.25","461,874,783.51","389,734,499.09","392,397,473.19"
应收利息,"5,611,351.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,653,708.13","1,356,194.44","1,798,047.10","5,381,980.43","2,033,277.39","4,304,895.71","3,579,051.90","5,804,338.55","2,724,415.22","4,689,074.42","3,715,867.93","7,118,879.59","7,024,918.25","21,221,655.71"
