科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"196,247,062.74","191,533,489.42","208,846,593.73","243,059,017.40","214,258,404.64","191,148,601.24","173,414,347.70","189,051,884.02","225,938,089.30","218,128,414.04","163,114,185.91","258,724,082.59","205,255,269.25","159,037,364.51","149,883,419.66","147,177,016.83","134,176,479.01","125,005,445.18","142,293,580.51","249,114,148.44","385,844,133.75","202,022,277.03","181,628,285.49","648,902,123.49","356,235,767.52","386,618,169.26","417,897,292.16","389,169,122.84","387,817,032.21","414,792,378.72","533,949,801.45","496,922,358.48","534,082,267.41","683,782,590.51","426,399,715.20","512,135,178.44","519,946,472.64","432,186,987.13","479,510,949.33","518,863,118.37","431,629,135.43","551,072,519.43","469,715,191.97","538,220,456.91"
短期借款,"150,000,000.00","202,768,065.98","232,965,403.32","161,000,000.00","196,500,000.00","217,000,000.00","222,000,000.00","187,986,817.99","240,666,317.99","263,667,550.00","238,062,050.00","249,145,500.00","211,684,200.00","179,337,200.00","205,597,550.00","248,190,720.00","293,372,085.00","264,872,755.00","305,414,810.00","353,301,800.00","510,801,800.00","352,654,400.00","338,410,300.00","177,775,855.00","160,783,200.00","231,636,500.00","293,899,907.50","395,812,039.15","432,012,173.70","442,019,173.70","618,022,459.14","530,626,857.60","675,411,587.62","826,098,316.00","568,900,000.00","573,221,694.97","592,517,594.69","654,719,920.00","647,404,500.00","606,384,000.00","612,410,000.00","707,193,856.00","702,493,339.00","651,432,634.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"25,036,657.05","34,844,124.99","43,138,276.17","37,781,486.15","32,900,011.27","27,730,842.64","23,681,633.76","30,639,408.87","18,047,233.57","25,021,217.22","43,995,399.81","82,622,855.38","88,184,584.72","59,299,504.79","65,888,347.39","93,220,188.18","115,579,329.00","65,023,066.78","55,500,943.86","97,529,165.89","70,979,458.97","48,511,372.50","53,251,272.40","68,506,358.07","57,445,637.17","77,070,139.80","110,817,312.21","135,999,549.01","150,529,362.28","82,537,553.76","74,041,633.19","88,648,494.39","83,642,393.88","68,079,746.50","101,231,035.84","127,132,727.21","145,397,583.46","92,120,036.13","124,648,326.24","137,545,482.33","225,211,311.94","151,357,742.17","154,675,813.28","241,757,358.92"
应付票据,"82,822,620.47","73,267,811.45","131,563,376.91","61,922,766.65","48,399,220.58","48,112,523.60","60,513,528.67","65,413,474.85","70,850,620.91","46,745,736.49","62,604,850.38","86,514,372.36","77,045,008.24","55,041,011.02","45,900,248.31","58,827,807.05","52,980,336.37","31,810,743.87","24,650,984.77","24,003,288.54","32,025,941.28","31,541,857.99","41,864,944.11","52,877,716.06","34,900,970.61","58,625,852.39","67,951,064.59","61,661,875.72","71,498,646.69","73,868,117.25","91,728,031.53","100,495,469.12","84,149,550.96","91,670,715.31","91,134,096.37","113,030,179.40","112,914,861.45","107,146,150.77","92,393,434.72","121,056,481.12","156,605,973.76","191,550,248.01","219,372,493.65","233,346,967.77"
应收账款,"464,246,989.41","537,878,030.37","567,060,748.11","325,070,766.63","315,585,182.99","413,942,788.43","423,628,014.47","342,017,238.08","352,401,348.62","415,228,151.82","420,542,981.11","343,284,147.32","324,832,087.05","370,821,142.26","359,369,326.59","345,579,687.34","338,521,369.86","346,947,199.42","364,099,335.69","336,393,594.05","333,191,122.01","431,144,183.01","393,062,118.04","392,924,735.91","423,669,619.12","488,136,963.61","494,141,276.74","476,047,301.89","497,420,408.62","600,864,879.67","650,227,913.24","595,136,066.05","639,855,235.73","711,181,339.38","716,015,554.89","758,769,315.68","756,545,434.52","738,231,264.92","819,173,147.70","767,448,114.56","756,195,140.03","877,675,662.90","954,195,750.79","819,988,352.32"
应付账款,"281,450,965.60","328,856,389.42","303,992,473.03","199,879,815.76","229,755,750.08","275,562,040.68","234,751,046.81","201,028,632.01","173,132,225.06","242,537,847.50","254,065,484.33","242,481,820.01","208,925,228.58","253,370,595.15","268,541,590.96","260,919,527.77","227,421,701.58","239,259,089.12","215,091,819.21","224,074,748.52","209,305,799.66","275,876,436.22","231,513,865.50","238,561,117.49","275,912,941.55","284,295,525.15","308,793,589.72","325,576,652.64","288,987,663.06","354,012,188.40","377,625,587.43","396,730,733.79","416,307,413.55","402,396,550.34","426,143,898.95","489,819,545.56","479,969,105.45","448,751,429.60","515,238,793.17","613,500,738.13","539,812,087.32","603,804,562.81","618,659,588.17","626,753,449.05"
预付款项,"38,438,600.91","53,772,357.03","52,011,576.88","19,568,051.04","20,425,387.32","37,072,061.57","17,567,183.77","33,615,712.27","31,878,746.72","46,649,604.04","47,439,347.05","30,265,789.02","15,164,663.06","13,781,152.09","12,569,028.36","37,814,332.11","18,297,364.30","22,517,932.41","11,877,652.28","23,927,277.94","23,554,207.13","22,572,024.54","26,363,679.94","39,039,924.11","23,662,011.75","22,969,632.79","28,457,603.62","56,310,448.44","30,397,891.44","30,603,326.92","50,282,836.09","40,996,339.60","72,673,889.47","133,518,393.69","67,600,174.54","35,214,327.86","36,828,877.33","145,000,700.67","55,054,677.24","46,781,004.33","34,427,726.58","59,447,622.49","90,572,831.33","42,602,473.87"
预收款项,"11,160,575.55","19,098,619.26","13,266,235.92","19,455,564.20","14,088,806.03","10,793,612.20","6,630,804.64","11,566,175.19","12,965,410.85","18,914,906.23","15,629,550.92","23,899,231.92","6,658,223.31","16,982,292.88","9,197,278.78","18,056,162.73","7,486,602.88","12,048,261.65","5,615,552.48","10,150,688.77","5,178,388.80","2,784,214.55","6,512,903.44","6,475,478.22","5,512,878.52","16,159,003.83","19,244,249.21","22,784,524.50","27,371,838.87","35,011,512.36","29,022,901.21","26,089,238.67","17,445,630.69","98,935,628.32","36,016,183.93","27,167,450.79","29,342,086.48","30,785,600.38","28,647,857.38","21,573,453.82","22,243,018.18","30,716,695.42","30,922,753.28","21,267,643.58"
