科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付股利,,,,,,,,,,,,,,"300,597,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"117,025,731.62","187,143,486.40","188,858,024.64","189,795,863.32","232,801,667.34","244,593,295.74","247,198,795.38","341,411,552.86","345,695,861.08","429,230,069.18","443,214,176.92","476,859,073.74","619,684,831.18","714,302,551.84","835,819,905.01","854,977,460.04","725,917,505.38","809,822,816.83","969,599,623.57","994,934,448.31","968,160,914.96","941,661,934.30","857,728,686.77","998,351,164.51","1,368,371,663.44","1,262,524,720.22","1,289,686,387.27","1,340,072,561.98","1,446,642,907.18","1,312,752,792.59","1,198,519,033.14","1,201,241,908.81","1,491,476,521.40","1,589,493,401.56","1,434,077,749.92","1,515,461,272.55","1,777,314,967.17","1,656,627,350.93","1,580,288,287.60","1,695,139,030.19","1,834,709,562.83","1,647,333,938.23"
其他应付款,"25,429,405.98","38,842,844.86","27,068,212.27","36,031,191.06","41,643,843.46","40,070,914.06","50,341,259.16","51,197,013.46","58,379,372.41","95,954,636.40","69,757,939.04","102,198,643.66","86,874,601.74","132,639,391.23","100,056,970.02","114,663,642.21","96,731,214.26","92,308,712.99","96,256,337.99","93,291,515.77","119,177,338.03","120,834,119.91","131,125,277.74","143,265,782.82","162,454,162.62","156,170,316.24","170,869,073.85","230,455,811.62","353,360,280.97","354,951,154.24","339,231,311.23","319,097,950.14","338,604,543.65","372,485,938.01","364,147,748.33","362,551,510.26","396,557,991.34","386,231,669.04","383,765,160.53","389,799,878.61","379,789,936.14","157,359,533.91"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"15,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","30,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","185,000,000.00","170,000,000.00","170,000,000.00","170,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,"2,500,000.00","7,400,000.00","11,100,000.00","14,900,000.00","15,400,000.00","19,700,000.00","19,700,000.00","24,700,000.00","27,200,000.00","41,400,000.00","41,400,000.00","173,256,935.65","175,550,865.35","197,219,795.05","198,507,334.99","132,286,000.00","135,286,000.00","145,435,264.71","145,435,264.71"
其他流动资产,,,,,,,,,,,,,,,,,"95,505.36","370,824.54","1,030,207.17","1,021,385.03","61,485.87","122,741.68","962,499.60","2,188,964.34","111,582,515.73","368,058.79","523,311.10","128,764.73","67,001.54","1,015,505.17","610,480.44","1,635,572.53","125,914.13","332,173.63","6,458.82",,"23,316,094.43","13,663,808.70","11,258,111.80","14,041,616.71","12,533,063.41","14,480,191.83"
其他流动负债,,,,,,,,,"299,000,000.00","299,300,000.00","598,700,000.00","599,300,000.00","299,700,000.00","300,000,000.00",,,"598,200,000.00","997,333,333.33","998,333,333.32","999,333,333.31","799,461,741.44","948,129,241.42","949,079,241.40","1,347,829,241.38","948,033,333.33","796,899,999.99","798,199,999.98","897,633,333.31","898,833,333.35","998,333,333.37","999,333,333.39","500,000,000.00","498,833,333.34","499,333,333.35","499,833,333.36",,,,,,"194,858.21","69,408.99"
流动资产合计,"211,763,805.69","367,594,053.37","469,146,790.71","557,750,121.72","735,296,707.74","599,866,413.92","928,683,082.60","1,006,969,327.01","1,068,603,026.58","1,118,543,028.94","2,292,565,126.03","1,836,414,580.72","1,722,884,371.81","2,358,867,523.58","2,129,826,811.74","1,926,347,845.67","2,270,380,317.52","2,587,533,893.68","2,098,414,375.81","2,821,062,387.85","1,984,214,522.93","1,902,395,403.93","1,764,428,142.18","2,458,551,662.74","2,409,445,300.51","2,118,975,227.82","2,771,513,942.65","2,277,431,358.51","2,331,188,722.28","2,321,686,282.48","2,666,261,214.64","2,286,006,298.63","2,345,872,683.41","2,744,484,685.93","2,720,889,890.56","2,337,494,545.32","2,842,999,765.96","2,708,848,964.79","2,622,808,607.12","2,966,201,526.25","4,078,572,585.47","3,537,465,552.41"
流动负债合计,"539,223,136.13","750,703,981.57","840,438,246.66","916,329,066.82","448,001,581.57","409,070,889.90","680,231,884.98","856,290,212.08","1,051,910,370.60","1,350,314,622.82","1,302,524,807.20","1,040,925,074.33","1,114,557,997.49","2,087,413,212.52","1,568,435,689.27","1,714,937,622.56","2,426,011,250.74","2,892,542,740.59","2,864,953,658.08","3,958,550,073.88","4,122,655,187.98","4,352,035,211.66","4,396,958,382.61","5,129,978,538.34","5,452,886,587.15","5,544,329,379.19","4,840,880,095.59","4,648,895,009.39","4,959,961,401.98","4,911,372,939.47","5,059,383,835.39","4,461,323,140.58","4,762,465,123.58","5,111,546,054.66","5,741,246,798.91","5,350,995,197.56","6,030,195,588.31","5,766,831,181.46","5,537,081,350.30","5,400,816,681.98","6,039,124,013.15","5,303,662,477.81"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165,000,000.00","162,500,000.00","156,000,000.00","156,000,000.00","156,000,000.00",
长期借款,"25,000,000.00","45,000,000.00","130,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","410,000,000.00","395,000,000.00","365,000,000.00","365,000,000.00","335,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,"127,500,000.00","242,600,000.00","338,900,000.00","331,700,000.00","329,200,000.00","319,200,000.00","319,200,000.00","307,000,000.00","302,000,000.00","277,800,000.00","277,800,000.00","388,350,000.00","381,350,000.00","551,400,000.00","570,400,000.00","487,501,500.00","477,501,500.00","428,076,500.00","428,076,500.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"693,124,600.63","693,437,699.67","693,731,629.37","694,019,169.31","694,309,904.12","694,603,833.82","694,897,763.52","695,185,303.46","695,476,038.27","695,769,967.97","696,063,897.67","696,351,437.61","96,166,220.28","96,206,794.89","93,859,331.86","94,150,066.69","94,440,801.50","94,734,731.20","95,028,660.90","95,316,200.84",,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"12,000,000.00","11,929,178.14","12,081,044.76","12,330,054.74","12,504,298.17","13,180,590.59","13,835,336.03","14,858,893.34","14,781,186.72","14,953,624.42","16,353,463.03","15,735,996.84","15,928,719.69","15,767,460.25","15,484,960.30","35,567,997.74","35,560,073.11","35,400,884.28","37,896,373.68","38,989,179.44","39,498,501.03","40,780,783.34","42,287,435.98","36,061,596.78","36,948,921.84","39,177,782.24","40,303,664.96"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"3,639,763.73","3,696,658.14","3,495,907.48","2,800,775.09","3,461,394.94","3,416,802.76","3,372,210.56","3,327,618.37","3,283,026.18","3,238,433.98","3,193,841.79","3,149,249.59","3,104,657.40","3,060,065.21","3,015,473.01","2,970,880.82","2,926,288.62","2,881,696.43","2,837,104.24","2,792,512.04","2,747,919.85","2,703,327.65"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"755,018,591.01","948,499,337.99","1,018,900,448.58","1,056,663,315.82","1,154,100,428.93","1,250,724,125.99","1,300,114,263.86","1,541,291,154.02","1,614,886,991.75","1,816,070,763.63","1,989,435,359.22","2,105,158,287.63","2,783,056,665.76","2,871,734,708.60","3,016,671,648.55","3,387,012,887.97","3,695,449,578.34","3,838,052,329.75","3,968,259,479.09","4,082,101,801.54","4,672,497,512.25","4,901,829,795.16","5,048,438,739.85","5,355,218,067.32","6,098,513,932.32","6,276,376,094.32","6,630,104,552.92","7,112,830,429.58","7,406,118,118.85","7,363,094,223.88","7,610,530,257.74","7,622,217,706.20","8,215,170,991.15","8,185,433,128.86","8,123,469,736.29","8,128,874,006.69","9,173,446,464.06","9,267,438,266.84","9,225,051,513.09","9,101,533,915.51","9,213,724,354.86","9,133,226,775.31"
递延所得税负债,"45,105.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,738,307.24","1,526,326.44",,,,
在建工程,"96,814,460.55","79,937,831.78","107,475,179.52","134,553,820.18","210,767,218.18","229,956,704.79","329,121,337.84","252,941,119.51","409,768,374.54","389,773,026.27","495,245,885.38","699,656,568.51","354,774,267.93","372,039,909.07","528,932,232.79","484,134,582.27","462,434,991.27","464,703,785.78","577,883,920.83","892,324,333.89","1,047,034,043.43","999,412,537.92","1,267,626,069.23","1,202,905,135.20","941,039,747.25","1,003,916,118.19","971,823,990.98","764,572,550.91","662,248,773.16","724,068,634.53","429,116,906.05","450,105,488.65","219,198,686.31","204,985,837.30","296,415,734.76","368,334,709.39","353,586,724.40","213,504,839.17","266,029,927.99","353,512,957.88","451,526,626.53","489,698,467.86"
其他非流动负债,,"1,470,425.56","1,425,638.14","1,403,244.43","1,380,850.72","1,358,457.01","1,336,063.30","1,313,669.59","3,291,275.88","3,268,882.17","3,046,488.46","3,014,094.76","5,273,923.28","5,772,418.47","5,597,191.44","5,421,964.41","6,340,626.27","6,395,815.90","6,201,005.53","6,000,570.16","5,092,143.31","5,207,749.65","4,987,939.29","4,768,128.93",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"25,045,105.85","46,470,425.56","131,425,638.14","151,403,244.43","151,380,850.72","151,358,457.01","411,336,063.30","396,313,669.59","368,291,275.88","368,268,882.17","338,046,488.46","203,014,094.76","205,273,923.28","205,772,418.47","728,721,792.07","728,859,664.08","730,072,255.64","730,414,985.21","700,510,909.65","700,604,403.98","699,989,906.83","700,393,053.11","700,463,977.56","828,038,096.90","944,090,415.98","1,040,457,833.05","434,827,952.97","432,111,594.89","421,334,073.97","423,475,063.59","411,399,386.53","409,924,348.71","387,634,946.94","386,674,797.16","403,230,876.46","395,940,917.43","630,187,684.23","646,299,791.44","559,068,528.57","560,875,269.77","524,236,202.37","520,636,561.24"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"564,268,241.98","797,174,407.13","971,863,884.80","1,067,732,311.25","599,382,432.29","560,429,346.91","1,091,567,948.28","1,252,603,881.67","1,420,201,646.48","1,718,583,504.99","1,640,571,295.66","1,243,939,169.09","1,319,831,920.77","2,293,185,630.99","2,297,157,481.34","2,443,797,286.64","3,156,083,506.38","3,622,957,725.80","3,565,464,567.73","4,659,154,477.86","4,822,645,094.81","5,052,428,264.77","5,097,422,360.17","5,958,016,635.24","6,396,977,003.13","6,584,787,212.24","5,275,708,048.56","5,081,006,604.28","5,381,295,475.95","5,334,848,003.06","5,470,783,221.92","4,871,247,489.29","5,150,100,070.52","5,498,220,851.82","6,144,477,675.37","5,746,936,114.99","6,660,383,272.54","6,413,130,972.90","6,096,149,878.87","5,961,691,951.75","6,563,360,215.52","5,824,299,039.05"
生产性生物资产,"31,178,864.09","31,911,321.04","36,972,389.95","38,989,939.54","42,442,211.43","49,174,534.37","50,549,799.45","49,177,711.18","46,168,623.11","56,504,796.75","78,556,219.39","103,073,118.17","115,467,779.70","116,034,218.28","113,866,355.19","113,649,622.67","115,809,834.02","127,429,038.41","143,574,770.47","163,153,054.10","171,712,787.42","180,222,976.05","199,038,534.86","219,749,885.17","229,098,482.34","233,468,973.66","240,788,346.56","237,880,962.10","223,575,112.80","226,991,575.92","232,070,215.07","242,180,422.02","256,029,073.11","254,988,500.25","262,433,474.71","255,259,399.95","237,850,543.71","249,139,371.16","248,965,188.20","246,332,730.14","249,918,243.94","258,130,957.32"
实收资本(或股本),"369,000,000.00","369,000,000.00","369,000,000.00","369,000,000.00","410,000,000.00","410,000,000.00","410,000,000.00","410,000,000.00","410,000,000.00","820,000,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","910,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,110,900,000.00","1,239,480,517.00","1,239,480,517.00","1,239,480,517.00","1,239,480,517.00","1,239,480,517.00","1,239,480,517.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,185,739.71","24,185,739.71","24,185,739.71","24,185,739.71","748,141,585.98","748,141,585.98","748,141,585.98","748,141,585.98","748,141,585.98","338,141,585.98","1,718,685,685.98","1,718,634,372.99","1,718,638,438.06","1,718,638,438.06","1,718,668,947.51","1,718,716,399.60","1,718,716,399.60","1,718,716,401.17","1,718,716,401.17","1,718,716,401.17","1,718,716,399.60","1,718,716,399.60","1,718,716,399.60","1,718,716,399.60","1,718,716,399.60","1,718,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","3,955,716,399.60","4,232,543,067.74","4,232,543,067.74","4,232,543,067.74","4,232,543,067.74","4,232,744,857.86","4,182,591,045.64"
无形资产,"34,965,420.11","34,134,976.67","33,726,052.95","33,518,148.18","35,522,993.82","35,303,523.84","57,287,180.21","57,376,899.06","63,123,159.69","62,759,290.32","62,395,420.95","62,385,451.82","63,981,734.08","63,602,342.88","67,356,051.66","67,071,651.98","68,105,090.44","67,614,775.86","67,124,461.26","70,556,865.90","151,707,513.97","238,699,435.37","199,836,419.55","205,008,661.98","202,052,707.39","200,694,085.96","199,498,221.09","198,302,356.23","197,106,491.36","196,749,226.51","193,370,029.81","193,742,439.70","194,420,179.51","193,227,347.36","191,940,538.18","190,810,036.47","211,347,751.28","209,881,136.99","210,202,051.84","207,850,517.68","223,154,441.39","221,790,517.44"
盈余公积,"22,097,445.51","40,231,729.94","40,231,729.94","40,231,729.94","60,270,452.93","60,270,452.93","60,270,452.93","60,270,452.93","88,078,577.54","88,078,577.54","88,078,577.54","88,078,577.54","138,624,711.67","138,624,711.67","138,624,711.67","138,624,711.67","143,257,212.37","143,257,212.37","143,257,212.37","143,257,212.37","143,257,212.37","143,257,212.37","143,257,212.37","143,257,212.37","150,429,148.16","150,429,148.16","150,429,148.16","150,429,148.16","150,429,148.16","150,429,148.16","150,429,148.16","150,429,148.16","193,409,301.25","193,409,301.25","193,409,301.25","193,409,301.25","206,601,164.36","206,601,164.36","206,601,164.36","206,601,164.36","349,825,658.50","349,825,658.50"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"150,680,368.15","232,708,927.98","262,073,864.74","321,451,344.60","361,397,434.92","387,218,596.25","357,044,112.30","438,016,175.04","537,870,556.40","480,544,523.37","562,709,131.36","747,448,687.75","853,279,267.81","630,149,044.77","681,855,179.64","648,411,468.17","550,684,160.81","472,097,580.36","317,376,003.81","332,759,186.07","330,934,703.18","215,248,624.78","374,440,874.36","457,402,743.94","399,941,182.25","205,009,092.87","46,871,639.06","50,893,952.28","12,152,354.04","78,671,342.28","257,918,506.62","515,234,940.47","647,900,219.39","672,019,756.86","110,325,837.73","187,410,168.12","569,527,503.59","696,495,069.37","904,533,518.71","1,373,897,445.01","1,931,788,184.09","2,584,574,077.68"
长期待摊费用,"463,472.01","822,050.93","738,861.43","713,802.94","688,744.45","663,685.96","896,319.48","880,293.00","840,416.52","800,540.04","1,871,830.23","2,075,640.85","680,910.60","705,690.79","2,365,522.31","2,318,334.10","569,435.38","514,762.95","478,598.44","433,179.97","401,088.50","5,200,773.37","4,720,146.09","4,451,945.16","4,183,744.23","3,917,390.31","3,932,649.57","3,679,775.31","3,414,577.86","3,726,074.14","3,360,920.40","3,093,020.25","5,325,443.93","4,877,893.79","4,451,343.65","4,024,793.51","3,625,607.07","3,197,616.75","2,769,626.43","2,341,636.11","1,913,645.54","1,748,487.38"
少数股东权益,,,,,,,,,,,,"100,745,899.91","101,542,242.44","93,631,920.79","113,924,407.21","134,494,078.98","149,731,956.38","234,779,718.53","217,049,317.43","281,885,495.31","274,395,550.40","329,514,618.00","418,137,993.95","415,017,575.54","461,594,094.06","438,167,264.70","405,705,129.63","379,735,056.32","350,345,754.61","346,458,299.71","347,209,055.54","354,446,191.33","354,123,710.85","339,698,103.79","314,998,232.46","308,716,993.00","293,597,472.79","292,973,221.60","289,562,337.44","307,447,568.33","338,481,651.89","1,799,395.74"
递延所得税资产,"27,181.89","401,232.98","395,496.05","411,977.12","373,601.57","370,993.20","372,116.05","395,591.84","901,774.21","896,745.93","874,849.34","983,059.58","1,970,850.87","2,145,353.08","2,112,105.13","2,409,020.40","4,694,810.43","4,779,007.04","4,697,841.87","4,536,851.36","4,085,188.64","4,152,381.77","4,127,241.51","4,203,706.64","4,391,913.78","4,400,883.47","4,971,155.43","5,069,935.43","4,834,250.74","5,240,601.39","5,305,252.32","5,396,588.28","4,155,370.33","3,995,099.63","4,266,156.66","4,350,222.12","5,393,819.95","5,685,448.76","6,564,362.99","14,691,469.48","22,268,579.14","22,124,462.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
