科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"325,513,574.60","299,887,964.50","324,571,452.34","257,969,577.12","186,869,583.68","208,885,727.84","205,148,078.62","241,284,810.54","260,693,684.45","238,257,965.25","239,997,438.09","298,261,669.30","329,405,496.00","629,396,635.35","580,160,071.91","529,812,040.63","512,763,812.51","511,086,452.70","313,036,132.13","582,941,874.73","490,641,251.46","538,330,600.97","592,499,140.47","502,875,513.06","506,061,117.86","560,661,681.18","585,132,534.04","534,044,288.36","559,083,471.81","542,558,761.03","593,476,989.28","548,417,706.23","604,458,554.05","597,054,443.18","655,501,864.74","602,257,169.41","779,392,073.85","1,887,045,270.53","1,584,995,623.80","1,405,758,157.85","1,627,873,789.00","1,471,971,144.64","1,500,955,520.25"
短期借款,"584,221,428.47","584,221,428.47","716,550,000.00","712,801,160.00","690,801,160.00","752,388,377.87","754,303,658.19","821,290,000.00","871,290,000.00","921,290,000.00","1,001,290,000.00","902,490,000.00","902,490,000.00","990,030,000.00","1,040,030,000.00","1,451,466,241.00","1,442,658,050.00","1,003,430,000.00","1,078,330,000.00","1,283,330,000.00","1,213,330,000.00","1,450,570,000.00","1,370,570,000.00","1,150,570,000.00","1,150,570,000.00","1,051,170,000.00","1,042,170,000.00","1,141,170,000.00","1,141,170,000.00","1,170,390,000.00","1,183,240,000.00","1,061,240,000.00","1,245,240,000.00","1,322,240,000.00","1,395,240,000.00","1,282,800,000.00","1,344,850,000.00","1,725,530,000.00","1,483,800,000.00","1,491,930,000.00","1,749,360,000.00","1,858,340,000.00","1,793,080,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,"15,215,326.02","2,200,000.00","10,700,000.00","11,000,000.00",,,,"6,142,500.00","29,930,000.00","15,470,500.00","23,442,771.80","20,430,000.00","88,828,545.77","28,745,000.00","21,020,088.84","20,500,000.00","96,385,022.55","98,540,000.00","96,780,000.00","86,730,200.00","112,307,978.39","97,660,000.00","86,250,000.00","89,880,000.00","109,854,984.61","144,520,000.00","27,776,460.18","43,555,000.00","90,241,445.16","75,912,500.00","81,555,910.00","76,775,415.25"
应付票据,"111,300,000.00","111,300,000.00","110,000,000.00","107,000,000.00","107,000,000.00","132,000,000.00","132,000,000.00","138,000,000.00","138,000,000.00","138,000,000.00","138,000,000.00","140,000,000.00","140,000,000.00","108,000,000.00","118,000,000.00","206,584,000.00","206,584,000.00","200,800,000.00","170,800,000.00","170,800,000.00","120,800,000.00","255,580,000.00","255,580,000.00","171,600,000.00","171,600,000.00","171,600,000.00","171,600,000.00","214,600,000.00","214,600,000.00","214,600,000.00","214,600,000.00","214,600,000.00","214,600,000.00","253,000,000.00","302,290,000.00","300,840,000.00","268,840,000.00","372,060,000.00","310,290,000.00","215,000,000.00","254,985,000.00","249,985,000.00","169,985,000.00"
应收账款,"118,415,710.67","118,054,979.54","119,102,575.60","123,559,770.64","125,415,784.62","131,918,574.59","154,152,412.95","153,765,798.70","157,911,286.94","160,625,747.29","173,811,759.15","163,746,570.72","179,854,152.67","184,939,230.05","195,487,426.35","159,148,731.22","155,152,734.58","204,213,392.97","208,167,777.04","184,290,594.68","236,605,337.11","246,349,025.73","246,424,911.13","330,420,697.57","320,156,495.89","323,028,603.36","329,292,928.06","403,367,489.70","440,309,666.57","418,944,173.58","448,087,717.08","423,353,254.13","484,835,143.57","451,884,960.74","432,213,131.03","430,307,775.44","477,292,474.98","420,407,744.34","464,211,275.01","541,182,117.47","551,587,584.00","574,038,392.41","573,405,810.08"
应付账款,"32,152,874.30","30,087,859.60","27,024,575.60","37,346,174.50","38,768,088.62","33,025,801.92","33,907,352.34","27,465,695.00","29,175,485.69","28,745,156.84","24,015,417.86","29,317,737.33","28,451,548.95","23,594,895.80","25,294,479.42","25,809,495.45","27,126,691.46","23,553,457.85","30,356,705.14","78,000,975.95","30,990,332.68","61,682,406.31","65,887,703.27","179,162,360.68","95,692,502.89","145,226,108.32","185,237,939.38","283,603,843.88","314,445,557.68","225,188,116.87","260,551,032.57","103,395,820.55","129,077,309.06","75,481,807.91","74,801,492.09","125,663,957.30","72,331,339.67","74,665,308.62","90,823,375.91","195,201,039.51","158,605,229.62","55,845,795.72","39,298,601.10"
预付款项,"177,501,472.40","177,562,935.68","189,541,258.37","175,213,558.89","174,526,975.62","202,151,546.35","185,415,415.23","174,143,893.99","168,331,264.71","164,351,452.67","180,468,276.27","245,719,858.15","241,377,006.85","364,440,838.92","469,364,437.81","1,089,348,661.93","812,384,541.43","587,451,449.62","817,331,255.70","745,850,210.63","621,938,901.47","679,856,721.39","1,014,960,811.26","708,193,848.30","695,664,735.56","685,501,896.49","812,458,276.28","865,236,128.88","909,777,533.27","752,765,632.21","1,318,992,097.16","575,832,676.35","712,328,628.81","736,778,476.37","764,661,641.18","740,312,045.49","808,768,801.48","1,028,202,290.49","1,143,014,753.11","1,061,951,985.95","1,061,989,871.81","1,107,876,437.93","973,046,635.23"
预收款项,"2,104,174.60","1,574,879.60","1,745,120.30","1,737,835.74","1,975,452.37","1,874,584.19","1,795,546.57","1,058,288.00","1,285,418.96","1,845,126.85","1,541,074.82","1,688,283.53","1,574,845.07","1,184,156.81","2,051,045.84","189,635.81","765,418.95","2,034,189.50","878,158.88","17,680,943.09","22,180,911.95","8,555,937.48","13,635,849.89","93,092,123.48","35,889,821.88","40,200,111.00","47,315,392.85","83,817,617.78","2,602,984.85","9,155,467.92","32,636,895.57","27,953,558.01","35,069,229.96","20,447,125.63","22,074,706.57","5,595,155.80","4,720,311.41","2,599,111.92","5,872,503.47","13,067,737.66","16,841,945.16","11,081,163.57","13,254,581.86"
