科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"106,152,795.32","122,199,052.09","174,770,936.73","78,792,898.41","126,752,635.64","199,379,079.86","20,264,052.91","92,759,650.17","120,650,607.10","171,488,792.98","34,808,778.75","74,384,671.42","94,618,657.39","145,285,163.73","11,890,754.22","32,268,737.55","100,692,090.67","149,927,858.09","16,431,105.78","60,125,816.54","95,535,597.04","146,037,777.96","24,864,266.13","85,322,816.61","117,159,677.32","232,212,073.27","32,381,563.42","78,286,555.16","136,241,483.85","243,186,058.81","87,687,565.06","129,281,876.18","188,345,090.96","320,601,543.31","31,715,465.44"
二、营业利润,"15,266,780.12","21,477,546.50","39,014,591.81","13,463,666.10","17,720,447.83","36,933,067.28","-6,331,377.20","10,411,903.36","6,982,567.45","7,133,835.73","-5,208,650.63","2,694,655.54","-1,296,437.72","3,583,907.87","-7,264,513.12","-10,938,378.36","930,448.20","8,405,687.99","-9,472,873.23","-13,340,501.47","-9,367,323.38","-9,168,116.87","-11,776,122.14","-13,795,719.78","-27,483,326.97","-2,580,233.12","-20,105,324.13","-34,599,634.51","-40,641,448.62","-75,390,027.68","7,065,098.55","-746,506.66","-5,061,480.18","5,232,445.52","-11,343,695.93"
减:营业成本,"61,508,225.66","65,149,155.05","97,452,500.64","44,672,542.30","74,868,693.53","116,539,127.33","17,058,054.48","59,907,989.44","79,018,036.66","109,812,502.42","25,007,775.97","42,345,515.86","52,939,714.07","83,074,680.55","7,076,982.30","19,934,918.09","55,455,698.18","73,790,148.58","10,024,296.60","42,911,823.96","58,347,803.63","85,427,547.49","19,418,059.17","60,434,730.15","85,753,106.39","145,038,503.78","24,370,336.18","57,836,802.48","94,965,753.69","193,977,535.60","59,237,823.68","89,809,432.59","131,228,191.99","219,168,649.79","22,954,565.15"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"771,521.42","1,123,613.49","1,520,403.65","1,076,266.87","1,637,075.51","2,654,144.72","52,636.48","664,623.10","717,579.84","1,026,178.17","121,830.36","469,672.58","648,396.08","1,051,032.45","37,136.50","74,651.03","469,936.91","994,268.20","110,417.81","308,414.92","643,599.76","1,051,084.87","63,711.73","339,813.66","442,972.48","1,308,748.17","90,437.90","212,896.75","466,324.11","1,006,840.64","290,077.18","386,871.24","532,214.82","1,435,362.50","35,242.85"
营业外收入,"6,835,266.95","5,416,321.64","4,229,872.14","3,600,232.62","7,813,762.79","11,132,511.77","3,057,013.47","6,127,410.05","7,940,882.73","8,860,088.17","1,579,556.91","2,465,064.62","9,109,201.39","11,558,885.68","286,323.66","1,945,063.30","2,651,894.82","10,062,902.39","4,197,710.07","4,759,387.53","5,356,329.48","12,960,717.77","4,060,359.78","7,393,100.41","8,476,113.22","13,202,315.19","7,913,141.31","13,133,513.60","13,886,164.25",,,"4,100,647.78","4,100,647.78","4,100,647.78",
销售费用,"8,489,969.07","10,900,335.77","13,426,802.03","7,320,860.75","11,067,918.40","15,219,690.67","4,239,914.09","10,578,771.86","16,790,000.80","22,383,525.61","5,687,522.83","12,105,141.75","19,121,075.98","26,672,083.07","5,007,020.44","10,543,777.39","17,640,987.12","28,285,817.42","8,640,336.42","16,068,544.03","24,392,486.27","32,502,247.23","7,431,147.15","15,501,609.11","23,464,583.22","31,501,128.93","9,531,065.35","19,440,620.02","28,692,513.32","39,653,361.91","6,311,804.65","13,465,570.93","19,961,608.18","29,734,260.83","5,974,273.22"
减:营业外支出,"7,710.61","156,295.92","85,860.86",,266.52,"186,016.26",,,"5,827.70","15,178.27",,"14,726.56","119,527.48","126,768.23","10,022.80","22,225.20","74,080.68","77,126.98","59,284.63","59,284.63","59,284.64","180,109.59","3,255.25","3,359.65","3,359.65","3,688.95","212,847.07","212,847.07","225,099.13","4,979,548.65","6,386.10","111,741.48","111,741.48","35,592.86","737,708.09"
管理费用,"15,898,742.30","21,060,947.65","21,236,262.68","11,034,823.70","18,346,184.52","26,159,280.79","8,212,475.84","15,137,636.73","24,104,851.03","35,055,519.73","11,132,778.15","21,265,195.25","30,248,706.94","38,673,584.63","10,461,249.12","18,909,768.01","30,908,254.61","42,392,840.40","10,551,342.35","22,162,612.42","33,995,565.06","49,229,482.02","13,856,893.63","28,947,232.53","43,745,838.20","62,848,126.02","20,841,921.02","39,634,563.18","57,713,574.07","84,681,323.51","16,655,336.08","33,139,533.07","22,252,414.90","29,103,913.42","6,919,550.29"
其中:非流动资产处置净损失,"7,710.61","156,295.92","85,860.86",,266.52,"186,016.26",,,"5,827.70","15,178.27",,,"119,527.48","126,768.23","10,022.80","22,225.20","74,080.68","77,126.98","59,284.63","59,284.63","59,284.64","180,109.59","3,255.25","3,359.65","3,359.65","3,688.95","212,847.07","212,847.07","225,099.13",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,462,551.21","816,312.22","852,460.51","79,265.85","-53,957.04","-2,811,410.39","-3,230,662.29","-6,269,201.75","-8,836,413.47","-10,610,426.27","-2,030,265.87","-3,937,668.90","-6,324,714.63","-8,295,035.71","-2,795,071.34","-5,273,995.33","-7,238,494.96","-10,203,441.52","-1,856,462.18","-4,261,974.89","-6,678,628.06","-8,486,158.76","-744,720.81","-1,835,346.36","-2,409,561.49","-2,558,350.71","-377,169.22","-259,718.86","676,192.30","1,256,993.65","1,017,511.99","1,528,018.44","6,505,340.64","7,392,705.07","910,083.92"
三、利润总额,"22,094,336.46","26,737,572.22","43,158,603.09","17,063,898.72","25,533,944.10","47,879,562.79","-3,274,363.73","16,539,313.41","14,917,622.48","15,978,745.63","-3,629,093.72","5,144,993.60","7,693,236.19","15,016,025.32","-6,988,212.26","-9,015,540.26","3,508,262.34","18,391,463.40","-5,334,447.79","-8,640,398.57","-4,070,278.54","3,612,491.31","-7,719,017.61","-6,405,979.02","-19,010,573.40","10,618,393.12","-12,405,029.89","-21,678,967.98","-26,980,383.50","-80,369,576.33","7,058,712.45","3,242,399.64","-1,072,573.88","9,297,500.44","-12,081,404.02"
资产减值损失,"2,143,030.85","791,688.62","1,865,130.28","1,046,901.57","3,044,261.56","4,494,073.85","256,592.56","2,315,348.49","1,857,658.95","6,670,085.98","97,220.66","-558,622.37","-718,867.19","526,136.38","-438,174.70","-930,316.41","2,316,284.24","5,952,547.02","-1,399,182.87","-1,431,611.49","-1,375,865.71","1,294,888.58","-1,458,808.56","-878,617.58","-940,666.35","4,201,029.24","-31,298.00","-1,236,795.14","-1,929,940.77","20,022,755.48","3,592,193.85","2,179,590.92","-1,719,488.21","14,718,053.91","-524,567.63"
减:所得税,"1,733,613.45","3,352,069.12","5,960,227.50","2,911,770.82","5,538,375.12","5,694,016.18",,"2,636,730.63","2,462,494.09","1,673,232.97","238,310.22","1,416,338.60","1,681,687.40","-1,678,647.20","63,428.85","31,848.09","719,528.40","1,596,018.99","-6,334.81","-41,690.13","843,513.06","2,158,825.96","-45,705.50","-233,031.13","-231,171.02","3,881,369.85","54,063.56","-55,481.96","749,471.28","-889,227.03","188,077.09","517,804.70","1,559,116.58","469,366.40","239,996.44"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,"221,581.79","254,107.41","446,299.42","298,935.26","28,421.60","-275,077.56",,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"-611,974.69","-879,452.79","597,214.87","-98,571.27","-122,011.33","-191,105.61","-6,418.95","-12,578.94","-16,325.84","-17,571.61",-567.28,-781.71,-783.86,"1,225.51","193,874.98","51,686.87","-208,976.37","-309,990.00","166,769.12","2,291,490.94","4,422,040.53","5,813,196.60","1,925,894.04","3,169,303.33","5,159,160.75","7,100,579.62","1,639,470.42","2,713,757.16","3,976,561.81","4,860,908.37","442,581.52","1,048,925.28","1,197,890.30","1,193,303.27","-8,802.93"
四、净利润,"20,360,723.01","23,385,503.10","37,198,375.59","14,152,127.90","19,995,568.98","42,185,546.61","-3,274,363.73","13,902,582.78","12,455,128.39","14,305,512.66","-3,867,403.94","3,728,655.00","6,011,548.79","16,694,672.52","-7,051,641.11","-9,047,388.35","2,788,733.94","16,795,444.41","-5,328,112.98","-8,598,708.44","-4,913,791.60","1,453,665.35","-7,673,312.11","-6,172,947.89","-18,779,402.38","6,737,023.27","-12,459,093.45","-21,623,486.02","-27,729,854.78","-79,480,349.30","6,870,635.36","2,724,594.94","-2,631,690.46","8,828,134.04","-12,321,400.46"
其中:对联营企业和合营企业的投资权益,"-611,974.69","-879,452.79","597,214.87","-98,571.27","-122,011.33","-191,105.61","-6,418.95","-12,578.94","-16,325.84","-17,571.61",-567.28,-781.71,-783.86,"1,225.51","193,874.98","51,686.87","-208,976.37","-309,990.00","-1,107.59","-6,015.85","-6,070.35","-6,070.35",,,,,,,,"2,273.43",638.67,"-23,361.75","-23,340.35","-27,927.39","-8,802.93"
归属于母公司所有者的净利润,"20,360,723.01","23,385,503.10","37,198,375.59","14,152,127.90","19,995,568.98","42,185,546.61","-3,274,363.73","13,902,582.78","12,455,128.39","14,305,512.66","-3,867,403.94","3,728,655.00","6,011,548.79","16,694,672.52","-7,051,641.11","-8,859,754.74","3,883,849.95","18,878,031.71","-4,347,951.64","-6,226,333.19","-1,134,127.72","7,166,899.02","-6,224,842.69","-2,909,630.80","-13,505,352.65","13,644,581.92","-11,101,204.08","-19,310,197.28","-24,552,319.02","-73,731,561.83","7,182,033.85","3,605,573.97","-1,281,048.61","10,596,849.65","-11,389,402.85"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,"-187,633.61","-1,095,116.01","-2,082,587.30","-980,161.34","-2,372,375.25","-3,779,663.88","-5,713,233.67","-1,448,469.42","-3,263,317.09","-5,274,049.73","-6,907,558.65","-1,357,889.37","-2,313,288.74","-3,177,535.76","-5,748,787.47","-311,398.49","-880,979.03","-1,350,641.85","-1,768,715.61","-931,997.61"
