科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"170,055,348.42","363,263,006.21","579,738,786.43","789,222,385.89","141,096,201.10","338,079,693.45","461,966,958.54","637,032,395.09","111,112,857.45","242,097,261.55","349,915,337.44","497,369,852.73","116,669,380.54","223,623,360.45","508,374,906.93","604,459,374.21","135,960,722.39","297,477,238.82","475,755,050.48","655,362,032.83","157,433,841.70","379,265,442.82","626,774,029.52","845,359,902.72","170,174,229.66","373,571,517.25","566,164,980.51","815,532,241.91","203,499,167.49","428,750,027.52","681,286,425.54","1,027,135,556.04","201,174,937.42","409,455,195.67","619,196,859.20","816,420,201.60","481,211,973.07","530,337,041.94","767,212,573.71","1,736,190,356.30","1,213,296,285.58","2,685,517,817.56","3,876,512,826.59","6,079,275,762.46","1,360,958,106.76"
取得子公司及其他营业单位支付的现金净额,"2,691,513.16",,,,,,,,,,,,,,,"40,540,271.94",,,,,"142,494.00","142,494.00","142,494.00","66,247,000.00",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,932,494.20","2,417,726.03","2,791,802.49","3,861,357.70","124,655.68","602,566.38","5,000,794.48","5,659,825.48","467,217.63","2,346,953.75","3,494,194.71","4,963,365.19","2,602,703.26","4,959,869.39","11,609,645.14","13,599,654.94","5,208,294.72","13,162,342.70","20,729,762.39","24,020,204.45","5,249,631.71","14,205,500.85","22,153,908.77","28,646,202.23","8,101,414.35","13,380,037.72","24,698,903.70","33,773,734.07","4,434,480.94","10,217,376.35","15,245,463.88","23,715,099.93","292,617,351.08","806,441,267.16","1,279,857,900.25","22,276,719.77","1,834,639.35","8,462,887.44","12,466,287.62","35,252,602.77","42,822,420.39","131,021,013.78","162,205,395.76","185,564,184.84","105,547,752.85"
支付其他与投资活动有关的现金,,"6,421,561.96","9,454,856.80","40,669.25","4,470,130.55",,,"87,877.07",,,,"569,133.47",,,,,,,,,,,,,,,,"3,930,310.04",,,,"5,639,888.00","651,693.41","403,372,509.23","6,026,372,509.23","20,190,218.26",,,,"71,257,532.41",,"1,101,287.88","1,721,947.86","1,035,787.50","53,511.80"
收到其他与经营活动有关的现金,"-960,125.14","251,304.71","15,518,274.75","54,746,090.61","-1,887,918.24","16,454,855.64","7,951,843.26","231,936,251.01","73,579,464.50","30,274,804.28","97,587,616.10","293,187,659.62","30,525,267.01","56,507,385.45","93,400,692.27","405,271,439.24","90,573,532.29","142,915,674.65","174,575,501.32","249,684,375.06","78,827,329.83","115,767,088.29","214,526,847.61","166,270,232.75","5,804,702.43","7,521,297.81","13,976,039.29","43,450,434.35","9,566,219.69","37,627,533.11","41,650,841.86","40,768,873.14","175,415,897.16","252,590,951.67","716,331,487.50","69,889,178.45","8,305,430.92","70,631,396.53","89,524,387.25","749,721,888.63","24,607,185.74","54,611,275.95","189,060,149.58","730,660,027.46","350,453,512.99"
投资活动现金流出小计,"8,741,754.30","25,810,879.63","41,666,832.54","57,137,688.89","10,750,823.57","9,305,224.51","18,371,370.05","33,205,742.65","5,880,131.32","8,547,392.61","14,586,006.55","62,823,495.88","30,966,601.70","39,138,094.19","45,485,267.11","107,315,223.02","8,273,996.62","12,673,860.39","17,363,824.96","53,489,800.66","67,884,562.38","83,061,263.00","87,091,437.18","119,601,877.26","1,685,286.70","12,235,270.14","18,945,965.26","58,094,835.01","3,254,810.43","28,672,582.29","32,721,954.22","108,690,864.65","5,170,277,653.57","7,181,252,392.03","14,503,521,505.57","25,763,864,865.96","5,423,206,359.75","11,229,027,800.95","15,437,859,207.04","18,791,856,198.91","1,176,100,818.16","1,619,759,577.65","1,755,036,260.42","1,945,575,269.02","324,169,325.40"
经营活动现金流入小计,"171,027,717.48","365,932,036.95","598,048,863.67","847,829,834.20","139,332,938.54","355,137,115.47","474,919,596.28","874,628,471.58","185,159,539.58","274,719,019.58","450,997,148.25","795,520,877.54","149,797,350.81","285,090,615.29","613,385,244.34","1,023,330,468.39","231,742,549.40","453,555,256.17","671,060,314.19","929,066,612.34","241,510,803.24","509,238,031.96","863,454,785.90","1,040,276,337.70","184,080,346.44","394,472,852.78","604,839,923.50","892,756,410.33","217,499,868.12","476,594,936.98","738,182,731.28","1,091,619,529.11","669,208,185.66","1,468,487,414.50","2,615,386,246.95","908,586,099.82","491,352,043.34","609,431,325.91","869,203,248.58","2,521,164,847.70","1,280,725,891.71","2,871,150,107.29","4,227,778,371.93","6,995,499,974.76","1,816,959,372.60"
投资活动产生的现金流量净额,"6,536,745.70","18,717,046.08","5,387,206.57","40,387,404.75","4,291,201.43","6,405,449.91","-9,319,532.05","46,850,815.35","16,428,968.68","44,675,615.39","83,509,001.45","123,420,812.12","20,441,398.30","62,969,905.81","56,666,432.89","38,368,097.04","-8,273,196.62","17,689,513.13","12,991,171.10","-18,041,972.57","-67,884,562.38","-79,073,969.96","-83,082,144.14","-27,119,463.27","-1,659,829.66","-11,922,193.10","31,827,449.28","-975,679.07","27,801,630.00","-28,139,141.86","-31,988,513.79","-93,260,112.33","-5,168,941,252.52","-6,879,582,629.35","-14,176,079,695.29","-15,996,147,514.91","1,208,671,647.21","-164,934,491.08","-57,391,244.12","-1,472,055,441.00","-948,785,840.26","-1,380,055,513.39","-1,549,874,088.34","-1,691,053,741.55","-310,479,849.58"
购买商品、接受劳务支付的现金,"91,698,680.21","172,880,887.47","289,335,483.71","443,901,744.36","89,307,408.67","228,790,151.01","307,650,324.15","435,749,079.19","47,972,808.35","165,383,292.21","267,429,848.74","317,584,615.10","103,479,542.60","205,549,576.71","413,586,387.53","582,771,830.40","131,246,700.09","259,014,438.37","414,367,287.56","514,314,547.36","118,578,793.98","267,505,955.73","451,618,412.56","593,921,676.69","130,487,420.57","282,433,593.52","427,318,188.82","617,876,517.16","155,258,127.09","305,942,134.20","513,834,441.28","772,304,172.80","187,179,361.70","371,495,026.73","607,196,826.28","579,215,632.39","516,183,685.32","430,109,957.09","633,517,563.91","1,117,394,876.85","1,218,192,551.32","2,224,735,599.24","3,342,952,172.38","5,138,644,260.24","1,264,020,662.69"
吸收投资收到的现金,,,,,,,,"270,000.00",,,,,"512,025.00","512,025.00","512,025.00","512,115.00","7,500,000.00","7,500,000.00","7,530,601.47","7,530,601.47",,,,,,,,,,,,,"10,389,999,998.34","10,389,999,998.34","10,389,999,998.34","10,409,999,998.34",,,,,,,,,
