科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"93,636,700.43","86,924,912.96","61,166,366.35","79,403,080.39","43,593,957.94","109,808,698.58","65,397,966.28","74,668,808.31","73,756,977.78","78,507,130.93","71,532,241.97","68,078,371.78","46,066,467.82","43,835,063.81","48,805,654.25","302,615,611.18","217,513,103.88","279,847,600.84","164,930,201.90","198,074,169.45","105,251,691.47","113,480,690.78","75,047,444.81","131,961,226.87","109,687,076.16","94,929,768.02","232,683,809.35","277,899,172.19","252,240,454.15","207,377,233.42","142,594,826.48","174,710,848.86","186,734,300.94","98,263,601.35","101,115,748.35","148,334,575.28","160,070,684.35","356,841,683.37","234,496,005.57","292,272,164.08","322,706,355.56","854,848,256.01","897,592,607.50","847,527,911.14","860,275,313.55","800,023,951.90","781,670,981.11","841,969,934.15","868,980,824.17"
短期借款,"94,030,913.94","113,250,000.00","148,611,152.00","145,350,000.00","145,725,485.23","179,219,901.34","134,043,425.29","140,175,191.71","105,300,000.00","98,630,000.00","95,300,000.00","95,300,000.00","102,310,000.00","110,109,535.00","148,800,000.00","127,800,000.00","118,800,000.00","283,307,815.48","218,642,261.00","273,165,295.00","292,842,565.00","232,456,004.00","224,781,690.00","311,137,960.00","359,475,748.00","375,905,058.00","347,545,640.00","325,181,248.00","424,925,289.00","391,440,912.00","353,726,629.00","368,323,659.52","536,915,108.84","403,347,073.35","437,754,202.54","378,727,439.67","427,470,111.56","227,443,737.27","255,376,697.27","341,416,956.87","404,888,080.66","1,010,314,001.17","1,173,707,881.01","1,009,352,256.02","1,187,152,256.02","1,189,002,056.02","1,180,854,598.87","942,026,998.87","991,800,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,"-1,586,519.17","-1,586,519.17","1,179,482.77","1,179,482.77",,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"434,500.00","4,855,299.72","17,137,606.00","6,355,318.98","5,497,662.08","7,248,137.72","20,043,172.14","6,931,898.72","4,090,534.50","7,412,859.98","7,520,248.40","6,585,374.76","3,800,000.00","2,600,000.00","24,161,412.87","4,160,990.77","12,674,819.47","17,591,739.85","18,404,967.15","20,336,920.52","13,029,127.76","5,852,946.49","2,369,992.94","23,429,945.91","10,956,681.73","29,225,418.75","33,066,083.76","29,305,591.52","21,402,266.36","37,807,200.40","34,991,706.96","27,811,197.02","40,403,735.23","21,741,788.92","5,865,576.46","32,705,148.25","47,972,076.56","44,463,462.44","29,332,137.94","20,966,913.71","215,679,464.59","192,611,690.09","150,165,777.16","162,244,127.19","164,105,432.43","161,735,678.50","148,306,788.73","123,280,040.35"
应付票据,"3,000,000.00",,,,,"25,000,000.00","25,000,000.00","20,000,000.00","28,000,000.00","48,000,000.00","35,000,000.00","5,000,000.00","10,000,000.00",,"25,000,000.00","15,000,000.00",,,"30,000,000.00","30,000,000.00",,"55,000,000.00","95,000,000.00","20,000,000.00","10,000,000.00","30,000,000.00","40,000,000.00","80,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","40,000,000.00","20,000,000.00",,,,,,"14,453,300.00","21,279,300.00","53,303,500.00","243,727,866.53","186,984,156.22","287,666,973.04","311,965,399.78","269,875,486.35",,"293,793,091.00",
应收账款,"117,576,160.49","144,968,975.97","122,372,884.12","95,633,445.41","120,226,172.44","157,295,198.35","146,486,880.36","102,971,607.87","82,005,139.29","104,943,500.72","118,396,333.32","119,071,232.42","139,548,565.84","145,737,467.82","215,430,931.63","316,532,218.85","383,583,236.41","375,245,171.51","415,908,815.61","397,838,026.69","392,708,802.41","409,058,250.14","413,488,526.41","391,395,252.21","454,313,251.99","521,921,337.28","624,537,459.15","656,437,975.73","642,182,053.51","667,236,836.16","699,960,751.45","665,168,909.62","661,937,378.73","619,074,141.33","675,835,530.15","752,641,454.97","692,565,845.28","704,248,272.96","782,048,568.69","804,877,434.69","823,356,322.95","1,478,279,020.81","1,533,130,774.37","1,553,356,536.77","1,477,282,762.96","1,453,934,429.79","1,573,957,402.79","1,682,515,761.08","1,482,719,479.19"
应付账款,"79,095,027.86","87,875,880.90","72,506,337.11","82,049,597.35","93,644,219.53","104,572,147.72","100,763,348.55","48,934,126.19","45,596,055.72","59,916,996.31","67,461,130.55","77,765,465.36","96,218,506.99","109,656,875.57","130,713,175.54","205,551,841.06","272,951,313.20","208,134,918.23","234,721,183.69","250,653,065.10","215,781,413.86","249,816,943.20","271,258,412.25","271,364,360.31","288,097,259.77","349,358,868.20","375,436,575.39","435,188,276.37","431,324,665.26","408,999,399.16","463,695,739.67","482,366,068.24","435,285,093.06","398,949,718.05","443,386,097.44","489,104,044.37","405,427,195.93","441,088,780.13","472,729,932.93","611,683,631.67","604,427,864.88","1,129,373,252.01","1,116,110,147.30","1,238,373,796.51","1,014,547,253.98","989,997,324.19",,"1,184,758,562.77",
预付款项,"5,819,425.00","6,692,233.18","13,268,053.09","13,160,013.23","15,870,953.47","10,995,949.21","13,035,527.40","11,756,350.91","19,273,211.64","26,109,367.34","21,275,485.78","15,879,554.85","19,058,627.92","25,356,096.11","30,487,862.24","15,416,451.33","22,974,558.76","12,669,258.67","22,720,502.82","15,183,561.65","30,532,092.77","29,793,222.73","44,359,659.07","16,887,807.23","32,946,853.62","18,413,807.87","16,761,943.61","22,893,746.03","28,577,928.18","31,136,447.00","54,972,011.69","18,077,625.27","33,850,346.45","55,888,424.29","59,001,667.44","17,067,267.06","44,382,943.68","50,532,672.02","35,746,350.36","27,536,143.73","61,755,036.11","69,136,306.35","63,276,706.32","49,107,581.14","81,089,467.54","117,371,014.20","116,457,770.59","89,850,618.40","100,330,235.63"
预收款项,,"313,993.68","457,654.01","357,698.71","324,881.13","555,360.73","1,010,059.23","217,391.34","429,872.41","112,667.29","421,180.22","180,334.38","550,976.12","320,887.71","317,091.32","431,002.51","1,113,662.21","1,482,295.35","2,900,654.50","6,932,588.52","7,285,624.47","7,191,482.45","6,039,282.30","5,775,012.70","9,349,633.87","3,708,610.18","3,466,368.44","2,402,833.59","5,104,476.31","5,327,612.60","4,617,869.20","5,387,955.02","3,734,923.77","5,372,692.06","6,054,838.97","6,128,476.91","5,094,022.58","5,589,671.45","6,620,293.44","4,639,129.58","12,393,789.08","14,261,478.37","8,138,820.66","8,950,803.26","12,514,421.30","19,493,983.96","33,075,807.13","23,047,474.24","23,578,286.83"
