科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"211,450,304.51","207,338,394.83","215,218,834.07","193,271,908.84","213,530,237.34","197,194,136.16","199,696,425.73","213,100,105.35","225,344,859.27","232,329,945.12","238,798,061.83","256,396,044.50","272,319,141.46","226,965,347.60","203,775,756.40","190,309,329.34","160,544,538.83","131,719,328.04","175,802,943.49","190,073,127.58","198,415,230.32","144,102,594.61","219,568,805.51","273,071,428.81","258,828,221.10","161,587,106.23","187,527,203.61","318,456,123.81","264,717,697.62","136,787,202.58","177,418,574.88","172,298,023.02","96,937,965.61","51,928,006.41","651,501,404.26","1,105,736,784.18","867,557,989.67","492,398,576.26","626,747,403.55","1,101,435,360.38","1,063,643,654.17","1,348,418,953.22","1,031,932,639.79"
短期借款,"20,000,000.00","20,000,000.00","14,000,000.00","12,000,000.00","12,000,000.00","14,500,000.00","11,000,000.00","11,000,000.00","8,500,000.00","22,500,000.00","20,000,000.00","20,000,000.00","23,000,000.00","7,000,000.00","5,000,000.00","4,000,000.00","3,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","23,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00","13,000,000.00","10,000,000.00","6,000,000.00","156,000,000.00","165,000,000.00","186,000,000.00","162,000,000.00","80,000,000.00",,"50,000,000.00","332,900,000.00","478,500,000.00","578,500,000.00","595,000,000.00","842,000,000.00","830,000,000.00","1,035,000,000.00","945,000,000.00","910,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,777.80","197,777.80","197,777.80",,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,"100,000.00",,,,,,,,"10,000.00",,,,,,"400,000.00","800,000.00","350,000.00","1,000,000.00","170,000.00","300,000.00","300,000.00","300,000.00","784,177.30","3,395,000.00","475,000.00","1,045,000.00","553,000.00","400,000.00",,,"50,000.00","160,000.00","1,610,486.95","120,000.00","100,000.00","185,000.00","110,000.00","260,000.00","30,000.00"
应付票据,"3,000,000.00","5,450,000.00","5,750,000.00","9,950,000.00","8,050,000.00","9,850,000.00","11,750,000.00","14,450,000.00","9,600,000.00","14,730,000.00","25,698,500.00","16,968,500.00","9,150,000.00","9,250,000.00","11,900,000.00","20,500,000.00","11,700,000.00","8,500,000.00","7,500,000.00","11,500,000.00","7,740,000.00","7,000,000.00","17,350,000.00","21,593,826.48","14,566,798.33","19,122,971.85","29,725,000.00","28,000,000.00","24,390,000.00","22,079,888.00","17,616,000.00","6,500,000.00","9,068,000.00","6,490,000.00","7,246,750.00","1,662,750.00",,,,,,,
应收账款,"40,603,230.25","26,692,156.53","31,478,740.13","46,846,699.95","25,460,336.43","29,965,607.03","44,720,648.08","33,668,704.34","26,849,917.76","19,761,903.26","13,796,683.93","30,874,543.44","12,443,503.12","34,541,188.02","49,605,822.19","23,478,158.84","38,892,517.63","77,575,964.70","92,637,389.12","72,822,885.60","68,675,601.52","81,308,313.82","70,663,625.92","91,124,816.85","62,904,796.37","49,518,009.36","70,073,099.40","63,551,740.39","27,083,271.31","56,030,354.98","103,699,950.60","55,991,607.02","24,986,177.09","77,766,402.23","572,491,878.54","537,576,765.79","463,132,653.05","733,291,575.13","892,112,084.56","866,765,725.26","732,981,659.46","1,091,461,123.63","1,382,560,703.76"
应付账款,"42,807,991.52","49,723,131.11","50,773,872.93","33,294,240.36","24,450,361.70","31,389,599.92","28,629,297.07","24,462,653.67","25,923,930.08","48,421,784.13","44,335,996.71","37,550,009.73","26,852,770.70","64,667,820.34","68,104,462.97","27,965,529.58","29,280,770.35","87,770,217.90","85,206,873.82","64,267,706.06","78,910,856.41","86,969,620.80","75,813,599.91","73,738,737.13","80,805,845.00","93,996,600.70","89,998,605.12","52,021,605.15","64,275,715.90","57,498,301.21","58,860,470.01","57,311,665.33","44,382,981.07","61,464,803.39","170,294,197.38","153,152,617.45","174,873,470.76","219,164,534.77","264,969,059.76","274,661,108.89","276,725,425.16","355,045,260.32","420,717,212.64"
预付款项,"1,915,814.12","3,111,615.51","3,668,720.08","4,011,937.46","4,860,058.70","12,452,544.22","12,025,790.84","11,829,216.12","10,947,807.02","13,349,773.77","32,523,561.54","6,193,033.18","20,296,283.77","5,223,446.65","7,272,820.24","30,534,767.60","11,313,147.00","31,744,337.25","50,521,600.83","12,031,640.27","18,436,070.67","15,845,440.62","14,779,805.96","10,442,351.40","18,765,011.49","15,986,296.76","4,958,586.11","14,533,902.95","27,427,923.97","25,283,051.00","10,694,065.50","5,385,868.13","30,579,448.03","32,181,895.16","69,298,225.42","75,279,601.24","115,737,628.07","96,105,228.23","94,380,336.34","70,362,498.57","54,354,945.85","120,195,775.49","78,094,173.34"
预收款项,"2,892,265.89","1,648,896.34","2,310,019.92","3,289,433.04","3,648,460.77","2,627,288.78","5,101,477.03","2,293,476.70","1,478,295.53","1,457,271.85","2,041,353.60","6,874,042.77","6,748,124.47","4,458,600.90","9,141,994.54","7,954,076.62","4,969,009.00","1,590,964.90","2,438,403.02","3,396,939.31","2,713,380.50","4,052,188.92","4,721,693.39","4,422,084.14","5,587,700.68","8,399,799.84","5,307,445.41","6,232,978.25","4,671,916.65","3,083,451.45","4,869,967.36","3,157,904.64","1,009,635.72","4,129,043.04","116,879,820.31","204,488,955.45","180,636,548.67","172,507,753.86","233,697,811.90","455,584,584.03","436,276,020.44","526,685,016.53","646,724,335.01"
