科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"49,548,164.36","101,254,136.25","167,695,421.85","281,761,735.71","59,896,275.28","160,608,991.14","245,858,428.43","337,647,711.36","99,917,118.77","216,590,864.00","343,049,279.19","439,741,456.42","128,515,393.64","244,185,181.84","361,488,191.96","474,274,440.74","129,911,492.98","248,442,466.63","384,863,789.39","514,819,729.66","130,195,990.84","276,198,678.07","429,935,557.81","660,705,974.02","136,410,558.20","249,144,488.65","405,412,002.36","514,140,338.38","93,734,431.80","217,813,410.20","348,075,077.68","466,928,423.20","119,839,626.70","230,158,884.00","350,853,950.87","459,482,042.26","116,065,470.00","200,831,120.04","324,907,209.04","417,427,987.28","108,473,322.00","215,848,688.00","319,186,238.74"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,"780,000.00","780,000.00",,,,"5,742,000.00",,,,"5,806,700.00",,,,,,,,"9,405,800.00",,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,"3,643,810.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00",,,,,,,,,,,,
收到其他与经营活动有关的现金,"55,105,089.91","35,145,708.65","26,894,152.43","6,927,520.86","8,966,582.65","893,530.06","84,641,830.06","24,602,481.77","1,154,009.55","22,966,146.00","40,972,792.90","104,693,910.36","1,451,486.42","61,165,676.51","84,615,172.35","9,079,317.18","138,958,779.20","199,242,627.02","300,848,704.36","193,740,195.50","821,746.69","55,333,733.69","64,129,710.90","65,830,410.06","1,532,183.47","1,075,839.80","736,427.36","10,588,097.11","1,101,778.40","1,126,502.00","1,138,878.29","22,579,175.23","6,692,600.00","7,608,865.50","1,230,038.43","30,773,299.42","4,745,368.48","4,065,821.43","1,476,592.76","13,161,822.80","4,717,354.66","4,652,539.39","10,442,509.63"
投资活动现金流出小计,"190,210.00","2,643,111.00","7,025,134.65","90,545,889.71",,"194,403.10","171,710,418.20","183,704,265.95","2,938,277.58","4,980,034.08","11,136,891.90","70,066,550.86","105,625,724.11","105,791,467.61","105,950,513.61","90,295,667.32","202,116,729.06","204,992,444.11","217,603,793.42","225,815,468.68","5,193,876.83","9,222,446.91","11,567,391.88","2,127,358.48","1,727,040.20","2,908,094.04","5,637,192.04","10,674,857.67","2,111,439.00","2,486,689.00","203,677,668.48","7,159,206.36","1,299,778.00","1,576,051.00","2,198,069.80","4,106,596.37","2,619,789.71","2,938,095.69","2,938,095.69","103,297,519.21","200,423,590.00","202,360,890.00","205,967,980.00"
经营活动现金流入小计,"104,653,254.27","136,399,844.90","194,589,574.28","288,689,256.57","68,862,857.93","161,502,521.20","330,500,258.49","362,250,193.13","101,071,128.32","240,337,010.00","384,802,072.09","544,435,366.78","129,966,880.06","305,350,858.35","451,845,364.31","483,353,757.92","268,870,272.18","447,685,093.65","691,519,193.75","708,559,925.16","131,017,737.53","331,532,411.76","494,065,268.71","726,536,384.08","137,942,741.67","250,220,328.45","415,554,229.72","524,728,435.49","94,836,210.20","218,939,912.20","349,213,955.97","489,507,598.43","126,532,226.70","237,767,749.50","352,083,989.30","490,255,341.68","120,810,838.48","204,896,941.47","326,383,801.80","430,589,810.08","113,190,676.66","220,501,227.39","329,628,748.37"
投资活动产生的现金流量净额,"15,664,213.40","13,211,312.40","8,829,288.75","16,284,110.29",,"-194,403.10","-171,710,418.20","-183,704,265.95","-2,938,277.58","-4,980,034.08","-11,136,891.90","-68,259,550.86","-105,625,724.11","-105,791,467.61","-105,950,513.61","-90,295,667.32","-139,886,729.06","-142,762,444.11","-155,373,793.42","-163,585,468.68","-5,193,876.83","16,146,089.23","13,801,144.26","23,241,177.66","253,172,959.80","365,841,905.96","363,112,807.96","358,075,142.33","-2,111,439.00","-2,486,689.00","-203,668,137.48","-7,159,206.36","-1,299,778.00","-1,576,051.00","-2,198,069.80","-4,106,596.37","-2,619,789.71","-2,938,095.69","-2,938,095.69","-103,253,393.00","-200,423,590.00","-202,360,890.00","-205,967,980.00"
购买商品、接受劳务支付的现金,"31,054,178.58","78,741,659.36","117,896,748.36","109,419,484.03","39,619,183.83","71,328,576.42","116,138,113.96","142,376,373.85","72,106,020.04","102,173,035.51","177,986,533.21","248,740,661.18","61,898,241.98","120,244,918.96","210,387,013.23","269,400,438.82","67,249,051.52","150,146,905.16","236,725,279.23","331,213,061.47","84,494,946.27","127,323,386.90","238,009,149.08","406,267,324.86","97,164,382.40","150,056,219.08","238,448,350.20","307,140,922.54","55,848,578.50","143,674,378.98","200,258,095.15","297,847,466.35","74,146,579.51","129,099,685.86","187,907,715.27","285,764,449.26","71,305,082.33","128,542,926.18","204,615,805.02","243,046,060.23","50,942,291.09","134,727,199.50","170,272,787.05"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
