科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"28,919,182.55","115,751,057.05","83,408,973.52","73,469,991.51","71,237,278.92","26,383,473.72","499,136,306.60","371,824,431.22","404,202,332.96","413,020,737.68","408,166,401.09","370,430,957.99","350,090,553.35","345,596,813.71","235,999,588.98","209,506,733.18","105,988,839.29","101,461,009.87","97,039,201.06","88,927,057.70","162,102,966.98","172,301,039.44","188,243,943.25","46,058,821.45","130,159,990.80","92,184,755.95","85,162,942.89","87,075,425.97","131,646,184.38","200,732,297.66","94,228,113.41","181,981,383.45"
短期借款,"52,000,000.00","119,000,000.00","122,911,079.05","175,300,000.00","142,000,000.00","209,000,000.00","169,000,000.00","79,000,000.00","84,000,000.00","99,000,000.00","85,000,000.00","80,000,000.00","70,000,000.00","70,000,000.00","65,000,000.00","65,000,000.00","50,000,000.00","70,000,000.00","91,541,141.00","150,674,052.00","150,520,000.00","135,520,000.00","88,510,000.00","40,400,000.00","83,100,000.00","80,700,000.00","42,000,000.00","75,500,000.00","10,000,000.00","5,000,000.00","5,000,000.00","20,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,"116,000,000.00","131,900,000.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"16,472,686.28","7,186,338.00","4,573,615.66","21,581,231.41","7,298,398.19","14,868,200.29","22,130,000.00","25,763,253.51","69,995,948.01","73,786,814.62","57,266,681.20","59,173,650.00","71,811,291.27","38,257,733.55","28,992,188.17","32,719,411.78","57,693,143.09","28,744,210.40","45,410,104.51","41,659,882.00","54,645,711.74","36,878,642.14","30,542,915.00","53,206,291.62","89,387,786.72","71,768,612.55","52,941,349.65","28,890,502.25","64,439,328.92","47,625,502.38","56,385,500.70","69,008,858.79"
应付票据,"3,259,437.98","4,000,000.00","9,050,400.00","4,000,000.00","6,500,000.00","6,500,000.00",,,"16,500,000.00","75,500,000.00","87,000,000.00","44,700,000.00","17,150,000.00","63,450,000.00","97,000,000.00","96,000,000.00","127,000,000.00","97,999,620.00","93,851,510.00","63,740,890.00","31,540,980.00","103,613,315.42","87,080,155.00","67,080,155.00",,,"59,700,000.00",,"25,000,000.00","25,000,000.00",,
应收账款,"17,272,596.53","27,723,322.94","45,111,423.99","74,828,456.64","69,274,699.18","120,808,329.43","154,750,144.05","164,941,964.39","138,153,068.69","137,663,466.79","151,321,359.24","152,946,749.03","120,112,723.29","150,878,535.49","178,180,023.71","177,690,709.28","181,225,100.19","189,399,482.85","185,213,499.58","201,735,921.34","181,676,922.00","195,211,505.08","205,247,771.97","206,644,809.72","165,167,813.45","169,023,553.20","175,333,693.80","190,443,910.49","169,289,251.29","178,846,357.14","169,642,384.22","172,439,758.83"
应付账款,"28,332,615.43","18,647,071.07","15,571,173.67","35,967,220.25","42,476,571.30","42,883,605.48","52,238,459.02","51,155,758.89","42,689,343.77","31,545,354.87","34,514,143.29","26,658,975.46","32,376,786.79","33,527,811.99","45,632,730.73","42,820,700.01","42,104,357.33","45,718,061.19","55,016,181.45","30,801,975.21","51,870,653.17","30,315,508.73","61,969,849.11","74,617,191.15","50,543,417.40","62,887,359.21","51,868,182.61","59,488,721.98","42,949,376.02","44,548,427.51","88,726,079.95","64,906,805.95"
预付款项,"11,799,556.37","13,094,452.25","19,474,199.59","53,620,829.18","28,919,907.42","66,646,401.02","68,612,100.89","85,548,534.43","32,516,595.15","109,381,516.77","102,108,076.24","79,646,051.47","55,542,564.16","110,967,731.87","119,401,908.69","87,467,594.26","97,617,235.17","102,143,060.57","124,688,078.60","90,584,317.25","47,488,367.95","51,821,191.37","62,123,102.97","99,050,686.30","49,531,685.36","86,691,254.59","60,608,532.11","50,567,546.31","43,467,576.44","33,719,830.76","63,231,282.10","52,070,610.66"
预收款项,"2,565,963.38","4,201,346.53","3,417,540.09","9,661,691.76","6,571,300.20","6,082,921.00","4,689,537.45","5,420,401.03","5,300,821.78","5,919,205.34","5,491,190.12","13,737,842.12","16,946,034.63","20,997,228.23","17,267,867.84","28,809,332.15","47,344,120.31","44,147,766.78","24,386,102.98","29,631,789.15","13,111,386.03","3,638,753.61","9,896,760.24","16,194,221.83","21,487,820.52","27,193,125.73","25,060,567.11","6,647,209.27","14,300,094.70","12,783,420.76","8,107,055.59","19,190,743.80"
