科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"54,376,628.41","31,418,102.72","104,661,669.77","142,140,602.02","91,293,680.10","32,973,956.96","40,427,201.51","29,344,813.41","105,837,724.13","60,414,562.75","17,193,250.28","12,070,986.26","16,220,239.78","35,930,196.61","10,266,626.74","49,767,126.69","56,025,219.58","85,680,939.33","67,420,164.68","48,904,516.35","93,377,978.30","34,149,283.65","67,175,079.41","47,075,712.84","35,692,463.94","66,993,741.06","29,903,271.00","35,136,201.99","84,329,850.41","33,818,063.54","69,960,788.84","21,506,533.74","18,852,438.75","19,062,146.30","50,970,537.26","442,413,023.49","244,052,435.68","276,121,174.54","913,552,514.94","1,005,277,714.10","863,823,274.98","873,571,791.04","906,673,870.47","850,029,639.44","906,233,380.34","668,926,762.82"
短期借款,"223,380,000.00","215,280,000.00","197,780,000.00","140,090,000.00","100,290,000.00","107,800,000.00","170,290,000.00","175,290,000.00","137,290,000.00","75,990,000.00","44,000,000.00","24,000,000.00","24,000,000.00","25,000,000.00","25,000,000.00","31,000,000.00","6,000,000.00","31,000,000.00","25,000,000.00","25,000,000.00","89,000,000.00","129,000,000.00","149,000,000.00","128,000,000.00","120,000,000.00","210,000,000.00","203,000,000.00","225,000,000.00","318,500,000.00","380,000,000.00","378,000,000.00","400,000,000.00","449,000,000.00","490,000,000.00","464,000,000.00","164,000,000.00","119,000,000.00","89,000,000.00","88,000,000.00",,,,,,"200,000,000.00","490,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,000,000.00","800,000.00","40,548,855.20","23,362,489.27","56,922,561.41","23,618,275.96",,,"9,106,437.57","1,445,635.62","3,003,995.84","230,000.00","230,000.00",,"1,865,758.95",,"9,630,554.96","8,039,549.00","29,871,743.48","13,564,000.00","109,207,625.65","51,518,100.00","60,143,141.47","42,956,394.47","22,316,458.85","21,975,450.00","772,571.00","4,300,000.00","68,869,545.93","12,696,509.75","25,983,901.96","14,795,519.96","24,300,316.13","22,463,403.25","15,751,980.00","73,357,992.50","150,704,798.92","74,013,844.74","116,530,994.17","88,414,378.94","221,461,453.59","52,609,747.28","155,576,533.08","152,316,294.03","296,825,869.46","120,043,999.12"
应付票据,,,,,"68,725,246.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000.00"
应收账款,"49,957,753.10","38,947,480.67","22,317,504.86","16,320,648.49","10,320,084.45","10,929,571.09","6,993,713.20","3,832,468.59","1,400,824.23","809,979.40","952,638.44","825,679.54","969,754.92","1,016,623.23","971,740.42","577,824.42","616,464.42","577,824.42","799,509.22","601,020.57","689,673.77","678,685.10","663,307.90","3,692,594.01","536,815.51","539,815.51","562,797.51","891,835.83","837,808.62","814,401.99","905,795.79","58,225,396.58","475,478.77","1,342,667.98","456,975.46","418,674.49","683,466.77","413,004.78","379,402.83","367,979.10","367,979.10","367,979.10","367,979.10","367,979.10","208,890.05","11,415,558.89"
应付账款,"82,443,334.75","102,820,480.10","81,535,396.30","86,455,304.22","397,272,085.36","87,562,009.56","194,949,332.03","90,115,318.37","44,559,031.92","115,231,549.65","85,412,811.89","114,389,607.91","120,075,906.09","139,118,542.56","122,896,028.00","88,477,511.50","82,086,541.56","117,392,396.61","90,999,026.95","127,602,431.37","163,935,420.59","134,635,714.89","151,225,390.15","148,734,688.75","162,380,418.01","154,606,157.70","232,776,214.51","244,129,197.42","181,179,180.03","256,135,387.20","172,278,436.96","128,495,916.51","94,229,962.41","92,560,028.81","103,780,199.68","86,862,454.05","55,275,272.15","49,500,376.46","71,603,044.66","95,237,207.92","72,478,179.85","76,129,416.54","87,388,651.03","92,242,341.99","85,934,445.18","322,935,337.32"
预付款项,"3,625,466.81","3,766,113.38","3,720,594.78","11,121,403.10","6,063,311.34","5,247,766.76","7,914,466.38","9,197,163.86","30,032,061.97","22,638,881.10","27,875,527.96","39,243,462.94","47,301,238.40","33,928,442.56","27,719,218.43","25,360,683.37","42,255,255.21","37,204,797.01","30,052,732.56","15,613,737.76","21,802,200.25","37,235,830.43","34,247,682.94","47,537,529.82","84,627,265.53","116,561,482.39","122,858,153.02","37,181,963.71","61,791,507.55","42,681,361.70","128,439,260.66","21,556,305.69","28,910,799.95","21,293,430.26","21,292,520.26","18,806,991.50","34,120,137.66","14,117,041.93","17,260,300.02","20,876,652.17","26,260,751.55","9,036,594.49","18,337,051.90","21,239,145.60","36,734,391.80","133,947,729.05"
预收款项,"36,928,752.00","25,740,479.05","216,278,761.42","306,576,929.18",,"349,673,138.49","276,822,494.12","340,960,114.69","408,327,861.86","341,420,973.05","348,305,387.60","406,833,592.94","405,854,105.99","406,900,399.47","408,178,784.59","431,442,463.85","494,852,282.58","474,900,800.45","494,692,756.40","475,667,431.99","499,227,552.50","542,365,168.98","534,923,783.19","482,311,359.04","592,984,813.35","695,878,570.87","521,272,273.35","396,335,003.01","764,569,922.61","675,400,795.41","859,005,832.16","532,159,988.79","593,534,819.98","737,667,709.97","590,317,362.35","446,538,796.98","286,841,631.66","380,932,536.43","845,959,617.26","841,153,387.79","860,444,570.53","670,814,231.34","664,493,634.07","504,277,553.69","647,725,293.22","632,648,377.50"
其他应收款,"14,976,487.37","58,100,882.24","54,712,971.33","43,736,887.69","44,341,031.13","16,595,765.43","16,943,598.08","3,253,805.31","68,700,451.15","69,824,902.69","67,636,802.46","62,586,502.32","64,103,709.37","61,423,795.09","55,993,555.37","48,718,221.68","49,712,990.38","41,669,145.66","35,064,696.89","27,430,649.88","12,638,739.61","46,682,497.92","30,121,338.04","27,972,117.58","29,743,790.34","26,872,690.92","28,223,948.01","2,708,090.26","33,217,929.96","9,528,259.54","5,320,222.85","16,967,450.14","12,230,206.94","13,820,114.17","10,519,386.78","6,668,055.37","8,899,930.88","11,440,150.09","14,023,605.30","16,529,259.62","15,135,726.95","16,986,761.97","18,141,971.54","21,842,190.93","35,358,120.20","72,039,952.59"
应付职工薪酬,"5,641,475.93","4,797,680.86","5,480,265.00","1,069,261.10","1,828,705.26","2,903,727.78","2,535,967.34","1,865,705.79","2,852,697.85","3,895,130.25","2,948,264.45","3,282,526.15","5,667,121.70","2,926,012.33","3,228,724.43","6,535,597.78","3,895,818.28","6,081,854.69","4,591,245.81","1,104,837.27","5,715,985.99","6,008,126.86","9,088,000.41","1,915,802.05","3,444,531.91","1,541,177.76","7,701,040.45","4,486,191.00","6,109,545.57","9,426,023.58","13,208,270.64","7,453,758.15","8,432,549.32","10,262,362.68","9,585,565.94","7,203,600.67","8,211,926.92","12,213,630.96","14,626,395.75","9,138,493.03","10,797,161.52","13,047,516.67","11,680,234.59","13,748,807.78","13,903,630.88","87,738,953.69"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"32,176,167.70","20,735,098.47","31,154,591.96","52,963,146.26","53,103,393.32","41,824,402.56","24,502,157.87","-258,486.63","41,329,966.94","30,012,880.68","-9,697,961.84","10,655,404.61","14,115,830.38","26,043,675.42","41,821,164.76","57,322,713.50","47,001,818.14","40,586,449.65","50,701,904.67","104,578,094.91","74,114,005.35","43,654,319.61","63,676,600.33","101,220,585.55","89,560,411.42","3,850,686.61","73,873,421.16","92,245,355.40","51,488,297.59","4,628,328.22","97,195,130.68","175,950,424.72","123,143,186.51","61,881,259.17","96,078,590.18","249,474,561.88","167,603,160.42","44,872,076.85","123,303,701.99","207,637,758.76","136,159,807.44","70,687,041.71","149,139,216.73","211,169,102.95","200,289,416.82","165,128,061.86"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,303,446.03","5,303,446.03",,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"827,019.45"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"523,321.20","417,301.20","417,301.20","421,058.27","421,058.27","14,421,058.27","5,521,017.31","5,521,017.31","470,444.21","470,444.21","470,444.21","470,444.21","470,444.21","1,588,653.77","121,278.52","121,278.52","121,278.52","121,278.52","5,864,350.32","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","62,223.82","6,199,444.67","644,444.67","644,444.67","8,781,665.52","226,665.52","226,665.52","226,665.52","16,501,107.22","391,107.22","391,107.22","391,107.22","391,107.22","1,734,159.27","1,734,159.27","1,734,159.27","28,858,228.67"
存货,"205,712,693.33","244,068,959.21","292,798,790.44","321,823,311.27","355,926,877.41","413,194,041.38","505,982,384.87","518,082,767.58","435,702,832.26","446,207,794.53","403,649,662.61","578,867,586.44","593,230,463.12","576,222,915.38","582,523,863.95","629,108,785.10","628,490,016.22","620,993,039.03","632,653,747.33","784,947,875.35","779,433,034.79","907,972,169.33","919,284,964.11","944,271,191.90","1,020,470,728.06","1,078,250,960.62","1,124,994,453.48","1,121,621,603.33","1,182,331,461.97","1,380,385,942.87","1,405,193,334.49","1,394,019,227.88","1,412,420,664.44","1,516,511,790.01","1,487,167,390.51","1,274,307,113.94","1,238,645,056.88","1,226,805,385.38","1,196,849,475.19","1,126,175,160.93","1,082,184,753.95","1,110,985,904.09","1,032,365,297.76","1,010,405,766.68","967,683,237.13","1,690,592,408.14"
其他应付款,"22,667,211.63","12,471,185.30","15,356,143.38","7,836,022.86","14,327,515.64","24,546,838.29","16,555,701.95","73,516,459.02","16,953,669.18","19,785,674.73","11,633,158.78","52,831,492.65","54,067,780.75","54,565,452.57","50,877,650.50","86,699,893.44","46,153,524.07","37,156,923.97","48,273,276.68","92,321,435.86","39,638,820.74","51,678,714.83","43,631,131.89","55,682,414.59","22,526,968.20","56,783,204.90","158,123,292.39","139,185,824.62","125,132,983.03","183,975,222.59","144,530,298.72","308,188,526.67","266,874,758.73","264,590,238.59","346,298,357.48","290,475,986.80","339,038,030.78","320,912,824.69","357,850,320.89","431,149,334.18","443,790,638.45","291,302,996.03","306,330,088.41","340,140,703.77","339,732,473.49","850,712,396.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"60,000,000.00",,,,,,,,"61,125,600.00",,"1,125,600.00",,"30,575,400.00","575,400.00","575,400.00",,"40,500,000.00",,,,"15,000,000.00",,,,"105,000,000.00",,,,,,,,,,,,,,,,,,
其他流动资产,"398,130.37",,"292,400.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"673,757.53",,,"250,000,000.00","159,000,000.00","100,000,000.00","100,000,000.00","218,000,000.00","260,000,000.00",,,"71,000,000.00","55,000,000.00","56,376,581.65"
其他流动负债,"438,195.07",,"1,602,999.60",,,,,,,,,,,,,"2,774,000.00","2,774,000.00","2,774,000.00","2,774,000.00","3,484,000.00","13,906,000.00","3,484,000.00","3,484,000.00",,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"331,047,159.39","377,101,538.22","519,052,787.00","558,505,341.84","564,867,545.84","502,559,377.58","578,261,364.04","563,711,018.75","650,780,331.31","601,341,756.09","520,311,877.59","693,824,217.50","722,055,405.59","708,521,972.87","679,340,763.86","753,532,641.26","786,730,500.77","794,165,294.45","795,862,594.16","891,061,799.91","1,017,149,252.37","1,078,236,566.43","1,111,635,513.87","1,113,505,540.62","1,193,387,522.23","1,311,194,140.50","1,307,315,194.02","1,201,839,695.12","1,431,378,104.44","1,479,924,539.39","1,635,803,304.59","1,527,070,433.99","1,497,863,662.51","1,594,493,551.97","1,586,158,790.27","2,065,971,851.29","1,836,105,826.79","1,702,910,601.46","2,358,596,292.45","2,475,641,144.86","2,469,233,940.12","2,068,862,224.00","2,136,766,149.88","2,127,201,015.78","2,298,043,888.98","2,753,342,992.26"
流动负债合计,"404,198,458.28","382,262,224.98","549,605,458.86","655,411,721.89","635,968,004.23","628,731,174.95","691,176,670.62","687,010,128.55","651,783,671.96","586,806,652.57","483,072,105.09","673,588,668.47","624,251,189.12","657,268,336.12","652,123,630.80","734,948,858.59","683,460,663.15","710,589,103.89","722,896,560.83","870,320,455.22","885,600,008.99","910,888,268.99","955,091,129.79","932,927,073.80","990,959,366.71","1,122,722,021.66","1,196,808,465.68","1,206,443,795.27","1,447,042,152.65","1,509,627,980.82","1,670,417,413.83","1,552,893,059.51","1,535,859,721.62","1,665,743,264.74","1,610,286,741.15","1,244,782,065.90","976,196,687.45","913,932,552.61","1,501,734,187.77","1,584,707,288.90","1,524,061,465.01","1,122,372,309.51","1,220,765,984.10","1,163,312,669.45","1,489,319,418.86","2,604,848,374.53"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00"
长期借款,"79,500,000.00","69,500,000.00","60,000,000.00",,"30,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","110,000,000.00","140,000,000.00","162,500,000.00","102,500,000.00","178,625,600.00","185,500,000.00","145,500,000.00","115,500,000.00","190,500,000.00","160,500,000.00","145,500,000.00","60,000,000.00","160,500,000.00","142,500,000.00","120,000,000.00","105,000,000.00","120,000,000.00","105,000,000.00","105,000,000.00",,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"4,950,718.00","4,950,718.00","2,050,000.00","2,050,000.00","2,050,000.00","2,050,000.00","2,050,000.00","2,100,400.00","2,100,400.00","2,100,400.00","2,100,400.00","1,000,000.00","1,000,000.00","1,000,000.00","1,572,250.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
长期股权投资,"56,400,223.15","8,988,752.73","8,665,957.44","6,840,631.82","6,840,631.82","6,840,631.82","5,450,736.57","5,554,328.09","5,554,328.09","2,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,"4,400,000.00","4,400,000.00","4,400,000.00","13,400,000.00","10,264,181.10","32,764,181.10","30,538,439.48","30,436,459.13","30,091,448.53","30,091,448.53","29,921,701.57","27,519,919.22","27,314,997.61","27,162,235.89","33,037,323.92","67,227,441.40","64,716,546.73","301,242,109.82","68,191,358.35"
