科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"13,538,130.07","18,230,649.63","27,098,597.99","23,997,336.62","36,963,725.07","52,748,950.36","18,079,607.34","33,209,603.82","49,869,690.90","67,550,431.77","21,250,187.57","38,401,486.02","57,834,290.44","77,715,753.93","26,302,616.56","48,620,365.44","72,669,052.75","97,396,255.05","34,386,124.87","63,773,133.35","90,856,264.85","112,959,447.96","29,212,819.96","64,592,376.57","96,743,861.38","123,950,779.11","44,316,490.73","77,660,633.74","113,343,781.01","152,083,902.74","38,699,609.98","137,301,731.19"
取得借款收到的现金,"547,394,709.19","377,178,314.17","868,642,084.88","700,837,455.50","865,710,427.18","938,999,674.62","93,327,509.55","170,551,767.05","170,592,252.17","917,220,512.43","154,474,694.61","477,710,515.59","1,122,858,107.75","1,443,776,071.17","233,973,453.52","715,114,537.00","1,504,565,608.19","2,103,025,729.03","517,961,436.82","752,235,762.42","1,206,641,681.16","1,577,043,646.22","125,696,624.90","297,196,624.90","919,196,624.90","938,296,624.90","210,000,000.00","490,000,000.00","783,000,000.00","803,000,000.00","480,000,000.00","807,201,412.50"
支付的各项税费,"21,560,947.97","17,859,447.60","29,969,036.92","24,281,458.33","41,085,954.78","54,889,966.47","3,968,188.11","17,707,304.84","25,340,798.90","29,318,347.00","13,066,392.01","22,341,875.79","27,432,303.87","31,341,576.55","10,754,864.04","19,264,764.34","27,491,486.67","27,548,191.28","441,283.41","2,895,682.67","4,158,715.78","12,647,811.96","2,573,856.29","14,276,499.71","19,706,215.82","36,617,613.01","13,483,260.31","34,851,362.47","46,966,697.33","66,781,519.08","23,280,878.16","57,371,756.30"
收到其他与筹资活动有关的现金,,"1,980,000.00",,,,"55,160,055.96",,,,"49,713,292.51",,,,,,,,,"84,164,318.04","233,080,256.90","211,022,398.60","360,796,265.28",,,"24,992,316.34",,,,,,,
支付其他与经营活动有关的现金,"4,801,714.04","27,510,294.27","48,166,885.74","20,456,531.10","38,903,941.63","59,656,783.21","19,997,866.54","37,464,035.07","62,325,952.30","70,435,810.59","22,203,817.07","39,970,681.05","62,870,101.34","81,349,018.15","12,341,272.79","36,314,631.70","62,729,863.32","84,028,490.98","14,081,713.70","30,943,182.89","45,585,711.66","62,653,880.77","14,631,328.68","52,952,912.51","76,312,910.03","93,404,905.56","34,971,169.06","54,861,654.35","93,092,815.35","137,012,865.07","31,143,649.13","230,544,844.42"
筹资活动现金流入小计,"547,394,709.19","379,158,314.17","868,642,084.88","1,769,787,524.95","1,934,660,496.63","2,066,083,400.03","93,327,509.55","170,551,767.05","170,592,252.17","966,933,804.94","154,474,694.61","477,710,515.59","1,122,858,107.75","1,443,776,071.17","233,973,453.52","715,114,537.00","1,504,565,608.19","2,103,025,729.03","602,125,754.86","985,316,019.32","2,385,510,029.76","2,905,685,861.50","125,696,624.90","297,196,624.90","945,098,941.24","939,296,624.90","214,000,000.00","494,000,000.00","787,000,000.00","807,000,000.00","483,000,000.00","810,201,412.50"
经营活动现金流出小计,"783,836,532.49","886,164,031.91","1,057,372,103.09","886,849,370.74","1,337,176,624.19","1,952,428,597.09","308,063,403.63","756,542,269.23","1,236,980,820.64","1,559,746,903.30","321,095,906.93","805,672,433.83","1,322,247,344.67","1,613,122,496.56","472,812,248.82","1,225,130,587.24","1,591,137,863.94","2,049,151,168.72","394,723,640.54","892,663,589.10","1,195,467,412.81","1,659,179,289.29","405,709,300.05","933,739,966.72","1,535,833,496.22","1,895,856,067.99","564,238,542.97","1,418,212,295.05","1,987,066,963.23","2,705,828,300.40","815,401,056.37","2,423,296,824.48"
偿还债务支付的现金,"469,102,614.35","279,264,192.29","689,544,339.67","401,237,105.08","736,294,330.00","1,146,140,598.71","215,925,114.71","480,043,734.48","565,668,896.47","1,096,407,035.96","5,000,000.00","421,844,833.96","674,152,263.01","1,074,418,458.51","148,852,726.67","510,558,369.30","1,032,686,547.60","1,283,228,245.25","599,224,692.62","1,003,306,889.89","1,545,256,970.03","1,924,654,370.54","195,398,076.46","611,685,330.11","897,114,914.38","1,107,806,214.38","152,000,000.00","432,000,000.00","826,000,000.00","925,000,000.00","180,000,000.00","386,999,760.94"
经营活动产生的现金流量净额,"-44,394,174.55","43,594,070.87","164,843,924.72","-150,957,791.79","-220,948,064.87","-403,852,783.55","281,064,332.10","510,686,789.89","586,022,764.62","533,684,054.23","141,212,174.03","260,002,645.82","237,018,934.78","207,737,810.66","-58,521,028.67","-154,809,385.34","-183,622,168.84","-239,637,275.99","129,340,390.30","144,350,965.21","229,108,534.19","221,900,613.73","25,765,665.77","118,653,703.87","122,637,467.99","265,314,466.01","123,582,786.92","33,362,976.78","223,883,753.71","185,980,590.53","93,336,046.86","96,737,217.17"
分配股利、利润或偿还利息支付的现金,"26,039,563.28","20,361,782.43","30,689,736.87","23,499,065.88","34,746,385.61","39,129,365.48","7,920,570.92","63,092,883.69","68,095,633.90","82,715,221.48","5,367,406.29","41,548,051.23","46,859,543.23","62,047,775.78","9,973,163.62","55,808,402.37","74,891,152.46","95,027,397.70","22,466,215.05","43,457,879.28","62,451,484.97","76,756,776.54","12,887,887.90","63,515,253.70","72,072,721.33","87,563,691.29","13,174,133.16","66,088,128.83","87,561,773.70","83,690,911.39","10,554,379.42","26,683,253.62"
收回投资收到的现金,,,,,,,,,,"500,000.00",,,,,,,,,,,,"407,801,497.92","26,000,000.00","26,000,000.00","34,040,078.16","907,707,868.85","220,000,000.00","220,000,000.00","220,000,000.00","761,317,956.76",,
支付其他与筹资活动有关的现金,,,"3,650,000.00","2,206,964.35","4,333,277.35","5,027,313.00","922,958.49","1,186,627.49","1,656,475.61","29,450,000.00","153,424,872.72","100,699,277.76","236,294,834.00","222,466,384.50","175,900,000.00","136,220,000.00","113,122,980.63","143,021,180.78","562,825.50","1,762,825.50","2,131,525.50","26,998,317.00",,,,,,,,,"23,600,000.00","23,864,885.34"
取得投资收益收到的现金,,,,,,,,,"-26,036.00",586.00,,,,,,,,,,,,"4,102,054.79",,"-3,313,935.00","-3,313,935.00",,"3,403,123.84","3,403,123.84","3,403,123.84",,,"1,790,634.04"
筹资活动现金流出小计,"495,142,177.63","299,625,974.72","723,884,076.54","426,943,135.31","775,373,992.96","1,190,297,277.19","224,768,644.12","544,323,245.66","635,421,005.98","1,208,572,257.44","163,792,279.01","564,092,162.95","957,306,640.24","1,358,932,618.79","334,725,890.29","702,586,771.67","1,220,700,680.69","1,521,276,823.73","622,253,733.17","1,048,527,594.67","1,609,839,980.50","2,028,409,464.08","208,285,964.36","675,200,583.81","969,187,635.71","1,195,369,905.67","165,174,133.16","498,088,128.83","913,561,773.70","1,008,690,911.39","214,154,379.42","437,547,899.90"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,"85,000.00","25,000.00","25,000.00","52,000.00","27,492.00",,,,,,530.00,"23,500,530.00","2,493,962.04","1,305.00","1,305.00","12,305.00","12,305.00",,"32,500.00","64,000.00","38,268.00",,,,,,"307,907.40"
筹资活动产生的现金流量净额,"52,252,531.56","79,532,339.45","144,758,008.34","1,342,844,389.64","1,159,286,503.67","875,786,122.84","-131,441,134.57","-373,771,478.61","-464,828,753.81","-241,638,452.50","-9,317,584.40","-86,381,647.36","165,551,467.51","84,843,452.38","-100,752,436.77","12,527,765.33","283,864,927.50","581,748,905.30","-20,127,978.31","-63,211,575.35","775,670,049.26","877,276,397.42","-82,589,339.46","-378,003,958.91","-24,088,694.47","-256,073,280.77","48,825,866.84","-4,088,128.83","-126,561,773.70","-201,690,911.39","268,845,620.58","372,653,512.60"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"93,228,375.35",,,,"26,000,000.00",,,,,,
四、汇率变动对现金的影响,,,,,,"-514,377.99","-129,767.87","-235,518.11","-212,624.20","-264,382.73","-135,168.34","-191,637.66","-363,574.18","-3,930,046.30","381,425.10","-4,088,634.04","-5,791,091.89","-475,597.86","-1,987,878.19","-2,875,440.67","982,974.62","5,928,009.80","-130,204.89","-203,643.19","73,168.80","823,247.55","-900,673.62","-1,678,576.52","-3,772,642.92","-3,093,039.78","-1,249,457.58","-8,894,040.84"
收到其他与投资活动有关的现金,,,,,,"20,621,000.00",,,,"25,314,000.00",,,,"4,140,000.00",,,,"15,356,000.00",,,,"97,233,600.00","2,680,754.80","199,765,100.75","211,035,435.62","14,981,427.00","5,067,564.46","5,074,351.41","12,470,351.41","30,903,265.88","2,500,000.00","4,521,964.22"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,"20,706,000.00","25,000.00","25,000.00","25,964.00","25,842,078.00",,,,"4,140,000.00",,530.00,"23,500,530.00","17,849,962.04","1,305.00","1,305.00","12,305.00","602,377,833.06","28,680,754.80","222,483,665.75","241,825,578.78","948,727,563.85","228,470,688.30","228,477,475.25","235,873,475.25","792,221,222.64","2,500,000.00","6,620,505.66"
五、现金及现金等价物净增加额,"-67,361,125.04","69,078,620.10","18,489,986.14","1,078,534,574.45","813,855,692.16","345,797,313.54","139,071,164.09","125,241,531.64","93,172,697.88","112,096,747.82","95,317,612.09","19,880,000.77","150,239,007.26","-8,688,674.89","-241,531,503.76","-323,393,353.24","-253,331,199.45","-325,267,859.31","54,957,251.77","-32,348,820.70","861,464,141.71","693,039,793.84","-486,174,937.69","-463,904,559.95","-159,431,598.03","136,330,900.40","94,566,656.55","-91,621,933.87","-12,499,631.71","28,413,695.34","107,156,479.26","-88,826,348.04"
购建固定资产、无形资产和其他长期资产支付的现金,"75,219,482.05","54,047,790.22","291,111,946.92","113,352,023.40","124,482,746.64","144,737,647.76","10,447,265.57","11,463,261.53","27,834,652.73","115,153,049.18","36,441,809.20","153,549,360.03","251,967,820.85","301,479,891.63","82,639,463.42","177,023,629.19","371,283,396.22","684,753,852.80","50,852,587.03","59,198,074.89","92,893,721.36","129,443,060.17","15,126,177.72","32,017,566.78","82,025,259.41","166,691,096.24","58,083,531.73","85,032,913.39","83,539,677.39","182,349,833.70","127,319,170.60","544,416,545.57"
期初现金及现金等价物余额,"101,944,193.31","34,583,068.27","103,661,688.37","122,151,674.51","122,151,674.51","122,151,674.51","467,948,988.05","467,948,988.05","467,948,988.05","469,847,506.12","581,944,253.94","581,944,253.94","581,944,253.94","581,944,253.94","573,255,579.05","573,254,993.05","573,254,993.05","573,255,579.05","247,987,719.74","247,987,719.74","247,987,719.74","247,987,719.74","941,027,513.58","941,027,513.58","941,027,513.58","941,027,513.58","1,077,358,413.98","1,077,358,413.98","1,077,358,413.98","1,077,358,413.98","1,105,772,109.32","1,105,772,109.32"
投资支付的现金,,,,,,,,,,"90,373,500.00",,,,,,,,,,,,"885,000,000.00","440,071,428.50","390,000,000.00","412,353,797.10","655,000,000.00","247,328,480.16","261,262,767.16","257,328,480.16","556,500,000.00",,"200,254,464.00"
期末现金及现金等价物余额,"34,583,068.27","103,661,688.37","122,151,674.51","1,200,686,248.96","936,007,366.67","467,948,988.05","607,020,152.14","593,190,519.69","561,121,685.93","581,944,253.94","677,261,866.03","601,824,254.71","732,183,261.20","573,255,579.05","331,724,075.29","249,861,639.81","319,923,793.60","247,987,719.74","302,944,971.51","215,638,899.04","1,109,451,861.45","941,027,513.58","454,852,575.89","477,122,953.63","781,595,915.55","1,077,358,413.98","1,171,925,070.53","985,736,480.11","1,064,858,782.27","1,105,772,109.32","1,212,928,588.58","1,016,945,761.28"
