科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"78,223,916.43","297,842,492.83","158,543,887.40","111,434,833.38","187,293,847.70","124,848,429.00","306,641,096.81","449,501,638.25","519,521,575.72","629,609,222.52","488,370,788.42","318,963,496.82","142,227,135.39","67,018,085.72","110,143,004.93","300,658,188.26","75,222,935.86","57,643,223.35","38,860,396.91","599,552,391.54","604,695,330.02","584,150,430.05","287,722,421.22","174,534,120.16","270,622,115.76","73,935,362.71","467,278,376.67","123,477,419.23","56,531,793.39","103,705,071.06","79,273,954.69","53,248,122.63","19,103,534.92","6,786,712.79","12,523,843.66","415,182,472.70","276,741,488.53","216,675,445.57","324,268,567.14","284,973,279.19","233,933,040.41","144,662,016.43","350,903,902.71","339,500,087.67","313,997,623.79"
短期借款,"607,660,000.00","587,660,000.00","668,060,000.00","768,060,000.00","775,060,000.00","726,060,000.00","650,900,000.00","606,000,000.00","721,000,000.00","702,000,000.00","627,000,000.00","597,000,000.00","514,500,000.00","582,500,000.00","390,500,000.00","349,100,000.00","264,600,000.00","171,600,000.00","128,600,000.00","140,000,000.00","158,600,000.00","158,600,000.00","158,600,000.00","58,600,000.00","58,600,000.00","58,600,000.00","58,600,000.00",,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,"250,120,547.95","200,000,000.00",,"180,000,000.00",,"91,000,000.00",,"1,000,000.00",,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,982,482.62","11,961,902.36","5,754,238.22","7,977,362.00","13,127,806.30","26,810,487.07","12,741,567.70","2,587,000.00","9,998,615.80","12,079,728.57","8,431,799.48","7,999,600.01","1,977,641.00","4,172,959.85","4,144,797.52","9,514,196.69","19,490,138.38","6,072,625.17","2,636,729.00","4,218,303.29","3,094,580.00","3,849,549.15","13,170,216.56","6,043,150.29","973,984.90","2,583,094.40","400,000.00","320,800.00","2,023,865.00","8,377,147.68","1,628,085.43","1,834,991.41","1,031,100.00","870,000.00","568,290.00","1,048,064.05","3,763,908.43","6,235,727.34","3,833,304.71","4,815,757.78","4,106,764.80","4,550,000.00","4,328,750.00","5,268,779.80","4,991,572.80"
应付票据,,,"16,800,000.00","27,800,000.00","45,000,000.00","37,000,000.00","45,000,000.00","10,000,000.00","4,100,000.00","6,600,000.00","7,860,000.00","10,360,000.00","7,500,000.00","7,500,000.00",,,,,,"30,000,000.00","46,400,000.00","47,500,000.00","81,100,000.00","43,000,000.00",,"30,000,000.00","49,000,000.00","19,000,000.00",,,,,,,,,,,,"90,000,000.00","90,000,000.00",,,,
应收账款,"81,111,277.06","73,060,358.15","74,003,320.46","91,393,336.29","95,260,581.70","82,776,504.92","70,447,864.81","43,865,740.08","61,872,031.47","53,308,469.09","44,861,919.92","41,155,109.33","43,507,278.45","40,970,003.37","39,916,287.91","28,555,185.34","38,396,442.71","34,567,767.42","26,181,936.58","34,557,542.38","35,312,048.34","42,832,410.22","30,619,721.20","36,991,920.39","35,344,269.13","66,856,748.34","52,311,908.13","47,265,842.08","56,244,966.57","60,125,608.77","56,552,382.56","49,816,092.47","39,370,157.56","35,197,015.97","29,430,059.67","35,396,159.89","45,146,561.69","40,789,786.63","38,692,929.67","36,974,104.47","27,637,691.48","24,706,422.41","25,071,128.73","22,894,388.29","54,480,055.32"
应付账款,"74,203,553.63","121,126,097.49","176,554,057.91","217,059,412.10","240,134,012.79","271,163,352.43","313,976,919.29","286,887,722.18","241,698,678.50","230,213,419.50","246,000,913.07","227,520,060.23","248,580,143.47","270,790,578.56","258,073,661.76","303,677,558.32","323,579,669.79","308,065,054.22","312,965,249.80","324,053,937.41","286,530,045.09","318,002,185.16","327,969,983.08","336,347,843.23","334,540,935.36","336,973,486.04","286,403,357.62","241,145,359.79","229,899,823.73","289,237,874.21","35,821,117.77","35,437,687.36","27,405,419.59","24,186,810.34","21,165,038.03","22,075,522.75","23,335,558.04","21,372,533.07","20,165,720.81","18,113,248.79","15,355,892.20","16,968,054.52","15,335,862.53","14,256,215.44","13,384,408.61"
预付款项,"47,039,420.94","57,991,521.15","73,989,703.94","82,399,842.82","80,552,766.01","119,753,702.52","144,785,574.59","160,030,058.01","174,040,879.95","242,062,500.13","290,673,127.26","72,416,393.49","96,589,386.61","44,109,673.57","40,858,843.56","83,386,546.83","72,967,907.56","62,264,449.41","53,025,676.88","53,144,599.05","49,575,242.23","61,890,907.42","47,786,819.98","34,799,954.63","28,547,574.98","37,002,902.94","22,649,586.12","66,100,727.58","106,529,797.44","69,538,402.38","38,891,376.47","5,694,788.37","6,235,398.80","6,568,947.00","8,643,862.23","8,698,790.51","66,853,984.80","115,893,491.05","44,257,405.78","2,064,494.88","1,916,702.03","1,041,145.89","1,102,415.70","8,379,700.51","8,121,192.99"
预收款项,"21,052,288.86","16,313,067.56","24,054,513.83","22,810,466.40","29,996,819.34","26,979,463.44","54,364,695.37","11,475,306.12","6,334,446.61","33,544,073.22","38,008,168.00","75,340,325.27","98,179,807.29","27,991,462.98","66,124,261.19","38,180,194.32","29,808,737.32","39,668,432.77","114,660,742.10","63,733,372.69","61,583,332.87","61,306,639.32","59,737,039.42","51,801,976.24","60,198,942.32","60,630,579.22","52,883,247.56","20,870,944.76","21,294,370.27","43,550,119.84","8,625,223.54","9,423,700.25","6,252,878.85","7,408,505.68","7,648,376.33","5,381,830.29","6,402,588.32","6,669,935.56","47,340,405.83","54,753,357.79","5,716,246.07","4,787,834.83","4,810,334.83","4,789,834.45","4,799,922.82"
