科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"3,402,699,656.45","3,074,894,523.47","3,029,627,013.13","3,211,673,413.60","3,623,320,259.65","4,905,832,770.48","5,569,635,850.32","3,422,374,513.17","3,612,476,777.19","3,444,129,550.04","3,849,302,420.44","5,097,591,787.70","5,330,473,742.34","5,240,466,492.76","5,630,513,083.34","5,919,507,784.53","6,679,153,540.30","7,023,656,280.56","6,022,039,741.07","5,787,411,971.90","4,291,718,469.21","3,739,369,726.41","3,101,090,429.07","3,635,580,827.46","3,316,471,495.16","3,800,400,926.36","4,321,745,370.51","2,907,107,000.00","3,167,921,396.61","4,699,218,703.51","4,945,354,717.24","5,298,357,568.32","4,252,624,310.97","5,005,039,377.65","6,273,769,007.13","5,777,077,913.81","4,856,246,490.09","5,134,012,576.45","5,776,986,401.01","6,862,227,794.06","6,224,154,529.18","7,445,898,073.57","8,431,095,164.68","8,364,279,713.86","9,833,497,117.14"
短期借款,"397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","397,550,000.00","367,550,000.00","397,550,000.00","397,550,000.00","220,000,000.00","397,550,000.00","397,550,000.00","397,550,000.00","347,550,000.00","347,550,000.00","492,550,000.00","492,550,000.00","587,550,000.00","410,000,000.00","785,291,843.50","992,143,863.69","697,550,000.00","1,212,550,000.00","945,000,000.00","1,232,550,000.00","1,472,550,000.00","872,550,000.00","872,550,000.00","792,550,000.00","642,550,000.00","597,550,000.00","695,550,000.00","775,550,000.00","1,035,550,000.00","1,061,700,000.00","1,337,550,000.00","1,135,000,000.00","1,178,210,000.00","1,271,060,000.00","1,916,620,000.00","1,926,620,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"15,460,000.00","30,124,882.51","9,500,000.00",,"15,010,000.00","15,010,000.00","15,010,000.00","46,500,000.00","44,300,000.00","352,400,000.00","71,600,000.00","51,400,000.00","49,100,000.00","83,880,871.90","81,962,664.90","32,841,930.53","22,792,084.17","43,139,213.42","83,870,019.63","1,072,264,650.51","26,132,800.00","332,943,113.40","655,760,612.60","852,008,983.59","489,420,029.73","591,342,677.36","429,348,900.85","510,406,000.00","357,140,458.20","320,255,587.37","352,459,671.70","1,466,214,162.78","1,335,050,805.99","959,471,314.95","1,273,985,877.09","1,331,498,564.24","948,976,833.83","1,543,218,104.82","1,302,456,080.28","885,633,997.90","1,124,949,837.97","1,207,068,960.89","226,785,488.15","141,862,737.36","133,470,279.20"
应付票据,,,,,,,,,,,,,,,,,,,,"48,000,000.00","73,000,000.00","25,000,000.00","47,710,000.00","59,710,000.00","275,694,000.00",,,"85,865,000.00","130,437,400.00","100,842,400.00","75,518,594.80","45,283,994.80","134,839,100.00","217,276,496.00","222,123,953.64","146,168,917.64","117,701,440.00","46,791,600.00","111,159,494.60","183,095,848.38","1,003,167,583.89","468,709,599.68","58,214,798.72","22,273,573.78","34,128,573.78"
应收账款,"71,205,953.96","71,869,254.76","102,790,135.00","99,389,542.02","116,037,891.90","168,612,302.00","61,207,580.87","267,415,294.96","344,557,041.20","405,444,275.08","283,200,133.03","650,673,454.00","280,158,369.72","184,470,765.04","239,974,538.64","777,294,889.53","492,939,080.87","481,303,083.50","866,472,104.50","1,279,823,268.89","2,058,656,427.09","2,944,979,589.31","3,783,869,756.82","3,125,765,709.71","4,030,427,119.58","2,567,467,761.79","2,278,703,362.53","1,968,470,000.00","2,298,650,892.79","2,357,109,006.97","2,216,192,752.19","1,354,186,487.96","2,116,485,093.43","2,352,035,907.99","2,172,973,450.28","2,137,726,585.96","2,496,184,202.41","1,994,201,259.77","1,962,176,032.95","1,728,326,802.11","1,966,890,815.45","1,932,847,700.49","1,786,667,927.45","1,455,726,189.11","1,390,445,400.48"
应付账款,"450,952,154.83","438,125,301.81","429,926,176.53","580,165,961.66","494,606,618.45","528,098,562.72","520,975,413.56","750,144,967.81","589,897,455.29","588,629,765.05","532,904,685.00","1,007,880,025.50","688,508,179.92","753,250,564.12","813,414,710.06","1,225,087,689.50","1,132,456,314.25","1,030,706,563.80","245,606,130.94","1,834,209,237.55","1,398,436,906.84","1,662,869,801.33","1,951,788,205.72","3,682,979,353.58","3,983,887,570.19","3,490,183,474.19","3,059,941,190.62","3,694,325,000.00","2,661,481,148.94","2,861,403,262.44","2,514,257,930.27","3,355,148,363.21","2,985,663,631.06","2,647,898,594.41","2,746,710,260.28","3,189,510,872.59","2,727,508,652.96","2,579,224,065.04","2,385,196,907.42","2,762,559,697.46","2,700,219,622.31","2,343,421,181.09","2,170,732,321.57","2,701,583,390.62","2,326,153,166.72"
预付款项,"112,292,578.66","110,343,124.41","103,940,431.78","27,282,317.51","52,924,837.29","179,943,696.38","101,965,357.47","620,601,638.25","622,975,587.60","862,181,161.28","851,762,164.45","126,235,922.25","258,869,047.66","225,287,554.60","285,477,841.51","231,532,509.48","359,695,522.85","540,629,698.87","636,497,819.23","941,508,179.05","854,927,360.92","1,381,301,660.82","1,647,839,973.77","413,254,695.55","1,585,110,198.37","920,768,339.03","989,490,747.31","183,342,000.00","1,207,972,439.68","581,411,082.21","1,735,558,807.26","174,718,798.75","590,582,892.54","687,774,106.80","808,681,932.87","206,198,049.06","547,774,351.09","546,741,988.51","407,752,557.56","40,441,054.43","138,855,643.17","118,401,486.40","140,403,774.00","29,708,395.79","204,770,995.18"
预收款项,"143,126,828.17","141,032,993.53","168,323,022.12","155,870,987.62","183,231,720.52","827,754,204.71","1,283,226,585.34","246,999,819.50","229,707,368.07","74,585,829.47","375,366,288.62","641,321,146.40","570,519,500.44","299,976,683.47","361,746,825.32","425,064,780.51","697,132,075.29","497,970,212.26","594,833,421.62","271,943,068.49","211,107,120.71","499,529,991.67","1,083,839,369.08","281,021,097.73","509,931,952.89","106,788,712.92","140,423,570.10","71,741,000.00","63,342,888.90","35,301,581.59","81,546,372.13","178,337,251.67","69,223,939.89","44,956,019.92","55,151,797.60","38,195,866.21","81,424,133.10","189,006,456.71","178,893,477.06","30,328,342.90","95,844,571.09","104,771,519.24","188,599,940.40","75,883,482.24","168,644,567.52"
