科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
资本公积,"22,538,350.42","59,777,320.84","59,777,320.84","59,777,320.84","719,268,254.84","719,268,254.84","721,209,827.87","721,209,827.87","653,709,827.87","653,709,827.87","650,296,862.56","650,296,862.56","650,296,862.56","650,296,862.56","650,296,862.56","650,296,862.56","447,796,862.56","447,796,862.56","447,796,862.56","447,796,862.56","447,796,862.56","447,796,862.56","448,383,848.22","448,383,848.22","448,383,848.22","448,383,848.22","448,383,848.22","448,383,848.22","448,383,848.22","582,903,254.74","582,903,254.74","582,903,254.74","582,903,254.74"
无形资产,"30,358,360.12","53,399,759.10","61,849,735.15","61,224,745.77","60,691,994.64","60,048,732.99","68,938,460.02","68,247,064.33","67,553,519.66","67,163,838.40","66,937,234.36","66,211,454.86","66,168,197.15","65,348,044.88","65,608,454.58","64,687,492.35","63,781,055.62","62,940,051.53","61,701,578.97","60,849,603.39","59,974,298.21","57,951,024.99","58,047,580.15","57,707,920.92","57,370,238.56","57,032,554.84","87,741,176.24","87,224,727.32","86,708,383.57","86,206,764.87","85,701,089.44","83,619,067.43","83,111,437.97"
盈余公积,"3,674,250.49","2,734,506.03","8,620,446.39","8,556,612.98","8,707,584.44","8,707,584.44","16,773,309.83","17,011,055.52","16,773,309.83","16,773,309.83","25,935,034.60","25,935,034.60","25,935,034.60","25,935,034.60","32,002,861.39","32,002,861.39","32,002,861.39","32,002,861.39","38,087,473.57","38,087,473.57","38,087,473.57","38,087,473.57","49,062,068.62","49,062,068.62","49,062,068.62","49,062,068.62","56,736,583.16","56,736,583.16","56,736,583.16","56,736,583.16","64,224,055.83","64,224,055.83","64,224,055.83"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"33,379,693.28","38,238,071.18","104,635,943.54","123,927,879.93","155,292,569.41","177,785,964.33","196,432,099.02","225,257,698.74","241,275,394.51","269,775,860.88","264,683,595.56","277,668,813.31","278,156,340.62","294,414,479.37","293,829,076.00","306,800,053.29","316,838,934.49","331,828,645.10","340,993,213.04","365,213,906.69","370,511,629.28","402,284,475.73","416,986,984.64","433,668,977.26","420,948,708.28","443,025,670.43","448,796,608.29","458,310,630.36","464,877,425.92","505,828,511.81","516,144,609.15","551,119,660.12","510,540,489.17"
长期待摊费用,,,,,,"113,159.90",,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,"1,200,000.00","33,196,858.75","33,212,635.63","33,149,857.99","1,165,297.39","4,396,005.94","4,310,638.41","4,204,724.43","4,110,319.20","3,932,148.56","3,849,645.10","3,714,840.83","3,668,465.32","3,627,048.86","3,751,454.24","3,970,871.99","4,123,275.45",,,,,,,,,,,
递延所得税资产,"776,816.42","897,660.65","1,470,024.69","1,784,592.27","2,328,579.55","2,212,762.33","1,876,695.87","2,238,262.22","2,319,826.93","2,602,113.46","3,664,282.03","4,134,435.30","3,727,676.31","3,564,339.18","4,127,120.77","4,364,567.62","4,176,825.42","4,629,365.53","4,420,944.92","4,923,999.63","5,147,728.08","4,651,149.74","4,629,350.13","5,137,725.29","4,971,085.03","5,070,481.88","6,018,033.76","6,350,691.37","6,497,901.64","7,099,172.86","10,881,901.95","9,514,441.92","9,778,701.13"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"11,692,340.15","13,110,408.04","11,402,689.51","16,311,996.59","10,327,142.96","10,416,725.79","16,135,393.79","75,677,009.48","28,570,228.99","45,757,227.79","46,356,252.72","80,206,090.90","15,613,241.77","23,825,086.70","20,185,573.82"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"77,953,687.42","153,843,492.89","213,724,548.04","218,855,101.05","225,992,839.96","228,298,674.58","244,664,670.65","267,078,957.20","293,575,866.07","302,462,489.73","366,766,431.53","396,121,204.89","440,084,251.72","486,601,303.77","585,314,408.04","600,518,526.56","591,568,350.43","600,247,009.82","618,199,945.85","614,131,253.44","598,910,310.93","592,287,694.98","580,538,794.13","571,803,259.03","570,798,445.83","624,879,080.29","618,970,714.47","628,270,158.10","627,483,477.67","676,274,105.82","666,693,705.87","693,857,045.62","701,885,092.50"
所有者权益(或股东权益)合计,"146,492,294.19","200,749,898.05","273,033,710.77","292,261,813.75","1,018,268,408.69","1,041,961,803.61","1,102,612,095.47","1,131,691,217.76","1,147,408,390.20","1,143,924,295.97","1,147,811,498.66","1,160,711,348.88","1,161,092,962.21","1,177,256,695.73","1,182,560,948.51","1,195,449,422.34","1,205,353,499.27","1,220,296,834.37","1,235,504,598.03","1,259,849,697.06","1,265,366,837.40","1,297,292,087.31","1,319,432,901.48","1,336,114,894.10","1,323,394,625.12","1,345,471,587.27","1,358,917,039.67","1,368,431,061.74","1,374,997,857.30","1,571,280,963.71","1,589,084,533.72","1,624,059,584.69","1,583,480,413.74"
资产总计,"262,251,773.30","342,975,191.04","446,083,569.35","574,746,085.39","1,138,422,062.61","1,180,796,472.26","1,247,708,582.56","1,259,916,204.35","1,237,289,941.17","1,215,289,345.31","1,198,748,309.37","1,233,349,739.71","1,283,494,799.75","1,314,722,913.52","1,377,339,527.64","1,398,716,798.64","1,447,865,512.98","1,418,198,342.76","1,389,861,167.60","1,451,548,811.12","1,525,531,649.55","1,542,318,852.29","1,551,392,244.31","1,550,960,217.41","1,437,778,260.34","1,483,467,694.20","1,476,116,816.35","1,506,411,155.64","1,516,024,205.54","1,720,716,714.70","1,731,496,557.07","1,756,346,078.12","1,735,561,323.96"
负债和所有者(或股东权益)合计,"262,251,773.30","342,975,191.04","446,083,569.35","574,746,085.39","1,138,422,062.61","1,180,796,472.26","1,247,708,582.56","1,259,916,204.35","1,237,289,941.17","1,215,289,345.31","1,198,748,309.37","1,233,349,739.71","1,283,494,799.75","1,314,722,913.52","1,377,339,527.64","1,398,716,798.64","1,447,865,512.98","1,418,198,342.76","1,389,861,167.60","1,451,548,811.12","1,525,531,649.55","1,542,318,852.29","1,551,392,244.31","1,550,960,217.41","1,437,778,260.34","1,483,467,694.20","1,476,116,816.35","1,506,411,155.64","1,516,024,205.54","1,720,716,714.70","1,731,496,557.07","1,756,346,078.12","1,735,561,323.96"
