科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"32,664,876.73","53,869,956.95","58,171,137.46","52,560,823.39","49,671,098.21","53,006,219.63","55,888,920.50","46,017,870.55","40,600,077.62","52,803,318.94","44,775,139.48","39,198,985.81","30,816,349.82","28,704,814.92","36,958,699.27","40,279,604.54","64,109,374.65","56,764,998.57","53,915,348.65","54,960,484.71","26,978,991.41","35,040,469.09","28,580,685.37","33,762,112.03","37,801,095.56","40,259,528.00","641,149,448.05","522,141,439.88","236,114,976.64","252,958,909.61","49,146,897.64","84,967,472.13","19,425,761.35","48,381,408.86","66,107,130.57","79,973,799.72","869,431,642.81","883,019,611.54","38,649,712.09","42,218,533.22"
应付职工薪酬,"2,982,724.04","3,086,869.28","2,939,011.57","2,757,358.75","3,427,826.02","3,323,667.73","6,489,038.49","3,639,383.29","4,007,425.03","4,313,787.01","4,618,085.76","4,543,499.40","3,689,030.24","4,970,923.96","5,597,766.18","5,365,099.86","5,199,229.51","4,851,748.17","3,493,568.60","3,459,814.60","5,955,121.59","3,414,148.57","3,215,230.45","3,228,526.95","3,189,334.78","3,293,935.58","1,792,439.44","2,459,133.98","6,332,889.24","3,586,700.70","2,989,181.89","3,877,465.32","6,164,679.24","5,971,586.78","5,110,057.61","5,111,984.45","3,144,667.66","2,565,759.84","1,666,417.95","1,825,813.16"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,827,190.36","-1,333,517.67","6,463,175.04","50,011.96","-2,279,792.31","-3,456,348.20","-5,976,323.43","-26,961,638.89","-34,403,094.07","-32,935,752.79","-38,226,170.04","-34,456,645.91","-40,880,008.01","-48,985,510.94","-31,381,701.41","-24,882,421.14","-56,921,102.26","-74,423,765.48","-67,534,246.02","-63,607,070.56","-66,126,688.73","-69,300,538.49","-64,989,342.94","-64,709,860.78","3,282,324.18","4,130,823.26","5,350,923.96","6,849,571.56","6,318,585.68","2,134,536.84","7,647,763.22","6,943,943.42","21,000,865.57","24,337,319.59","11,588,083.21","14,362,984.25","30,530,283.80","23,041,717.10","13,715,537.27","10,318,311.35"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"794,444.44","794,444.44",,,,,,
应付利息,"219,590.00","99,600.00","174,300.00",,"54,000.00","54,000.00","27,000.00","27,000.00","579,008.00","455,528.00","191,656.00","108,000.00","284,240.00","377,982.03","295,327.08","295,327.08","3,627,578.78","7,820,824.13","9,863,343.24","9,485,264.15","1,787,972.25","3,400,221.57","6,672,721.56","9,896,202.30","7,573,866.07","3,744,699.41","32,378.93","32,378.93",,,,,"859,201.25","599,098.51","187,593.75","193,846.89","193,846.88","212,606.27",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"189,456,525.16","220,023,322.51","254,295,340.82","276,774,383.99","328,887,140.31","318,398,768.51","333,081,349.91","335,448,863.97","352,414,074.57","365,638,108.94","392,355,934.76","385,143,142.85","420,966,562.92","470,270,391.11","493,048,075.32","474,881,260.81","494,044,739.44","502,152,392.20","500,310,141.47","463,886,745.23","451,127,023.55","437,332,040.63","452,883,875.37","421,953,963.61","442,526,496.91","519,098,405.28","473,527,156.68","445,229,292.22","451,553,180.36","472,915,577.72","455,093,327.13","449,836,185.87","431,913,374.52","440,981,659.52","471,353,078.81","451,132,814.04","14,456,577.90","11,725,412.51","13,109,154.37","13,125,850.27"
其他应付款,"23,789,531.06","29,550,518.07","36,609,279.74","26,747,654.82","18,224,957.87","16,668,054.56","24,564,126.98","27,807,011.17","36,211,213.82","29,485,140.37","39,329,616.54","41,029,219.14","39,578,656.05","38,385,702.91","42,748,810.25","40,361,499.84","39,671,026.97","53,529,668.05","41,522,087.44","29,976,585.66","33,611,817.25","35,445,821.64","17,725,268.84","65,659,406.73","39,718,002.33","88,347,210.61","77,554,533.35","79,061,930.66","31,914,050.94","20,147,489.84","21,664,622.93","20,659,287.58","273,402,771.73","165,347,350.13","81,031,602.55","74,731,866.67","169,755,674.58","1,881,023.59","30,983,762.94","35,808,176.83"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"117,390.43",,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,"12,500,000.00","7,000,000.00","9,000,000.00","9,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","15,000,000.00","15,000,000.00","18,000,000.00","21,330,000.00","97,129,525.32","100,765,803.64","101,259,901.78","139,412,721.14","145,398,938.11","176,462,034.55","131,527,739.82","121,455,682.10","138,581,904.94","85,127,806.20","53,924,838.82","23,000,000.00","122,500,000.00","123,475,000.00","124,450,000.00","125,425,000.00","91,981,457.44","70,637,562.17","100,636,312.00","115,636,312.00","450,273,599.75","175,127,967.65","129,186,386.76","90,250,917.71"
其他流动资产,,,,,,,,,,,,,,,,,,"54,980.76",,,,,,,"62,296,537.45","68,647,019.06","25,682,434.44","20,611,950.30","26,070,330.08","27,506,766.71","21,053,048.19","20,212,191.79","38,632,787.73","39,019,785.38","45,299,592.63","33,506,134.51","370,480,240.78","364,450,729.41","12,914,603.50","11,666,174.48"
其他流动负债,,,,,,,,,,,,,,,"3,340,666.66",,"102,827,333.41","99,636,666.67","99,786,666.67","99,936,666.67","100,886,666.66","199,110,000.00","199,410,000.00","199,710,000.00","101,088,333.33",,"316,500.00",,"1,188,333.33","910,666.66","515,333.32","913,000.01","1,078,472.22","763,138.90","523,138.90","283,138.90",,,,
流动资产合计,"438,475,758.31","506,956,446.94","567,583,183.14","938,274,846.54","909,512,085.56","1,085,563,729.48","1,115,646,764.66","894,114,464.14","711,873,763.96","617,919,585.20","619,110,628.23","765,432,991.67","1,071,130,892.49","1,023,656,068.03","1,222,115,885.16","1,400,647,710.65","1,277,675,130.93","1,424,138,745.21","1,275,840,458.76","1,368,083,868.23","1,152,582,082.03","1,203,063,928.41","1,327,956,765.26","1,217,101,101.30","1,151,181,305.76","1,314,593,311.24","1,720,462,453.66","1,544,228,170.70","1,288,052,562.05","1,229,898,515.21","1,224,241,027.79","1,505,415,870.21","1,497,654,817.66","1,202,546,233.55","2,307,085,168.76","2,298,627,095.55","2,550,422,283.30","2,138,748,213.55","1,884,453,861.65","1,735,350,680.85"
流动负债合计,"382,499,295.24","464,071,310.08","515,600,464.49","599,672,727.60","620,901,495.83","592,642,378.18","582,759,025.33","505,150,810.66","427,821,178.86","438,410,759.66","552,192,711.92","711,498,074.19","715,975,472.40","668,059,548.05","909,248,178.84","1,021,330,389.30","1,204,343,549.74","1,398,438,826.13","1,333,132,773.53","1,508,045,323.07","1,356,713,553.37","1,450,894,680.26","1,624,908,075.08","1,569,030,283.65","1,510,586,131.10","1,450,495,456.63","1,125,689,049.69","966,079,244.94","880,956,965.66","828,036,187.13","873,691,598.54","1,148,414,839.14","1,572,755,855.28","1,299,813,527.16","1,223,058,290.23","1,056,563,152.18","1,318,608,604.54","939,057,839.03","586,985,905.01","577,903,020.04"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,151,050.00","10,151,050.00","10,129,000.00","10,129,000.00","10,129,000.00","10,129,000.00","20,129,000.00","15,129,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00"
长期借款,"228,000,000.00","227,000,000.00","276,000,000.00","301,000,000.00","284,500,000.00","516,000,000.00","575,000,000.00","575,000,000.00","570,000,000.00","480,000,000.00","421,000,000.00","421,000,000.00","411,000,000.00","405,000,000.00","367,000,000.00","443,670,000.00","352,125,755.08","341,729,772.85","299,462,243.07","243,517,538.03","231,720,170.55","195,831,417.53","178,924,838.82","172,000,000.00","173,000,000.00","227,000,000.00","203,000,000.00","203,000,000.00","83,000,000.00","83,000,000.00","71,000,000.00","71,000,000.00","384,000,000.00","374,000,000.00","357,000,000.00","492,000,000.00","160,000,000.00","150,000,000.00","188,000,000.00","143,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,"49,725,000.00","49,750,000.00","52,250,000.00","53,275,000.00",,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,590,883.00",,"447,197,011.20","437,498,045.67","327,462,095.15","294,561,752.91","307,880,522.08","179,898,948.37"
长期股权投资,,,,,,,,"4,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","14,250,000.00","10,000,000.00","10,129,000.00","10,129,000.00","10,129,000.00","10,151,050.00",,,,,"1,500,000.00","1,465,832.71","1,436,112.22","1,407,486.74","10,981,159.44","9,830,058.26","9,499,948.75","9,047,936.09","8,711,936.93"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"4,307,153.08","4,276,974.64","4,256,855.68","4,216,617.76","4,186,439.32","4,156,260.88","4,126,082.44","11,341,297.00","13,915,749.19","13,808,577.94","13,701,406.69","13,594,235.44","13,487,064.19","13,379,892.94","13,272,721.69","13,165,550.44","13,058,379.19","12,951,207.94","12,844,036.69","12,736,865.44","12,629,694.19","12,522,522.94","12,415,351.69","12,308,180.44","12,201,009.19","12,093,837.94","11,986,666.69","5,784,017.98","5,733,500.53","5,682,983.08","5,632,465.63","5,581,948.18","5,531,430.73","5,480,913.28","5,430,395.83","5,379,878.38","5,329,360.93","5,278,843.48","5,228,326.03","5,177,808.58"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"159,521,570.79","156,600,584.92","154,546,318.63","400,093,914.62","428,452,161.66","424,259,288.29","418,588,948.31","402,540,838.17","414,624,768.91","409,286,169.20","404,591,056.89","699,976,158.40","735,469,788.36","723,672,013.28","716,738,387.08","707,855,526.58","732,355,521.21","738,296,850.55","403,115,803.63","402,174,143.46","438,791,396.04","428,984,866.43","884,678,855.94","869,291,617.54","1,279,378,101.54","1,256,396,496.37","529,245,112.36","526,888,771.07","517,989,526.59","507,830,312.30","497,455,448.83","488,475,403.80","1,341,934,768.61","1,336,341,396.34","1,312,462,080.78","1,287,876,892.84","866,743,440.28","868,753,358.45","841,306,392.67","826,573,831.75"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,727,565.03","2,727,565.03","2,727,565.03","2,727,565.03"
在建工程,"193,301,041.09","213,884,024.31","265,127,145.14","1,580,799.11","10,895,230.20","14,559,639.34","26,188,848.05","183,176,198.83","267,410,422.79","291,387,412.83","323,200,761.53","58,667,344.90","33,758,807.74","33,288,542.06","40,816,352.00","69,699,728.19","236,358,110.13","260,261,327.80","646,786,450.54","677,987,492.16","690,371,195.63","703,062,986.14","294,189,844.98","379,549,533.89","9,989,296.12","12,684,724.79","15,775,570.07","25,702,850.55","23,962,686.29","28,441,182.15","33,625,458.23","35,084,422.21","81,648,575.62","85,876,426.75","91,978,420.99","74,169,632.67","67,041,487.08","67,682,775.54","69,881,496.43","72,760,915.93"
其他非流动负债,,,,,"7,982,638.89","5,775,805.56","6,816,305.57","6,140,638.91","9,484,138.92","9,130,638.93","8,386,138.93","7,837,138.93","20,972,701.59","24,750,746.56","20,633,134.85","22,760,551.51","20,162,801.51","22,612,384.94","21,720,725.39","20,829,642.08","18,808,892.14","20,771,142.16","19,313,044.56","18,367,689.81","15,684,334.94","16,133,980.19","6,549,138.87","6,495,138.87",,,,,,,,,,,,
工程物资,,,"190,051.28","190,051.28",,,,,,,,,,"4,540.00","112,793.60","108,577.36","1,277,152.20","1,326,059.60","2,812,170.73","4,097,072.18","7,597,889.18","7,225,729.84","2,210,930.18","148,763.00","86,370.00",,"86,370.00","86,370.00",,,,,,,,,,,,
非流动负债合计,"228,000,000.00","227,000,000.00","276,000,000.00","301,000,000.00","292,482,638.89","521,775,805.56","581,816,305.57","581,140,638.91","579,484,138.92","489,130,638.93","429,386,138.93","428,837,138.93","431,972,701.59","429,750,746.56","387,633,134.85","466,430,551.51","372,288,556.59","364,342,157.79","321,182,968.46","264,347,180.11","250,529,062.69","216,602,559.69","198,237,883.38","190,367,689.81","238,409,334.94","292,883,980.19","261,799,138.87","262,770,138.87","87,918,472.22","87,918,472.22","75,918,472.22","75,280,805.53","389,430,883.00","377,840,000.00","808,037,011.20","933,338,045.67","490,189,660.18","447,289,317.94","498,608,087.11","325,626,513.40"
固定资产清理,,625.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"610,499,295.24","691,071,310.08","791,600,464.49","900,672,727.60","913,384,134.72","1,114,418,183.74","1,164,575,330.90","1,086,291,449.57","1,007,305,317.78","927,541,398.59","981,578,850.85","1,140,335,213.12","1,147,948,173.99","1,097,810,294.61","1,296,881,313.69","1,487,760,940.81","1,576,632,106.33","1,762,780,983.92","1,654,315,741.99","1,772,392,503.18","1,607,242,616.06","1,667,497,239.95","1,823,145,958.46","1,759,397,973.46","1,748,995,466.04","1,743,379,436.82","1,387,488,188.56","1,228,849,383.81","968,875,437.88","915,954,659.35","949,610,070.76","1,223,695,644.67","1,962,186,738.28","1,677,653,527.16","2,031,095,301.43","1,989,901,197.85","1,808,798,264.72","1,386,347,156.97","1,085,593,992.12","903,529,533.44"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"160,000,000.00","160,000,000.00","160,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","301,000,000.00","301,000,000.00","357,400,000.00","357,400,000.00","357,400,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","643,320,000.00","752,328,267.00","752,328,267.00","752,328,267.00","752,328,267.00","752,328,267.00","752,328,267.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"50,169,172.26","50,169,172.26","50,169,172.26","227,161,074.03","227,192,587.81","227,192,587.81","227,192,587.81","227,192,587.81","227,192,587.81","227,192,587.81","141,192,587.81","141,192,587.81","391,568,187.81","391,568,187.81","391,568,187.81","105,648,187.81","107,735,281.18","107,735,281.18","107,735,281.18","107,735,281.18","107,406,790.66","107,406,790.66","87,403,082.98","93,619,735.39","85,894,919.98","85,894,919.98","86,461,482.05","85,438,991.22","89,881,306.78","89,881,306.78","88,101,799.62","88,101,799.62","87,194,365.28","87,194,365.28","723,517,531.37","722,098,176.22","718,858,076.09","718,858,076.09","718,858,076.09","718,858,076.09"
无形资产,"60,155,605.65","59,780,097.41","59,412,111.27","59,105,002.49","59,547,269.57","78,580,195.60","78,542,719.14","78,410,799.13","77,680,713.44","77,277,799.30","104,265,510.91","104,660,332.62","104,528,961.61","103,804,632.62","103,195,575.31","103,525,921.28","103,154,514.20","103,643,673.58","102,888,847.28","102,287,429.59","102,256,437.54","101,735,560.35","100,969,725.66","100,838,619.31","100,066,845.93","99,340,810.09","54,348,474.76","53,957,351.98","93,399,612.03","92,768,854.98","92,142,555.37","91,685,437.72","129,010,823.44","124,912,445.47","127,487,322.46","126,588,193.21","80,569,881.16","76,824,316.68","79,436,626.32","79,319,716.41"
盈余公积,"4,007,737.88","4,007,737.88","4,007,737.88","4,007,737.88","5,807,755.93","5,807,755.93","5,807,755.93","5,807,755.93","6,911,867.15","6,911,867.15","6,911,867.15","6,911,867.15","10,863,835.23","10,863,835.23","10,863,835.23","10,863,835.23","11,221,314.04","11,221,314.04","11,221,314.04","11,221,314.04","12,720,561.60","12,720,561.60","12,720,561.60","12,720,561.60","14,406,691.97","14,406,691.97","14,406,691.97","14,406,691.97","18,411,921.67","18,411,921.67","18,411,921.67","18,411,921.67","20,818,388.04","20,818,388.04","20,818,388.04","20,818,388.04","30,864,384.62","30,864,384.62","30,864,384.62","30,864,384.62"
开发支出,,"32,234.50",,,"262,943.21","286,159.81","271,127.20","347,599.17","430,304.07","505,222.69","522,200.69","582,953.91","618,760.41","626,759.41","626,759.41","626,759.41","685,476.40","689,249.70","689,249.70","689,249.70","70,770.89","70,770.89","70,770.89","79,970.89",,,"12,790.46","50,648.74",,"23,840.68","31,238.12","94,013.80",,"19,372.90","38,566.60","41,706.77",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"1,290,816.96","2,511,759.35","2,511,759.35","2,511,759.35","2,511,759.35","2,511,759.35","2,511,759.35","2,511,759.35","2,511,759.35","56,796,302.44","56,796,302.44","56,796,302.44","54,284,543.09","54,284,543.09","54,284,543.09","54,284,543.09","54,284,543.09"
未分配利润,"36,905,450.91","41,088,362.58","51,976,822.44","60,587,478.88","57,751,143.21","51,950,071.16","38,310,151.09","46,874,468.87","56,256,524.32","59,489,204.31","60,601,966.58","74,411,248.96","77,621,494.12","66,625,470.46","67,365,368.77","75,343,650.48","43,314,302.35","33,435,037.75","45,588,889.84","49,755,962.24","54,022,359.95","45,218,412.38","77,129,460.51","82,070,113.34","84,530,432.13","75,238,857.27","85,218,258.34","87,630,765.10","89,459,057.56","80,555,523.57","96,865,458.81","99,257,835.93","100,753,103.20","89,492,707.67","108,541,872.74","103,437,459.86","162,089,808.55","160,161,164.85","160,452,539.31","163,760,113.52"
长期待摊费用,"918,723.25","882,127.51","845,531.77","886,950.03","1,026,433.08","972,403.59","1,508,651.54","1,406,854.37","11,155,983.96","10,765,392.60","10,374,801.24","10,029,449.48","9,723,791.76","9,362,400.78","8,948,553.52","8,567,111.23","8,194,974.27","7,868,747.57","7,389,427.74","7,181,748.15","6,685,065.36","6,592,578.19","5,920,796.02","5,457,858.24","4,866,096.71","4,631,350.38","4,576,992.02","4,624,079.33","4,102,520.31","4,313,273.33","4,317,743.12","3,989,426.63","11,606,900.90","11,231,400.72","57,197,817.75","51,092,132.81","21,331,957.54","18,540,314.90","15,763,713.28","14,798,895.78"
少数股东权益,"909,615.08","897,720.57","884,901.61","940,860.59","995,155.62","995,779.81","1,035,932.35","1,089,104.95","1,122,213.57","1,124,977.46","1,155,520.90","6,071,055.67","6,099,553.33","6,110,433.60","9,502,730.88","9,644,238.52","15,559,697.96","15,475,945.02","16,176,662.25","16,664,398.74","17,558,537.79","17,678,588.94","18,026,885.62","25,034,018.34","31,314,520.25","190,965,991.56","190,380,989.16","191,216,594.13","181,182,634.53","179,776,592.84","119,358,525.46","119,485,753.93","365,437,781.16","368,578,706.50","376,112,388.86","369,572,350.03","223,026,030.42","229,781,752.21","249,978,660.53","265,151,538.06"
递延所得税资产,"5,811,419.20","4,821,187.69","6,677,901.77","4,021,697.15","6,248,214.69","6,986,701.46","7,048,616.74","6,917,316.32","6,696,804.31","6,309,875.56","6,674,427.11","6,978,506.29","8,533,177.92","8,333,372.59","13,504,408.61","14,133,967.71","10,773,443.33","10,542,699.96","11,741,444.23","11,601,590.47","17,036,335.20","16,332,650.34","23,332,908.55","19,966,940.56","23,052,245.77","25,824,607.44","13,813,870.71","14,147,356.53","14,829,022.86","15,902,164.72","15,182,319.55","17,407,347.63","17,519,333.99","20,320,616.00","16,506,602.35","15,194,756.04","4,573,012.28","4,573,012.28","5,280,826.73","5,157,871.24"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","44,304,500.00","62,730,000.00","30,430,000.00","30,430,000.00","30,430,000.00","30,430,000.00","27,467,436.89","27,467,436.89","22,326,567.50","21,302,922.80","21,508,784.00","20,883,240.00","21,508,784.00","21,508,784.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"424,015,513.06","440,277,856.43","491,055,915.54","470,095,032.44","510,618,691.73","529,800,648.97","536,274,993.42","688,140,902.99","801,914,746.67","819,340,450.12","873,330,165.06","904,488,981.04","920,370,351.99","906,722,153.68","911,465,551.22","931,933,142.20","1,120,107,570.93","1,149,829,816.70","1,202,517,430.54","1,233,005,591.15","1,289,688,784.03","1,290,777,665.12","1,333,789,183.91","1,399,061,300.83","1,457,280,724.61","1,438,612,586.36","686,813,156.42","706,634,255.53","703,109,677.96","698,033,370.59","691,457,988.20","686,888,759.32","1,683,110,405.33","1,690,011,423.01","1,706,760,563.44","1,661,911,818.05","1,146,212,524.62","1,141,320,353.17","1,116,738,644.64","1,103,294,303.71"
