科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"91,872,783.03","91,253,809.22","77,635,667.77","92,861,223.27","147,910,209.24","75,901,900.50","66,375,254.07","182,609,738.50","264,058,539.96","395,972,819.87","175,359,151.80","77,477,332.30","64,942,650.58","37,556,595.07","117,854,128.29","83,386,951.75","71,189,185.84","73,304,444.58","66,897,804.73","31,038,904.43","156,634,921.61","80,234,475.34","68,662,276.41","90,568,361.72","153,370,976.90","105,392,521.63","113,016,034.34","301,741,985.02","136,900,375.15","152,160,728.49","111,833,132.23","71,044,268.76","65,281,910.79","80,861,933.73","169,864,138.08","81,405,872.88","121,693,680.01","205,229,068.79","352,441,763.03","163,365,779.59","91,987,385.56","122,894,798.15","109,048,606.10"
短期借款,"590,000,000.00","490,000,000.00","488,000,000.00","502,000,000.00","656,000,000.00","727,672,360.50","827,672,360.50","822,672,360.50","765,000,000.00","790,000,000.00","760,000,000.00","1,510,000,000.00","1,370,000,000.00","1,520,000,000.00","1,440,000,000.00","1,100,000,000.00","1,065,000,000.00","890,000,000.00","835,000,000.00","445,000,000.00","535,000,000.00","475,090,000.00","525,090,000.00","370,090,000.00","390,090,000.00","370,090,000.00","370,090,000.00","460,090,000.00","310,090,000.00","310,000,000.00","310,000,000.00","230,000,000.00","260,000,000.00","230,000,000.00","50,000,000.00","50,000,000.00",,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,"953,800.00","953,800.00","953,800.00","953,800.00","3,007,800.00","3,007,800.00","3,007,800.00","3,007,800.00","2,955,700.00","2,955,700.00","2,955,700.00","2,955,700.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"45,850,605.67","24,109,178.90","55,545,280.16","50,000.00","37,511,332.74","13,015,000.00","43,858,456.84","10,805,459.00","11,888,788.72","22,376,617.85","39,936,942.26","27,331,238.63","20,585,450.06","1,390,000.00","41,832,912.71","20,119,557.56","11,352,700.00","7,934,500.00","20,911,246.87","15,972,347.00","11,385,006.00","4,993,896.46","21,067,882.10","2,252,458.14","18,248,414.10","20,441,921.20","6,566,008.80","13,244,210.70","10,080,827.24","12,443,500.00","64,887,494.39","30,219,139.07","43,402,300.04","45,089,728.22","165,728,365.29","143,070,398.97","105,527,869.62","45,190,945.50","18,642,454.47","75,728,245.41","27,926,746.77","219,672,850.27","278,801,410.58"
应付票据,"115,000,000.00","105,000,000.00","100,000,000.00","100,000,000.00","127,672,360.50","70,000,000.00","40,000,000.00","120,500,000.00","333,670,000.00","413,670,000.00","169,000,000.00","64,000,000.00","35,000,000.00","10,000,000.00","11,500,000.00","14,500,000.00","14,500,000.00","13,600,000.00","14,600,000.00","6,000,000.00","8,085,000.00","9,085,000.00","2,000,000.00","42,500,000.00","42,500,000.00","500,000.00",,"64,710,000.00","68,000,000.00",,,,"30,000,000.00","33,000,000.00","7,000,000.00","8,500,000.00","1,500,000.00",,,,"11,462,291.29","12,470,467.60","856,576.31"
应收账款,"22,514,434.07","14,972,984.19","9,081,514.47","13,178,778.56","14,071,997.35","22,272,457.25","32,652,824.53","24,368,589.00","17,480,465.56","24,027,102.69","20,949,863.97","19,532,022.52","25,659,316.17","49,526,612.21","27,361,778.47","30,388,891.55","35,541,369.86","27,590,494.11","27,417,911.79","49,706,064.81","35,722,552.84","46,391,807.66","38,875,205.54","51,932,217.15","49,795,469.63","63,694,189.02","57,641,901.66","78,292,868.17","72,025,981.68","67,558,994.63","67,079,001.88","76,202,723.88","48,447,360.65","67,451,497.85","53,914,795.12","52,192,122.07","42,457,530.06","40,149,405.38","46,916,295.31","38,445,388.23","30,753,567.16","30,336,529.55","24,277,541.92"
应付账款,"53,345,308.60","79,865,248.50","96,438,327.44","69,760,567.99","83,071,413.69","37,306,839.72","37,277,848.62","38,519,328.15","47,008,503.32","47,892,301.95","66,605,714.47","174,032,044.60","188,038,898.25","256,745,657.02","212,926,523.38","275,553,308.72","296,179,716.15","307,169,117.74","265,250,857.42","225,238,127.62","359,655,076.99","302,884,337.10","274,531,584.81","231,747,050.16","256,959,419.94","278,955,494.64","276,438,615.47","326,501,625.41","303,213,328.31","231,149,396.16","230,633,972.17","231,873,807.53","283,132,113.15","228,821,487.80","284,747,365.92","237,123,225.67","216,389,042.45","181,849,997.32","203,163,600.62","233,670,281.80","238,682,115.79","247,205,442.49","231,431,832.87"
预付款项,"272,259,774.52","279,124,470.08","275,641,191.92","71,247,862.79","48,648,112.28","8,821,367.72","12,184,720.85","9,516,655.68","25,914,022.18","33,001,366.01","41,991,456.64","120,861,232.36","176,144,446.71","163,516,983.86","167,527,095.16","168,702,255.23","136,833,092.62","130,942,246.15","163,381,201.92","138,894,798.93","160,858,775.74","255,355,662.99","337,931,642.93","181,014,289.96","269,716,758.38","220,545,093.31","280,000,784.55","31,035,897.55","107,340,913.56","74,242,530.01","86,042,254.46","21,242,244.30","23,985,329.82","28,035,315.17","96,480,087.28","8,951,052.82","42,257,089.06","8,189,372.22","21,948,433.01","6,232,196.83","6,825,736.84","7,351,379.19","6,176,772.53"
预收款项,"-3,940,009.51","5,925,503.53","6,975,020.74","3,941,656.44","3,174,743.67","3,904,632.17","8,136,231.25","3,276,835.77","3,304,014.76","4,180,333.24","4,873,663.13","11,078,952.77","18,663,312.97","7,595,177.68","185,027,343.76","250,754,536.73","358,981,216.01","249,084,806.69","12,630,728.97","9,557,150.64","13,185,257.55","20,595,076.11","31,199,185.02","112,687,026.52","322,302,621.42","494,838,306.75","703,177,038.85","156,002,698.85","89,092,551.38","11,428,357.51","7,172,982.61","6,173,806.88","4,999,371.01","9,484,044.23","13,598,134.28","9,371,915.48","12,616,875.17","10,689,041.21","12,993,317.43","43,110,629.45","12,890,067.79","27,109,510.60","35,733,474.90"
其他应收款,"4,624,770.25","5,961,699.62","3,362,127.81","6,598,077.61","5,258,383.34","1,039,160.68","241,369.58","1,649,630.54","315,949,549.20","268,180,910.10","267,320,943.35","2,915,804.53","3,120,558.97","5,454,547.73","15,187,801.41","5,376,522.31","6,525,567.33","2,927,703.29","36,314,394.33","8,134,004.64","31,056,861.21","18,742,611.26","7,025,145.54","12,265,271.65",,"17,676,904.10","13,013,484.87","4,243,249.82","61,796,217.64","10,460,651.65","8,857,987.66","14,936,864.93","10,113,472.81","32,735,266.25","9,683,266.95","10,690,326.01","9,691,089.37","11,583,324.46","5,177,858.08","2,936,963.95","2,901,824.01","5,963,932.45","5,796,122.76"
应付职工薪酬,"15,717,887.02","14,517,878.32","14,415,794.54","14,513,093.29","14,093,825.93","14,213,063.50","13,739,847.31","14,150,640.61","13,884,877.82","13,897,498.00","13,721,431.44","19,126,466.08","13,721,479.80","13,591,038.16","13,539,205.12","13,737,995.27","13,627,191.97","13,680,373.96","13,088,295.87","12,980,105.75","13,254,085.24","13,815,120.22","13,967,598.94","14,371,888.42","13,666,773.52","13,121,414.35","12,734,083.85","13,823,173.73","11,882,474.34","9,036,000.09","7,718,150.47","9,369,583.23","8,527,307.13","8,369,503.93","8,351,664.22","8,544,157.01","8,047,691.33","7,809,467.63","7,493,391.20","7,567,920.05","7,613,674.87","8,104,375.45","8,525,804.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,298,399.89","5,637,835.50","6,225,345.56","-1,222,337.09","-12,936,631.06","-19,120,069.74","-9,481,761.93","-10,309,543.64","-6,547,458.69","-5,086,706.79","943,488.73","-8,562,350.67","-5,858,859.90","-22,556,502.14","-8,927,209.08","-41,072,658.58","-53,770,951.58","-46,881,104.20","-15,415,048.37","617,735.11","-11,202,240.71","-25,164,188.48","-14,174,113.82","58,546,458.64","1,793,844.52","-38,266,089.66","-65,704,031.44","89,255,196.47","77,942,763.65","-1,501,814.19","44,154,039.32","87,691,328.91","80,657,898.72","77,698,311.49","52,276,934.48","6,492,011.35","5,900,095.90","3,142,375.61","11,256,691.88","25,313,105.66","17,217,438.30","10,991,055.88","12,485,311.90"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,"86,741.30",,"64,386.30",,"27,387.66",,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,"440,241.42",,"116,846.25",,"492,481.63",,,,"424,847.22",,,,"63,888.89",,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,"18,164,783.87",,,,,,,,,,,,,,,,,,
应付股利,"4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","4,636,830.97","8,948,272.65","8,948,272.65","4,636,830.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","4,621,854.97","8,725,034.65","8,474,637.55","28,456,398.15","24,603,615.57","24,603,615.57","8,384,091.43","8,384,091.43","4,621,854.97","9,011,130.84","5,461,854.97","5,461,854.97","5,461,854.97","4,621,854.97","4,621,854.97"
存货,"97,155,070.21","127,270,252.57","148,567,980.64","177,164,754.69","218,331,463.24","200,990,151.04","167,619,187.12","105,018,058.12","83,464,438.84","54,575,019.14","70,448,270.88","1,486,704,856.32","1,503,909,665.15","1,604,211,450.08","1,557,578,598.99","1,673,588,232.42","1,768,660,784.81","1,747,471,328.01","1,441,335,826.49","1,595,299,754.67","1,635,476,050.23","1,655,350,847.14","1,605,255,741.40","1,454,022,005.73","1,505,293,819.23","1,585,468,394.85","1,619,738,358.72","1,370,531,560.45","1,302,060,440.33","1,293,541,208.57","886,196,460.99","1,014,920,002.69","1,060,787,901.54","1,054,238,585.64","173,374,276.71","222,327,001.50","215,716,018.21","220,760,684.08","165,626,037.10","131,992,405.86","245,580,295.63","220,856,393.70","248,586,637.22"
其他应付款,"62,888,339.67","55,025,892.35","73,067,710.72","139,376,235.52","136,641,036.75","141,883,610.82","150,376,331.54","77,645,358.79","29,810,932.40","37,772,712.74","129,340,336.57","499,921,256.10","713,400,534.60","663,196,453.09","606,026,753.83","699,440,454.72","741,410,596.12","1,002,631,404.17","1,181,695,189.48","1,540,499,979.14","1,681,243,102.09","1,946,736,513.78","1,911,936,322.88","1,536,748,671.92","1,511,517,494.89","1,481,845,366.92","1,335,328,694.79","1,000,057,937.80","1,208,391,353.08","1,391,673,198.18","971,118,187.52","1,035,238,424.18","987,386,111.97","1,084,524,368.02","221,993,701.21","246,431,540.28","242,360,414.51","256,284,913.75","250,895,059.00","235,840,996.73","235,285,729.34","232,866,800.88","230,760,789.15"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,"30,000,000.00",,,,,,,,"200,000,000.00","200,000,000.00",,,"64,280,000.00","64,280,000.00","7,550,000.00","7,550,000.00",,,,,"47,500,000.00",,,,,,,,,,,
其他流动资产,"68,470.12","22,823.36","11,411.66",,,,,"213,000,000.00",,,,,,,,,,,,,,,,"64,200.00",,,,"7,077,696.00",,"8,000,000.00",,"46,118,458.62","40,401,437.73","39,358,735.78","17,412,400.25","126,973,330.80","63,358,597.22","54,049,643.21","41,390,030.84","309,959,533.37","332,426,872.26","131,551,112.17","81,325,828.54"
其他流动负债,"15,176,078.00","6,488,699.00","13,977,315.04",,,,,,,,,"54,659,517.46","54,659,517.46","41,189,517.46","41,189,517.46",,,,,,,,,"287,000.00",,"287,000.00",,"861,000.00",,,,"958,268.00",,,,"681,789.60",,,,"936,457.93","936,457.93","2,077,104.00","3,760,662.15"
