科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"79,865,402.40","58,485,442.67","82,735,912.51","345,910,376.99","335,174,634.81","204,533,427.88","175,125,090.53","145,876,190.80","114,887,184.97","104,146,374.45","83,068,750.91","152,715,571.37","115,038,596.35","113,037,200.20","128,872,640.09","78,421,449.08","147,690,466.79","154,975,175.58","839,297,993.81","252,233,590.20","283,076,227.61","258,518,558.20","340,148,937.80","206,511,651.35","265,332,720.33","301,850,650.88","540,018,916.43","721,137,041.68","684,635,002.42","812,235,014.86","505,099,561.55","679,657,472.80","1,035,544,560.23","961,602,421.33","990,635,252.85","783,430,399.86"
短期借款,"64,773,975.82","40,946,122.80","222,000,000.00","181,900,000.00","215,000,000.00","259,920,000.00","325,500,000.00","343,000,000.00","319,000,000.00","252,266,813.65","265,131,121.89","320,729,244.54","208,790,445.27","231,310,094.43","394,250,361.41","411,621,748.09","477,166,353.44","446,396,748.49","306,296,224.97","143,408,206.44","196,248,528.64","82,322,058.55","425,464,561.25","403,155,205.00","754,007,536.89","1,034,336,281.24","1,428,932,356.07","1,583,971,768.98","2,000,829,301.50","2,462,478,525.38","2,466,062,278.10","2,388,216,061.12","2,534,494,434.38","2,195,708,315.98","1,846,327,713.76","1,828,629,480.68"
交易性金融资产,,"3,421,400.00",,,,,,,,,,,,,,,,,"273,950.00","273,950.00","110,943.20","110,943.20","2,844,390.00","6,727,940.33","11,648,181.69","594,804.62","3,950,350.00","1,373,924.52","8,786,886.91","7,006,120.00","5,069,460.00","6,399,860.00",,"548,750.00","58,550.00","3,088,430.40"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,"1,355,717.87",,,,"123,901.90",,"550,436.57",,"444,614,339.85","396,151,190.19","359,049,727.18","358,097,342.78","149,872,029.03","104,455,562.33"
应收票据,"26,409,188.42","21,476,099.06","2,843,669.41","24,056,890.68","7,487,842.49","7,714,690.67","27,029,833.53","11,884,435.03","3,586,591.00","16,129,581.03","7,678,496.33","4,391,459.84","11,736,700.93","4,642,971.80","38,179,117.58","8,130,035.79","21,926,846.81","88,324,353.04","95,581,664.63","83,237,056.39","32,275,776.97","7,020,613.18","72,613,020.58","117,164,578.82","101,797,531.63","48,354,078.00","27,551,322.57","72,010,600.94","46,716,269.09","153,190,750.91","248,795,709.75","152,437,474.76","166,217,214.82","147,294,606.55","189,010,657.52","174,658,950.43"
应付票据,"43,590,012.81","74,122,061.60","81,347,000.00","66,297,000.00","131,720,000.00","123,180,000.00","36,910,000.00","25,070,000.00","71,452,905.25","186,080,629.73","215,339,555.52","190,686,789.01","226,567,668.34","190,893,404.69","89,501,611.64","127,850,875.84","224,235,444.54","322,661,235.05","430,943,982.36","398,574,870.95","303,862,621.02","328,042,820.33","404,139,897.62","456,704,365.37","598,958,390.16","884,022,008.67","885,863,203.16","700,162,647.36","775,387,379.10","1,036,366,479.58","1,167,322,323.44","1,223,847,204.76","1,479,360,775.85",,"1,678,625,726.40",
应收账款,"115,772,763.70","115,173,463.46","180,237,971.63","251,070,426.61","292,468,072.87","325,283,184.75","274,801,724.83","271,009,771.05","328,054,304.52","417,651,853.27","378,157,058.84","439,907,270.85","376,904,512.54","463,011,555.98","397,658,389.33","552,009,429.20","591,522,486.18","631,908,864.69","661,924,255.46","620,825,199.01","465,187,964.04","583,377,734.53","660,702,043.29","660,554,255.98","733,151,592.40","745,022,808.82","857,160,205.41","971,114,626.80","1,105,948,682.54","1,402,860,121.43","1,299,751,731.19","1,422,634,075.31","1,522,754,106.18","1,582,609,514.08","1,564,914,790.97","1,815,730,186.12"
应付账款,"94,287,980.48","59,907,441.93","137,398,319.26","162,397,694.41","211,886,387.54","164,429,742.94","173,801,828.98","147,560,455.78","193,284,908.09","254,951,480.70","236,782,818.10","192,592,826.66","220,625,738.82","305,085,635.20","366,229,268.64","511,082,039.35","486,387,684.08","524,316,065.68","601,911,896.00","650,276,839.98","360,292,436.91","511,281,756.20","559,216,488.48","617,441,668.90","513,666,240.48","523,343,893.12","753,666,539.37","832,206,458.49","852,219,944.57","944,060,907.65","936,735,760.88","1,048,220,654.34","1,093,698,013.70",,"1,562,948,417.76",
预付款项,"14,678,310.02","17,994,046.96","50,477,535.99","105,068,843.02","159,264,052.85","187,616,228.89","65,777,748.63","83,560,165.89","107,318,535.89","104,377,336.92","27,144,968.46","38,130,307.31","42,627,803.41","62,724,469.76","91,434,919.13","114,383,752.93","88,536,968.96","94,766,731.92","41,442,656.53","65,663,561.32","46,017,358.50","49,465,248.50","24,972,084.40","36,586,328.11","45,379,610.92","104,404,789.21","114,199,914.31","162,573,075.67","162,658,376.01","258,120,940.67","172,886,637.50","155,374,226.11","109,993,801.16","108,596,891.42","84,693,675.01","100,203,264.14"
预收款项,"1,719,286.35","253,261.85","4,299,224.10","1,102,079.45","3,306,085.27","878,605.70","1,817,181.62","784,433.27","9,751,381.32","2,930,430.42","1,049,894.57","265,405.10","1,500,760.37","2,036,376.31","2,161,967.31","1,142,485.36","3,814,724.50","5,823,748.74","1,225,319.19","1,407,746.76","2,623,046.63","5,389,842.02","3,255,189.73","1,056,057.06","1,163,848.97","1,218,123.09","31,052,885.01","9,130,245.23","15,209,491.25","71,851,535.04","28,166,575.38","21,800,324.79","7,014,939.66","20,470,129.44","13,632,294.79","7,644,570.08"
