科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"50,823,568.86","35,411,710.31","80,841,707.57","70,414,338.01","88,748,564.75","513,341,461.24","499,900,534.41","397,470,445.76","375,835,095.40","313,748,662.67","304,815,896.15","267,262,249.26","224,496,778.60","222,412,667.30","174,159,833.45","167,627,793.74","250,057,211.90","286,029,607.36","181,515,319.75","149,951,464.69","141,328,103.42","211,243,623.43","231,936,093.84","295,748,975.59","182,288,533.29","277,575,886.96","174,545,029.49","321,944,727.66","301,572,240.98","131,168,371.49","227,935,971.88","214,935,885.58","84,758,393.41","167,501,152.48","177,428,747.10","135,475,644.70"
短期借款,"20,000,000.00","20,000,000.00",,,,,,,,,"5,310,642.09","5,310,642.09","5,310,642.09",,,"3,417,962.91","72,158,169.13","123,185,487.93","127,611,168.53","94,804,587.21","87,775,596.44","148,139,001.74","67,331,018.22","206,062,434.35","239,577,922.59","184,606,475.19","225,558,550.62","252,583,340.04","273,357,283.75","225,365,028.92","212,173,007.24","306,400,515.29","145,572,554.00","159,842,572.97","126,082,134.77","112,100,130.36"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"2,000,000.00","11,037,000.00","11,089,727.08","300,000.00","1,115,000.00","378,200.00","300,000.00","1,053,000.00","484,118.00","1,205,990.68","4,095,990.68","2,956,164.42","2,950,000.00","5,987,268.00","7,860,176.36","1,303,296.40","790,788.44","1,300,000.00","1,532,805.39","1,680,000.00","1,528,576.40","1,778,982.00","1,204,506.11","1,897,430.35",,"2,350,374.97","3,063,990.25","1,421,250.00","1,971,215.00","14,483,389.65","6,330,000.00","5,717,052.28","1,492,720.00","51,443,506.80"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,"2,379,076.75","2,787,076.75","408,000.00",,,,,,,,,,
应收账款,"5,293,254.29","16,157,690.17","18,127,108.76","19,706,599.36","19,770,949.56","17,282,729.55","20,158,631.30","21,598,235.42","17,771,059.59","16,042,702.51","19,551,160.42","30,551,708.09","25,314,265.34","28,230,313.55","35,548,977.51","31,522,424.16","20,981,321.01","23,454,954.79","31,887,596.27","35,312,912.54","35,367,961.07","47,252,557.88","51,217,360.28","47,832,055.82","50,626,550.30","43,861,053.51","53,266,734.62","51,259,048.95","51,759,145.10","31,989,861.16","40,806,581.27","42,176,872.91","45,454,600.41","72,546,299.80","69,785,980.73","107,967,715.55"
应付账款,"7,015,754.40","83,515,517.57","40,024,900.52","28,025,928.90","24,790,573.23","16,867,945.79","11,637,897.58","7,608,175.19","7,259,688.47","20,859,981.54","11,136,429.14","10,876,167.20","11,090,959.17","36,247,028.95","16,410,712.45","19,911,304.86","17,084,546.82","14,038,501.26","11,840,072.86","12,780,028.14","11,270,841.94","59,485,870.19","49,283,548.70","44,563,758.59","31,967,402.75","43,501,044.76","29,176,123.03","36,820,648.09","40,124,311.46","22,900,842.81","16,772,450.98","18,854,974.94","18,762,559.94","63,787,975.26","53,642,919.30","52,082,627.63"
预付款项,"14,888,661.00","2,699,333.00","2,280,196.63","2,074,091.70","2,507,065.80","42,895,600.00","56,049,142.70","16,752,319.59","28,712,983.17","5,066,013.90","5,609,719.15","7,821,227.42","9,340,204.76","1,590,830.30","1,261,852.40","895,759.35","7,740,691.93","17,531,054.19","4,586,766.56","33,106,752.90","31,276,299.09","1,254,137.89","2,058,781.54","8,321,164.58","6,649,048.92","925,064.08","4,258,613.72","9,229,868.09","3,154,472.62","2,267,431.82","2,745,062.44","3,435,960.70","882,216.28","484,847.39","3,683,359.20","1,710,258.45"
预收款项,,"80,756.61","370,463.94","73,148.16","81,520.62","51,362.39","50,792.60","16,606.65","12,172.85","12,172.85","12,172.85","12,172.85","12,172.85",,,"15,200.66","1,368.32",,,,,,,,"6,889.05","201,095.52","211,095.52","314,135.52","253,218.28","15,536,687.40","11,676,568.54","7,875,307.43","3,934,488.83","235,948.50","768,620.23","4,861,345.71"
