科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"2,720,454.15","3,077,379.27","3,856,308.54","7,135,583.45","5,752,667.55","4,915,229.05","3,459,636.28","4,480,022.84","3,410,125.43","5,036,325.94","6,790,809.00","9,148,094.21","17,554,175.25","18,260,522.00","6,882,766.24","9,314,389.45","8,087,754.39","8,038,038.91","8,343,839.61","8,364,837.30","6,291,640.21","7,654,069.56","11,135,216.75","12,383,380.56","12,469,757.46","14,470,684.71","20,354,632.92","21,982,782.25","22,009,080.16","21,788,235.00","20,099,809.31","20,833,897.56","19,700,148.73","22,354,492.35"
应付职工薪酬,"2,651,289.86","2,514,012.35","2,309,254.64","2,008,959.36","2,038,874.03","2,388,790.20","2,105,192.97","2,053,737.73","1,776,417.28","2,420,715.77","2,291,403.74","2,500,925.77","3,489,215.55","2,719,051.78","3,572,506.66","2,850,100.06","2,995,528.69","2,521,828.38","2,664,133.30","3,215,944.58","3,368,670.79","2,888,204.85","4,237,689.04","4,907,194.74","5,047,259.25","4,865,879.00","4,887,391.99","4,385,917.35","4,019,584.42","4,133,202.65","4,934,295.85","5,068,695.55","3,883,246.28","4,399,895.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,738,843.58","2,981,682.84","3,167,029.72","508,231.42","743,885.62","899,383.33","1,344,383.59","968,456.76","1,514,725.78","-1,087,568.81","3,163,043.83","2,967,591.08","4,165,416.22","3,866,709.86","4,266,737.26","5,546,082.70","2,814,360.66","3,225,596.04","8,957,583.97","7,348,794.19","2,654,253.83","4,330,988.60","7,831,784.72","5,975,089.57","1,284,350.70","-1,238,427.28","8,916,844.55","6,204,371.93","6,744,738.41","3,881,023.13","8,168,116.78","5,423,283.09","5,181,086.15","5,287,041.90"
应收利息,,,,,,"1,105,200.00","1,012,500.00","1,944,305.55","1,400,777.77","1,217,132.03","3,160,470.50","1,251,475.01","2,271,719.50","155,125.18","130,591.67",,"131,051.66",,,,"168,937.42","386,437.42","607,122.80","826,622.80","793,333.33","958,802.19","1,137,864.47","1,307,864.47","1,477,864.47","1,766,045.02","2,253,281.14","5,769,808.91","2,104,109.59","203,287.67"
应付利息,"37,026.00","51,133.50","67,595.00","78,284.60","133,610.00",,,,"19,280.56","39,325.00","39,325.00","42,088.67","37,572.22","17,527.78","153,645.80","161,124.97","127,751.55","151,512.99","196,773.51","200,678.32","1,026,299.98","961,492.64","1,521,494.10","531,853.59","987,896.62","1,079,822.40","1,179,864.29","1,210,010.23","1,378,103.23","1,567,960.72","1,274,363.12","1,774,628.64","767,728.94","877,511.25"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"841,925.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"26,606,018.87","24,289,514.92","23,561,094.13","28,085,950.31","25,807,121.52","32,227,070.02","32,781,576.35","39,524,622.52","50,930,562.42","49,252,130.40","50,395,497.21","50,667,938.43","80,669,279.15","90,227,507.32","72,365,584.24","77,985,450.85","83,433,083.69","80,165,215.03","73,507,334.34","77,478,702.03","87,034,718.81","87,876,077.15","151,587,354.91","164,189,494.22","168,987,964.56","160,122,264.08","146,807,724.66","159,616,093.29","143,423,872.81","147,570,010.59","146,985,749.41","156,075,981.90","175,715,352.82","184,290,128.07"
其他应付款,"276,650.03","1,250,589.62","821,829.13","956,859.66","6,021,294.76","2,056,894.66","866,987.21","552,081.85","386,584.01","269,025.67","703,717.78","562,813.46","4,756,714.40","4,349,678.82","6,415,245.54","3,066,705.17","1,590,515.53","2,396,500.97","3,605,447.01","5,661,970.22","8,825,622.64","3,011,848.41","9,872,537.34","7,533,973.65","5,505,054.28","5,071,361.49","7,646,839.39","3,424,968.73","3,176,625.29","6,512,160.35","50,179,203.99","50,238,813.50","5,733,209.06","7,735,161.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","99,575,437.10","99,329,197.10","80,064,477.10","65,274,177.10","147,484,703.24","146,994,603.24","87,412,181.78","30,576,623.40"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,347,486.72","5,223,911.42","3,414,759.60","5,060,561.63","369,250,902.84","369,450,134.65","352,659,257.75","334,067,788.43"
其他流动负债,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00"
流动资产合计,"88,889,212.00","109,692,645.60","132,831,258.57","151,443,949.13","629,658,838.09","587,539,234.89","583,794,579.27","581,825,149.03","581,152,869.24","588,111,745.88","593,293,365.33","586,277,452.87","565,818,418.60","538,461,882.51","485,826,897.34","465,028,763.32","437,761,351.80","465,957,429.60","490,785,377.42","477,140,165.39","563,579,601.94","458,539,453.84","700,303,332.07","693,712,651.67","645,482,363.98","666,095,287.14","653,622,175.25","676,620,220.44","610,085,439.26","1,314,835,046.92","1,010,720,826.89","1,071,355,821.15","1,087,620,753.23","1,070,452,752.01"
流动负债合计,"33,680,311.12","40,467,451.44","39,291,216.42","55,038,026.98","56,432,985.82","28,885,833.40","11,480,063.00","10,821,855.26","25,900,468.05","35,470,536.11","41,904,424.66","35,441,674.61","50,648,595.51","44,374,164.22","43,300,598.97","39,623,352.44","24,952,652.36","70,784,248.72","90,683,124.03","94,286,961.90","121,973,143.67","91,769,103.75","215,925,124.73","220,510,390.28","206,433,129.51","208,767,242.38","304,178,236.28","308,085,872.13","265,304,589.71","295,771,686.35","511,058,753.29","572,983,185.21","510,852,888.37","508,189,104.04"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"12,838,560.00","13,358,730.00","13,892,649.92","13,823,332.15","14,187,036.49","14,286,734.27","14,841,276.41","16,595,343.58","16,294,913.33","15,964,175.46"
长期借款,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,"3,440,727.52","121,079,655.16","120,770,584.37","118,873,314.49","118,574,055.85","115,841,100.00","116,889,900.00","216,715,523.10","216,347,717.46","258,536,200.00","259,378,640.00","257,709,920.00","287,543,610.00","218,795,200.00","240,758,400.00","253,198,400.00","254,689,600.00","22,000,000.00","42,000,000.00","137,000,000.00","137,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,"2,141,586.01","1,103,073.81","716,091.64","908,514.61","1,221,789.93","1,426,639.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"27,127.64","8,434.68","4,806,329.52","4,806,329.38","3,806,287.71","3,806,204.25","3,806,110.31","2,306,067.10","2,305,992.22","2,305,917.17","2,300,000.00","1,300,000.00",,,,,,,,,,,"10,962,976.86","10,463,084.97","9,961,711.03","21,955,832.82","39,373,458.26","33,378,320.77","27,361,675.81","20,233,050.44","11,972,550.35","5,738,622.54","2,324,441.98","1,728,241.98"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"276,023,078.94","276,023,078.94","276,023,078.94","276,023,078.94"
专项应付款,"6,800,000.00","6,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","2,700,366.67","2,700,366.67","2,700,366.67","7,700,366.67",,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,"475,288.58","479,529.56","748,205.23","744,487.64","1,344,001.12","1,517,424.20","1,593,420.89","1,593,343.16","2,188,257.57","2,213,479.11","3,000,890.09","2,952,814.38","2,661,408.45","2,754,660.97","2,888,692.30","2,944,987.26","3,380,971.78","3,362,597.46","3,301,723.40","3,234,708.32"
固定资产,"28,018,821.12","34,093,662.07","45,680,420.98","44,183,183.52","52,253,273.78","55,442,495.11","55,763,959.12","57,963,388.99","61,839,047.81","61,730,292.01","64,090,363.74","64,115,732.86","88,899,545.89","106,659,614.46","113,178,533.80","112,818,168.03","117,586,424.65","121,095,006.88","117,012,586.12","113,343,567.45","111,159,846.55","110,982,420.99","203,095,600.61","202,675,463.64","196,039,403.50","191,642,317.51","189,847,449.64","182,943,421.25","178,296,651.81","215,073,040.03","169,403,451.10","165,296,759.38","157,588,258.25","152,447,581.40"
递延所得税负债,"2,276,105.09","3,219,965.74","4,296,825.32","4,439,986.43","4,427,452.57","4,531,903.55","4,976,376.02","4,979,720.22","4,843,169.18","4,885,007.69","5,239,539.88","5,124,089.40","4,834,932.91","4,694,834.39","9,239,005.77","10,049,023.58","12,314,636.86","15,521,126.86","27,840,178.83","30,238,269.06","39,999,267.84","41,499,807.17","62,158,421.38","60,846,749.88","61,944,843.90","63,784,539.00","21,719,372.07","19,296,395.26","19,523,587.86","19,618,785.03","14,556,861.46","13,003,739.55","11,345,497.33","9,481,163.23"
在建工程,,,"62,541.06",,,"161,124.00",,,"251,584.80","2,959,099.27","9,885,496.48","11,197,365.50","12,542,032.27","13,996,338.33","5,857,353.70","5,871,671.70","71,400.00","97,690.00","3,621,424.36","11,830,176.74","14,138,967.78","14,924,101.52","30,212,350.82","32,298,936.15","33,286,631.01","54,541,546.55","59,578,069.31","57,364,264.37","64,375,586.91","23,753,611.50","71,919,149.77","68,742,406.71","91,691,643.55","78,629,007.77"
其他非流动负债,,,"1,950,000.00","1,925,000.01","1,900,000.00","1,875,000.00","1,750,000.00","1,725,000.00","1,700,000.00","1,675,000.00","1,650,000.00","1,625,000.00","1,600,000.00","1,575,000.00","1,550,000.00","1,525,000.00","1,500,000.00","1,475,000.00","1,450,000.00","1,425,000.00","1,400,000.00","3,375,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,103,232.73","10,028,400.42","21,053,154.84","21,171,315.82","20,133,740.28","10,213,107.80","10,532,486.33","9,010,787.32","8,849,161.40","8,865,924.86","9,189,539.88","8,049,089.40","6,434,932.91","9,710,561.91","132,343,949.51","132,824,137.51","133,436,156.58","136,314,670.35","146,475,279.95","150,070,593.26","259,708,211.83","262,815,867.79","337,195,855.81","336,226,953.96","335,917,365.02","384,511,796.20","288,499,805.45","302,113,143.67","308,872,722.64","308,361,789.40","61,960,916.93","79,216,992.89","169,058,696.05","177,499,713.53"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"42,783,543.85","50,495,851.86","60,344,371.26","76,209,342.80","76,566,726.10","39,098,941.20","22,012,549.33","19,832,642.58","34,749,629.45","44,336,460.97","51,093,964.54","43,490,764.01","57,083,528.42","54,084,726.13","175,644,548.48","172,447,489.95","158,388,808.94","207,098,919.07","237,158,403.98","244,357,555.16","381,681,355.50","354,584,971.54","553,120,980.54","556,737,344.24","542,350,494.53","593,279,038.58","592,678,041.73","610,199,015.80","574,177,312.35","604,133,475.75","573,019,670.22","652,200,178.10","679,911,584.42","685,688,817.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","147,620,790.00","147,620,790.00","324,765,738.00","324,765,738.00","324,765,738.00","324,765,738.00","324,765,738.00","384,765,738.00","384,765,738.00","384,765,738.00","384,765,738.00","384,765,738.00"
油气资产,,,,,,,,,,,,,,,"173,388,597.71","193,149,180.43","204,768,560.04","226,935,480.55","230,093,292.32","251,085,771.98","267,329,131.55","344,748,261.31","348,100,438.83","368,208,443.65","383,555,074.15","384,179,676.85","448,388,580.99","447,067,137.44","467,180,947.70","484,208,278.53","496,932,227.39","511,350,506.85","494,882,845.42","513,282,078.99"
资本公积,,"1,556,209.00","1,556,209.00","1,556,209.00","468,992,694.97","468,992,694.97","470,358,936.90","470,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","406,358,936.90","404,351,213.69","404,351,213.69","784,854,084.81","784,854,084.81","607,709,136.81","607,893,971.97","607,893,971.97","607,893,971.97","607,893,971.97","1,244,366,036.33","1,243,866,000.04","1,243,866,000.04","1,243,866,000.04","1,243,866,000.04"
无形资产,"2,954,278.28","1,862,721.05","1,832,999.18","1,817,235.38","1,935,054.81","1,923,694.82","1,980,304.15","2,021,354.26","2,003,157.37","1,980,160.48","1,957,163.59","2,215,998.36","19,111,783.43","23,287,898.61","23,636,435.81","23,382,717.01","23,130,454.39","22,881,329.37","25,323,714.76","25,025,337.33","24,724,386.89","24,429,738.86","39,282,793.12","38,848,078.12","38,410,521.81","46,675,162.56","46,489,721.76","45,399,813.33","75,823,494.88","75,160,188.26","75,131,124.75","74,428,291.02","73,425,416.94","72,644,998.45"
盈余公积,"6,347,644.04","7,437,800.32","8,388,811.84","8,388,811.84","8,388,811.84","8,388,811.84","9,253,215.17","9,253,215.17","9,253,215.17","9,253,215.17","11,020,310.82","11,020,310.82","11,020,310.82","11,020,310.82","11,313,639.37","11,313,639.37","11,313,639.37","11,313,639.37","11,709,897.60","11,709,897.60","11,709,897.60","11,709,897.60","13,405,245.51","13,405,245.51","13,405,245.51","13,405,245.51","13,405,245.51","13,405,245.51","13,405,245.51","13,405,245.51","15,646,880.57","15,646,880.57","15,646,880.57","15,646,880.57"
开发支出,,,,,,,,,,"691,603.75","1,683,887.62","2,599,110.52","3,413,027.64","90,676.10","278,557.76","1,333,294.45","1,882,291.27","3,899,550.97","2,431,263.80","3,112,715.61","4,259,505.41","6,263,942.80","7,553,254.97","8,405,688.47","9,273,304.80","4,073,884.13","6,891,766.14","8,662,337.47","9,940,352.07","12,813,349.44","21,586,970.36","24,179,448.81","29,398,155.07","33,221,795.10"
减:库存股,"2,399,270.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"7,257,338.33","13,232,212.12","14,989,031.22","14,989,031.22","14,989,031.22","14,989,031.22","14,989,031.22","14,989,031.22","14,989,031.22","14,989,031.22","255,259,447.55","255,259,447.55","255,259,447.55","259,284,475.47","259,284,740.47","259,284,740.47","259,284,740.47","259,284,740.47","259,284,740.47","259,284,740.47","259,284,740.47","259,284,740.47"
未分配利润,"36,819,732.55","43,352,302.84","67,259,496.79","68,607,333.27","72,323,764.00","72,457,455.29","83,327,300.25","86,173,782.76","75,975,227.96","77,772,819.52","87,549,254.22","90,570,236.71","81,822,548.65","82,642,865.60","82,767,275.78","84,835,068.71","86,040,420.04","92,515,586.82","104,874,586.86","109,466,908.89","106,717,316.14","110,909,491.98","136,880,161.24","148,863,045.07","141,701,425.45","128,339,146.24","142,859,486.75","135,412,978.99","145,771,989.67","144,953,513.25","147,693,671.80","144,773,103.84","149,689,928.24","146,261,920.50"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,"643,180.10","609,827.53","575,308.99","540,790.45","430,846.52","365,058.69","307,975.70","242,051.15","356,196.73","298,892.74","328,924.15","266,856.40"
少数股东权益,"1,367,894.62","1,502,925.47","1,467,750.15","1,623,671.08","995,501.82","599,978.25","758,760.35","776,512.70","749,815.24","763,583.80","790,085.73","811,312.30","25,657,202.65","26,786,890.96","28,077,551.47","29,276,557.92","30,244,256.98","32,283,965.69","34,107,951.97","29,263,897.51","7,886,042.65","8,529,428.03","7,226,416.94","6,867,403.64","7,479,757.72","6,307,479.07","6,600,985.67","8,883,794.24","10,280,381.69","6,404,954.97","6,391,976.43","6,346,477.79","6,045,123.89","6,214,897.91"
递延所得税资产,"204,439.06","177,853.65","660,241.05","716,261.93","384,265.59","404,748.80","397,772.54","365,485.64","443,937.11","495,540.36","1,736,620.62","1,734,527.37","1,785,372.35","1,783,981.53","2,399,683.23","2,389,920.45","2,406,893.10","2,478,580.32","16,192,038.94","16,408,907.11","24,013,884.95","25,441,007.15","39,810,305.43","39,873,547.55","42,852,378.11","47,170,836.95","9,761,376.67","9,724,924.03","9,798,138.52","10,074,993.18","11,635,375.21","11,239,180.01","12,183,935.83","13,721,899.79"
外币报表折算价差,"-2,711,208.59","-5,415,133.31","-5,233,086.56","-5,316,223.42","-5,814,276.53","-6,639,944.22","-7,774,146.92","-8,219,712.19","-9,396,228.39","-10,516,574.61","-12,165,654.83","-12,111,373.26","-11,115,008.93","-11,381,126.75","-12,606,861.43","-13,268,946.24","-17,749,655.76","-19,236,948.94","-21,761,048.37","-16,221,523.23","-16,151,469.29","-17,767,045.15",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"310,500.00","750,200.00","671,500.00","5,114,830.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"33,319,124.47","37,237,310.58","48,952,293.91","47,625,195.44","55,794,384.11","59,358,702.44","58,142,035.81","60,350,228.89","64,537,727.09","67,856,695.87","79,353,532.05","81,862,734.61","133,009,099.91","159,050,721.15","333,728,193.23","353,933,983.29","364,835,054.67","392,376,669.31","409,663,351.52","435,795,507.44","460,614,754.35","541,778,503.85","923,957,371.43","946,179,432.66","972,090,629.92","1,001,467,420.47","1,034,565,201.42","1,024,635,029.20","1,079,194,924.55","1,094,896,986.83","1,397,424,091.13","1,408,188,848.51","1,411,773,411.95","1,420,601,042.85"
所有者权益(或股东权益)合计,"79,424,792.62","96,434,104.32","121,439,181.22","122,859,801.77","608,886,496.10","607,798,996.13","619,924,065.75","622,342,735.34","610,940,966.88","611,631,980.78","621,552,932.84","624,649,423.47","641,743,990.09","643,427,877.53","643,910,542.09","646,515,256.66","644,207,597.53","651,235,179.84","663,290,324.96","668,578,117.67","642,513,000.79","645,732,986.15","1,071,139,722.96","1,083,154,740.09","1,075,222,499.37","1,074,283,669.03","1,095,509,334.94","1,091,056,233.84","1,115,103,051.46","1,805,598,558.00","1,835,125,247.80","1,827,344,491.56","1,819,482,580.76","1,805,364,977.29"
资产总计,"122,208,336.47","146,929,956.18","181,783,552.48","199,069,144.57","685,453,222.20","646,897,937.33","641,936,615.08","642,175,377.92","645,690,596.33","655,968,441.75","672,646,897.38","668,140,187.48","698,827,518.51","697,512,603.66","819,555,090.57","818,962,746.61","802,596,406.47","858,334,098.91","900,448,728.94","912,935,672.83","1,024,194,356.29","1,000,317,957.69","1,624,260,703.50","1,639,892,084.33","1,617,572,993.90","1,667,562,707.61","1,688,187,376.67","1,701,255,249.64","1,689,280,363.81","2,409,732,033.75","2,408,144,918.02","2,479,544,669.66","2,499,394,165.18","2,491,053,794.86"
负债和所有者(或股东权益)合计,"122,208,336.47","146,929,956.18","181,783,552.48","199,069,144.57","685,453,222.20","646,897,937.33","641,936,615.08","642,175,377.92","645,690,596.33","655,968,441.75","672,646,897.38","668,140,187.48","698,827,518.51","697,512,603.66","819,555,090.57","818,962,746.61","802,596,406.47","858,334,098.91","900,448,728.94","912,935,672.83","1,024,194,356.29","1,000,317,957.69","1,624,260,703.50","1,639,892,084.33","1,617,572,993.90","1,667,562,707.61","1,688,187,376.67","1,701,255,249.64","1,689,280,363.81","2,409,732,033.75","2,408,144,918.02","2,479,544,669.66","2,499,394,165.18","2,491,053,794.86"
