科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"526,896,742.26","438,137,765.29","506,718,392.12","621,948,643.17","466,408,780.96","533,378,707.73","454,496,890.71","675,799,349.09","636,982,325.75","906,995,519.91","861,199,244.14","2,198,314,507.27","2,365,000,764.66","2,120,590,048.60","2,086,153,081.27","2,436,906,457.92","2,301,580,800.06","3,450,700,606.37","2,543,816,004.54","2,766,219,940.16","2,440,619,939.62","4,539,572,212.95","3,884,606,502.04","1,552,562,681.45","1,693,194,321.49","2,261,119,352.96","2,561,371,049.02","2,906,008,459.13","2,719,457,769.86","3,299,445,920.70","3,518,560,228.58","2,981,007,649.48","3,245,456,532.38","2,696,101,800.35","2,728,762,642.76","3,254,412,295.37","3,526,305,758.23","4,606,405,382.59","4,035,511,844.50","2,596,277,344.32","2,716,253,546.74","2,316,678,220.93","2,074,944,030.67","2,794,122,999.84","2,607,404,787.54","4,251,756,946.91","3,997,581,539.75","4,043,118,024.18","3,620,774,692.15"
短期借款,"50,000,000.00","80,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000,000.00","935,488,000.00","1,065,476,000.00","800,000,000.00","480,000,000.00","538,197,600.00","1,357,873,900.00","1,951,159,150.00","1,916,873,209.50"
交易性金融资产,,,"2,441,340.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"674,576.42","2,022,500.00","2,817,950.55"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,554,554.85",
应收票据,"886,583,809.32","1,261,944,461.93","1,485,578,859.40","1,585,138,953.49","649,660,004.76","1,116,365,353.20","2,279,423,096.35","2,324,644,678.38","2,798,305,699.35","2,639,518,484.31","3,092,420,608.30","3,619,239,251.72","2,887,728,459.56","2,568,753,852.54","4,159,132,387.68","5,060,534,848.57","6,312,077,196.58","5,708,952,793.66","7,923,287,509.62","8,225,683,678.34","7,896,015,244.40","5,758,417,902.12","7,063,743,739.65","8,680,061,208.82","8,680,742,849.51","7,710,631,996.60","7,949,814,326.14","9,935,224,827.37","10,279,464,803.38","8,680,967,285.47","8,423,872,659.24","9,347,764,520.59","9,992,078,290.18","8,542,839,637.04","9,103,879,512.90","9,598,734,013.38","9,660,829,876.55","8,066,470,870.85","7,191,768,318.45","8,498,557,751.62","7,696,033,804.05","7,396,329,060.54","8,674,466,201.07","8,584,803,348.32","8,950,870,139.25","6,556,868,328.25","6,835,128,269.94","8,159,253,646.24","5,855,755,040.23"
应付票据,"12,886,157.68","20,524,060.04","18,448,282.34","252,300,959.43","1,793,696.85","30,416,593.47","2,969,222.04","256,158,381.38","451,235,285.06","528,354,401.05","544,226,918.06","469,256,598.71","504,800,000.00","483,050,000.00","500,410,000.00","487,870,000.00","496,220,000.00","500,110,000.00","525,920,000.00","746,384,332.95","1,093,717,380.31","1,221,330,880.82","1,129,295,015.29","845,048,718.10","946,638,498.09","1,279,674,240.65","1,267,530,898.92","1,366,077,090.09","1,552,984,436.91","1,651,610,939.71","1,092,527,767.18","894,456,603.83","1,264,240,201.18","1,375,101,528.23","1,425,284,433.13","1,827,861,116.92","2,400,072,904.81","2,491,643,047.00","2,392,794,931.25","2,581,456,792.38","2,545,187,666.24","2,070,370,768.40","2,316,027,684.58","2,988,603,017.30","3,280,966,492.79","3,073,566,464.85",,"2,968,139,102.89",
应收账款,"562,205,260.93","691,543,743.36","1,161,151,498.78","749,152,787.79","707,875,922.32","548,675,381.42","724,291,569.45","515,560,695.80","503,825,871.69","478,440,321.16","650,707,982.75","633,968,257.23","527,279,837.25","646,173,065.11","971,956,177.79","821,704,143.28","629,358,367.55","589,011,220.00","1,012,377,938.00","1,041,732,919.39","757,653,206.68","692,401,904.13","1,168,717,461.63","1,243,531,528.15","1,102,244,610.12","1,149,189,431.08","1,550,177,794.45","1,390,150,119.22","1,484,250,596.59","1,504,575,963.10","2,035,038,668.49","1,742,469,068.18","1,635,165,617.37","1,694,979,640.11","2,379,297,661.54","2,091,612,041.29","1,912,049,360.63","1,777,711,696.69","2,505,219,094.00","2,327,347,743.28","1,727,711,453.32","1,991,041,798.34","2,465,526,967.34","2,348,188,107.15","1,973,476,447.45","1,842,170,047.75","2,949,882,086.52","2,587,113,900.86","2,200,151,130.77"
应付账款,"833,795,866.18","1,185,843,275.40","2,356,014,358.93","2,125,766,289.81","945,579,522.06","814,033,356.78","2,188,941,476.44","1,533,213,887.57","1,175,544,185.25","1,405,886,153.72","2,471,889,215.75","2,919,250,147.55","1,478,729,885.15","1,553,535,995.46","2,952,606,800.38","3,683,427,093.54","3,676,004,024.20","4,377,708,762.82","5,457,974,260.57","4,842,231,010.58","3,198,115,036.06","3,065,574,269.49","4,552,206,588.03","5,112,704,072.04","5,220,725,847.14","2,982,952,261.10","4,243,339,221.34","5,289,968,088.55","5,189,193,620.00","4,895,664,346.54","5,705,679,138.67","5,760,216,713.36","4,944,787,575.16","4,395,811,988.03","4,367,548,550.39","3,893,402,812.34","2,805,496,438.54","2,141,983,575.65","3,933,428,072.69","3,901,049,804.53","2,267,365,332.90","2,199,832,038.69","4,070,131,416.95","4,521,905,945.55","3,306,095,981.68","2,376,312,454.50",,"4,708,625,132.22",
预付款项,"32,904,947.43","75,047,047.50","91,885,233.27","71,117,257.13","118,533,318.13","57,826,666.74","106,584,435.82","35,881,341.06","80,479,816.31","59,150,656.27","84,541,330.07","28,803,529.81","34,532,761.71","29,642,363.58","39,823,089.51","26,073,856.89","49,318,068.08","32,672,949.42","30,244,268.71","27,682,217.37","32,074,257.98","16,995,746.36","34,003,439.67","25,270,599.19","40,117,597.41","55,726,478.27","130,891,447.01","47,059,645.88","71,577,057.52","74,376,785.26","122,338,239.85","35,348,724.36","48,060,004.99","47,627,075.24","60,757,593.21","39,681,312.19","58,171,313.24","43,340,782.86","70,738,406.46","48,217,239.63","90,608,610.11","79,523,720.40","111,931,091.42","56,624,948.76","63,741,715.21","147,918,311.32","160,621,847.54","74,490,449.35","77,391,656.08"
预收款项,"209,290,702.22","197,203,236.00","324,077,696.36","410,006,506.79","194,323,540.61","264,999,812.09","301,450,269.18","461,627,869.88","293,532,081.62","212,612,898.86","330,927,787.30","430,734,280.65","366,913,403.53","343,315,836.87","449,841,937.97","552,805,271.48","410,896,879.05","395,265,423.71","549,212,409.96","714,272,208.74","548,755,041.15","542,333,547.41","752,786,854.41","777,610,665.33","680,595,323.37","736,609,728.26","815,260,755.63","593,899,156.50","530,375,577.26","663,105,137.62","623,143,472.50","522,604,815.61","416,479,160.24","404,063,076.26","387,240,488.01","479,117,525.55","390,568,154.46","343,939,710.50","323,550,476.46","343,924,732.36","285,546,359.88","233,308,190.91","270,225,590.86","346,877,179.17","313,013,045.24","336,039,268.71","328,025,964.64","458,229,608.40","363,568,464.48"
