科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"653,985,749.00","1,046,285,356.00","1,638,366,636.00","1,971,056,637.00","3,610,798,085.00","3,251,180,753.00","3,181,240,821.00","3,168,254,570.00","3,073,189,553.00","2,936,338,716.00","3,461,042,942.00","3,478,719,012.00","3,925,166,567.00","3,510,242,127.00","4,149,274,138.00","4,533,967,713.00","4,513,556,872.00","5,171,873,793.00","4,414,789,548.00","4,589,410,362.00","5,644,843,417.00","5,549,235,965.00","5,597,495,675.00","6,720,152,547.00","6,188,100,902.00","5,556,133,511.00","5,422,705,813.00","5,461,136,414.00","5,258,691,790.00","4,950,925,193.00","5,556,916,774.00"
流动负债合计,"563,610,881.00","919,765,604.00","1,559,773,435.00","1,872,196,927.00","2,022,229,991.00","1,644,261,477.00","1,609,576,681.00","1,954,398,776.00","1,907,469,503.00","1,952,115,265.00","2,360,233,868.00","2,495,757,187.00","2,192,656,392.00","1,913,018,616.00","2,406,025,125.00","2,903,562,972.00","2,760,467,681.00","3,327,654,290.00","3,213,225,018.00","3,410,750,404.00","3,873,172,904.00","4,548,835,323.00","4,323,818,735.00","5,241,612,367.00","5,005,672,882.00","5,050,410,866.00","5,328,616,966.00","5,959,012,371.00","5,207,619,934.00","6,703,314,620.00","6,061,300,643.00"
可供出售金融资产,,,,,,,,,,,,,"500,000.00","500,000.00","500,000.00","364,839,468.00","437,472,649.00","97,735,849.00","72,735,849.00","282,735,849.00","342,735,849.00","157,785,113.00","179,370,926.00","382,181,163.00","382,806,927.00","330,758,344.00","331,606,864.00","330,758,344.00","327,758,344.00","354,616,393.00",
长期借款,"35,967,164.00","126,531,609.00","190,595,749.00","240,158,761.00","147,310,049.00","128,903,546.00","102,967,332.00","171,359,518.00","131,830,743.00","92,273,028.00","140,273,028.00","276,000,000.00","401,000,000.00","483,692,741.00","412,500,000.00","514,600,000.00","844,600,000.00","944,433,500.00","1,804,363,359.00","1,594,163,359.00","2,104,918,724.00","2,058,649,588.00","2,295,942,219.00","2,146,914,578.00","1,823,619,194.00","1,528,732,914.00","1,080,436,000.00","773,436,000.00","1,125,845,990.00","844,662,965.00","784,327,389.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,"494,482,000.00","495,205,000.00","494,428,000.00","1,088,251,000.00","1,089,399,700.00","1,090,548,400.00","1,091,697,100.00","2,575,677,300.00","2,577,721,700.00","2,081,589,900.00","2,081,829,300.00","1,486,072,200.00","1,486,934,400.00","1,487,796,000.00","1,488,658,800.00","1,489,552,600.00","1,490,451,400.00",,"491,602,508.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"4,532,088.00",,"17,929,913.00","13,199,364.00","16,633,635.00","21,913,646.00","20,101,955.00",,,,,,,,,,,"554,577,500.00","703,412,063.00","808,949,047.00","776,294,226.00","786,145,773.00","710,996,580.00","683,174,025.00","667,285,889.00","257,008,516.00","115,215,884.00","30,815,737.00","10,935,067.00","90,745,151.00","477,220,609.00"
长期股权投资,"11,958,351.00","11,580,068.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,,,"772,579,261.00","2,371,031,543.00","2,511,976,339.00","3,220,282,703.00","3,533,063,218.00","3,569,534,502.00","2,659,164,413.00","2,648,517,692.00","2,559,068,844.00","2,580,620,284.00","2,630,532,223.00","2,742,792,936.00","2,235,814,052.00","2,109,991,494.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"8,335,530.00","8,590,005.00","8,295,491.00","8,148,233.00","8,074,605.00","8,000,977.00","7,927,347.00","7,853,719.00","7,780,090.00","7,706,463.00",,,,"51,288,169.00","49,432,505.00","49,094,681.00","48,709,154.00","48,323,627.00","47,938,100.00","47,552,573.00","47,183,451.00","46,781,519.00","46,395,992.00","46,010,465.00","45,624,938.00","45,239,411.00","45,430,396.00","130,206,539.00","129,167,534.00","128,340,435.00","127,299,568.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"480,195,274.00","630,630,822.00","726,107,988.00","854,826,202.00","1,274,226,151.00","1,268,647,451.00","1,244,615,795.00","1,227,909,344.00","1,231,310,675.00","1,809,891,019.00","1,867,687,372.00","2,142,078,774.00","2,316,713,600.00","2,428,843,405.00","2,400,557,141.00","2,648,775,309.00","2,627,169,714.00","2,925,253,161.00","2,870,091,528.00","2,844,071,710.00","2,943,899,805.00","3,515,652,250.00","3,677,969,765.00","4,608,570,528.00","4,540,647,825.00","4,659,954,065.00","4,577,880,453.00","4,421,631,612.00","4,374,758,094.00","4,680,279,924.00","4,387,329,616.00"
递延所得税负债,,,,,,,,,,,,,,,,"1,755,295.00",,"813,674.00","813,674.00",,,"25,793,703.00","24,686,087.00","24,580,714.00","20,235,527.00","19,356,935.00","15,958,037.00","35,758,746.00","33,128,923.00","40,855,173.00","36,167,099.00"
在建工程,"51,030,476.00","35,416,620.00","288,215,914.00","359,631,774.00","21,046,305.00","60,818,702.00","121,963,384.00","238,914,233.00","491,717,348.00","227,842,377.00","310,337,251.00","179,262,262.00","81,515,986.00","361,429,643.00","385,296,603.00","239,967,785.00","341,986,846.00","537,106,140.00","794,526,318.00","1,284,241,892.00","1,596,162,619.00","1,302,870,535.00","1,144,583,090.00","170,452,869.00","442,601,247.00","417,550,728.00","428,058,987.00","436,666,566.00","425,779,796.00","255,401,512.00","266,605,255.00"
其他非流动负债,"3,288,889.00","6,396,058.00","11,262,083.00","9,613,225.00","6,695,228.00","7,807,934.00","6,931,750.00","6,055,566.00","5,810,962.00","5,566,357.00","5,321,752.00","5,077,148.00","4,832,543.00","13,203,692.00",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"43,788,141.00","132,927,667.00","219,787,745.00","262,971,350.00","170,638,912.00","158,625,126.00","130,001,037.00","177,415,084.00","137,641,705.00","97,839,385.00","145,594,780.00","281,077,148.00","900,314,543.00","992,101,433.00","924,159,536.00","1,621,353,321.00","1,986,205,311.00","2,641,595,943.00","3,654,696,384.00","5,039,789,528.00","5,536,449,457.00","5,099,146,420.00","5,255,039,643.00","4,486,439,973.00","4,141,377,010.00","3,439,443,842.00","2,845,655,793.00","2,473,564,255.00","2,810,417,960.00","1,123,649,582.00","1,937,043,242.00"
固定资产清理,"5,472.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"607,399,022.00","1,052,693,271.00","1,779,561,180.00","2,135,168,277.00","2,192,868,903.00","1,802,886,603.00","1,739,577,718.00","2,131,813,860.00","2,045,111,208.00","2,049,954,650.00","2,505,828,648.00","2,776,834,335.00","3,092,970,935.00","2,905,120,049.00","3,330,184,661.00","4,524,916,293.00","4,746,672,992.00","5,969,250,233.00","6,867,921,402.00","8,450,539,932.00","9,409,622,361.00","9,647,981,743.00","9,578,858,378.00","9,728,052,340.00","9,147,049,892.00","8,489,854,708.00","8,174,272,759.00","8,432,576,626.00","8,018,037,894.00","7,826,964,202.00","7,998,343,885.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"198,350,000.00","198,350,000.00","230,000,000.00","230,000,000.00","306,670,000.00","306,670,000.00","306,670,000.00","306,670,000.00","306,670,000.00","306,670,000.00","306,670,000.00","613,340,000.00","613,340,000.00","613,340,000.00","613,340,000.00","981,344,000.00","981,344,000.00","981,344,000.00","981,344,000.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00","2,355,225,600.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"190,817,220.00","195,017,220.00","232,385,333.00","232,385,333.00","1,723,764,453.00","1,723,764,453.00","1,723,764,453.00","1,723,764,453.00","1,723,764,453.00","1,723,764,453.00","1,723,764,453.00","1,417,094,453.00","1,417,094,453.00","1,412,432,697.00","1,412,432,697.00","1,044,428,697.00","1,044,428,697.00","1,044,428,697.00","1,044,428,697.00","63,084,697.00","63,084,697.00","63,084,697.00","63,084,697.00","63,084,697.00","63,084,697.00","-22,020,989.00","-22,020,989.00","-22,020,989.00","-22,020,989.00","-22,020,989.00","-22,020,989.00"
无形资产,"32,397,303.00","31,435,589.00","63,626,168.00","62,896,502.00","62,701,767.00","69,702,824.00","69,147,783.00","142,831,390.00","141,973,316.00","220,299,790.00","218,938,690.00","218,465,957.00","220,233,304.00","229,592,148.00","228,136,918.00","283,379,376.00","281,440,721.00","283,068,638.00","294,777,052.00","296,086,631.00","340,093,579.00","458,637,137.00","454,911,992.00","452,591,437.00","446,180,995.00","475,070,829.00","466,229,666.00","539,009,510.00","530,693,330.00","516,679,406.00","500,483,756.00"
盈余公积,"22,950,431.00","22,950,431.00","25,185,456.00","25,185,456.00","25,185,456.00","57,977,021.00","57,977,021.00","57,977,021.00","57,977,021.00","105,452,683.00","105,452,683.00","105,452,683.00","105,452,683.00","166,910,158.00","166,910,158.00","166,910,158.00","166,910,158.00","211,239,112.00","211,239,112.00","211,239,112.00","211,239,112.00","271,439,780.00","271,439,780.00","271,439,780.00","271,439,780.00","304,877,379.00","304,877,379.00","304,877,379.00","304,877,379.00","304,877,379.00","304,877,379.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,530,099.00","114,398,039.00","124,651,364.00","124,651,364.00","124,651,364.00"
商誉,,,,,,,,,,,,,,,,,,,,,,"18,100,666.00","18,100,666.00","18,100,666.00","18,100,666.00","18,100,666.00","18,100,666.00","58,392,756.00","58,392,756.00","40,292,090.00","40,292,090.00"
未分配利润,"224,176,171.00","310,580,873.00","508,951,423.00","715,415,654.00","835,941,724.00","881,036,914.00","1,020,830,022.00","887,712,439.00","1,080,281,221.00","1,146,548,124.00","1,346,981,587.00","1,263,212,630.00","1,508,230,960.00","1,555,646,896.00","1,823,773,348.00","1,704,529,621.00","2,031,331,289.00","2,123,490,321.00","2,432,489,883.00","1,901,788,505.00","2,312,272,029.00","2,382,728,597.00","2,545,282,259.00","2,797,070,925.00","3,034,790,895.00","3,053,149,114.00","3,266,299,630.00","3,101,435,968.00","3,342,265,288.00","2,858,721,401.00","3,107,987,158.00"
长期待摊费用,"2,823,973.00","1,864,385.00","1,512,071.00","1,502,808.00","1,274,262.00","1,670,117.00","1,433,010.00","1,416,727.00","1,143,448.00","877,530.00","1,618,873.00","2,252,271.00","7,855,637.00","16,385,993.00","16,386,618.00","17,531,965.00","16,538,364.00","48,207,184.00","44,752,501.00","44,581,327.00","51,151,217.00","55,277,465.00","55,503,220.00","54,570,966.00","55,911,876.00","106,294,684.00","104,749,244.00","97,689,246.00","95,761,135.00","108,209,167.00","100,726,678.00"
少数股东权益,,"2,827,747.00","2,895,313.00","2,562,435.00","2,488,003.00","1,826,412.00","1,677,760.00","1,424,543.00","-3,566,994.00","39,848,663.00","57,269,638.00","56,198,420.00","79,674,167.00","110,835,376.00","108,702,599.00","129,467,083.00","128,550,421.00","151,522,985.00","150,385,840.00","153,029,968.00","158,240,990.00","179,355,505.00","184,818,294.00","178,334,474.00","180,700,028.00","175,192,226.00","171,585,272.00","232,713,164.00","261,832,944.00","242,710,643.00","242,531,277.00"
递延所得税资产,"2,960,716.00","5,342,260.00","5,640,516.00","6,336,806.00","6,369,004.00","7,335,984.00","8,114,362.00","9,340,371.00","11,806,690.00","13,172,595.00","9,187,423.00","15,341,472.00","15,459,612.00","25,050,385.00","24,797,290.00","29,110,493.00","61,904,950.00","62,629,125.00","56,554,025.00","51,566,242.00","67,796,073.00","70,808,010.00","69,955,460.00","73,030,993.00","83,057,688.00","83,551,653.00","82,595,279.00","82,306,042.00","85,254,079.00","94,690,206.00","92,480,159.00"
外币报表折算价差,,"-296,518.00","-865,035.00","-788,223.00","-800,997.00","-769,101.00","-709,034.00","-727,715.00","-861,654.00","-854,709.00","-721,667.00","-883,230.00",,,,,,,,,,,,,,,,,,,
其他非流动资产,,"10,977,919.00","45,848,886.00","75,029,970.00","101,127,363.00","105,535,494.00","214,845,438.00","311,614,247.00","249,954,135.00","154,755,374.00","175,932,791.00","194,629,543.00","248,547,009.00","141,327,252.00","201,210,124.00","389,194,883.00","574,156,063.00","534,687,326.00","718,864,631.00","1,193,030,043.00","267,076,070.00","230,316,700.00","211,528,203.00","236,120,258.00","173,352,365.00","96,355,667.00","100,446,620.00","104,112,506.00","149,541,741.00","78,109,485.00","332,166,343.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"589,707,095.00","735,837,668.00","1,139,747,034.00","1,368,872,295.00","1,475,319,457.00","1,522,211,549.00","1,668,547,119.00","1,940,380,031.00","2,136,185,702.00","2,435,045,148.00","2,584,202,400.00","2,752,530,279.00","2,890,825,148.00","3,254,416,995.00","3,306,317,199.00","4,021,893,960.00","4,389,378,461.00","5,309,590,311.00","7,271,271,547.00","8,555,842,606.00","8,876,381,366.00","9,389,292,613.00","9,427,853,816.00","8,700,793,758.00","8,836,802,219.00","8,791,944,891.00","8,735,718,459.00","8,831,305,344.00","8,919,899,745.00","8,492,432,670.00","8,278,154,166.00"
所有者权益(或股东权益)合计,"636,293,822.00","729,429,753.00","998,552,490.00","1,204,760,655.00","2,893,248,639.00","2,970,505,699.00","3,110,210,222.00","2,976,820,741.00","3,164,264,047.00","3,321,429,214.00","3,539,416,694.00","3,454,414,956.00","3,723,020,780.00","3,859,539,073.00","4,125,406,676.00","4,030,945,380.00","4,156,262,341.00","4,512,213,871.00","4,818,139,693.00","4,694,713,036.00","5,111,602,422.00","5,290,546,835.00","5,446,491,113.00","5,692,893,965.00","5,877,853,229.00","5,858,223,694.00","5,984,151,513.00","5,859,865,132.00","6,160,553,641.00","5,616,393,661.00","5,836,727,055.00"
资产总计,"1,243,692,844.00","1,782,123,024.00","2,778,113,670.00","3,339,928,932.00","5,086,117,542.00","4,773,392,302.00","4,849,787,940.00","5,108,634,601.00","5,209,375,255.00","5,371,383,864.00","6,045,245,342.00","6,231,249,291.00","6,815,991,715.00","6,764,659,122.00","7,455,591,337.00","8,555,861,673.00","8,902,935,333.00","10,481,464,104.00","11,686,061,095.00","13,145,252,968.00","14,521,224,783.00","14,938,528,578.00","15,025,349,491.00","15,420,946,305.00","15,024,903,121.00","14,348,078,402.00","14,158,424,272.00","14,292,441,758.00","14,178,591,535.00","13,443,357,863.00","13,835,070,940.00"
负债和所有者(或股东权益)合计,"1,243,692,844.00","1,782,123,024.00","2,778,113,670.00","3,339,928,932.00","5,086,117,542.00","4,773,392,302.00","4,849,787,940.00","5,108,634,601.00","5,209,375,255.00","5,371,383,864.00","6,045,245,342.00","6,231,249,291.00","6,815,991,715.00","6,764,659,122.00","7,455,591,337.00","8,555,861,673.00","8,902,935,333.00","10,481,464,104.00","11,686,061,095.00","13,145,252,968.00","14,521,224,783.00","14,938,528,578.00","15,025,349,491.00","15,420,946,305.00","15,024,903,121.00","14,348,078,402.00","14,158,424,272.00","14,292,441,758.00","14,178,591,535.00","13,443,357,863.00","13,835,070,940.00"
