科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"26,451,899.52","54,507,264.30","84,795,256.11","135,718,298.81","33,303,784.73","74,122,565.04","107,806,762.33","153,267,979.83","15,202,398.81","52,886,287.01","105,322,443.79","166,035,411.20","40,787,903.78","96,333,497.97","164,300,345.75","257,136,367.15","47,003,440.08","110,959,904.32","186,478,985.47","277,363,660.90","36,196,182.54","100,396,186.18","185,067,638.76","282,440,058.84","46,688,452.00","123,710,598.04","203,112,283.48","327,428,094.45","41,628,449.73","119,911,707.96","174,367,732.42","261,334,539.34","35,666,198.86","90,508,127.06","126,899,326.85","188,020,158.47","30,904,095.66","68,670,084.05","107,160,761.31","150,680,471.06","13,987,031.32","49,843,855.44","86,289,984.25","118,294,591.28","18,262,082.51"
二、营业利润,"3,669,083.73","8,131,952.47","12,402,494.03","21,345,691.91","4,204,330.33","8,969,911.97","13,308,618.99","14,010,118.80","1,180,418.41","7,707,512.72","22,230,562.03","27,941,016.59","8,935,594.25","19,475,984.30","33,964,968.14","46,145,350.85","10,011,398.17","19,065,533.02","31,052,225.37","36,851,189.04","3,372,859.92","11,980,660.97","28,329,983.10","31,183,135.50","2,482,688.88","11,212,786.06","20,600,341.09","29,046,342.75","2,145,823.00","9,254,156.30","13,045,783.89","14,032,631.79","2,927,190.54","9,649,735.99","13,143,502.04","12,433,790.27","3,697,453.35","7,826,949.35","12,163,885.98","7,960,238.06","-2,616,208.92","-9,931.33","1,957,083.99","10,289,409.73","-1,320,629.74"
减:营业成本,"16,958,079.99","34,234,594.71","53,677,206.81","86,250,813.32","21,358,608.29","48,923,895.29","70,622,667.59","100,931,513.28","8,771,438.53","31,528,157.19","61,893,232.70","99,900,323.38","25,161,715.19","60,868,975.80","103,279,535.76","164,137,736.12","30,184,209.49","73,980,790.57","126,182,096.35","188,388,182.29","23,308,780.76","65,269,534.58","120,120,553.79","187,514,703.92","30,993,116.91","82,109,130.38","133,441,916.81","215,248,757.36","25,604,518.64","75,370,465.23","109,543,430.10","166,163,311.63","21,117,615.33","54,572,441.05","78,195,098.03","115,606,364.14","18,369,497.37","40,375,767.50","63,394,334.35","89,375,828.16","8,279,088.82","31,032,607.57","53,928,804.78","74,686,410.14","11,652,096.66"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"48,290.18","94,419.43","148,951.71","320,016.44","45,274.82","119,680.66","163,900.24","317,105.98","27,337.14","125,321.85","237,805.51","416,461.02","69,653.64","148,555.53","315,664.76","821,832.93","149,910.07","376,045.71","912,156.65","1,552,941.69","-6,614.03","446,928.67","1,065,003.61","1,939,294.06","145,982.51","711,481.63","1,263,825.42","2,546,373.82","-8,782.05","565,694.06","466,645.43","1,659,555.19","92,867.29","600,072.55","909,675.25","1,743,779.99","98,582.85","497,069.60","804,718.00","2,233,748.47","424,134.42","1,097,736.32","1,737,273.88","2,265,745.36","233,047.85"
营业外收入,"566,007.36","1,042,023.10","1,525,734.08","3,172,701.56","531,307.85","2,186,741.31","2,728,183.97","13,647,477.51","673,963.10","1,439,141.35","2,557,936.49","4,575,592.38","825,791.58","1,841,319.81","3,146,961.54","1,282,017.02","274,667.80","1,305,603.67","2,556,832.73","5,735,091.21","899,813.42","1,366,220.62","1,809,267.97","4,349,979.67","127,504.53","1,193,105.69","2,135,710.48","3,968,142.43","252,935.03","2,038,225.41","2,672,935.71","3,578,705.37","282,852.27","808,915.93","1,309,800.03","1,756,513.26","200,394.50","1,870,665.29","2,395,267.28","2,523,109.18","1,089,930.89","2,045,818.39","10,410,363.39","910,132.86","559,821.66"
销售费用,"3,655,435.05","7,465,613.25","11,395,773.66","16,807,889.31","3,900,573.61","7,556,318.95","11,521,105.00","18,921,260.12","2,808,600.66","6,204,400.88","10,113,441.19","19,051,499.36","2,634,397.85","7,083,193.34","12,819,667.20","22,745,905.18","2,877,395.91","8,310,565.89","14,200,380.98","25,538,991.90","3,594,848.51","10,050,239.92","15,718,195.40","28,812,896.37","4,366,474.84","11,744,483.72","18,634,773.60","34,659,370.31","4,312,232.18","12,889,156.72","20,993,843.87","33,868,416.46","4,095,121.90","9,773,349.49","14,415,373.17","23,752,364.77","3,029,542.31","7,646,370.36","11,539,881.06","18,250,780.72","2,682,928.87","6,343,654.53","10,938,411.80","16,936,290.97","3,200,072.20"
减:营业外支出,"41,722.31",,,"30,400.00","2,894.34","135,672.88","137,350.58","167,527.54",,"103,775.50","123,775.50","190,144.32","15,000.00","48,436.28","63,132.89","212,885.15","10,000.00","10,000.00","20,583.08","178,542.82","10,000.00","11,075.14","11,075.14","11,075.14","30,192.71","33,528.13","33,628.13","51,464.82","50,242.17","58,415.90","167,121.53","554,594.37",,"1,893,750.14","1,894,205.94","1,833,896.25",500.00,"97,464.88","97,764.88","223,478.98","7,626.42","7,626.42","18,720.86","29,001.98",
管理费用,"2,500,256.75","5,103,906.90","7,581,276.47","11,271,280.89","4,090,242.34","8,598,688.20","13,414,275.35","20,310,693.80","3,692,495.17","8,360,297.43","12,513,929.39","20,230,319.48","4,259,761.66","8,982,990.27","14,555,889.08","24,394,595.96","4,045,854.12","10,005,509.09","15,487,374.21","25,017,380.04","6,185,732.04","12,977,927.58","20,484,966.45","33,742,954.66","8,245,392.02","17,522,470.36","27,728,052.69","41,837,781.86","9,570,652.84","21,380,197.10","29,710,106.93","41,845,176.91","7,572,016.75","16,100,905.13","26,075,578.58","38,335,359.69","5,950,839.93","12,669,321.89","19,941,559.79","28,437,052.98","5,495,752.23","12,314,424.11","19,536,877.87","26,331,263.44","5,804,646.02"
其中:非流动资产处置净损失,,,,,,,,,,,"75,399.58",,,,"14,696.61",,,,"10,449.73","68,409.47",,"1,075.14","1,075.14","1,075.14",,"23,328.13","23,328.13","41,164.82",,"40,242.17","44,146.14","431,618.98",,"1,893,750.14","1,894,205.94","1,830,596.25",,"10,444.56","10,444.56","10,578.54","7,426.42","7,426.42","7,426.42",,
