科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"84,166,874.27","351,591,410.46","514,291,219.10","1,090,663,581.47","205,823,652.21","691,979,007.91","1,005,446,211.89","1,449,398,224.07","149,351,533.17","485,140,849.50","1,112,385,834.78","1,858,123,761.93","545,191,246.54","747,428,762.85","865,177,453.13","2,049,932,656.62","315,894,314.74","757,238,483.70","1,433,938,677.02","2,342,759,722.15","572,433,666.32","1,129,412,638.52","1,304,489,276.02","2,267,482,428.46","820,068,166.73","1,236,337,381.07","1,608,355,979.82","2,692,864,548.84","261,469,258.97","810,840,981.14","1,593,322,975.81","3,217,465,603.43","130,152,343.79","316,110,373.81","513,690,840.51","2,974,534,931.64","525,881,194.22","913,067,595.40","1,464,518,296.96","3,725,077,292.43","958,637,003.52","1,813,901,285.86","2,653,630,966.15","3,954,709,077.62"
二、营业利润,"-3,094,608.20","36,347,143.07","46,271,145.39","90,927,130.98","22,718,402.78","57,776,134.81","79,056,279.40","162,082,006.63","9,810,945.57","64,619,204.39","138,821,647.09","247,620,329.83","44,956,307.58","61,173,969.63","66,605,203.72","237,015,924.70","115,976,670.36","198,624,141.62","290,314,641.82","338,595,461.57","114,543,610.06","237,087,180.54","245,861,386.35","340,085,522.20","114,867,580.68","238,631,127.79","265,679,892.58","357,520,683.30","30,221,676.54","160,013,435.33","122,190,549.90","374,188,992.44","-2,068,208.02","-21,612,817.26","-35,787,220.90","205,069,161.42","-46,180,621.56","-113,370,511.26","-263,320,257.39","278,979,493.95","11,320,721.34","138,514,351.45","221,820,227.41","350,738,768.45"
减:营业成本,"60,973,708.94","239,330,097.34","357,034,821.68","791,534,090.67","144,086,037.40","537,979,959.00","786,216,294.39","1,074,795,190.30","103,516,193.38","318,179,211.19","691,077,685.85","1,148,198,502.42","445,981,770.19","573,840,468.54","655,313,719.70","1,565,263,977.31","113,365,526.31","337,370,036.70","792,515,064.93","1,407,681,316.59","354,936,159.76","681,781,972.67","786,730,953.77","1,435,133,908.33","577,991,341.54","858,326,728.46","1,092,283,262.44","1,850,165,932.55","213,064,772.95","582,935,400.25","1,256,554,019.68","2,332,384,184.49","94,751,524.10","250,647,324.97","392,015,633.56","2,232,387,165.07","489,726,190.77","862,482,069.60","1,487,646,907.18","2,861,207,597.38","871,804,107.65","1,466,246,707.84","2,143,195,902.87","3,103,741,123.13"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,732,701.07","20,398,752.30","29,545,661.42","65,398,501.16","12,518,839.36","39,902,976.15","57,011,804.90","82,232,810.02","9,153,021.71","29,946,892.73","174,320,064.21","290,107,556.27","26,710,971.27","47,719,230.13","50,239,672.68","121,009,212.00","58,303,372.40","159,151,107.10","253,102,444.36","354,329,008.88","75,087,725.25","147,034,304.79","167,430,066.97","245,263,863.09","95,479,449.42","64,180,175.98","112,267,074.98","250,085,731.99","-3,435,653.98","5,572,613.03","104,121,658.82","298,732,742.49","7,235,531.62","17,396,711.89","33,277,749.36","249,741,417.49","31,625,735.72","46,599,951.70","64,146,903.52","285,128,349.06","29,951,166.88","115,403,604.84","143,114,455.26","204,545,021.09"
营业外收入,"17,821,904.00","18,276,538.97","18,440,896.25","18,590,428.37","186,430.71","264,505.74","1,198,527.69","3,614,907.44","12,511,697.57","12,700,182.34","12,861,792.08","13,789,530.13","4,303,431.00","19,103,215.51","19,753,285.67","22,117,939.63","1,930.09","4,324,642.50","4,575,332.81","4,580,583.11","17,102.82","33,616.19","8,313,124.74","8,313,992.79","42,000.15","288,719.51","305,942.31","446,683.82","8,479,904.67","8,776,758.68","8,785,012.49","9,677,118.08","9,396.80","733,490.26","2,068,690.89","77,478,904.36","25,298,263.64","26,237,265.45","27,319,907.13","28,955,720.56","153,994.35","183,677.79","441,543.63","673,903.51"
销售费用,"4,991,043.05","11,350,026.96","19,270,841.00","38,999,699.21","6,838,703.32","14,203,268.64","26,047,411.48","49,157,698.02","8,915,301.19","30,516,288.00","49,542,660.37","81,781,180.17","12,150,722.24","30,658,262.19","42,206,335.01","87,050,001.89","13,694,627.71","31,573,973.37","52,006,495.81","82,047,362.32","9,457,508.78","23,641,714.79","46,162,248.69","85,918,679.74","16,896,522.30","39,310,339.96","65,577,304.83","109,982,270.48","21,311,010.07","44,001,803.97","72,022,475.53","124,507,500.95","18,400,918.31","42,150,902.57","79,924,748.35","129,086,779.94","27,439,211.65","70,266,899.72","103,865,024.06","140,300,276.51","27,768,932.84","58,799,577.62","99,433,612.41","154,888,905.47"
减:营业外支出,526.70,"203,553.11","2,172,253.70","3,792,802.55","384,348.42","436,877.70","556,047.94","6,621,284.57","596,770.63","1,263,203.08","1,441,871.72","1,801,457.02","120,194.36","1,553,726.09","2,193,959.00","3,213,031.05","186,399.66","604,224.10","669,105.66","1,480,886.28","174,142.51","528,757.20","788,559.28","1,293,583.95","4,042,601.30","4,067,646.77","4,319,825.63","4,479,115.13","2,714.14","88,196.16","212,849.87","3,778,238.60","121,041.15","1,619,223.73","1,709,605.65","7,622,700.42","676,348.63","1,722,206.21","1,911,156.69","5,552,337.32","49,387.45","4,842,819.88","5,392,478.90","8,481,534.09"
管理费用,"13,238,615.91","30,936,594.97","45,486,240.17","68,348,721.82","13,185,146.95","28,300,662.81","41,546,488.57","60,564,443.06","12,258,543.18","29,781,817.64","44,944,433.31","76,984,601.79","14,691,869.13","31,961,975.26","47,199,973.55","82,266,789.30","13,508,130.79","29,923,099.09","45,007,949.04","95,991,847.15","16,833,224.68","35,288,248.54","50,807,743.34","94,560,943.77","13,141,650.30","33,675,006.53","50,974,379.45","102,585,499.38","9,652,158.85","28,167,623.79","46,186,481.67","85,590,407.95","18,472,151.89","36,758,399.33","53,161,125.25","91,560,729.04","20,116,449.28","38,199,888.65","61,358,950.53","101,402,697.13","17,008,138.21","33,298,842.93","53,546,376.40","111,411,860.13"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"127,487.79",,"17,489.28",,"39,832.96",,,"52,721.05","57,375.33",,"52,111.76","61,892.45","91,159.81","14,302.42","1,390,969.84","1,406,264.75","1,419,078.21",,"37,199.49","71,721.25","60,719.96","25,555.05","42,843.59","67,955.36",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,325,413.50","6,905,188.38","8,721,606.07","29,176,896.80","6,072,647.21","13,417,409.20","19,214,566.24","22,646,544.14","4,850,234.81","8,296,212.55","8,999,116.08","9,683,232.82","206,370.27","1,477,560.85","2,905,088.86","3,894,128.19","406,105.11","173,888.79","65,655.88","762,307.55","1,157,938.33","3,618,818.86","5,635,067.53","6,550,359.74","866,781.77","810,351.74","-297,925.32","3,718,364.33","-763,564.72","-3,152,520.34","-4,081,346.76","8,638,146.10","-5,492,735.76","-8,853,152.50","-10,205,076.95","12,808,370.93","2,381,245.63","7,341,306.86","7,794,257.78","10,271,284.35","-558,414.53","2,028,720.91","-1,053,585.97","8,246,715.07"
三、利润总额,"14,726,769.10","54,420,128.93","62,539,787.94","105,724,756.80","22,520,485.07","57,603,762.85","79,698,759.15","159,075,629.50","21,725,872.51","76,056,183.65","150,241,567.45","259,608,402.94","49,139,544.22","78,723,459.05","84,164,530.39","255,920,833.28","115,792,200.79","202,344,560.02","294,220,868.97","341,695,158.40","114,386,570.37","236,592,039.53","253,385,951.81","347,105,931.04","110,866,979.53","234,852,200.53","261,666,009.26","353,488,251.99","38,698,867.07","168,701,997.85","130,762,712.52","380,087,871.92","-2,179,852.37","-22,498,550.73","-35,428,135.66","274,925,365.36","-21,558,706.55","-88,855,452.02","-237,911,506.95","302,382,877.19","11,425,328.24","133,855,209.36","216,869,292.14","342,931,137.87"
资产减值损失,,"1,321,604.96","1,586,851.92","2,263,438.95","403,875.19","398,597.30","759,007.03","1,878,255.36","847,293.33","3,801,223.00","5,269,784.20","4,337,914.96","493,235.86","597,296.25","707,459.61","1,010,956.22","639,882.06","422,237.03","926,425.18","63,263,634.18","417,499.46","960,398.33","1,861,809.37","59,546,930.54","824,840.72","1,403,650.61","21,871,990.86","18,772,542.73","-8,581,140.74","-6,697,374.89","-3,670,863.03","-6,583,643.20","-1,146,838.35","-376,995.19","1,303,881.84","54,005,669.96","821,956.05","1,685,084.38","3,256,676.89","48,117,426.92","1,431,645.81","-91,060.03","-5,992,465.50","21,949,391.03"
减:所得税,"5,095,382.78","19,386,243.46","25,218,036.99","30,033,138.94","7,372,079.23","10,086,389.37","15,453,060.97","36,514,285.57","8,664,276.68","22,070,834.77","33,407,240.76","65,179,861.96","11,217,841.17","18,751,329.70","20,897,914.29","61,317,105.50","27,987,392.12","52,237,040.39","74,195,571.27","89,791,051.07","30,244,424.31","64,198,169.62","68,245,630.82","103,804,652.04","25,294,289.28","56,488,467.81","62,641,319.53","88,719,996.50","9,782,858.53","41,064,440.36","23,357,231.45","90,714,416.86","-722,986.62","-7,185,758.15","-10,636,319.24","71,634,309.34","-5,669,770.68","-28,914,220.77","-64,962,806.85","75,679,629.85","3,582,875.30","29,772,952.34","51,148,002.17","92,637,957.16"
