科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"36,426,110.12","34,184,234.99","55,550,596.13","275,699,894.51","252,562,905.09","262,949,807.22","295,113,626.77","246,616,959.44","203,622,816.25","141,555,693.70","146,898,004.16","118,054,567.01","96,248,624.14","105,665,409.77","156,595,474.56","110,207,752.71","106,650,439.10","76,296,754.57","131,296,663.86","137,999,715.25","119,681,565.14","80,219,944.95","605,016,323.13","588,166,439.40","629,474,331.58","566,137,276.23","577,962,393.82","621,638,567.07","654,370,219.86","659,162,096.80","676,942,612.03","608,579,205.67","627,492,344.23","572,028,436.03","541,694,298.06","693,200,305.92"
短期借款,"33,780,000.00","67,520,000.00","51,000,000.00","4,000,000.00","7,000,000.00","19,000,000.00","19,000,000.00","21,000,000.00","48,000,000.00","60,500,000.00","50,000,000.00","40,000,000.00","25,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00","45,000,000.00","84,000,000.00","210,964,767.02","186,111,454.99","206,961,313.48","173,117,298.63","150,169,057.27","164,694,905.30","207,636,771.19","200,819,971.43","231,106,564.75","223,716,212.21","267,765,395.51","235,887,096.66","244,496,048.89","319,342,288.07","421,289,245.10","485,077,640.24","503,648,990.78","646,073,915.81"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,833,546.00","15,557,461.44","27,858,572.52","43,106,560.00","99,609,362.19","63,824,600.09","109,847,011.57","101,982,289.69","106,532,323.06","140,634,441.53","135,094,394.02","108,788,858.54","124,210,967.24","185,725,196.34","200,742,898.43","175,543,369.08","198,607,573.15","184,142,819.51","306,690,343.10","276,568,995.35","258,602,833.45","234,203,591.92","275,837,515.37","267,236,072.71","232,319,805.86","179,639,211.01","267,987,518.49","244,813,773.11","213,635,962.76","175,338,808.56","255,125,044.38","243,268,528.32","236,760,938.32","325,959,996.66","454,238,643.12","400,742,570.58"
应付票据,"8,118,800.00","23,160,000.00","42,457,043.22","51,508,657.92","58,540,000.00","59,523,020.00","85,416,000.00","121,190,000.00","67,830,000.00","88,506,500.00","60,450,000.00","71,270,000.00","66,550,000.00","103,900,000.00","95,800,000.00","79,626,000.00","124,726,000.00","93,100,000.00","100,227,356.28","159,906,376.86","130,350,726.02","153,913,215.94","180,292,962.48","103,783,779.08","107,213,052.35","101,856,394.55","138,592,249.40","147,153,017.27","161,687,805.90","203,269,815.85","210,991,397.36","229,378,280.31","263,410,992.47","303,661,233.90","341,790,320.75","400,238,266.80"
应收账款,"76,513,892.36","67,255,121.86","85,607,594.72","117,152,086.94","102,459,372.10","144,284,134.10","133,209,532.70","197,713,728.05","151,573,410.77","198,586,082.72","166,204,470.42","210,968,454.60","234,872,534.55","258,854,495.75","228,405,436.72","247,824,082.70","275,629,570.33","326,085,036.47","284,660,266.89","338,987,326.90","383,268,733.88","448,297,535.96","402,826,726.48","401,871,686.54","469,157,661.95","493,021,570.31","525,091,883.02","493,149,711.97","536,883,774.69","576,669,950.19","611,599,804.63","646,812,425.23","761,342,349.38","809,424,197.28","825,766,229.71","758,275,736.60"
应付账款,"56,712,984.15","30,724,938.06","37,701,299.91","54,846,345.24","53,537,658.17","63,906,100.02","76,774,079.80","97,082,036.64","89,095,344.90","89,458,707.58","99,361,535.96","108,937,671.15","147,071,894.25","139,187,135.95","189,723,672.76","167,458,462.76","181,296,627.78","174,354,764.34","119,454,894.22","162,786,014.47","156,016,815.99","158,235,396.33","138,927,900.46","117,760,364.84","126,369,545.48","138,731,095.24","141,534,434.69","127,089,217.42","155,061,215.56","142,666,550.61","201,215,416.54","171,690,784.61","153,990,311.20","202,159,213.25","217,886,229.59","166,336,749.46"
预付款项,"8,923,326.60","8,010,225.25","12,558,264.27","4,867,059.72","8,299,725.39","28,646,617.54","28,295,078.06","52,589,722.10","84,595,795.33","71,799,816.48","58,011,542.85","46,329,836.24","24,026,224.74","36,530,588.12","14,979,537.98","22,215,976.01","38,226,671.56","62,414,717.73","30,769,839.70","25,008,296.31","17,902,768.56","17,670,023.57","9,068,733.74","7,577,288.85","10,630,416.05","14,874,136.53","13,887,924.29","35,265,668.96","26,884,122.51","41,570,444.75","14,805,238.97","28,755,155.12","29,442,392.24","23,237,499.80","17,409,142.99","32,223,193.81"
预收款项,"3,919,230.42","648,194.10","3,757,064.49","4,108,393.95","1,942,584.70","2,931,879.18","3,158,542.02","2,990,103.78","3,291,632.25","3,502,002.77","2,257,373.70","3,289,211.71","8,428,923.64","4,278,145.04","3,595,696.08","3,891,172.27","3,116,498.49","4,742,297.06","2,971,967.75","5,366,533.18","5,260,846.54","2,147,260.09","2,150,595.86","6,364,000.41","6,803,863.13","5,739,640.81","3,777,379.15","11,751,448.22","10,736,577.54","9,119,232.00","6,646,881.87","8,429,743.75","7,696,474.68","10,411,915.84","9,413,311.99","12,316,621.58"
其他应收款,"2,117,977.29","588,893.58","414,110.32","502,900.80","485,678.76","497,956.80","621,852.71","482,643.00","643,158.55","586,922.80","716,371.16","843,045.80","866,384.31","639,871.00","686,174.93","695,299.05","813,508.92","785,526.24","2,183,620.69","2,308,491.02","2,276,747.42","2,499,832.75","2,269,517.22","2,324,761.86","2,175,171.70","2,082,335.77","4,926,244.23","4,012,353.03","6,528,407.99","7,143,421.21","2,832,852.05","4,073,993.68","5,955,039.61","6,956,350.09","3,666,423.22","4,693,094.34"
应付职工薪酬,"800,944.37","714,796.87","1,071,226.47","670,817.67","925,102.87","1,144,265.47","1,340,841.47","693,471.97","1,061,664.77","1,550,122.27","2,009,481.57","2,348,223.77","2,275,390.37","2,914,375.27","3,322,748.79","3,674,036.93","2,819,582.03","2,650,431.13","4,481,893.88","4,002,444.41","5,593,143.21","5,728,648.04","6,969,654.33","7,127,431.10","9,615,042.48","10,132,694.62","11,683,423.26","10,939,216.52","10,414,841.69","10,616,337.63","14,038,492.47","11,415,474.52","9,839,161.55","10,687,100.08","16,336,849.39","11,806,115.31"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
