科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"197,108,092.99","228,156,038.38","288,407,120.26","268,993,472.36","181,389,487.56","254,377,196.26","278,255,205.13","274,275,148.59","350,631,625.12","305,544,711.19","286,320,163.61","177,440,547.94","223,641,681.81","330,317,759.37","259,375,944.39","377,509,743.22","303,235,024.05","354,724,896.19","311,119,371.33","559,886,110.30","608,836,198.64","515,633,729.74","556,626,591.82","729,612,480.94","526,318,570.07","610,546,565.50","746,790,772.49","816,602,888.45","650,220,083.99","565,288,156.70","800,958,476.80","1,184,093,773.20","705,426,742.50","1,123,980,228.87","1,982,895,108.33","1,321,101,780.28","1,507,868,515.75","1,199,716,268.59","2,199,378,580.42","1,316,126,513.19","1,200,079,484.94","1,458,135,383.45","1,624,754,074.91","1,625,207,463.83","1,505,691,613.38","1,933,594,077.03"
短期借款,"139,800,000.00","132,700,000.00","151,900,000.00","155,000,000.00","188,000,000.00","296,071,760.00","256,000,000.00","266,000,000.00","347,000,000.00","241,000,000.00","196,000,000.00","181,000,000.00","185,837,056.50","185,837,056.50","135,837,056.50","135,837,056.50","95,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","159,000,000.00","175,000,000.00","147,000,000.00","230,000,000.00","230,000,000.00","260,000,000.00","223,000,000.00","188,000,000.00","256,000,000.00","235,500,000.00","288,611,140.00","262,000,000.00","284,000,000.00","398,000,000.00","222,000,000.00","62,000,000.00","212,000,000.00","930,500,000.00","2,387,870,000.00","3,500,000.00","53,500,000.00","943,500,000.00","942,810,770.07","1,070,970,890.18","1,593,782,170.79","1,488,235,054.52"
交易性金融资产,,,"850,770.00",,,,,,,,"88,860.00",,,,"43,000.00",,,,,,,,,,,,,,,"6,054,860.00","85,696,500.00",,"290,900.00","793,000.00",,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"423,000.00",,,"242,900.00","6,249,970.00","2,231,080.00","3,286,790.00","1,734,850.00","897,600.00",,,,,,"3,270,320.00"
应收票据,"29,466,700.00","28,791,094.50","2,548,160.00","7,382,794.59","6,819,779.39","9,057,880.00","18,575,980.00","18,120,000.00","2,441,593.50","10,532,912.78","15,523,900.09","49,064,836.44","38,629,502.48","34,166,816.00","29,631,222.39","29,329,506.00","9,826,592.87","23,333,254.48","6,997,447.65","45,012,338.78","24,884,486.38","29,505,031.73","26,259,161.66","148,367,459.11","105,134,816.00","124,581,850.70","74,264,954.03","209,466,137.80","129,202,171.22","133,237,696.32","84,941,600.22","14,962,159.00","47,020,375.90","63,007,295.95","28,539,142.00","16,839,600.00","19,812,892.14","94,438,591.76","19,493,303.00","319,200.00","48,067,902.51","181,294,056.94","164,552,310.14","927,963,540.60","1,101,634,078.88","844,132,480.40"
应付票据,"225,430,390.00","270,430,000.00","356,885,000.00","295,500,000.00","175,046,265.73","221,548,699.73","313,702,874.00","253,379,072.23","292,005,242.72","329,217,429.21","275,656,154.22","114,942,573.22","161,705,294.40","205,364,555.93","221,880,403.93","328,083,762.40","314,198,144.80","347,721,459.90","410,480,239.65","569,498,708.25","646,857,849.22","619,631,198.51","696,740,843.41","698,097,656.00","596,878,383.40","815,953,018.08","981,979,491.68","679,766,521.30","485,067,500.00","733,962,000.00","1,084,663,456.50","1,114,863,472.42","909,564,855.02","1,327,797,658.10","1,692,263,696.20","1,544,363,476.10","2,115,812,957.10","1,970,805,541.96","2,334,359,353.96","2,059,156,493.73","1,427,656,976.53","1,072,152,837.80","1,532,927,389.00","1,848,640,789.20","1,749,552,563.23","2,220,103,660.01"
应收账款,"168,187,448.13","140,794,974.48","185,349,893.42","192,800,432.94","185,199,711.20","212,841,269.26","266,837,241.85","289,905,222.73","250,093,146.90","243,108,986.41","370,276,560.07","294,538,436.19","291,771,903.27","341,715,395.23","376,498,179.51","401,720,471.12","565,107,630.84","572,076,743.65","654,060,480.56","696,493,068.15","802,688,850.80","822,322,420.00","715,409,585.33","698,485,652.94","954,545,569.55","1,183,230,441.97","1,253,456,778.87","650,089,242.91","889,818,885.48","1,250,837,096.64","1,591,944,216.43","952,108,233.92","1,363,423,835.15","1,676,247,965.59","1,950,580,088.38","3,549,997,104.31","4,250,145,662.98","5,902,229,637.13","6,700,020,969.81","4,036,181,104.04","4,279,587,871.81","4,641,395,106.41","5,541,565,555.10","6,578,589,927.45","6,613,231,044.49","6,158,488,491.11"
应付账款,"244,835,338.60","222,623,950.66","232,603,653.66","276,522,396.13","244,861,661.98","318,796,832.68","378,045,519.04","346,748,611.95","237,821,586.16","223,409,351.06","357,914,008.99","328,864,607.30","311,306,779.01","342,195,130.60","377,670,649.27","373,823,388.32","421,901,605.61","476,239,146.97","551,669,396.51","641,826,324.51","651,822,966.84","595,425,139.96","570,888,471.24","661,062,760.20","694,907,546.06","786,636,913.87","835,742,855.86","778,758,090.18","655,317,436.47","838,797,656.23","1,006,746,974.37","1,039,548,444.04","974,513,080.34","1,405,726,394.47","1,991,371,384.62","2,119,051,753.14","2,413,078,296.77","3,392,435,264.85","3,330,503,703.51","1,637,456,677.44","2,499,851,270.24","3,122,378,039.91","3,544,298,982.98","3,926,908,206.64","3,602,544,763.82","2,816,940,301.06"
预付款项,"48,484,684.41","52,059,256.52","48,054,075.64","52,490,486.81","61,091,011.19","82,981,685.95","59,238,930.17","34,614,082.03","56,397,388.76","42,443,776.99","51,062,816.40","31,923,057.67","51,384,953.95","42,303,386.11","56,653,619.68","50,405,278.30","64,693,318.20","82,835,745.94","139,654,690.04","39,337,608.73","44,434,680.12","73,993,439.41","168,419,140.99","47,612,697.59","47,312,660.81","77,646,277.22","110,995,123.47","50,655,082.28","80,490,006.16","40,697,458.86","43,523,342.39","56,502,282.17","51,339,346.00","98,823,382.83","97,701,266.05","40,241,195.17","66,973,086.34","43,807,921.60","45,040,002.24","49,634,582.09","46,746,291.92","35,604,957.29","53,356,922.90","53,119,411.27","145,725,264.57","128,161,374.85"
预收款项,"41,543,617.05","35,662,350.16","26,346,760.43","45,051,607.80","37,235,172.23","38,950,586.47","41,315,027.27","39,832,145.63","35,412,171.75","38,979,997.58","44,898,304.90","34,022,587.18","46,977,027.38","61,578,754.11","68,866,023.79","46,449,925.01","38,490,941.95","41,836,296.14","62,627,412.82","86,599,993.56","43,440,752.41","51,853,908.86","90,443,773.69","60,946,203.00","47,788,003.03","88,841,744.28","75,213,565.20","154,148,944.61","62,780,367.17","53,629,962.71","86,098,359.96","109,976,439.72","85,242,797.87","96,151,269.34","125,645,788.35","97,058,149.92","109,323,182.65","96,533,422.34","139,721,155.43","126,354,075.38","93,336,059.02","90,789,435.32","154,911,375.60","123,684,815.19","156,821,937.55","156,840,750.86"
