科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与经营活动有关的现金,"10,382,615.76","18,288,352.44","7,136,977.17","11,263,378.17","23,337,305.17","5,637,507.87","18,172,053.42","32,871,916.44","34,603,414.42","6,408,028.25","39,969,671.11","78,871,609.81","120,194,808.56","22,858,947.64","65,761,146.87","120,813,582.57","176,152,611.71","73,371,009.20","86,060,204.42","123,264,482.43","236,166,663.89","56,210,599.28","105,326,815.23","180,928,668.50","325,401,918.95","64,746,003.91","113,552,459.90","177,236,493.36","322,205,072.20","61,741,400.05","132,055,615.36","194,279,823.39","354,866,936.89","60,390,200.92","135,970,950.09","200,116,011.94","284,513,154.26","82,282,955.37","142,859,718.39","228,841,379.54","316,035,237.70","93,831,123.31"
筹资活动现金流入小计,"152,830,000.00","216,595,000.00","169,000,000.00","216,000,000.00","349,740,000.00","730,442,762.22","965,357,506.92","1,138,948,016.13","1,482,937,201.83","250,002,406.98","1,033,907,616.33","1,288,963,405.41","2,602,205,605.41","220,470,302.64","855,314,531.49","1,461,323,205.37","3,233,443,051.98","532,320,143.74","1,549,906,509.24","2,758,734,543.00","4,118,657,283.76","928,161,879.09","3,853,350,266.16","4,573,090,618.68","6,089,012,276.71","1,446,828,628.59","3,251,028,441.69","5,369,752,143.90","8,697,758,876.52","2,151,169,333.61","4,260,059,042.16","6,393,758,124.28","8,240,824,963.71","1,963,416,346.33","4,110,858,912.52","6,842,053,611.70","9,743,212,204.43","2,314,663,229.04","5,189,335,767.14","10,788,738,557.16","12,819,222,110.77","3,714,545,942.73"
经营活动现金流出小计,"249,413,262.64","305,794,668.51","167,172,160.57","253,183,553.30","396,473,934.58","173,573,591.34","459,951,343.07","721,857,608.51","973,335,427.30","192,076,005.45","394,527,310.03","698,189,989.78","909,628,227.13","523,002,082.99","793,906,766.40","1,078,347,019.51","1,627,139,949.16","768,410,321.86","1,689,254,236.97","2,603,151,128.44","3,883,381,481.84","807,437,838.53","1,984,559,645.85","3,232,142,357.57","3,992,074,338.65","1,310,516,295.38","2,744,628,617.91","3,987,201,221.82","5,721,235,972.64","1,333,427,475.72","4,037,617,901.09","6,367,493,723.36","8,327,400,279.04","1,881,849,041.87","4,350,285,683.34","8,088,189,328.47","11,172,686,493.34","3,409,192,166.33","7,439,445,934.53","10,775,001,050.23","15,076,726,552.69","3,797,953,562.50"
偿还债务支付的现金,"23,000,000.00","67,370,000.00","68,000,000.00","95,000,000.00","120,000,000.00","54,743,000.00","201,743,000.00","246,953,000.00","422,252,946.27","51,154,301.75","368,068,016.37","506,573,225.72","766,673,225.72","169,475,989.08","631,495,989.08","732,319,194.45","1,521,456,080.46","358,004,327.66","1,126,336,741.79","2,178,240,771.98","3,366,399,661.47","679,093,633.70","1,569,026,507.09","2,611,954,583.19","3,431,318,089.82","1,108,502,043.02","2,141,843,915.91","3,601,441,527.24","4,852,870,950.20","1,280,941,598.20","2,438,564,075.02","4,180,552,002.94","5,648,248,584.31","2,304,988,143.42","3,890,485,320.81","5,397,848,732.81","7,532,041,224.06","1,996,008,332.86","4,304,588,667.96","7,732,925,837.36","9,953,313,315.24","2,700,291,800.97"
经营活动产生的现金流量净额,"17,537,175.60","51,917,361.06","27,915,565.05","35,998,869.54","73,670,099.36","-130,316,495.96","-259,619,229.45","-390,253,450.37","-334,439,042.98","-68,454,366.72","-14,316,835.29","-28,459,945.08","117,400,992.62","-268,554,867.55","-248,623,307.67","-223,007,275.77","-250,631,873.37","-170,525,476.63","-289,577,535.01","-274,519,285.38","22,894,497.52","-298,367,484.11","-415,417,853.33","-497,957,726.10","22,635,769.76","-384,064,739.87","-556,975,215.32","-728,640,286.57","-298,747,126.33","-203,912,566.88","-583,433,630.12","-891,335,182.22","115,933,251.27","82,959,884.21","102,612,775.36","201,553,511.38","233,321,720.46","105,860,851.08","422,310,067.49","527,377,562.22","985,097,269.12","-285,052,512.48"
分配股利、利润或偿还利息支付的现金,"14,484,719.00","11,411,556.09","14,917,309.33","20,142,198.09","31,613,043.95","5,742,818.99","59,107,104.90","46,408,639.32","55,129,566.27","10,311,995.19","86,372,681.24","56,136,259.58","65,559,316.22","14,282,072.97","107,724,655.92","147,822,362.24","184,069,012.13","56,791,518.05","120,087,376.85","171,897,594.27","257,541,251.58","51,183,576.85","95,572,087.03","144,646,685.12","282,998,397.45","111,388,066.28","234,171,119.18","318,493,669.64","435,389,605.32","69,215,923.41","177,444,598.64","336,787,624.15","445,812,525.76","125,519,530.65","272,097,079.31","402,154,825.94","541,429,053.70","124,994,761.65","319,929,925.90","556,650,914.64","731,332,361.41","151,085,259.74"
收回投资收到的现金,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00",,,,,,,,"2,226,310.96",,"70,000,000.00","70,000,000.00","70,642,788.32","837,350,000.00","1,597,640,000.00","2,290,900,000.00","315,370,000.00","552,547,000.00","587,331,000.00","597,331,000.00","621,586,000.00",,,,,"101,000,000.00"
支付其他与筹资活动有关的现金,"425,400.00","1,530,000.00","160,000.00","1,350,000.00","7,966,577.43",,"400,000.00","400,000.00","5,371,383.95",,"1,900,000.00","2,239,665.00","3,036,850.54",,"360,187.36","360,187.36","9,892,109.20","295,324.60","6,295,000.00","5,950,000.00","7,544,817.43","1,354,206.71","1,354,206.71","1,354,206.71","5,362,854.93",,"2,060,000.00","7,760,000.00","204,488,900.00","84,336,505.86","4,700,000.00","39,951,482.25","252,789,815.66","10,533,591.36","4,161,978.00","37,161,978.00","11,801,517.43","109,060,214.61","137,616,488.79","289,624,429.32","120,164,288.00","299,383,791.42"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,"118,798.83",,"9,411,696.36","10,378,134.72","10,304,254.60",,"751,013.70","751,013.70",,"3,610,745.58","6,188,432.10","8,353,375.79","13,605,003.36","4,594,650.24","4,675,729.68","17,683,032.06","19,252,211.51",,,"1,200,192.00","1,200,192.00","6,000,000.00"
筹资活动现金流出小计,"37,910,119.00","80,311,556.09","83,077,309.33","116,492,198.09","159,579,621.38","60,485,818.99","261,250,104.90","293,761,639.32","482,753,896.49","61,466,296.94","456,340,697.61","564,949,150.30","835,269,392.48","183,758,062.05","739,580,832.36","880,501,744.05","1,715,417,201.79","415,091,170.31","1,252,719,118.64","2,356,088,366.25","3,631,485,730.48","731,631,417.26","1,665,952,800.83","2,757,955,475.02","3,719,679,342.20","1,219,890,109.30","2,378,075,035.09","3,927,695,196.88","5,492,749,455.52","1,434,494,027.47","2,620,708,673.66","4,557,291,109.34","6,346,850,925.73","2,441,041,265.43","4,166,744,378.12","5,837,165,536.75","8,085,271,795.19","2,230,063,309.12","4,762,135,082.65","8,579,201,181.32","10,804,809,964.65","3,150,760,852.13"
处置固定资产、无形资产和其他长期资产收回的现金净额,"49,257.90","290,000.00",,,,,,,,"94,400.00","94,145.00","184,935.00","92,000.00",,,,,,,,"870,180.64",,,,"972,854.99",,,,"570,000.00",,"351,562.79","425,319.78","742,084.91","132,057.53","149,062.13","277,565.31","11,878,555.31","147,000.00","1,403,531.00","1,414,362.20","1,613,821.00",
筹资活动产生的现金流量净额,"114,919,881.00","136,283,443.91","85,922,690.67","99,507,801.91","190,160,378.62","669,956,943.23","704,107,402.02","845,186,376.81","1,000,183,305.34","188,536,110.04","577,566,918.72","724,014,255.11","1,766,936,212.93","36,712,240.59","115,733,699.13","580,821,461.32","1,518,025,850.19","117,228,973.43","297,187,390.60","402,646,176.75","487,171,553.28","196,530,461.83","2,187,397,465.33","1,815,135,143.66","2,369,332,934.51","226,938,519.29","872,953,406.60","1,442,056,947.02","3,205,009,421.00","716,675,306.14","1,639,350,368.50","1,836,467,014.94","1,893,974,037.98","-477,624,919.10","-55,885,465.60","1,004,888,074.95","1,657,940,409.24","84,599,919.92","427,200,684.49","2,209,537,375.84","2,014,412,146.12","563,785,090.60"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"17,608.39",,,,,,"751,258.57","751,258.57","83,431,677.84",,,,,,,,"59,796,858.21",
四、汇率变动对现金的影响,,,,,,,,"-264,791.55","103,955.25","100,518.92","35,436.80","-615,205.33","-172,499.46","-22,081.28","70,363.24","71,432.87","71,021.88","900,606.21","3,904,684.42","5,554,609.57","-1,335,916.05","-1,394,082.95","-1,315,101.61","-2,153,471.49","553,118.77","18,002.58","-100,114.95","1,152,382.89","3,420,836.28","-43,718.97","1,197,737.50","741,846.68","1,725,339.16","-582,669.51","-4,814,690.57","-7,131,083.11","-13,715,654.89","-9,589,498.39","32,429.05","33,067,116.38","18,647,822.36","-7,075,088.45"
收到其他与投资活动有关的现金,,"1,080,000.00",,,,,,,,"874,816.26",,,"86,249.73",,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"49,257.90","1,370,000.00",,,,,,,,"969,216.26","94,145.00","184,935.00","178,249.73",,,"3,000,000.00","3,000,000.00",,,,"988,979.47",,"9,411,696.36","10,378,134.72","13,521,028.94",,"70,751,013.70","70,751,013.70","71,212,788.32","840,960,745.58","1,604,931,253.46","2,300,429,954.14","413,148,766.11","557,273,707.77","592,155,791.81","615,291,597.37","702,716,766.82","147,000.00","1,403,531.00","2,614,554.20","62,610,871.21","107,000,000.00"
五、现金及现金等价物净增加额,"14,197,713.73","17,252,587.45","17,599,946.38","13,681,170.20","37,155,240.04","475,325,290.17","268,740,627.22","134,046,019.95","86,798,443.10","3,087,280.54","224,235,199.04","51,692,216.77","856,777,224.38","-347,430,839.12","-519,720,317.31","-401,043,157.66","150,526,099.44","-329,074,122.14","-497,502,748.15","-517,281,552.04","-451,953,051.22","-354,070,174.83","1,145,592,172.42","-110,751,795.21","364,453,842.61","-564,756,739.86","-334,148,235.57","-257,151,223.62","241,868,537.80","188,914,747.69","309,630,291.84","-209,937,246.07","153,262,857.89","-234,230,609.12","-227,578,325.19","830,054,050.12","670,979,979.38","5,977,521.95","432,887,171.14","1,275,771,497.14","1,265,043,922.12","-16,110,834.20"
购建固定资产、无形资产和其他长期资产支付的现金,"108,068,530.77","169,818,217.52","96,238,309.34","121,825,501.25","226,675,237.94","64,315,157.10","175,747,545.35","320,622,114.94","579,049,774.51","118,064,197.96","336,144,466.19","640,431,822.93","994,565,731.44","115,566,130.88","383,901,072.01","708,928,776.08","858,807,328.71","265,918,225.15","497,757,288.16","639,703,052.98","950,432,165.44","250,839,069.60","582,911,715.75","781,581,557.42","1,654,261,289.88","407,648,521.86","713,337,325.60","986,864,560.66","1,498,647,966.58","107,445,865.75","539,330,704.95","747,809,043.06","1,421,056,825.09","367,480,038.69","677,531,028.68","788,184,979.96","1,692,920,191.74","165,307,475.62","291,980,147.07","1,344,899,378.90","1,662,520,142.85","342,299,112.90"
期初现金及现金等价物余额,"8,716,828.30","22,914,542.03","40,167,129.48",,"40,167,129.48","77,322,369.52","77,322,369.52","77,322,369.52","77,322,369.52","164,120,812.62","164,120,812.62","164,120,812.62","164,120,812.62","1,020,898,037.00","1,020,898,037.00","1,020,898,037.00","1,020,898,037.00","1,171,424,136.44","1,171,424,136.44","1,171,424,136.44","1,171,424,136.44","719,471,085.22","719,471,085.22","719,471,085.22","719,471,085.22","1,083,924,927.83","1,083,924,927.83","1,105,143,011.81","1,083,924,927.83","1,325,793,465.63","1,325,793,465.63","1,325,793,465.63","1,325,793,465.63","1,479,056,323.52","1,479,056,323.52","1,479,056,323.52","1,479,056,323.52","2,150,036,302.90","2,150,036,302.90","2,150,036,302.90","2,150,036,302.90","3,415,080,225.02"
投资支付的现金,"10,240,070.00","2,500,000.00",,,,,,,,,"3,000,000.00","3,000,000.00","33,000,000.00",,"3,000,000.00","53,000,000.00","25,500,000.00","10,760,000.00","11,260,000.00","11,260,000.00","11,240,000.00",,"51,572,318.58","654,572,318.58","69,348,420.18",,"7,440,000.00","55,606,720.00","901,420,000.00","853,034,906.12","1,566,010,755.79","2,461,357,859.79","504,040,454.79","28,776,573.80","184,115,707.51","196,363,070.51","216,363,070.51","9,733,275.04","126,079,393.82","151,925,732.60","153,204,043.84","52,469,210.97"
期末现金及现金等价物余额,"22,914,542.03","40,167,129.48","57,767,075.86",,"77,322,369.52","552,647,659.69","346,062,996.74","211,368,389.47","164,120,812.62","167,208,093.16","388,356,011.66","215,813,029.39","1,020,898,037.00","673,467,197.88","501,177,719.69","619,854,879.34","1,171,424,136.44","842,350,014.30","673,921,388.29","654,142,584.40","719,471,085.22","365,400,910.39","1,865,063,257.64","608,719,290.01","1,083,924,927.83","519,168,187.97","749,776,692.26","847,991,788.19","1,325,793,465.63","1,514,708,213.32","1,635,423,757.47","1,115,856,219.56","1,479,056,323.52","1,244,825,714.40","1,251,477,998.33","2,309,110,373.64","2,150,036,302.90","2,156,013,824.85","2,582,923,474.04","3,425,807,800.04","3,415,080,225.02","3,398,969,390.82"
