科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"11,975,763.36","5,152,163.66","6,863,470.33","6,730,356.91","4,080,612.46","4,040,336.32","6,048,822.92","2,027,486.32","2,006,204.20","1,984,922.08","1,963,639.96","1,941,547.84","1,920,265.72","1,898,983.60","1,878,513.07"
预计负债,"1,552,790.24","1,552,790.24",,,,,,,,,,,,,
固定资产,"24,780,517.61","31,673,460.45","27,645,398.27","26,618,409.38","28,478,024.35","28,199,879.12","25,625,710.19","29,289,315.52","28,891,288.15","29,227,935.84","29,325,498.82","29,375,243.95","33,050,810.39","33,490,593.19","37,219,623.61"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,"1,677,555.22","2,024,221.89","5,115,730.74","46,371,574.19","56,330,980.28","56,793,307.97"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"1,752,790.24","1,752,790.24","200,000.00","200,000.00","200,000.00","200,000.00",,,"52,380.95",,,,,,
固定资产清理,,,,,,,,,,,,,,,
负债合计,"229,956,793.31","202,960,032.61","176,062,521.75","136,909,500.13","158,293,324.07","176,491,447.84","182,384,323.85","185,774,263.19","212,448,500.56","236,986,145.19","220,556,763.61","235,782,268.59","248,657,907.03","279,528,585.53","278,001,856.57"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"9,785,263.08",,,,,,"213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00","213,317,273.00"
无形资产,"1,141,612.49","1,501,886.29","2,748,137.42","2,593,734.33","2,523,322.49","2,400,568.12","2,272,301.45","2,846,334.69","3,417,190.22","3,558,670.02","3,677,704.71","4,500,307.37","4,451,521.29","4,887,704.21","4,903,251.86"
盈余公积,"20,538,440.96","17,673,215.95","21,278,440.80","21,278,440.80","21,278,440.80","25,363,281.59","25,401,034.25","25,363,281.59","25,409,921.37","28,559,596.24","28,559,596.24","28,559,596.24","29,552,367.86","31,893,294.07","31,893,294.07"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"108,615,110.24","105,814,015.24","159,949,271.18","173,628,500.29","196,154,069.29","210,848,666.12","213,501,294.94","224,288,941.24","238,685,679.22","243,543,214.15","246,361,273.61","256,840,737.63","266,885,110.20","280,011,602.03","282,940,236.20"
长期待摊费用,"3,459,293.09","2,661,139.31","1,805,447.77","1,402,561.63","1,210,285.26","1,024,092.20","838,649.14","653,546.08","523,043.02","415,523.80","311,147.18","206,770.56","520,575.84","401,850.10","400,191.70"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"4,138,636.90","6,839,090.51","6,524,294.31","6,028,170.42","5,933,080.65","7,705,891.50","7,537,092.99","7,132,748.54","7,983,756.30","8,128,992.07","8,155,158.83","7,506,363.66","7,956,363.66","9,943,843.30","9,943,843.30"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"406,128.00","406,128.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"45,495,823.45","47,827,740.22","45,586,748.10","43,373,232.67","42,225,325.21","43,370,767.26","42,322,576.69","41,949,431.15","42,821,481.89","44,993,599.03","45,457,371.39","48,645,964.12","94,271,111.09","107,360,082.68","111,544,859.51"
所有者权益(或股东权益)合计,"190,042,792.15","304,591,209.06","362,312,834.85","375,750,485.25","398,083,458.42","416,763,914.10","692,734,094.58","703,323,080.51","717,696,014.14","725,525,536.42","728,238,781.87","738,723,962.08","749,936,663.93","765,291,534.64","768,220,168.81"
资产总计,"419,999,585.46","507,551,241.67","538,375,356.60","512,659,985.38","556,376,782.49","593,255,361.94","875,118,418.43","889,097,343.70","930,144,514.70","962,511,681.61","948,795,545.48","974,506,230.67","998,594,570.96","1,044,820,120.17","1,046,222,025.38"
负债和所有者(或股东权益)合计,"419,999,585.46","507,551,241.67","538,375,356.60","512,659,985.38","556,376,782.49","593,255,361.94","875,118,418.43","889,097,343.70","930,144,514.70","962,511,681.61","948,795,545.48","974,506,230.67","998,594,570.96","1,044,820,120.17","1,046,222,025.38"
