科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"554,087,719.72","968,182,214.95","1,465,686,385.57","2,122,516,797.96","627,870,164.70","1,043,135,316.03","1,557,918,115.24","2,045,403,543.16","496,262,200.70","894,194,866.30","1,307,958,049.23","1,810,028,039.04","601,123,896.09","955,157,143.38","1,198,063,330.93","1,513,644,718.49","344,979,482.04","811,706,305.99","1,293,858,051.31","1,849,750,718.47","466,450,813.96","929,463,514.58","1,315,135,522.03","1,852,048,810.13","570,015,442.43","1,164,430,591.67","1,615,800,973.62","2,193,086,565.90","501,778,134.11","905,072,487.03","1,317,823,768.68","1,736,496,566.57","502,646,016.74","749,420,057.51","1,056,737,536.13","1,409,053,849.31","318,529,453.44","546,571,961.78","771,592,799.89","1,082,269,244.48","276,204,960.80","498,658,408.38","704,662,017.15","1,060,813,484.09","269,277,226.73"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,"4,699,684.69",,,,,,,,,,,,,,,,,,,"168,659.91","168,659.92",,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,"11,680,000.00",,,,,,,,,,,,,,,,,,,,,"1,223,911.67","833,000.00",,,"444,340.94",,,,,,,,,,,,
收到其他与经营活动有关的现金,"33,823,932.45","18,795,675.29","28,589,926.65","147,822,437.01","20,842,568.41","11,317,852.27","24,014,951.62","116,119,587.87","7,373,439.38","18,245,201.29","148,635,183.35","237,067,287.95","14,473,150.55","247,129,347.83","179,881,339.25","666,712,402.51","23,103,581.09","215,624,070.24","209,212,427.99","65,726,221.87","53,054,090.13","59,830,230.56","120,194,784.56","265,925,837.15","75,691,466.20","54,093,268.17","1,864,313,248.14","376,270,961.75","34,083,737.73","345,566,903.51","318,108,131.96","200,639,178.83","2,495,246,497.16","119,876,097.54","148,502,349.21","10,765,923.95","607,572.06","1,033,815.82","1,570,548.91","14,054,871.55","2,406,451.48","5,374,485.62","5,758,608.85","17,421,060.18","2,501,230.01"
投资活动现金流出小计,"993,296.00","1,924,496.51","45,089,131.00","56,992,630.13","106,263,442.98","122,387,103.06","124,917,848.66","144,736,090.25","15,538,922.27","5,965,477.58","565,753.77","66,741,271.28","5,163,270.65","13,737,951.81","71,646,252.33","210,857,853.41","90,750,935.28","124,760,569.93","290,344,882.25","328,053,652.69","330,585,823.78","428,524,005.47","543,230,062.03","630,534,403.98","100,239,412.03","112,969,069.13","97,188,134.75","89,557,937.44","36,641,633.25","53,427,020.37","52,656,211.49","56,528,563.71","444,340.94",,,"7,258,260.58","1,156,324.59","1,156,324.59","1,180,938.59","2,840,012.70","3,555,527.31","3,555,527.31","3,727,427.31","4,597,267.36","7,190.00"
经营活动现金流入小计,"587,911,652.17","986,977,890.24","1,494,276,312.22","2,270,339,234.97","648,712,733.11","1,054,453,168.30","1,581,933,066.86","2,166,222,815.72","503,635,640.08","912,440,067.59","1,456,593,232.58","2,047,095,326.99","615,597,046.64","1,202,286,491.21","1,377,944,670.18","2,180,357,121.00","368,083,063.13","1,027,330,376.23","1,503,070,479.30","1,915,476,940.34","519,504,904.09","989,293,745.14","1,435,330,306.59","2,117,974,647.28","645,706,908.63","1,218,523,859.84","3,480,282,881.67","2,569,526,187.57","535,861,871.84","1,250,639,390.54","1,635,931,900.64","1,937,135,745.40","2,997,892,513.90","869,296,155.05","1,205,239,885.34","1,419,819,773.26","319,137,025.50","547,605,777.60","773,163,348.80","1,096,324,116.03","278,611,412.28","504,032,894.00","710,420,626.00","1,078,234,544.27","271,778,456.74"
投资活动产生的现金流量净额,"7,006,704.00","66,075,503.49","22,910,869.00","17,318,369.87","-106,263,442.98","-122,387,103.06","-124,917,848.66","-144,659,357.25","8,461,077.73","18,034,522.42","23,434,246.23","53,501,855.80","-5,163,270.65","28,062,048.19","-29,846,252.33","-204,156,300.41","-84,666,720.00","-118,676,354.65","-284,190,666.97","-292,886,867.41","-148,799,280.78","-246,437,462.47","-361,143,519.03","-448,664,207.13","-100,199,412.03","-112,929,069.13","-92,124,134.75","-89,535,745.13","-36,641,633.25","-53,327,020.37","-43,884,211.49","236,235,226.68","-424,340.94","20,000.00","23,549,500.00","16,571,239.42","-1,156,324.59","-1,156,324.59","-1,180,938.59","308,288,067.30","231,141,972.69","231,151,472.69","230,979,572.69","230,090,613.89","-7,190.00"
购买商品、接受劳务支付的现金,"522,131,862.41","838,295,561.03","1,304,417,981.63","1,803,650,264.78","566,153,532.93","886,228,694.78","1,340,941,418.64","1,713,178,043.82","432,737,059.31","761,185,915.53","1,213,633,159.82","1,509,470,368.72","554,427,945.06","877,604,242.50","1,141,689,576.39","1,619,318,996.29","321,695,091.57","754,560,636.54","1,182,515,943.68","1,640,102,068.57","367,367,921.44","825,904,139.93","1,197,218,913.30","1,627,926,252.01","480,037,572.21","1,020,125,772.10","1,431,635,626.59","2,170,637,457.86","445,508,242.60","1,131,628,559.50","1,454,605,806.43","1,478,787,994.56","337,055,375.59","674,235,010.32","966,905,253.24","1,153,292,364.79","250,099,076.53","453,266,063.46","630,913,685.20","911,081,074.97","217,709,959.50","399,065,585.83","560,418,934.69","841,737,073.01","221,839,267.21"
吸收投资收到的现金,,,,,,,,,,,,,,,,"72,030,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
