科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"50,822,074.71","107,673,863.99","163,990,449.03","268,119,956.91","82,943,543.69","177,828,145.31","255,491,748.48","445,778,993.19","134,226,605.62","296,440,483.41","493,624,530.11","812,565,119.58","192,060,309.23","415,685,173.90","636,220,463.90","1,008,291,975.84","222,292,009.35","508,739,849.79","752,232,600.28","1,120,975,668.23","193,369,659.32","481,515,613.68","754,657,888.42","1,084,177,239.23","170,607,175.11","349,811,016.96","565,181,178.41","791,449,808.59","131,076,973.47","335,902,689.41","518,882,548.76","904,594,935.57","142,166,665.14","395,759,770.15","598,821,723.96","865,020,141.72","177,172,595.58","377,570,865.51","591,032,474.09","988,764,597.01","216,944,477.50","451,422,287.30","727,394,624.93","1,181,436,651.65","519,927,353.36","1,428,798,534.55","2,381,332,719.94","3,553,614,079.77","1,000,652,071.85"
二、营业利润,"7,746,709.95","13,766,150.37","22,562,655.27","35,446,637.58","13,353,215.81","23,018,366.48","31,422,740.88","50,571,691.98","16,115,601.54","33,388,309.44","54,444,675.76","87,012,419.84","18,943,804.71","36,361,001.22","49,124,808.38","86,848,973.60","23,294,285.91","51,315,448.28","78,761,652.06","109,221,384.06","16,627,059.67","39,746,030.95","62,864,313.20","79,482,939.53","3,781,580.54","-1,299,050.62","-35,823,341.10","-159,556,198.02","-32,708,457.60","-36,299,931.30","-30,807,581.79","1,189,959.98","-18,104,576.98","2,259,232.36","5,224,010.85","7,245,821.31","-18,903,962.79","-30,636,399.48","-30,154,125.26","14,576,905.48","-17,281,088.46","16,881,253.66","19,781,130.90","42,563,941.42","26,133,995.32","80,557,898.21","195,223,530.19","261,204,025.86","42,717,630.71"
减:营业成本,"29,490,816.65","65,997,595.53","98,015,498.06","164,914,992.67","51,298,638.62","113,307,199.22","160,889,884.37","283,238,230.28","81,627,146.14","195,180,289.29","324,166,758.64","530,655,045.12","124,791,942.48","280,615,419.29","426,144,937.04","679,570,560.27","142,128,641.29","336,034,349.34","490,108,271.76","728,932,014.80","124,395,470.09","311,217,540.90","491,734,868.52","712,143,248.47","109,563,819.92","222,016,536.05","389,142,939.69","596,550,797.95","95,078,737.42","240,330,106.71","362,817,298.38","642,136,328.23","102,687,155.76","266,004,961.59","413,394,856.37","598,998,087.13","141,335,943.05","292,092,623.68","447,788,573.21","723,027,149.78","173,403,302.87","335,413,211.24","536,852,658.47","867,800,034.71","439,602,865.29","1,223,765,314.56","2,046,133,672.76","3,061,795,907.33","859,515,906.89"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,051,610.08","2,065,517.09","2,795,949.92","3,964,453.14","165,894.18","1,543,345.25","2,434,121.98","4,652,740.74","1,495,722.65","3,202,879.33","4,360,805.90","8,025,407.42","3,456,772.20","7,236,041.60","11,270,545.32","20,748,214.84","4,845,416.05","11,404,782.70","15,732,406.74","25,036,729.58","4,389,132.08","11,604,691.56","18,334,051.55","26,876,655.12","3,851,482.18","8,031,394.60","12,494,119.67","17,978,062.27","1,553,016.94","3,562,186.32","6,801,479.23","14,951,545.52","1,410,566.75","2,957,306.05","6,941,803.92","12,374,115.65","2,510,721.57","3,306,216.70","5,067,087.20","9,545,565.57","2,939,013.45","5,692,662.16","8,847,695.03","11,988,821.67","2,519,503.37","7,132,208.46","11,399,984.76","17,729,567.10","3,075,365.07"
营业外收入,"2,343,672.43","6,670,638.02","8,427,344.16","12,091,761.28","3,366,228.27","8,581,238.38","11,771,818.81","19,792,817.01","5,385,096.95","12,307,279.33","15,427,957.47","22,270,788.85","6,359,274.77","12,428,984.33","21,184,170.05","29,760,123.72","6,418,391.73","7,788,245.90","9,553,159.35","29,955,197.22","6,965,734.00","13,280,640.05","20,357,893.96","30,654,348.56","8,948,195.52","13,545,497.59","17,130,520.30","22,344,709.04","2,317,708.77","4,671,371.00","7,205,940.61","13,585,304.58","2,773,264.64","6,530,774.24","8,825,600.70","15,481,472.05","4,095,828.83","6,127,677.23","8,204,518.78","12,526,166.15","5,507,828.78","5,195,970.29","7,372,002.71","3,632,785.27","143,510.14","121,570.40","321,795.81","126,008.20","2,697,643.50"
销售费用,"6,240,362.36","12,812,436.37","19,532,710.17","27,995,536.70","7,943,676.52","16,980,508.74","25,636,055.16","43,145,196.42","15,652,584.16","27,944,796.62","45,269,798.11","76,754,402.94","21,094,167.46","38,751,290.84","64,592,215.59","101,514,920.42","24,824,957.43","47,995,330.25","67,573,189.12","109,391,346.71","21,047,732.98","43,516,336.50","65,054,540.57","95,782,067.51","17,189,576.86","37,480,372.85","61,354,132.01","86,665,028.74","21,609,057.38","36,052,638.17","50,986,828.27","65,821,845.74","20,433,185.06","46,835,597.38","64,594,871.09","80,988,624.92","15,760,892.24","36,125,859.64","55,289,727.43","83,384,773.16","17,871,716.25","34,427,800.82","55,590,420.28","86,753,811.91","16,543,646.05","32,538,171.91","55,789,441.36","87,882,622.14","15,255,104.31"
减:营业外支出,"12,212.29","221,023.53","257,305.70","723,058.46","91,496.43","343,994.63","491,633.04","544,664.08","47,549.17","81,191.76","219,401.60","365,344.38","53,763.16","503,548.25","632,654.61","2,285,865.49","61,068.78","339,154.58","526,508.20","3,608,266.14","49,075.42","691,961.90","1,309,204.40","2,617,613.02","1,358,193.13","2,020,867.37","3,518,573.18","3,745,642.06","40,775.59","460,407.72","2,114,177.96","2,913,055.52","612,141.43","2,507,304.85","3,269,946.03","3,752,289.90","563,655.67","1,043,813.58","1,261,647.10","1,188,648.92","273,009.46","488,091.98","2,599,833.48","970,025.61","2,291,279.20","2,634,218.95","2,806,619.46","6,776,601.73","79,121.91"
管理费用,"5,360,568.32","11,201,420.79","18,900,204.88","32,940,253.76","9,768,061.86","19,970,708.91","31,620,847.44","59,242,793.38","15,852,088.85","30,714,395.09","50,919,041.70","93,363,515.47","21,201,862.19","45,716,224.93","68,490,877.78","107,007,127.09","21,059,104.48","46,662,039.51","74,001,335.65","117,033,877.79","22,613,623.18","56,611,853.28","93,601,125.48","154,340,315.23","30,535,436.38","69,574,785.27","114,475,690.23","166,480,212.44","33,533,361.80","70,837,962.68","98,511,883.78","141,365,439.67","31,185,398.72","68,714,921.03","97,705,029.42","150,318,884.65","30,935,429.95","63,034,819.96","94,224,772.13","133,488,500.41","34,898,090.86","67,439,854.33","105,458,490.95","167,922,599.33","46,493,341.16","92,750,830.09","83,062,760.90","113,317,891.09","27,989,395.81"
其中:非流动资产处置净损失,"12,212.29","201,023.53","215,251.27","291,004.01","91,496.43","142,994.63","220,529.04","235,878.27","27,549.17","62,191.76","75,555.47","160,045.62","51,063.16","76,250.69","177,558.62","232,369.50","51,304.25","242,769.17","321,431.79","517,114.73","47,594.58","83,767.63","232,087.60","543,767.31","292,655.60","654,491.24","2,121,655.87","748,226.82","33,150.75","122,742.70","1,524,492.75","1,974,950.33","555,181.55","234,489.92","673,078.10","748,647.72","64,209.73","130,759.28","235,196.12","508,432.78","61,788.55","276,618.50","358,078.59",,,,,,
