科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"33,092,834.55","16,012,654.05","46,762,926.51","55,020,970.22","377,356,946.91","330,835,206.72","313,825,655.01","226,614,278.86","167,288,870.66","243,635,312.33","173,201,546.85","145,765,242.09","144,036,949.45","150,491,870.79","200,348,027.67","124,515,467.33","131,933,522.76","156,026,418.24","120,659,064.56","111,917,543.86","105,620,438.00","211,968,564.81","349,542,202.04","578,961,886.61","540,986,039.39","882,485,283.75","380,180,957.89","884,518,178.98","339,637,744.58","625,325,179.44","612,960,445.06","622,797,000.22","364,708,359.10","616,400,273.36","366,951,454.98"
短期借款,"30,000,000.00","47,000,000.00","60,913,932.60","66,000,000.00","66,000,000.00","66,000,000.00","76,000,000.00","30,000,000.00","22,000,000.00","92,000,000.00","32,000,000.00","40,000,000.00","25,000,000.00","25,000,000.00","46,000,000.00","61,000,000.00","64,000,000.00","25,000,000.00","59,925,131.46","78,400,000.00","137,400,000.00","127,400,000.00","388,710,000.00","337,310,000.00","472,310,000.00","652,310,000.00","636,810,000.00","926,810,000.00","1,071,910,000.00","1,042,810,000.00","1,119,893,200.00","1,246,110,000.00","1,335,110,000.00","1,393,810,000.00","1,690,810,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,"6,295,747.43","6,295,747.43","6,295,747.43","6,295,747.43",,,,,,
应收票据,"989,308.00","4,397,300.00","11,776,753.50","7,847,087.20","4,693,000.50","18,389,122.33","7,994,900.00","12,364,980.94","2,471,887.70","12,851,100.92","8,059,303.89","11,433,570.05","12,259,240.30","26,996,628.01","14,816,556.99","34,026,630.18","17,213,268.06","13,398,321.50","11,996,622.65","7,943,807.32","17,094,309.56","14,423,667.36","10,339,679.83","13,404,903.29","7,133,059.00","38,611,976.62","21,883,386.16","2,197,244.00","2,287,721.00","45,603,499.88","10,533,100.00","8,281,056.09","4,090,800.00","2,273,490.00","2,915,788.58"
应付票据,"46,000,000.00",,"24,152,327.79","19,051,508.44","21,444,873.25","33,826,805.94","31,484,007.55","30,815,442.43","28,229,300.72","21,342,464.13","18,148,804.95","4,294,748.81","5,252,700.00","7,131,384.00","5,914,837.00","7,802,390.00","6,318,457.36","13,537,709.36","16,689,582.97","10,088,410.81","782,440.84","7,831,550.00","52,377,450.00",,"3,155,845.00","6,924,338.00","3,768,493.00",,,"38,810,630.60","49,661,465.60","10,850,835.00",,,
应收账款,"38,823,346.54","44,311,215.47","53,521,282.41","64,260,469.81","88,304,872.92","69,651,242.75","87,883,455.03","99,453,120.38","99,699,182.22","89,244,599.71","92,600,575.24","107,815,477.69","103,761,868.64","98,058,946.11","266,557,086.11","317,230,508.82","336,554,652.29","386,654,691.80","390,053,810.68","431,594,283.61","441,847,826.39","533,904,180.91","567,682,604.92","703,710,693.43","720,230,903.53","991,362,843.91","1,025,232,576.25","1,178,173,652.03","1,962,582,921.37","1,360,859,968.24","1,616,563,504.70","1,253,529,849.45","1,221,125,326.79","1,470,237,558.51","1,144,144,247.92"
应付账款,"10,842,531.10","26,203,105.03","24,059,668.25","29,738,067.80","43,003,322.25","33,158,177.31","30,466,302.17","40,437,071.34","30,815,026.59","37,995,742.11","24,157,681.86","31,503,230.34","30,125,976.48","45,920,463.87","101,820,267.11","129,707,608.26","148,358,899.34","204,218,435.28","159,037,483.26","177,645,450.09","183,957,076.08","232,322,696.39","629,509,920.52","899,959,106.75","871,768,360.62","1,473,568,011.68","1,402,281,399.08","2,143,301,803.16","2,544,307,631.63","2,449,104,618.63","2,761,302,819.00","2,869,092,068.17",,"2,579,610,400.10",
预付款项,"1,637,836.35","1,667,559.74","4,345,014.61","2,507,165.70","2,620,772.42","34,994,356.69","33,348,274.69","49,351,747.17","19,269,731.92","7,460,490.75","7,715,279.00","7,645,585.42","15,197,374.90","4,682,781.74","5,261,734.43","3,606,176.28","5,829,212.41","9,608,156.86","33,333,805.47","14,800,569.73","22,793,616.75","29,274,625.36","98,832,731.64","70,919,745.88","90,402,215.02","49,091,624.68","102,314,432.24","71,400,299.70","431,586,231.97","25,501,978.06","100,357,722.68","104,127,447.66","262,328,659.96","27,450,002.60","138,717,605.53"
预收款项,"18,116,176.31","8,139,878.84","16,382,531.85","11,354,095.91","14,423,368.37","18,569,420.10","15,416,902.67","13,755,716.54","10,521,073.97","19,723,592.51","21,790,009.52","23,972,048.96","27,644,367.04","28,293,141.63","27,176,463.08","30,621,926.55","26,531,018.54","39,769,627.42","60,885,820.99","34,837,858.94","62,926,723.11","43,321,730.35","59,932,640.84","51,291,102.13","74,357,769.70","101,908,976.17","139,867,282.70","426,778,723.56","474,195,132.79","357,787,294.08","393,956,613.60","602,865,180.59","332,709,568.94","160,305,602.65","118,549,909.61"
