科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"818,247,955.62","1,767,588,954.70","2,740,215,535.32","3,682,218,447.04","919,345,347.93","2,143,494,466.28","3,444,469,711.78","4,538,519,868.08","972,700,479.41","2,197,597,630.04","3,979,860,082.07","6,184,476,598.72","1,832,214,710.06","3,985,688,942.47","5,930,569,708.58","9,775,717,728.67","3,509,844,904.50","7,076,051,378.97","10,920,613,251.78","15,586,876,159.88","5,097,799,490.57","10,511,346,107.46","12,878,761,847.10","20,138,544,754.09","4,959,152,605.14","10,653,265,244.03","14,717,778,146.67","20,550,069,864.91","3,587,212,531.87","6,706,877,800.52","12,236,136,058.85","19,494,553,144.30","3,069,525,517.39","6,801,905,600.09","9,702,018,022.86","11,995,516,693.70","1,907,438,117.56","4,899,098,791.23","7,579,525,799.15","9,452,244,007.68","1,457,233,143.04","2,913,044,405.72","4,503,763,910.93","5,712,399,998.44","1,125,911,376.55","2,388,810,148.89"
二、营业利润,"51,755,056.82","169,560,795.67","247,601,482.27","291,789,613.57","25,383,241.44","111,842,683.15","209,404,424.53","258,195,782.66","48,818,621.90","60,104,190.33","104,688,418.37","174,858,183.57","46,980,788.53","84,053,820.96","125,227,832.94","181,816,531.46","128,091,992.29","151,361,365.79","179,148,030.66","275,777,305.65","14,107,705.76","28,682,716.95","44,415,295.75","765,895,183.76","150,717,589.50","187,435,768.87","314,931,704.61","454,313,615.41","55,420,200.09","66,639,370.99","-6,349,796.78","272,846,087.78","79,836,063.46","-113,885,457.98","-397,885,769.61","-479,220,362.93","-123,977,583.24","-193,576,310.78","-99,958,492.33","-480,338,871.88","326,396,575.78","595,962,097.24","932,378,976.12","1,001,000,819.01","125,606,196.28","319,209,012.04"
减:营业成本,"652,627,203.70","1,360,766,261.54","2,131,694,098.44","2,977,710,442.53","777,664,102.12","1,801,550,721.31","2,854,605,841.32","3,737,578,953.41","805,655,464.32","1,945,266,355.31","3,569,929,117.18","5,575,604,516.95","1,638,388,194.50","3,647,445,992.24","5,402,100,232.29","9,001,293,586.34","3,209,231,869.25","6,613,800,558.82","10,267,810,045.90","14,639,629,248.46","4,944,674,148.71","10,115,475,545.09","12,318,334,111.33","17,973,140,596.86","4,538,185,436.89","9,857,678,330.20","13,477,928,168.03","18,815,403,716.45","3,258,826,120.78","6,040,605,080.71","11,351,028,180.78","18,348,096,528.67","2,947,275,191.10","6,665,004,347.76","9,612,642,175.17","11,745,748,429.89","1,803,581,554.02","4,680,847,184.29","7,055,177,163.67","8,198,227,718.32","895,592,764.04","1,879,855,419.84","2,912,309,864.62","3,714,784,972.90","738,333,196.22","1,535,026,311.45"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"9,853,138.10","21,198,290.91","31,644,875.55","35,802,973.22","8,484,427.81","18,428,225.04","29,546,257.08","38,314,308.41","7,829,465.34","17,215,815.82","29,664,681.08","41,806,749.88","14,333,082.87","26,999,078.20","40,493,982.06","102,504,186.46","48,483,292.68","67,712,935.04","84,134,365.60","113,979,968.24","14,162,811.93","37,608,633.39","51,582,448.14","159,511,705.03","28,693,028.21","62,827,052.83","101,575,845.37","136,115,580.83","28,902,779.52","57,435,407.68","84,417,869.63","131,174,962.11","36,551,511.92","68,147,048.80","92,189,561.27","115,502,843.67","25,443,757.22","45,858,258.58","75,015,483.33","125,919,253.92","41,964,282.40","75,007,736.74","118,420,189.98","150,970,472.58","48,655,639.21","100,443,657.36"
营业外收入,"2,700,556.65","5,270,814.13","5,810,251.20","6,791,139.88","776,776.00","1,471,924.94","2,387,704.94","1,541,017.54","339,685.13","200,316.67","251,097.18","477,732.23","761,551.30","1,010,441.30","1,324,587.80","3,261,747.53","285,270.00","1,492,087.81","2,145,046.22","5,606,268.48","211,994.59","2,004,435.96","2,789,698.96","7,189,395.02","385,143.00","3,950,247.88","8,369,123.31","9,343,973.52","385,125.50","2,632,638.01","4,105,274.52","29,881,517.84","395,674.02","1,252,647.23","2,671,475.13","2,933,177.96","3,333,498.65","3,764,189.60","5,695,043.42","9,569,482.46","18,868,031.93","32,248,503.82","46,127,025.21","54,152,910.63","31,261,822.54","37,110,899.36"
销售费用,"14,443,476.64","27,526,363.65","41,927,283.26","57,755,091.16","14,932,761.21","24,606,483.39","44,683,200.85","62,226,384.91","16,858,803.79","33,999,913.97","51,857,634.93","75,153,082.72","28,108,575.53","43,792,175.64","65,544,943.68","94,703,920.81","30,225,414.99","52,788,722.67","78,669,936.55","113,165,593.48","34,900,449.37","66,699,345.63","97,954,106.62","157,105,298.98","29,936,402.95","55,942,406.78","84,973,732.78","120,876,661.38","30,590,235.96","60,439,785.70","89,375,812.60","115,896,659.96","25,296,988.90","48,734,262.05","73,506,760.60","96,309,121.76","20,958,414.18","40,974,880.27","62,241,759.41","84,520,137.91","22,443,465.48","37,294,545.30","56,507,485.39","83,327,797.00","15,771,904.85","34,970,887.25"
减:营业外支出,"954,696.31","1,499,574.66","5,719,111.49","19,374,521.70","1,206,985.61","1,942,389.92","9,753,961.64","10,871,273.16","574,002.00","962,111.92","2,399,072.41","34,138,352.48","1,622,483.59","2,016,018.76","3,743,935.22","7,170,552.92","1,215,412.32","2,202,041.26","2,151,947.93","19,182,863.62","608,396.23","1,038,947.91","1,563,172.43","11,238,231.36","1,441,162.56","2,346,152.00","8,886,251.89","15,649,404.48","564,913.38","1,696,617.52","5,205,910.11","9,696,951.09","722,812.60","8,010,663.28","10,492,594.50","12,492,952.09","5,800,601.10","5,874,386.95","18,635,399.53","18,961,795.69","4,789,010.64","9,186,922.31","12,082,228.98","15,395,236.30","3,649,468.32","6,102,747.62"
管理费用,"86,790,830.78","183,312,514.74","282,002,479.74","309,573,172.09","88,396,255.25","176,109,333.24","291,092,149.83","347,258,151.53","87,301,968.21","131,443,061.31","206,732,707.17","299,602,546.55","94,084,889.62","167,370,329.71","275,463,686.75","361,676,301.61","89,187,252.37","176,793,543.12","287,024,099.66","416,813,389.83","71,002,056.20","210,820,946.58","301,522,661.78","880,095,726.65","147,002,600.66","350,601,878.89","527,096,321.17","720,541,113.18","152,752,459.26","350,290,851.27","518,898,739.61","657,774,448.62","124,217,864.08","263,572,152.67","400,061,165.68","507,978,603.64","101,650,530.73","189,790,385.82","296,779,904.30","389,539,874.34","97,852,644.15","208,925,355.81","334,745,744.08","490,110,329.01","138,357,803.41","240,833,888.77"
其中:非流动资产处置净损失,,,,,,,,"8,448,500.86",,"90,611.15","1,173,420.70","32,494,739.75",,"110,222.86","143,081.38","2,346,212.05","146,503.61","146,503.61","146,503.61","1,971,012.30","19,528.45","19,528.45","19,528.45","2,583,443.98","95,000.00","95,000.00","5,185,009.01","7,336,697.77",,,"1,083,451.92","1,079,701.36",,"12,790.68","145,122.87","1,659,219.21","5,185.10","86,300.00","86,300.00","2,487,695.45","38,137.43","79,681.41","1,241,360.51",,,
