科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"69,665,087.86","132,745,371.86","185,403,143.86","257,465,463.96","79,896,467.61","174,759,074.03","244,741,869.02","341,947,610.92","97,812,935.51","268,631,776.51","435,353,419.38","493,495,933.61","161,120,638.27","194,791,389.87","271,196,639.01","372,058,545.79","5,759,631.60","68,728,915.34","126,248,790.62","248,108,020.17","38,125,728.96","106,736,687.80","192,337,001.48","343,651,310.89","46,086,867.05","200,694,780.79","245,230,392.11","444,668,467.72","137,055,294.21","291,897,594.92","413,212,862.30","730,863,861.53","144,772,894.36","340,612,843.14","562,214,981.91","843,267,363.62","109,360,852.77","467,531,253.04","661,906,352.46","1,009,742,833.17","177,225,117.74","509,296,451.51","670,066,395.61","668,266,265.08","46,575,212.57","103,629,614.55","286,680,381.91","759,638,195.68","36,746,807.33"
二、营业利润,"19,133,449.86","33,889,089.57","45,621,257.94","61,228,331.82","19,381,834.62","41,066,487.36","59,389,821.72","84,914,549.33","22,529,831.79","61,452,950.84","88,844,651.88","4,234,390.28","18,989,297.63","5,883,387.86","11,887,120.82","26,543,469.70","-7,186,658.62","-5,853,170.62","-7,001,278.84","-44,545,347.40","-663,083.80","-5,510,909.50","-7,245,290.00","-8,345,745.16","-542,813.52","-11,396,352.35","-25,139,500.74","-32,018,325.05","3,291,090.95","4,347,917.20","-10,214,791.50","25,723,055.39","4,088,899.92","11,963,887.47","17,982,048.51","54,051,187.83","2,618,276.30","48,840,790.90","73,922,583.60","55,142,136.90","-5,530,615.18","-24,323,812.76","-38,235,921.64","-404,679,569.71","-38,879,882.42","-181,496,638.82","-213,655,899.37","-150,264,795.56","13,702,853.89"
减:营业成本,"42,120,456.50","84,033,443.60","117,193,612.91","166,249,610.44","50,299,583.10","116,874,706.47","162,238,350.11","220,099,769.14","61,067,616.82","175,911,739.44","301,981,982.06","359,505,406.49","114,203,853.14","141,961,060.00","196,956,683.97","239,055,320.24","4,879,899.05","53,610,976.90","102,210,553.06","206,472,491.56","30,424,813.51","85,325,958.54","153,220,952.13","282,680,831.66","33,254,706.73","169,321,974.64","207,887,540.78","367,197,388.74","110,545,843.21","229,407,245.08","326,980,599.07","519,563,743.92","115,224,977.21","251,325,566.87","404,106,910.41","592,674,699.80","68,625,758.02","320,229,585.16","450,835,760.06","720,721,523.78","138,346,350.51","404,706,920.29","531,135,073.68","534,847,981.83","31,710,190.47","167,311,688.29","306,941,618.96","654,790,211.07","29,088,604.26"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"203,946.27","614,233.48","635,544.84","866,392.20","715,609.42","1,361,081.17","2,289,416.24","2,918,590.71","670,690.77","3,400,350.23","4,028,538.24","6,708,743.59","5,149,566.03","6,282,852.48","8,761,727.75","12,614,730.88","125,493.15","2,299,037.75","4,229,783.86","7,910,729.66","1,230,329.35","3,462,267.22","6,273,299.07","9,652,843.54","1,338,558.53","4,378,528.81","5,386,999.42","8,139,235.21","3,212,420.83","7,466,278.52","11,357,988.94","18,580,821.04","4,863,513.16","11,460,479.30","18,778,389.12","27,755,083.04","3,736,019.15","-5,452,045.92","-4,068,288.00","9,803,687.71","725,768.35","1,412,774.79","3,217,796.92","4,051,433.50","1,112,847.63","1,840,364.05","4,077,051.25","3,116,781.68","662,413.99"
营业外收入,,"400,000.00","400,000.00","5,000,660.33","368,800.00","869,553.00","873,553.00","3,412,803.41","605,000.00","2,655,050.00","3,308,806.23","4,628,222.09","1,650,089.00","7,364,055.00","11,916,655.00","15,345,231.31","292,051.05","1,495,389.48","4,938,083.22","5,312,164.03","639,371.34","1,301,644.84","5,854,371.64","19,627,789.24","345,272.88","719,808.09","1,089,518.30","50,042,358.41","344,952.10","874,554.26","1,238,087.51","1,937,724.75","346,434.79","1,867,793.03","2,603,998.27","4,291,751.28","376,702.53","2,833,949.68","3,547,567.21","37,274,015.07","104,774.86","301,066.12","487,399.88","954,492.41","119,855.88","239,711.43","929,623.99","1,749,333.45","469,497.36"
销售费用,"3,257,267.56","5,833,772.36","7,758,569.51","10,096,990.58","3,688,411.11","5,987,073.84","8,237,244.92","18,062,112.86","4,058,271.24","9,092,365.15","12,816,778.91","24,109,503.67","8,888,899.64","12,017,989.88","17,320,457.19","23,722,176.63","2,077,567.21","4,228,839.02","6,816,484.27","17,623,917.66","1,680,820.56","5,984,912.16","9,275,780.78","12,622,456.99","2,314,269.94","10,668,365.09","14,791,862.20","22,507,466.32","5,079,175.93","12,294,677.06","19,274,293.71","41,795,609.81","6,593,840.67","15,227,711.47","26,429,699.70","44,960,043.55","6,707,315.58","25,750,649.47","38,052,485.13","46,578,976.05","10,718,307.58","26,014,963.70","37,361,032.76","44,304,566.75","6,334,812.85","11,794,715.37","21,819,504.11","32,893,644.30","4,518,315.66"
减:营业外支出,"535,490.00","536,650.60","537,650.60","537,650.60",,"223,740.55","285,530.37","821,622.37","261,509.80","1,311,984.29","1,314,654.92","157,212,185.71","1,003,849.78","2,498,310.78","2,504,451.91","7,114,679.91","4,309,862.15","4,608,049.54","6,345,918.48","10,894,207.80","968,037.42","2,038,036.04","2,799,760.87","10,822,388.28","278,674.46","373,336.56","439,054.42","730,735.50","89,326.98","96,373.18","249,538.10","2,430,636.55","372,205.53","2,945,172.20","3,315,489.32","14,401,086.88","127,375.81","797,767.94","978,084.75","2,607,434.96","2,185.89","3,457,186.40","4,123,048.51","3,174,265.93","14,130.42","29,391,540.19","31,307,797.73","61,070,516.71","2,486,547.56"
管理费用,"1,871,778.84","3,985,885.46","6,359,933.12","9,854,591.84","3,012,705.87","6,892,853.06","9,367,457.14","11,337,661.96","3,459,105.86","8,222,651.15","12,464,138.30","19,549,736.47","4,721,189.11","12,963,699.17","20,145,619.73","38,496,751.90","7,069,986.09","15,246,216.39","22,043,813.77","47,775,556.78","7,451,761.60","16,037,204.67","23,558,885.53","35,091,269.70","8,468,575.08","18,366,022.41","27,593,115.31","42,444,476.44","9,111,633.91","21,723,311.37","36,050,413.59","62,897,231.39","15,346,209.83","34,127,344.82","49,337,485.24","76,727,141.28","17,570,001.01","34,575,157.33","53,733,828.93","81,503,616.39","17,716,243.66","39,529,036.74","56,289,907.71","85,579,552.78","15,623,185.93","33,607,177.21","49,830,797.99","82,898,877.56","15,352,325.48"
其中:非流动资产处置净损失,,289.60,,289.60,,"12,740.55","74,530.37","68,402.37","31,509.80","1,081,984.29","1,081,984.29","1,052,860.26","153,799.47","153,799.49","158,670.36","54,129.77","52,152.70","52,152.70","52,152.70","132,299.94",,345.00,"137,147.56","172,787.89",,420.15,420.15,"22,781.35","75,904.00","75,904.00","101,896.65","208,927.22",225.00,"41,254.38","233,869.53","254,514.37","102,636.82","115,995.53","163,270.15","430,884.39",973.55,"36,363.92","41,824.16",,,,,,
