科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,358,926,961.06","3,101,698,420.02","4,258,506,801.03","7,110,910,127.16","2,602,404,871.79","4,279,641,130.34","6,550,048,257.98","9,418,631,320.57","3,158,206,307.47","5,634,456,742.12","9,361,136,852.26","12,121,754,487.85","3,148,175,248.92","6,085,858,793.75","9,712,205,089.46","13,365,349,351.38","4,101,663,313.56","7,662,804,240.41","12,077,480,744.32","15,787,137,399.54","4,951,619,479.97","7,750,304,535.21","12,812,370,058.27","16,727,121,212.89","4,855,464,752.40","8,261,545,810.13","14,060,898,302.68","18,258,893,004.55","4,907,564,628.80","9,041,259,663.61","15,355,393,031.95","19,590,210,256.72","5,336,376,579.45","9,374,401,748.83","16,382,426,289.32","21,636,637,921.46","5,687,533,074.56","10,351,207,662.27","17,319,072,746.58","23,840,407,901.02","5,492,625,575.04","9,965,107,544.39","16,308,407,919.77","21,439,722,536.04"
取得子公司及其他营业单位支付的现金净额,,,,"5,000,000.00","-281,796.88",,,"19,171,239.94",,,,,,,,"22,870,000.00",,,,,-141.47,"27,241,368.53","27,241,368.53","27,241,368.53",,,,,,,,,,"39,849,720.20","40,460,973.99","39,165,523.76",,,,,"712,452,019.97",,"1,223,921,219.97","1,223,921,219.97"
收到的税费返还,"5,197,803.60","17,075,075.46","18,046,993.47","18,303,563.87",,"1,170,140.88","2,504,209.09","171,705.29","1,281,702.40","2,814,557.32","6,700,487.07","8,046,392.76","392,388.23","830,376.89","1,158,086.33","3,516,495.47","99,627.88","400,399.47","3,789,592.18","2,087,139.70","80,958.78","81,548.74","189,660.98","11,140.88","7,190.42","12,508.33","2,315,610.52",,,,,,,,,"19,765,427.42","2,501,716.80",,"610,686.31","7,566,603.80",,,"2,410,689.28","14,962,896.07"
支付其他与投资活动有关的现金,,,"178,724.68",,"56,543.72","58,143.72","95,499.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,,,,,,,
收到其他与经营活动有关的现金,"328,743,705.53","381,021,783.57","340,659,428.30","1,473,055,244.61","221,918,350.10","361,505,604.19","596,267,828.98","1,228,562,774.20","367,676,557.81","779,743,917.37","991,463,268.40","1,379,655,186.60","454,313,686.82","856,356,996.89","1,119,102,113.61","318,396,268.95","375,879,211.18","547,476,374.47","820,113,218.98","78,657,916.07","146,527,776.10","429,658,029.68","532,296,447.31","181,939,042.13","194,571,672.99","413,213,433.79","583,899,751.97","76,022,617.09","222,412,624.19","409,760,287.01","762,191,752.19","99,000,603.34","159,378,295.74","569,976,696.84","617,510,754.57","89,537,033.79","129,473,997.98","553,296,070.74","11,542,409,097.56","114,697,220.35","467,756,975.07","664,203,491.59","1,457,258,653.02","187,537,546.88"
投资活动现金流出小计,"6,249,965.95","25,382,088.65","30,163,269.99","126,277,413.81","54,405,721.68","58,107,865.16","60,849,262.31","63,349,537.67","1,059,800.64","218,437,756.40","226,585,267.62","243,138,689.21","7,410,898.46","18,992,437.79","45,006,330.55","169,066,059.59","6,960,442.25","19,761,127.93","44,661,785.92","111,755,341.41","36,587,071.04","258,514,071.00","277,707,556.50","884,622,252.47","88,894,273.58","297,115,131.36","321,189,284.08","538,572,985.19","24,181,117.26","45,051,995.51","60,173,052.91","617,366,492.86","249,421,638.33","67,562,765.83","82,020,171.44","539,728,848.96","271,471,435.45","329,064,080.01","375,815,585.30","869,964,553.03","1,155,747,339.20","1,821,757,154.21","1,982,696,556.52","2,345,735,206.40"
经营活动现金流入小计,"1,692,868,470.19","3,499,795,279.05","4,617,213,222.80","8,602,268,935.64","2,824,323,221.89","4,642,316,875.41","7,148,820,296.05","10,647,365,800.06","3,527,164,567.68","6,417,015,216.81","10,359,300,607.73","13,509,456,067.21","3,602,881,323.97","6,943,046,167.53","10,832,465,289.40","13,687,262,115.80","4,477,642,152.62","8,210,681,014.35","12,901,383,555.48","15,867,882,455.31","5,098,228,214.85","8,180,044,113.63","13,344,856,166.56","16,909,071,395.90","5,050,043,615.81","8,674,771,752.25","14,647,113,665.17","18,334,915,621.64","5,129,977,252.99","9,451,019,950.62","16,117,584,784.14","19,689,210,860.06","5,495,754,875.19","9,944,378,445.67","16,999,937,043.89","21,745,940,382.67","5,819,508,789.34","10,904,503,733.01","28,862,092,530.45","23,962,671,725.17","5,960,382,550.11","10,629,311,035.98","17,768,077,262.07","21,642,222,978.99"
投资活动产生的现金流量净额,"10,551,747.11","156,146,410.05","158,075,502.89","165,619,251.73","-54,461,861.68","-54,465,896.43","-46,211,409.25","86,417,104.80","-968,186.03","-145,111,845.14","-145,905,288.14","-158,668,394.20","-7,403,941.60","126,088,551.16","100,054,925.34","206,170,326.16","-6,956,454.19","-15,738,828.53","-6,334,896.71","-84,816,116.34","-36,583,123.04","-258,299,302.00","-243,392,568.71","-849,434,223.26","-33,493,172.68","-188,676,213.96","-125,838,183.98","-50,197,464.49","7,096,166.95","16,665,388.02","30,049,748.51","-377,004,363.91","-117,954,084.74","178,223,002.70","685,692,328.51","231,604,746.68","165,601,246.43","231,700,579.89","283,925,510.45","319,204,995.99","-864,194,026.73","-1,371,636,698.87","-1,024,878,145.79","-1,133,743,440.29"
购买商品、接受劳务支付的现金,"1,360,723,352.15","3,107,861,479.93","4,117,644,337.36","6,658,655,233.14","2,491,556,737.85","4,085,660,983.84","6,180,629,174.52","8,919,837,062.88","2,979,305,452.50","5,557,890,886.15","9,130,730,839.00","12,011,802,243.57","3,320,886,749.39","6,161,792,947.94","9,680,679,635.61","12,147,336,936.39","4,080,988,171.42","7,210,082,777.80","11,612,879,682.35","14,285,398,362.63","4,356,430,705.54","7,491,082,826.24","12,434,605,530.50","16,291,104,002.49","4,223,007,152.81","7,796,343,194.97","13,059,682,989.70","16,618,416,018.38","4,588,567,562.08","8,448,517,974.67","14,466,191,275.02","18,176,140,047.34","5,064,659,282.20","8,602,660,134.81","15,465,859,583.66","19,853,386,319.91","5,313,499,895.55","9,757,366,708.56","16,245,707,606.88","21,690,025,465.01","5,057,805,222.88","8,910,689,772.56","14,783,719,888.85","19,303,527,388.92"
吸收投资收到的现金,,"54,500,000.00","334,500,000.00","334,500,000.00",,,,,"303,430,069.86","303,430,069.86","303,430,069.86","303,430,069.86",,"1,382,321,888.00","1,382,321,888.00","1,382,321,888.00",,,,,,,,,,,,"18,304,000.00",,,,"22,653,812.50",,"2,380,830.65","42,193,817.18","58,055,700.00",,,,"15,343,900.00","1,699,225.00","1,699,225.00","1,821,325.00","16,339,400.00"
