科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"19,766,224.98","11,173,779.22","14,710,184.74","17,436,947.76","14,222,785.10","15,045,116.64","23,584,658.89","25,759,291.18","36,619,681.68","52,940,654.86","52,911,520.20","39,931,352.26","27,431,199.24","27,066,730.19","21,321,628.93","21,294,997.97","16,101,973.12","16,706,580.40","14,168,492.85","18,330,315.52","6,669,077.83","8,180,758.88","7,609,947.84","7,928,227.30","11,490,281.71","12,765,600.83","11,661,574.44","10,823,856.15","29,278,901.55","30,475,695.94","30,681,021.74","36,255,369.55","34,798,875.42","31,961,383.14","44,834,378.23","32,056,285.92","70,934,901.97","74,494,992.66"
应付职工薪酬,"11,506,395.70","10,510,477.42","13,873,937.11","13,180,824.30","10,416,690.86","6,867,356.39","5,356,306.23","7,412,615.35","15,600,050.81","13,271,653.14","14,831,777.81","23,762,110.85","26,670,112.16","31,140,410.24","30,432,527.72","24,807,298.58","32,886,743.09","23,987,950.83","31,383,221.97","39,010,807.83","38,214,087.16","30,904,969.10","31,515,165.58","29,939,325.04","45,389,381.41","42,803,418.73","46,571,831.41","37,175,652.02","41,540,061.18","26,827,202.08","33,430,345.90","39,439,845.69","38,779,325.51","25,241,474.25","24,093,909.52","24,764,409.18","42,053,392.08","48,234,961.92"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-7,940,813.05","-10,286,183.05","-9,543,801.56","-11,466,667.08","-10,248,017.51","-14,880,533.63","-12,474,234.36","-16,313,238.47","-16,041,276.58","-15,011,343.26","-20,145,075.64","-24,165,383.41","-26,439,849.35","-28,986,382.95","-47,609,177.82","-35,715,499.85","-26,049,192.39","-31,049,635.80","-41,460,714.53","-31,921,492.86","-32,843,802.22","-27,088,913.40","-29,008,999.30","-40,463,039.11","8,902,624.61","12,059,964.61","7,344,215.66","7,926,397.59","8,142,832.22","9,520,353.93","4,621,320.48","6,870,720.63","12,443,366.69","7,965,020.89","8,754,250.56","8,509,376.56","39,274,949.29","52,694,021.41"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,"215,675.75","109,335.49","3,671.12",,,,,,,,,,,,,,"135,564.84","153,633.32","130,467.28","94,193.58",,,,,,,,,,,,,"9,095,657.53","16,638,513.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"8,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"23,832,834.46"
存货,"151,022,104.96","180,867,345.82","219,470,256.62","197,887,347.36","266,094,544.96","269,239,113.59","296,234,893.48","299,966,692.36","318,597,745.89","334,048,323.07","354,159,496.56","360,124,666.80","430,885,158.76","453,555,956.39","511,512,944.70","480,496,040.89","443,225,249.47","422,106,559.96","483,051,208.24","485,786,097.20","494,677,513.29","492,696,777.30","490,424,250.47","510,779,840.90","524,804,074.16","475,801,181.91","564,694,681.36","584,408,217.03","510,578,846.86","528,934,771.89","539,811,574.33","658,709,858.15","621,498,449.95","817,786,326.84","1,056,398,389.33","1,061,318,845.90","1,041,959,552.15","1,060,710,420.30"
其他应付款,"51,142,536.76","42,403,678.81","60,348,904.70","71,875,318.32","71,601,301.52","19,158,778.58","27,573,629.31","42,024,692.01","80,119,169.49","73,998,556.46","91,221,680.90","91,924,946.42","117,286,714.22","106,977,929.69","115,728,304.35","90,388,161.39","149,652,425.57","121,616,122.89","150,545,395.54","180,332,014.90","132,145,138.71","116,495,039.77","118,759,377.34","112,774,546.43","198,587,575.59","185,753,876.25","114,084,193.33","107,033,028.96","237,333,691.15","116,362,491.50","152,482,135.54","165,126,222.42","175,913,187.57","193,722,093.83","175,596,956.63","154,408,792.73","211,390,878.28","185,370,425.63"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"17,800,000.00","47,000,000.00","8,000,000.00","8,000,000.00","38,800,000.00","33,800,000.00","36,800,000.00","23,500,000.00","25,500,000.00","25,500,000.00","25,500,000.00","25,000,000.00","20,000,000.00","20,000,000.00","22,000,000.00","33,700,000.00","26,700,000.00","26,700,000.00","33,200,000.00","24,000,000.00","28,500,000.00","28,500,000.00","20,500,000.00","14,000,000.00","8,000,000.00","8,000,000.00","66,000,000.00","66,000,000.00","49,583,300.88","50,761,444.75","58,186,594.28","61,769,920.19","118,265,777.06","106,389,534.94","215,548,357.90","354,463,293.52","361,979,315.13","368,456,762.87"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"44,160,216.78","44,466,863.42","42,598,603.57","42,396,408.14","45,551,756.69","47,515,255.74","50,708,266.49","57,098,203.67","262,939,313.21","298,869,181.60","624,588,981.73","618,565,057.05","646,307,690.26","159,688,398.35"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"372,442,419.37","384,993,685.96","481,731,712.88","453,797,026.20","1,090,776,735.22","991,806,083.96","1,021,126,902.10","1,016,141,436.12","1,093,433,766.05","934,642,310.93","972,519,877.65","937,867,364.05","842,848,302.37","992,746,661.91","1,140,319,472.61","1,202,016,502.60","1,228,330,530.41","1,210,464,522.89","2,132,120,616.57","1,907,671,224.57","1,824,190,097.62","1,894,960,975.23","2,032,518,809.97","1,920,881,615.89","2,312,350,226.47","2,637,814,562.67","2,570,446,129.06","2,835,159,330.23","3,031,509,270.99","3,598,782,488.78","3,560,798,877.13","4,012,395,448.19","3,785,771,573.23","4,389,064,165.35","4,368,079,330.82","5,398,710,771.52","5,209,433,693.88","5,262,728,008.54"
流动负债合计,"632,281,644.83","726,830,936.38","776,875,266.83","733,050,744.92","854,923,657.01","791,851,057.36","909,990,611.81","979,224,491.18","1,167,689,621.25","1,065,548,609.87","1,187,178,085.16","1,190,547,618.72","1,157,899,969.52","1,304,041,025.07","1,470,803,539.05","1,637,908,771.86","1,628,040,036.66","1,687,987,039.89","2,052,448,481.59","1,907,068,273.17","1,946,201,800.89","2,131,978,769.01","2,270,686,355.14","2,188,752,943.71","2,636,135,398.09","2,970,502,362.73","2,939,720,093.49","3,112,104,106.45","3,283,473,368.26","2,977,081,094.86","2,838,604,442.30","3,123,311,694.45","3,156,633,433.25","3,735,528,978.49","3,994,391,221.08","4,507,531,507.27","4,410,569,568.39","4,494,095,753.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","38,130,792.26","35,371,017.78"
长期借款,"75,000,000.00","87,000,000.00","127,800,000.00","131,000,000.00","102,000,000.00","73,200,000.00","77,200,000.00","66,700,000.00","56,700,000.00","51,700,000.00","51,700,000.00","41,700,000.00","36,700,000.00","36,700,000.00","29,700,000.00","17,000,000.00","10,000,000.00","10,000,000.00","10,500,000.00","77,000,000.00","65,500,000.00","65,500,000.00","58,000,000.00","54,000,000.00","60,000,000.00","60,000,000.00",,"20,000,000.00","20,000,000.00","86,000,000.00","199,790,000.00","195,130,000.00","187,470,000.00","248,790,000.00","168,470,000.00","243,540,000.00","206,830,000.00","206,830,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"346,593,000.00","347,069,410.74","346,600,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"20,800,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","22,450,130.00","20,450,130.00","20,450,130.00","145,640,537.38","87,571,377.88","73,084,058.32","60,232,205.68","215,476,425.85","95,104,549.26","72,514,038.43","59,952,959.59","194,911,301.79","172,281,081.72","144,333,167.76"
长期股权投资,,,,,,,,,"4,666,693.75","4,437,929.90","4,220,141.35","3,786,842.13","22,100,264.98","21,760,065.69","21,525,487.56","23,882,456.85","24,845,363.08","25,434,986.30","25,325,312.53","25,446,252.22","26,071,207.13","26,438,217.62","26,561,101.94","8,082,594.42","8,643,082.26","8,732,099.48","8,836,358.57","8,944,857.61","9,750,348.87","9,795,571.73","9,839,052.53","10,366,828.90","60,005,323.42","60,044,351.15","61,934,575.57","61,877,333.08","89,632,970.98","166,682,319.34"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"48,819,954.94","47,367,870.96","46,551,410.66","46,021,410.66","45,679,629.28","45,243,980.87","44,808,332.46","44,372,684.05","44,696,039.77","44,271,017.38","43,864,594.99","43,557,780.60","38,354,390.44","37,986,501.19","37,618,611.94","37,350,453.52","38,482,456.62","38,551,322.84","38,364,007.13","37,966,910.42","37,569,813.71","37,255,886.68","36,857,544.49","36,459,202.30","37,260,860.11","36,862,517.92","37,664,175.73","37,265,833.54","35,628,691.35","35,363,129.89","34,832,006.97","34,394,864.78","33,957,682.59","33,559,340.40","33,160,998.21","32,762,656.02","186,370,991.92","31,965,971.64"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"467,680,418.21","517,067,452.86","594,160,830.44","592,413,701.46","616,690,946.57","610,514,952.44","656,927,895.47","709,489,208.93","792,684,469.55","803,872,145.09","860,122,308.71","952,557,062.30","1,129,134,686.38","1,121,198,446.00","1,109,308,484.85","1,102,177,347.58","1,105,049,624.85","1,093,818,564.23","1,093,066,189.58","1,094,549,203.03","1,128,055,658.12","1,124,194,529.19","1,118,560,754.33","1,148,895,532.83","1,340,935,405.48","1,343,147,757.56","1,322,568,642.39","1,388,650,927.25","1,406,690,401.41","1,420,541,699.31","1,403,489,281.72","1,512,158,891.97","1,679,904,640.27","1,682,266,635.07","1,661,477,330.47","1,769,382,944.82","1,899,045,184.11","1,927,040,925.88"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"17,059,174.17","95,722,077.69","23,942,122.77","24,968,055.84","30,250,231.55","45,599,939.39","82,781,784.77","103,286,354.94","128,890,574.67","149,681,465.88","157,629,664.51","121,529,048.28","22,457,332.82","27,592,717.75","32,031,942.83","34,008,513.89","1,687,436.53","4,317,443.36","4,018,640.52","111,398,971.84","155,382,399.55","194,384,652.39","253,699,524.28","257,947,835.20","54,474,827.96","69,036,970.45","83,247,784.70","77,445,592.94","19,387,837.99","30,537,297.55","41,536,500.89","70,790,845.62","13,254,750.38","36,108,418.74","126,725,437.57","153,684,738.23","52,314,893.67","79,760,747.91"
其他非流动负债,"13,161,990.00","14,923,008.00","14,093,952.00","13,679,433.77","18,064,896.00","17,650,368.00","16,635,840.00","15,921,312.00","15,206,784.00","14,492,256.00","13,777,728.00","13,063,200.00","48,183,650.22","46,919,955.83","45,656,261.44","44,392,567.05","43,128,872.66","41,865,178.27","40,601,483.88","39,372,789.49","42,074,095.10","45,985,400.71","44,896,706.32","43,808,011.93",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"108,961,990.00","126,923,008.00","166,893,952.00","169,679,433.77","145,064,896.00","115,850,368.00","116,835,840.00","105,621,312.00","94,906,784.00","89,192,256.00","88,477,728.00","77,763,200.00","107,883,650.22","106,619,955.83","98,356,261.44","83,842,697.05","75,579,002.66","74,315,308.27","73,551,613.88","138,822,919.49","130,024,225.10","133,935,530.71","125,346,836.32","120,258,141.93","125,169,447.54","122,070,753.15","63,224,808.76","207,269,271.75","145,935,917.86","196,809,070.30","296,209,356.88","445,704,882.66","316,584,311.68","354,363,282.46","260,255,333.23","815,787,981.04","776,833,708.62","747,217,261.75"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"741,243,634.83","853,753,944.38","943,769,218.83","902,730,178.69","999,988,553.01","907,701,425.36","1,026,826,451.81","1,084,845,803.18","1,262,596,405.25","1,154,740,865.87","1,275,655,813.16","1,268,310,818.72","1,265,783,619.74","1,410,660,980.90","1,569,159,800.49","1,721,751,468.91","1,703,619,039.32","1,762,302,348.16","2,126,000,095.47","2,045,891,192.66","2,076,226,025.99","2,265,914,299.72","2,396,033,191.46","2,309,011,085.64","2,761,304,845.63","3,092,573,115.88","3,002,944,902.25","3,319,373,378.20","3,429,409,286.12","3,173,890,165.16","3,134,813,799.18","3,569,016,577.11","3,473,217,744.93","4,089,892,260.95","4,254,646,554.31","5,323,319,488.31","5,187,403,277.01","5,241,313,014.77"
生产性生物资产,"40,528,610.86","60,157,811.44","69,131,488.26","74,905,950.22","79,009,878.09","86,547,243.76","90,627,117.55","94,142,954.22","101,031,285.61","113,704,893.24","119,885,060.20","128,152,187.40","134,923,880.77","151,179,943.85","160,768,441.49","172,477,893.78","176,062,912.90","187,852,648.57","154,926,337.89","163,350,059.48","169,206,112.54","191,857,781.45","207,553,834.50","222,484,278.60","200,674,231.80","203,928,634.43","197,185,344.54","190,435,043.58","158,586,568.62","158,887,391.97","152,059,120.51","157,729,643.49","156,050,190.83","162,415,649.24","166,425,593.47","170,281,671.59","124,294,913.46","112,384,900.62"
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","425,800,000.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00","534,291,100.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"22,827,285.06","22,827,285.06","22,827,285.06","22,827,285.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","574,664,385.06","427,664,385.06","427,664,385.06","427,664,385.06","427,664,385.06","890,534,385.06","890,534,385.06","885,090,231.14","885,090,231.14","885,090,231.14","878,106,946.51","885,090,231.14","885,090,231.14","885,090,231.14","885,090,231.14","885,090,231.14","1,614,685,424.92","1,614,685,424.92","1,614,685,424.92","1,614,685,424.92","1,614,685,424.92","1,614,685,424.92","1,614,685,424.92","1,614,645,475.72","1,614,645,475.72"
无形资产,"91,063,071.45","95,715,243.32","94,664,406.84","94,130,162.37","113,974,435.77","113,185,716.10","112,620,270.11","112,116,687.47","111,912,558.93","135,188,224.75","135,971,365.38","135,820,099.66","148,439,047.44","147,777,765.44","146,783,070.66","178,958,383.41","193,261,654.37","267,035,877.24","267,306,409.21","266,805,934.40","264,622,507.96","272,008,434.07","196,451,528.33","195,608,646.39","194,655,392.80","196,759,950.17","195,352,608.69","194,480,231.42","177,452,925.18","176,503,347.01","212,886,775.47","302,952,129.88","297,409,231.81","295,574,392.17","296,991,521.27","370,703,085.61","294,335,843.93","294,914,734.31"
盈余公积,"18,425,476.09","22,917,953.75","22,917,953.75","22,917,953.75","27,904,236.61","27,904,236.61","27,904,236.61","27,904,236.61","33,723,373.46","33,723,373.46","33,723,373.46","33,723,373.46","39,189,482.79","39,189,482.79","39,189,482.79","39,189,482.79","39,721,528.52","39,721,528.52","39,721,528.52","39,721,528.52","39,721,528.52","39,721,528.52","39,721,528.52","39,721,528.52","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06","40,004,525.06"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"496,456.20","913,755.22","1,278,451.80",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,929,950.93","5,321,424.05","5,321,424.05","5,321,424.05","5,321,424.05","120,895,327.35","120,895,327.35","120,895,327.35","120,895,327.35","115,573,904.30","115,573,904.30"
未分配利润,"73,438,275.55","115,744,142.57","135,240,308.51","152,007,449.25","151,026,844.63","159,733,926.13","157,129,802.87","170,611,427.80","187,075,032.73","203,369,566.69","190,109,903.87","227,312,131.29","237,415,514.84","254,658,039.46","244,294,195.11","193,032,977.28","226,487,456.91","226,961,889.77","159,129,803.47","129,859,777.40","99,118,019.66","46,175,622.28","46,572,108.23","100,281,285.18","111,414,153.36","124,890,092.65","132,437,577.53","143,463,659.58","128,896,820.76","138,763,518.11","196,947,447.41","220,952,827.42","220,367,303.21","229,027,998.47","237,234,357.07","269,299,254.47","281,631,227.20","294,267,277.83"
长期待摊费用,"1,135,614.26",,,,,,"118,500.00","593,868.62","1,505,907.95","1,668,483.80","1,669,002.81","2,588,975.71","1,619,060.58","1,570,221.87","2,003,050.13","2,188,255.20","980,649.02","1,148,315.52","4,223,667.18","1,568,912.11","988,526.51","1,910,313.20","2,215,864.63","2,476,467.96","1,311,024.94","1,843,378.50","1,791,959.83","10,271,981.15","1,154,632.28","1,088,043.69","1,042,947.32","1,892,724.32","961,596.86","955,403.69","4,076,347.58","3,295,440.64","704,767.17","4,414,867.17"
少数股东权益,"72,818,582.46","76,090,371.33","75,807,025.55","76,133,259.60","76,152,687.34","76,248,793.53","75,840,776.28","75,458,665.01","74,758,934.58","75,012,680.30","75,536,101.92","75,656,213.47","76,381,623.29","76,192,115.50","76,710,965.14","78,029,091.24","77,759,007.05","78,544,875.12","78,907,577.57","77,640,501.45","80,818,273.86","81,134,442.26","81,952,280.69","59,282,976.65","52,478,561.63","52,935,405.22","53,805,526.60","53,814,155.43","54,321,067.68","55,057,749.38","55,277,154.30","186,188,768.80","321,526,654.81","326,291,137.69","334,159,340.10","352,456,986.89","385,046,839.35","350,308,952.71"
递延所得税资产,"23,990.73","309,554.86","379,819.85","379,819.60","354,850.17","354,850.17","354,850.17","341,323.31","996,834.80","1,044,400.41","807,561.87","807,561.87","557,659.94","552,680.01","660,266.52","607,598.45","550,789.08","571,345.68","742,209.48","689,917.02","687,756.03","825,334.09","750,377.57","867,648.91","249,992.97","264,111.46","177,119.68","196,683.49","194,620.99","215,721.46","237,107.54","2,641,168.79","2,025,185.00","2,368,061.98","3,668,444.50","3,641,416.14","4,629,939.60","5,817,795.91"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"107,037,272.03","104,403,387.31","104,312,639.39","104,265,517.27","99,345,209.03","100,659,910.99","134,562,601.52","34,716,801.52","35,357,251.19","32,440,701.95","153,086,394.65","30,321,394.65","48,185,341.32","55,046,170.47"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"666,310,834.62","816,340,011.13","828,830,078.82","832,819,100.15","885,959,971.43","901,446,682.73","988,238,750.53","1,064,343,081.54","1,186,384,365.03","1,253,868,560.45","1,324,169,699.82","1,388,799,557.95","1,497,586,323.35","1,509,618,341.80","1,510,699,355.98","1,551,650,902.68","1,540,920,886.45","1,618,730,503.74","1,587,972,773.52","1,701,776,160.52","1,782,583,981.55","1,848,875,148.69","1,842,650,530.07","1,891,322,206.61","1,963,742,090.35","1,983,478,807.28","1,969,636,633.52","2,032,386,619.18","1,932,012,659.77","1,957,909,993.85","2,015,220,573.74","2,152,743,775.12","2,418,321,179.70","2,445,128,281.74","2,646,941,970.64","2,735,346,008.13","2,853,219,542.72","2,828,973,355.33"
所有者权益(或股东权益)合计,"297,509,619.16","347,579,752.71","366,792,572.87","383,885,947.66","976,748,153.64","985,551,341.33","982,539,200.82","995,638,714.48","1,017,221,725.83","1,033,770,005.51","1,021,033,764.31","1,058,356,103.28","1,074,651,005.98","1,091,704,022.81","1,081,859,028.10","1,031,915,936.37","1,065,632,377.54","1,066,892,678.47","1,594,093,294.62","1,563,556,192.43","1,530,548,053.18","1,477,921,824.20","1,479,136,148.58","1,503,192,736.86","1,514,787,471.19","1,528,720,254.07","1,537,137,860.33","1,548,172,571.21","1,534,112,644.64","2,382,802,317.47","2,441,205,651.69","2,596,122,646.20","2,730,875,008.00","2,744,300,186.14","2,760,374,747.15","2,810,737,291.34","2,875,249,959.59","2,850,388,349.10"
资产总计,"1,038,753,253.99","1,201,333,697.09","1,310,561,791.70","1,286,616,126.35","1,976,736,706.65","1,893,252,766.69","2,009,365,652.63","2,080,484,517.66","2,279,818,131.08","2,188,510,871.38","2,296,689,577.47","2,326,666,922.00","2,340,434,625.72","2,502,365,003.71","2,651,018,828.59","2,753,667,405.28","2,769,251,416.86","2,829,195,026.63","3,720,093,390.09","3,609,447,385.09","3,606,774,079.17","3,743,836,123.92","3,875,169,340.04","3,812,203,822.50","4,276,092,316.82","4,621,293,369.95","4,540,082,762.58","4,867,545,949.41","4,963,521,930.76","5,556,692,482.63","5,576,019,450.87","6,165,139,223.31","6,204,092,752.93","6,834,192,447.09","7,015,021,301.46","8,134,056,779.65","8,062,653,236.60","8,091,701,363.87"
