科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"804,103,986.21","1,000,154,032.13","919,410,584.03","1,182,496,795.28","1,071,833,288.33","1,333,017,579.71","1,305,085,606.49","1,302,889,146.36","1,504,525,252.94","1,306,168,926.44","1,303,891,930.44","1,650,139,648.44","1,717,054,568.50","1,541,242,858.45","1,415,954,378.09","1,917,588,640.73","1,927,443,508.64","2,086,439,466.93","2,024,580,561.60","1,924,987,621.03","2,128,310,753.05","2,270,088,739.65","2,475,520,260.53","3,367,736,863.70","3,466,827,709.36","3,516,869,903.81","3,646,293,698.21","3,795,428,702.76","4,104,590,009.86","4,129,258,202.63","4,197,012,194.87","5,253,287,227.06","4,549,087,096.75","5,282,255,532.94","4,913,742,733.76","4,856,423,613.80","4,737,642,756.43","4,978,488,642.30","4,981,381,925.34","5,049,457,660.76","5,481,313,914.34","4,507,188,901.95","5,177,364,224.16","1,121,653,770.80","945,054,047.75"
短期借款,"1,422,080,000.00","1,349,160,000.00","1,336,510,000.00","1,074,773,133.91","1,113,773,133.91","1,050,699,665.00","1,060,499,665.00","1,289,610,141.49","1,284,465,751.99","1,140,901,339.28","1,096,761,983.00","2,157,385,008.50","2,094,854,784.50","1,911,005,046.04","1,842,425,665.00","2,367,425,988.43","2,422,921,282.54","2,307,530,399.80","2,679,917,664.69","2,870,515,545.56","3,073,399,665.00","3,434,699,665.00","3,796,299,665.00","4,330,384,665.00","4,361,899,665.00","4,352,900,000.00","4,692,400,000.00","2,315,700,000.00","2,399,640,000.00","2,493,456,250.00","2,910,776,250.00","5,216,200,000.00","4,562,191,080.00","5,092,590,680.00","5,526,870,000.00","5,280,038,906.28","5,489,700,000.00","5,640,431,585.03","5,548,831,585.03","5,049,825,000.00","5,445,036,465.02","4,563,221,757.29","4,799,357,746.69","998,410,308.09","1,113,200,000.00"
交易性金融资产,,,,,,,"21,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,310,709.59",
交易性金融负债,,,,,,,,,,,,"323,664.00","323,664.00",,,"1,385,100.00","1,385,100.00","1,385,100.00","1,385,100.00","1,358,530.00","1,358,530.00","1,358,530.00","1,358,530.00",,,,,,,,,,,,,,,,,,,,,,
应收票据,"63,812,953.87","67,117,401.30","106,785,051.31","113,264,631.87","196,990,868.18","113,355,868.08","125,689,459.95","366,784,287.55","473,104,776.07","398,745,218.19","374,519,481.25","396,285,383.07","353,728,707.47","387,773,369.84","341,652,501.79","483,127,430.21","510,145,977.20","410,823,259.59","507,487,995.11","642,149,078.66","502,920,660.06","609,008,340.25","585,250,604.95","282,215,694.56","226,464,100.42","197,616,515.83","208,022,167.13","267,986,469.38","193,779,879.08","226,225,028.77","218,285,395.86","198,090,138.57","244,717,682.86","313,922,292.57","443,521,812.09","779,461,197.09","516,858,692.33","355,417,014.99","483,439,228.22","422,166,872.83","332,053,392.01","489,546,195.93","229,244,358.20","154,702,909.94","71,305,641.71"
应付票据,"479,889,869.50","657,053,973.40","662,555,586.25","717,071,988.13","558,984,604.08","777,575,988.04","789,338,952.87","609,480,623.04","927,748,379.23","882,796,464.05","1,036,728,651.31","490,090,874.62","537,121,614.19","512,542,568.51","321,413,435.06","560,990,194.57","670,929,408.24","818,855,408.91","624,905,793.58","490,010,729.33","440,976,969.72","528,457,347.68","617,847,430.81","275,290,760.21","404,469,998.94","415,720,732.92","265,885,082.90","2,412,263,697.74","2,521,747,629.71","2,465,563,686.26","2,076,693,668.53","683,618,682.24","902,044,364.30","1,045,524,355.46","920,919,842.57","248,218,062.07","163,638,215.86","157,995,633.58","178,372,450.85","442,603,565.53","425,802,088.09","508,042,701.73","629,788,511.41","136,662,675.68","122,026,940.30"
应收账款,"529,211,424.38","368,638,779.10","376,831,910.61","466,278,797.84","459,746,571.99","504,441,374.65","499,753,404.65","390,322,007.11","489,067,421.39","566,739,774.64","650,934,337.17","592,099,405.63","573,329,470.61","714,591,614.65","767,001,778.45","606,833,067.27","762,187,726.49","721,818,553.49","664,646,868.01","778,933,451.21","891,852,993.84","997,046,353.92","1,027,942,277.72","955,280,579.04","1,161,721,381.49","1,199,109,457.65","1,167,752,115.65","906,533,354.43","1,076,072,385.28","938,117,697.75","1,031,399,990.35","877,701,472.14","1,175,765,239.70","1,205,171,106.11","1,523,837,810.59","955,749,634.89","1,370,740,319.41","1,403,251,242.60","1,514,224,162.56","1,842,920,338.17","2,293,528,272.28","2,478,396,880.78","2,478,781,073.33","1,325,403,854.28","1,346,726,315.03"
应付账款,"763,061,447.82","738,120,191.53","686,291,377.32","745,074,913.61","759,097,789.85","880,174,083.44","909,429,183.92","787,085,629.71","865,812,697.26","976,085,482.40","996,163,473.69","912,746,519.27","1,078,219,316.07","1,171,325,295.33","1,125,650,305.28","942,341,434.73","1,073,069,812.68","979,036,947.48","922,591,660.48","949,006,267.13","1,063,955,162.35","985,583,848.04","996,664,424.35","1,131,150,206.56","1,328,778,184.41","1,170,280,077.36","1,156,177,125.35","1,243,696,049.27","1,567,409,900.29","1,214,301,275.73","1,331,881,598.53","1,345,644,181.99","1,151,700,228.96","1,196,706,572.98","1,099,097,487.77","1,275,204,925.64","1,111,517,121.06","1,301,973,011.93","1,444,822,039.35","1,444,785,662.50","1,228,019,674.07","1,513,154,536.72","1,750,070,280.04","1,373,953,031.75","1,380,855,865.91"
预付款项,"212,277,175.02","204,761,442.45","217,172,478.65","90,747,458.79","129,140,372.95","101,966,260.70","90,410,892.74","95,417,540.12","85,252,484.76","102,840,193.77","89,966,329.32","171,489,689.32","202,696,241.85","294,858,304.87","309,246,684.87","139,977,753.16","155,872,008.40","164,108,500.47","240,222,276.36","140,397,698.70","152,772,164.72","146,778,624.65","96,973,357.98","134,022,695.92","164,828,377.34","149,115,926.03","156,903,757.92","77,562,368.02","95,936,635.18","72,618,709.34","95,429,331.31","280,696,952.99","265,037,563.84","119,750,280.58","141,782,363.11","126,897,282.69","125,013,111.44","150,515,177.83","192,438,050.19","450,227,266.34","632,086,496.60","514,161,007.65","575,508,502.94","85,831,746.34","117,218,718.24"
预收款项,"76,520,869.44","79,104,761.78","56,590,070.95","87,776,155.35","141,416,927.08","87,661,484.20","84,536,552.39","99,958,529.85","95,220,647.13","70,084,764.87","119,117,432.42","119,277,468.38","96,831,276.46","167,197,480.61","199,210,244.12","95,892,708.51","81,270,031.24","35,528,506.47","51,807,681.79","35,783,488.69","34,852,559.67","41,856,842.06","36,631,774.64","51,607,840.35","36,816,600.16","63,478,514.11","39,521,317.44","35,390,072.98","44,158,882.63","39,640,510.65","41,446,024.95","78,840,758.95","68,262,997.98","83,997,563.45","61,519,268.99","72,281,463.48","134,494,313.69","67,058,033.96","72,146,680.10","126,283,007.17","32,051,800.86","47,222,629.11","134,672,615.66","7,454,706.10","7,367,528.00"
