科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"450,081,289.60","936,409,409.13","1,366,528,618.91","1,794,811,454.78","527,517,446.76","991,206,696.08","1,436,442,382.02","1,814,888,716.22","364,738,271.90","733,986,606.77","1,090,798,520.38","1,458,064,130.38","345,362,331.58","686,055,523.24","1,041,159,724.66","1,391,978,573.75","302,927,840.97","620,622,683.77","951,471,691.58","1,290,322,312.76","331,919,412.40","655,773,601.04","950,517,873.30","1,326,312,945.98","276,471,168.28","630,019,836.93","943,354,806.10","1,239,092,190.70","262,131,960.92","584,797,986.46","924,831,005.33","1,386,751,780.89","484,178,749.70","1,007,259,795.90","1,585,654,219.69","2,393,480,182.38","633,767,152.89","1,134,808,183.89","1,801,335,028.33","2,590,927,955.57","620,207,720.28","1,670,420,997.30","2,483,163,315.21"
二、营业利润,"2,255,859.54","9,003,358.88","6,110,449.51","10,607,415.12","4,178,053.45","10,390,769.62","4,897,340.19","-17,152,529.19","2,729,674.92","6,398,741.62","1,225,038.91","-1,795,503.90","794,848.98","22,288,959.15","22,097,578.12","104,893,484.34","11,964,424.17","36,517,201.85","36,119,203.33","54,390,127.62","6,692,177.41","37,750,021.45","43,728,276.03","49,362,438.35","8,714,993.54","41,017,835.77","44,503,226.52","49,950,490.64","9,151,643.82","40,823,786.11","50,001,555.05","666,326,392.66","92,299,450.87","560,770,890.31","642,090,303.97","653,506,206.20","888,893,977.40","940,037,746.61","1,092,378,127.10","1,109,947,612.36","32,342,907.32","63,849,264.17","125,038,419.89"
减:营业成本,"425,710,373.99","889,451,992.44","1,295,069,793.16","1,698,012,120.73","497,787,986.62","943,377,852.16","1,373,589,478.48","1,748,916,897.13","344,956,006.79","702,247,427.22","1,042,940,622.07","1,390,460,957.89","329,073,127.96","659,026,178.55","995,385,599.64","1,329,634,958.69","287,568,507.88","586,726,028.13","904,450,645.16","1,224,798,765.40","317,388,158.64","624,458,648.54","905,296,606.99","1,269,541,170.24","263,936,952.94","601,999,570.98","899,701,558.46","1,184,070,477.30","245,837,764.71","548,397,435.51","869,254,843.34","1,313,823,349.62","462,038,298.71","958,205,534.92","1,507,941,098.10","2,275,088,307.10","598,896,720.70","1,063,463,774.79","1,695,139,097.00","2,444,156,415.11","576,663,887.98","1,562,883,380.83","2,330,516,512.98"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"237,344.37","625,906.38","838,332.09","1,211,223.15","126,009.13","311,679.31","484,836.10","533,874.33","133,235.67","256,520.52","352,888.26","511,119.01","34,405.23","129,392.23","309,096.48","388,130.22","34,372.67","87,080.23","153,987.01","383,680.21","78,797.11","153,477.56","345,414.75","469,333.48","107,245.11","160,409.19","247,940.22","353,566.32","64,834.20","143,375.54","250,902.09","424,465.11","105,953.69","170,582.26","346,651.90","1,862,076.30","108,543.85","207,165.15","341,343.44","3,213,558.16","583,831.28","1,337,607.72","1,965,773.34"
营业外收入,"76,483.51","113,556.11","838,029.45","1,127,644.75","24,146.27","372,899.96","745,156.31","18,355,849.17","225,814.41","4,702,956.44","5,719,965.14","10,445,927.58","27,321.33","228,870.11","367,853.52","1,663,477.61","72,700.46","271,473.83","294,309.14","2,294,047.30","152,988.11","291,399.67","358,189.87","2,025,139.87","69,545.42","111,627.42","348,631.22","3,170,886.67","167,773.70","168,293.81","976,037.26","3,013,514.49","1,437,529.81","1,441,757.36","1,432,950.88","15,158,117.93","2,038.35","307,926.87","308,888.67","3,155,871.42","477,133.50","882,234.99","1,694,147.37"
销售费用,"9,752,684.21","18,586,754.97","28,716,230.48","41,018,831.67","11,400,833.42","19,302,521.55","28,491,255.59","37,879,461.88","5,457,089.88","11,332,225.90","18,354,597.02","24,162,771.60","5,163,508.97","10,775,016.09","19,031,154.74","25,402,350.27","5,883,614.41","14,721,921.58","21,069,008.19","28,468,607.37","3,427,179.48","10,602,671.59","16,381,260.38","23,211,352.78","5,013,420.41","10,538,208.68","18,173,744.67","26,009,530.24","5,308,527.57","11,871,387.07","19,319,218.62","28,918,229.78","12,939,198.28","25,163,181.69","42,735,193.06","57,763,525.26","17,888,091.20","40,771,991.79","56,748,224.57","82,534,465.56","23,392,212.52","55,931,516.98","86,887,234.93"
减:营业外支出,"18,338.63","30,140.13","246,591.21","528,225.59","191,465.08","346,845.13","382,671.83","631,802.18","172,333.71","181,771.63","257,854.90","324,899.18","61,683.56","176,271.54","176,771.54","340,419.32",,"147,614.84","58,434.00","3,918,164.78","26,738.32","54,064.94","54,280.15","1,237,502.58","1,046.00","3,598.00","24,561.20","467,535.77","13,519.63","13,648.81","30,563.16","546,171.11","12,854.22","17,599.22","18,540.58","35,757.19","105,891.68","231,345.91","239,589.92","294,700.87","121,754.30","348,031.05","465,537.22"
管理费用,"12,774,563.07","26,024,128.29","41,114,126.19","55,485,731.25","13,171,865.21","28,299,599.14","41,010,465.41","59,084,588.15","13,889,585.08","28,561,707.86","43,091,318.45","55,986,043.28","13,008,091.94","37,716,088.87","50,471,198.81","67,050,801.28","13,947,188.47","29,548,660.62","43,008,031.98","58,158,685.59","12,661,736.53","26,316,527.46","38,143,472.32","52,927,655.29","13,249,253.38","25,562,826.56","36,964,525.50","50,574,746.18","10,750,992.08","25,717,691.00","38,303,962.81","60,034,648.67","8,550,248.29","18,219,189.96","24,924,086.56","62,708,266.37","16,007,042.79","23,563,429.10","42,493,994.13","61,826,271.77","17,624,169.30","38,659,872.04","45,836,296.32"
其中:非流动资产处置净损失,,,,"202,893.26","184,575.87","186,424.08",,"295,170.30","22,107.89","3,259.20","3,259.20","22,403.07",,"9,778.95","9,778.95","162,633.62",,"147,410.34","22,695.00","3,901,389.73",,,,"1,173,271.47",,,,"85,642.11","11,367.36","11,367.36","16,752.71","90,515.70","2,743.22",,669.86,"13,388.32","49,365.24","54,253.29","54,253.29","60,934.04","1,754.30","25,113.51","142,619.68"
