科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应交税费,"6,128,452.18","-1,811,988.06","2,932,582.08","946,752.06","-1,123,111.88","7,525,889.08","-2,465,299.43","860,698.31","-2,328,653.50","2,617,894.19","-885,024.08","-1,060,023.79","-1,093,772.94","-10,231,614.79","-7,455,404.14","-15,282,503.84","-21,129,491.83","95,515,254.41","94,986,810.61","276,713,993.06","166,468,079.29","114,544,077.22","160,516,685.47","164,427,472.84","225,857,806.64","224,217,416.35","275,722,804.14","244,141,453.15","319,600,528.30","333,483,069.29","276,688,247.94","192,380,755.24","313,735,639.28","397,917,897.28","488,247,016.80"
应收利息,,,,,,"1,959,628.53","4,379,225.30","3,863,100.82","6,198,995.24","2,362,843.04","3,790,016.92","2,953,840.99","2,858,609.50","1,994,557.13","898,250.36","719,352.39","841,699.79","24,362.50","1,121,585.31","3,181,023.40","2,297,937.20","2,280,141.88","2,725,825.26","761,251.36","818,740.57","1,956,437.60","732,444.81","1,240,122.94","1,291,005.85","2,149,239.99","1,416,595.00","15,367,247.93","18,980,324.56","22,718,100.53","23,622,382.44"
应付利息,,,,,,,,,,"117,969.56",,,"225,470.91","877,910.24","1,009,418.78","1,033,896.96","1,325,523.83","1,193,389.10","200,901.48","17,139,794.98","18,738,741.80","1,659,999.33","1,880,016.67","3,243,036.85","5,781,115.78","5,455,514.31","4,221,413.93","3,012,139.35","3,419,420.43","13,178,346.90","21,976,023.54","44,304,720.51","55,158,318.19","25,779,626.88","53,401,104.15"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,521,074.60",,,"14,116,118.33","15,456,889.71","14,536,478.40"
应付股利,,,,,,,,,,,,"10,693,620.00","1,321,920.00",,,,,,,,,,,,,,"147,337,950.00","812,700.00","812,700.00","609,525.00","609,525.00","2,150,442.00","2,150,442.00","1,439,790.00","1,439,790.00"
存货,"98,613,527.58","110,057,424.68","81,028,639.12","118,026,045.18","102,615,545.45","143,971,529.27","129,531,002.37","117,216,442.32","140,926,132.37","183,740,145.13","177,027,267.65","142,573,644.17","200,033,653.64","233,045,388.61","226,106,656.91","268,629,795.31","300,918,556.74","323,072,655.12","286,696,017.57","575,984,777.10","555,447,041.35","511,152,341.40","462,873,954.58","483,212,550.67","496,716,923.27","400,100,277.15","391,345,887.56","444,563,045.88","418,378,619.64","470,805,744.72","500,830,290.58","464,795,261.58","454,270,217.59","477,082,210.26","463,124,537.49"
其他应付款,"18,578,157.96","20,470,763.34","370,302.32","251,413.70","4,735,781.60","572,063.96","601,353.63","236,671.04","1,341,251.08","800,169.90","864,352.54","892,202.37","1,335,928.00","965,816.86","1,461,414.90","1,462,139.08","1,964,636.89","21,640,425.60","6,455,252.87","5,317,697.76","278,710,666.38","153,233,299.31","435,084,262.85","562,373,682.19","85,250,793.72","218,694,675.31","91,676,636.92","88,990,266.76","101,402,457.11","86,552,718.41","87,048,543.94","144,872,533.34","102,110,094.08","70,538,564.63","71,625,785.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"15,000,000.00","15,000,000.00",,,,,,,"32,000,000.00","32,000,000.00","32,688,923.49","32,457,619.63","85,372,686.21","79,826,864.37","408,720,646.81","515,175,308.26","70,555,065.55","68,859,917.78","137,398,552.70","135,443,822.34","143,795,450.86","3,119,362.39","375,109,117.28","228,732,935.17","226,684,831.06","218,130,239.90"
其他流动资产,,,,,,,,,,,,,,,,,,"25,820,074.81","18,890,311.56","28,353,662.43","33,662,785.80","86,005,624.10","65,396,632.20","115,557,738.62","133,837,807.16","100,162,845.10","99,048,207.01","106,611,201.52","327,395,790.81","412,228,801.37","371,134,766.55","134,840,492.56","387,862,828.81","155,902,417.98","876,663,784.11"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"498,400,000.00","501,581,888.20","504,355,628.69","503,265,187.58","6,039,302.61","12,739,540.66"
流动资产合计,"171,953,995.28","201,245,219.77","198,983,502.71","218,277,944.04","864,857,276.33","775,797,162.38","761,332,251.13","718,846,686.64","727,951,291.21","698,532,113.04","625,854,204.85","541,098,203.45","519,673,032.05","831,827,188.91","762,956,131.08","456,096,787.95","492,556,635.25","535,987,705.45","744,003,512.84","1,748,638,907.03","1,612,189,488.15","1,404,742,088.02","1,795,402,307.75","1,719,160,011.69","2,021,900,322.76","1,710,667,548.89","1,980,200,256.59","2,303,011,854.11","3,144,521,203.94","3,914,137,382.98","4,160,910,315.69","4,673,868,054.30","5,262,282,145.34","7,865,142,178.03","8,055,463,772.62"
流动负债合计,"105,711,946.70","108,148,286.87","79,404,274.34","112,155,530.61","89,459,985.30","55,994,672.31","43,149,539.11","88,737,740.97","93,345,086.26","112,828,494.49","88,919,695.63","84,619,211.50","157,257,831.00","298,458,488.84","279,546,822.33","339,845,389.29","379,857,768.63","607,065,254.10","552,007,300.20","1,062,170,190.64","1,259,934,279.41","1,121,016,584.12","1,467,134,969.44","2,282,033,025.01","1,851,034,322.08","1,644,745,552.47","1,755,090,042.29","1,605,624,402.23","2,060,629,357.43","2,968,775,837.24","2,957,338,958.59","3,283,312,524.59","3,395,811,859.63","2,529,737,343.39","2,340,482,024.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,"1,187,625.67","1,181,571.70","1,187,625.67","1,187,625.67","610,642.42","610,642.42",,,,,,,"1,096,431,126.98","1,308,186,302.10","1,234,050,524.05","2,037,949,938.90","2,140,151,450.27","1,705,014,188.58"
长期借款,,,"50,000,000.00","50,000,000.00","50,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,"230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","176,000,000.00","176,000,000.00","106,168,020.84","82,263,698.73","2,473,366.37","3,716,993.44","258,957,831.23","1,391,372,263.55","1,456,680,119.99","1,364,059,543.91","1,342,384,140.03","1,150,085,255.85","1,335,855,305.66","1,177,718,936.27","1,006,248,482.07","1,269,488,666.58","1,433,347,322.01","1,634,484,750.05"
持有至到期投资,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,312,601.61","598,457,147.92","598,603,300.29","598,751,058.73","2,526,754,315.67","2,752,230,421.17"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"30,000.00","30,000.00","30,000.00","20,000.00","20,000.00","20,000.00","20,000.00","82,089,600.00","82,089,600.00","82,397,038.11","82,397,038.11","82,682,584.21","82,682,584.21","83,090,766.57","83,281,211.53","83,436,446.76","83,436,446.76","83,980,742.82","83,980,742.82","241,986,954.56","227,010,315.00","539,517,204.21","535,782,608.55","532,193,118.27","524,822,651.71","527,664,127.39","536,627,627.46","552,265,820.83","550,834,447.33","556,029,788.56","551,594,216.09","551,989,333.61","558,522,963.12","660,446,680.17","652,964,407.54"
专项应付款,,,,,,,,,,,,,,,,,,,,"58,000,000.00","58,000,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,"7,801,101.14","7,699,635.65","7,598,170.16","7,496,704.67","7,496,704.67","7,293,773.69","7,192,308.20","7,090,842.71","6,989,377.22",,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,"92,626,329.23","85,297,796.81","107,983,897.77","102,160,153.63","102,675,080.98","98,156,305.82","102,971,690.37","108,765,415.15","109,389,369.42","113,907,910.08","175,771,268.15","182,636,165.82","129,274,161.09","122,741,939.42","126,692,765.10","121,089,200.11"
固定资产,"70,295,714.52","70,484,515.88","67,039,582.45","64,806,103.81","62,568,940.38","76,162,822.77","124,614,809.64","72,685,170.02","94,756,619.64","165,056,891.14","162,813,731.75","159,537,287.19","159,074,191.88","202,334,127.56","219,215,208.10","284,669,104.96","284,208,380.95","429,517,069.95","438,552,939.91","1,133,202,546.99","1,057,546,106.61","1,026,004,684.95","978,263,198.79","1,632,039,700.41","1,564,185,462.09","1,568,011,798.71","1,562,196,225.86","1,536,266,275.13","1,508,898,524.68","1,480,235,874.68","1,487,476,506.73","1,472,667,123.95","1,505,414,720.24","1,466,580,484.23","1,402,025,980.73"
递延所得税负债,,,,,,,,,,,,,,,,,,,,"90,283,049.85","104,373,005.72","118,697,397.05","138,096,646.82","150,222,660.27","222,358,472.05","191,879,372.90","231,773,660.63","241,576,556.67","249,163,453.87","278,457,695.90","355,913,783.25","345,502,047.29","554,181,248.82","544,911,904.98","378,627,025.23"
在建工程,,"12,938,600.48","27,636,789.52","56,285,216.18","63,155,465.71","82,541,588.07","42,632,283.16","98,391,471.11","80,321,933.21","48,846,930.69","96,921,159.34","180,127,787.70","288,946,967.35","300,424,071.73","330,035,505.18","285,915,488.11","286,882,293.79","125,786,632.45","124,264,280.87","192,696,373.67","202,806,765.92","183,832,484.33","186,368,942.92","194,616,590.52","159,295,213.00","167,465,260.33","179,216,340.37","178,389,695.15","229,053,247.10","357,136,006.52","579,907,669.90","852,774,339.61","1,283,555,794.27","1,951,205,449.00","2,610,289,372.85"
其他非流动负债,"4,500,000.00","16,055,000.00","21,410,000.08","20,687,500.12","20,326,250.14","24,805,000.16","24,192,500.18","23,580,000.20","23,512,500.22","25,675,000.00","25,781,500.02","25,088,000.04","25,385,703.45","28,950,999.84","28,513,500.10","27,885,350.11","28,224,099.12","30,513,098.13","29,795,597.14","30,535,012.82","35,178,261.84","3,112,474.45","2,918,038.59","2,673,888.96",,"4,349,102.96","6,059,950.38","7,321,660.28","8,912,956.29","10,822,086.20","12,242,815.06",,,,
工程物资,,,,,"7,033,563.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,500,000.00","16,055,000.00","71,410,000.08","70,687,500.12","70,326,250.14","39,805,000.16","39,192,500.18","38,580,000.20","38,512,500.22","25,675,000.00","25,781,500.02","25,088,000.04","25,385,703.45","258,950,999.84","258,513,500.10","257,885,350.11","258,224,099.12","206,513,098.13","205,795,597.14","377,612,412.74","365,112,763.10","263,061,642.58","285,156,592.36","557,397,410.73","1,760,064,820.45","1,799,471,468.00","1,759,720,308.01","1,745,550,761.21","1,570,175,726.82","2,442,632,503.99","2,384,640,180.23","2,126,820,582.74","2,594,596,687.44","4,675,145,214.51","4,943,148,060.17"
固定资产清理,,,,,"60,681.22",,,"311,679.60","107,794.89",,"1,262.37","1,262.37","1,271.99",,,,,,"824,843.11",,"2,288,063.47","2,288,063.47","2,288,063.47","2,437,596.52","2,437,596.52",,,,,,,,,,
负债合计,"110,211,946.70","124,203,286.87","150,814,274.42","182,843,030.73","159,786,235.44","95,799,672.47","82,342,039.29","127,317,741.17","131,857,586.48","138,503,494.49","114,701,195.65","109,707,211.54","182,643,534.45","557,409,488.68","538,060,322.43","597,730,739.40","638,081,867.75","813,578,352.23","757,802,897.34","1,439,782,603.38","1,625,047,042.51","1,384,078,226.70","1,752,291,561.80","2,839,430,435.74","3,611,099,142.53","3,444,217,020.47","3,514,810,350.30","3,351,175,163.44","3,630,805,084.25","5,411,408,341.23","5,341,979,138.82","5,410,133,107.33","5,990,408,547.07","7,204,882,557.90","7,283,630,084.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"72,000,000.00","73,500,000.00","73,500,000.00","73,500,000.00","98,000,000.00","98,000,000.00","98,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","258,760,000.00","258,760,000.00","258,760,000.00","258,760,000.00","258,760,000.00","258,760,000.00","261,469,000.00","261,469,000.00","261,469,000.00","993,582,200.00","994,422,200.00","994,422,200.00","994,422,200.00","994,422,200.00","994,356,650.00","1,142,052,851.00","1,142,052,851.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"106,148,395.00","118,743,368.00","118,743,368.00","118,743,368.00","771,810,115.20","771,810,115.20","771,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","722,810,115.20","3,635,639,969.25","3,222,219,161.63","3,223,731,462.23","3,223,765,424.74","3,223,765,424.74","3,223,765,424.74","3,305,252,144.65","3,318,417,232.02","3,326,689,840.77","2,602,849,249.52","2,630,520,342.51","2,640,998,548.96","2,647,332,096.33","2,653,665,645.70","2,659,528,614.07","4,189,743,813.83","4,200,343,635.72"
无形资产,"45,261,972.73","45,751,419.63","44,746,559.67","45,352,193.48","45,118,222.73","44,812,733.48","44,543,003.48","44,273,273.48","45,229,251.48","43,733,813.48","44,689,791.48","130,283,461.73","131,801,155.73","131,988,441.19","133,315,868.33","132,912,013.96","134,290,496.99","133,862,519.56","133,457,434.15","3,197,495,845.14","2,932,011,648.95","2,773,871,912.31","2,618,907,234.12","2,626,500,521.94","2,502,996,520.87","2,668,594,810.45","2,805,266,033.09","2,811,262,233.34","2,894,166,416.34","2,854,605,734.77","2,990,009,998.12","2,978,147,760.86","3,056,304,272.08","3,013,912,595.19","2,864,511,108.47"
盈余公积,"300,207.87","4,829,643.05","8,224,363.64","8,224,363.64","8,224,363.64","11,610,000.34","11,610,000.34","11,610,000.34","11,610,000.34","15,464,822.37","15,464,822.37","15,464,822.37","15,464,822.37","19,438,078.35","19,438,078.35","19,438,078.35","19,438,078.35","19,438,078.35","19,438,078.35","30,786,937.57","30,786,937.57","30,786,937.57","30,786,937.57","30,786,937.57","30,786,937.57","39,533,920.71","39,533,920.71","39,533,920.71","39,533,920.71","59,775,601.98","59,775,601.98","59,775,601.98","59,775,601.98","105,150,000.75","105,150,000.75"
开发支出,,,"1,674,580.97","768,448.11","1,529,552.79","2,098,220.88","2,928,531.39","3,797,827.43","4,703,834.24","6,270,788.88","6,652,202.16","6,960,481.50","7,607,891.82","2,915,323.47","3,972,522.61","4,511,158.68","3,397,506.47","3,828,846.04","4,276,850.57","4,719,008.18","5,970,784.18","4,900,625.58","4,900,625.58","4,900,625.58","6,933,583.54",,,,,,,,,,"322,447.35"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"84,195,720.00","84,195,720.00","83,383,020.00","81,472,950.00","81,472,950.00","81,472,950.00","81,472,950.00","80,936,820.00","53,957,880.00","53,957,880.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,"416,060,345.17","416,060,345.17","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47","416,100,700.47"
未分配利润,"1,170,336.89","40,570,455.32","36,895,633.96","55,922,019.72","66,148,785.91","72,394,143.23","81,236,608.03","82,390,704.57","94,843,587.50","98,965,301.04","107,113,302.21","106,022,197.51","122,175,566.83","122,026,235.59","124,062,181.49","114,643,539.42","111,760,752.77","-25,035,206.86","-44,903,763.90","-70,034,507.66","-62,986,142.74","43,047,515.46","72,819,341.73","84,024,191.25","104,321,114.80","282,163,612.56","566,474,479.67","950,522,822.53","1,407,216,754.05","1,695,532,166.01","2,101,310,884.00","2,440,526,850.04","3,034,957,526.40","3,616,200,619.67","4,276,417,304.89"
长期待摊费用,,"83,615.93","24,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"-925,534.24","8,032,293.73",,,,,,,,,,,,,,,,,,"2,204,934,562.08","2,022,180,679.75","1,787,309,346.55","1,696,662,982.15","1,526,704,926.50","882,324,504.75","999,687,677.16","958,566,264.82","1,021,864,153.67","1,128,253,177.53","1,203,211,170.34","1,366,108,594.02","1,473,213,405.97","1,608,218,588.65","1,565,304,595.04","1,454,371,391.56"
递延所得税资产,"1,363,669.69","1,940,675.28","974,564.58","690,828.61","782,307.13","788,434.22","403,075.11","803,392.57","644,630.39","554,192.41","658,680.02","313,278.47","306,943.82","443,605.74","472,495.97","681,236.08","720,468.40","7,095,989.76","7,095,989.76","163,736,196.68","152,154,974.79","108,122,319.10","112,712,740.92","109,887,381.44","186,361,731.36","219,004,582.53","171,927,241.95","147,339,402.24","112,135,612.17","277,602,754.01","207,636,628.25","218,172,760.85","203,123,474.37","200,230,527.74","167,420,950.63"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,"-283,149,885.27",,,,,,,,,,,,,,,
其他非流动资产,,"37,405,000.00","47,068,060.12","53,032,047.86","58,843,489.95","67,392,969.44","68,524,808.95","69,929,460.43","72,316,334.46","77,351,965.35","87,101,365.35",,,"15,660,392.65","18,172,513.19","353,684,658.16","354,096,930.65","357,819,440.63","3,090,517,358.29","103,556,535.56","416,732,833.46","77,066,323.38","75,398,200.00",,,"231,628,234.39","233,353,314.13","237,552,830.46","242,281,906.09","253,654,950.57","253,250,883.91",,,"126,087,101.47","101,917,840.88"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"116,951,356.94","168,633,827.20","189,194,137.31","220,954,838.05","239,112,223.86","273,816,768.86","283,666,511.73","372,281,874.64","380,169,998.31","424,211,620.06","481,235,230.58","559,906,143.17","670,421,006.80","736,856,728.91","788,465,324.91","1,145,810,106.71","1,147,032,524.01","1,143,078,866.88","3,884,152,011.18","5,056,382,187.59","5,005,408,753.70","4,723,812,429.91","4,522,728,961.44","5,526,132,584.52","5,370,386,877.95","5,805,661,822.47","5,911,778,326.04","5,886,166,334.84","5,953,470,854.18","7,291,796,936.56","7,794,162,905.57","7,723,902,543.40","9,060,971,863.45","9,974,714,988.54","9,920,566,997.50"
所有者权益(或股东权益)合计,"178,693,405.52","245,675,760.10","237,363,365.60","256,389,751.36","944,183,264.75","953,814,258.77","962,656,723.57","963,810,820.11","976,263,703.04","984,240,238.61","992,388,239.78","991,297,135.08","1,007,450,504.40","1,011,274,429.14","1,013,361,133.56","1,004,176,155.26","1,001,507,291.51","865,488,220.10","3,870,352,626.68","5,365,238,491.24","4,992,551,199.34","4,744,476,291.23","4,565,839,707.39","4,405,862,160.47","3,781,188,058.18","4,072,112,350.89","4,377,168,232.33","4,838,003,025.51","5,467,186,973.87","5,794,525,978.31","6,613,094,082.44","6,987,637,490.37","8,332,845,461.72","10,634,974,608.67","10,692,400,685.54"
资产总计,"288,905,352.22","369,879,046.97","388,177,640.02","439,232,782.09","1,103,969,500.19","1,049,613,931.24","1,044,998,762.86","1,091,128,561.28","1,108,121,289.52","1,122,743,733.10","1,107,089,435.43","1,101,004,346.62","1,190,094,038.85","1,568,683,917.82","1,551,421,455.99","1,601,906,894.66","1,639,589,159.26","1,679,066,572.33","4,628,155,524.02","6,805,021,094.62","6,617,598,241.85","6,128,554,517.93","6,318,131,269.19","7,245,292,596.21","7,392,287,200.71","7,516,329,371.36","7,891,978,582.63","8,189,178,188.95","9,097,992,058.12","11,205,934,319.54","11,955,073,221.26","12,397,770,597.70","14,323,254,008.79","17,839,857,166.57","17,976,030,770.12"
负债和所有者(或股东权益)合计,"288,905,352.22","369,879,046.97","388,177,640.02","439,232,782.09","1,103,969,500.19","1,049,613,931.24","1,044,998,762.86","1,091,128,561.28","1,108,121,289.52","1,122,743,733.10","1,107,089,435.43","1,101,004,346.62","1,190,094,038.85","1,568,683,917.82","1,551,421,455.99","1,601,906,894.66","1,639,589,159.26","1,679,066,572.33","4,628,155,524.02","6,805,021,094.62","6,617,598,241.85","6,128,554,517.93","6,318,131,269.19","7,245,292,596.21","7,392,287,200.71","7,516,329,371.36","7,891,978,582.63","8,189,178,188.95","9,097,992,058.12","11,205,934,319.54","11,955,073,221.26","12,397,770,597.70","14,323,254,008.79","17,839,857,166.57","17,976,030,770.12"
