科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"12,297,409.80","10,210,384.62","8,340,229.96","27,169,888.66","25,932,898.16","21,774,379.20","14,961,864.87","14,493,955.75","17,190,976.96","15,630,069.72","13,829,582.30","13,750,667.40","14,596,904.81","15,869,355.89","4,692,149.88","6,223,089.14","6,607,115.86","7,879,569.65","7,446,904.32","22,572,976.66","25,579,291.48","24,875,093.30","39,283,056.32","217,205,343.08","93,477,987.40","47,967,174.77","90,064,476.82","79,716,404.61","67,788,089.89","450,833,513.42","440,462,973.07","366,674,824.05","239,278,465.41","177,538,917.64","145,532,306.89","176,582,164.84","99,331,786.46","100,755,529.47","62,264,554.83","222,291,050.14","102,816,129.14","84,841,035.59","116,876,303.22","203,836,688.98","147,234,997.61","144,905,728.73","159,982,151.88","213,615,927.74","257,152,181.45"
短期借款,"1,113,309,664.95","1,074,249,342.11","1,066,623,033.90","960,892,517.63","960,892,517.63","960,892,517.63","960,892,517.63","1,000,871,601.16","1,000,871,601.16","1,000,871,601.16","1,000,871,601.16","1,020,441,601.16","1,020,441,601.16","1,020,441,601.16","1,014,441,601.16","1,014,441,601.16","1,014,441,601.16","1,014,441,601.16","1,014,441,601.16","111,923,519.53","111,923,519.53","111,923,519.53","111,923,519.53","111,923,519.53","11,923,519.53","11,923,519.53","11,923,519.53","11,923,519.53","11,923,519.53","11,923,519.53","1,923,519.53","1,923,519.53",,,,,"10,000,000.00","10,000,000.00","10,000,000.00","14,800,000.00","4,800,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"50,000,000.00","90,000,000.00"
交易性金融资产,"200,000.00","200,000.00","48,838,763.36","200,000.00","200,000.00","200,000.00","200,000.00","525,772.55","525,772.55","525,772.55","525,772.55","722,395.39","722,395.39","673,065.70","673,065.70","654,567.07","654,567.07","654,567.07","654,567.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"14,368,000.00","7,332,723.20","5,890,000.00","22,745,957.13","8,327,807.13","4,802,547.80","14,014,900.00","15,389,540.00","9,387,700.00","9,096,300.00","9,813,000.00","25,660,552.99","560,000.00","11,224,400.00","1,190,000.00","30,562,640.14","30,091,750.00","24,851,943.36","40,639,123.14","60,880,510.86","50,943,333.71","122,813,163.78","101,585,398.09","62,705,397.39","52,829,464.20","127,668,880.82","96,539,000.00","77,560,534.00","94,985,105.24","106,923,400.00","105,234,647.32","73,930,720.82","112,118,662.00","118,011,579.70","101,943,687.19","153,041,411.89","100,208,439.51","123,025,614.31","89,232,389.18","124,436,271.63","126,702,797.07","174,249,538.84","139,439,737.37","116,600,161.44","144,449,819.50","167,249,124.93","112,403,106.16","127,624,142.99","126,841,290.07"
应付票据,"68,123,000.00","68,123,000.00","68,123,000.00","64,123,000.00","64,123,000.00","64,123,000.00","64,123,000.00","19,570,000.00","19,570,000.00","19,570,000.00","19,570,000.00",,,,,,,,,,,,,,,,,,,,"20,000,000.00","26,100,000.00","18,300,000.00","21,300,000.00","25,300,000.00","56,651,000.00","23,540,000.00","32,330,000.00","5,100,000.00","24,430,000.00","3,420,000.00","11,782,023.00","11,400,000.00","27,085,950.90","11,790,000.00","25,790,000.00",,"25,550,400.00",
应收账款,"183,697,502.89","206,197,035.17","208,578,624.86","165,162,977.44","172,578,997.11","212,593,026.43","158,769,535.16","130,140,111.51","141,752,895.34","144,292,576.89","146,708,591.61","113,759,772.22","135,044,382.07","118,509,932.49","157,603,692.72","178,590,454.25","186,318,147.00","181,495,653.45","120,964,553.67","177,661,092.36","183,135,437.94","137,804,118.93","154,126,104.16","137,251,819.66","157,760,195.73","130,028,688.04","105,479,738.62","100,685,344.85","102,734,592.34","85,806,799.32","83,130,528.15","75,549,485.63","87,893,533.74","135,038,900.35","121,279,412.67","94,168,034.24","130,718,752.21","107,518,831.13","105,422,295.78","116,233,799.56","132,235,710.25","108,936,012.65","106,132,869.75","131,496,194.77","135,557,101.27","127,218,243.38","120,533,693.51","110,282,121.17","125,632,112.99"
应付账款,"159,933,618.12","132,615,504.52","119,135,507.89","94,101,658.09","93,047,012.48","108,225,435.54","84,761,369.01","93,511,765.49","97,134,335.97","101,266,326.75","107,088,326.82","98,094,735.68","94,427,215.15","95,123,098.10","120,034,031.12","164,860,313.78","186,222,266.39","171,662,201.89","108,415,291.59","130,849,879.85","121,280,296.04","122,442,267.39","130,524,008.76","126,012,236.05","119,994,055.52","120,284,892.89","121,319,113.53","117,588,525.78","120,916,861.08","120,720,703.59","124,497,555.54","83,653,213.18","133,564,638.40","143,339,100.29","131,637,686.02","133,875,908.85","126,689,383.98","115,062,502.06","118,839,484.42","138,470,997.14","142,027,188.07","149,348,004.60","147,797,482.28","149,386,583.33","144,619,942.58","148,131,167.93",,"146,618,451.07",
预付款项,"52,768,246.46","53,337,647.31","53,134,622.44","56,075,354.68","60,396,677.48","52,734,948.73","58,689,466.73","53,358,066.74","53,546,646.87","53,371,512.01","55,877,932.73","22,399,005.18","22,773,961.01","13,811,967.58","5,353,978.38","17,569,338.34","23,770,443.35","20,996,210.85","28,861,069.17","20,808,650.70","22,130,321.08","11,214,179.92","9,918,573.33","5,407,972.41","1,244,597.02","634,380.92","1,669,430.84","1,806,678.11","2,227,269.63","2,001,758.70","2,046,165.42","2,274,353.28","3,274,409.47","4,338,059.71","2,142,928.34","2,471,964.33","2,244,848.77","454,017.47","578,480.02","587,566.42","1,737,346.06","102,471.88","183,948.64","220,077.30","112,613.89","1,515,951.85","246,796.95","2,418,954.41","2,060,384.23"
预收款项,"23,336,385.67","8,785,706.15","10,295,332.70","25,427,587.22","15,548,895.18","9,765,807.81","12,964,735.33","4,626,136.71","6,664,479.56","7,673,197.13","7,475,608.50","5,979,986.95","3,661,569.83","18,608,112.77","11,130,286.36","8,118,307.63","5,218,074.38","4,823,593.69","7,395,500.52","1,188,660.73","1,383,462.94","1,437,512.73","1,250,346.31","1,470,379.31","1,383,599.31","1,764,560.17","1,844,598.94","842,410.57","1,211,007.92","1,061,104.52","722,209.19","265,453.67","621,585.00","262,565.00","242,664.75","1,877,807.17","1,974,473.66","2,039,146.77","503,655.50","603,445.62","424,500.00","745,617.76","462,456.97","619,489.39","268,423.00","159,540.17","134,613.15","132,282.00","167,694.40"
