科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"113,023,436.10","140,297,263.45","208,055,010.16","73,596,609.35","131,427,391.13","189,206,077.29","247,078,620.85","74,813,124.36","112,860,323.16","154,576,333.01","260,170,518.12","83,353,613.12","136,316,916.33","190,330,437.99","316,260,831.82","103,238,496.85","187,817,938.43","285,402,471.09","369,977,160.42","109,996,077.08","195,230,421.42","297,552,610.69","409,241,577.60","163,599,109.08","285,672,985.46","421,857,568.90","554,328,490.66","180,415,582.57","341,374,656.37","492,730,796.18","689,743,799.52","178,713,684.42"
取得借款收到的现金,"7,000,000.00",,"8,000,000.00",,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,"10,000,000.00","10,789,842.08","61,990,842.08","2,000,000.00","4,000,000.00","6,000,000.00","9,000,000.00","37,884,090.44"
支付的各项税费,"20,341,826.47","26,890,931.79","40,875,565.13","9,129,666.27","21,607,075.09","30,628,807.81","40,284,915.92","12,567,804.53","26,944,512.18","36,782,435.59","45,768,513.39","11,366,052.06","27,094,458.54","36,490,515.89","50,828,221.65","13,612,114.31","30,885,986.09","49,616,528.50","69,674,959.75","24,291,614.99","51,745,246.27","82,164,602.76","117,999,596.50","30,915,832.56","67,288,249.67","94,651,218.77","137,678,808.43","37,192,344.59","61,586,981.76","104,903,076.95","134,537,332.85","28,232,214.23"
收到其他与筹资活动有关的现金,"397,104.00","2,566,104.45","1,000,040.00",,"100,000.00","100,000.00","1,420,606.00",,"625,985.52","2,169,657.08","6,493,642.95","3,150.93","3,664,540.20","4,525,326.68","4,925,326.68","2,142,840.00","2,308,130.00","2,308,130.00",,,"1,485,394.88","6,023,579.93","6,659,604.61","1,833,005.23","8,497,827.20","13,992,147.43","19,609,586.45","1,634,633.36","11,032,023.39","18,403,971.93","21,085,147.75","3,115,294.10"
支付其他与经营活动有关的现金,"32,654,101.75","24,446,405.31","50,079,568.53","20,410,480.55","27,046,907.27","34,753,367.36","121,075,698.65","19,771,733.65","63,469,508.59","74,016,908.87","105,261,667.36","22,738,019.79","61,240,327.06","100,597,008.65","118,951,104.83","22,429,602.55","64,999,119.92","127,261,278.85","209,651,234.79","50,249,324.76","114,819,710.22","168,583,368.97","251,438,099.33","56,360,028.04","121,356,921.71","172,063,042.91","250,505,266.15","75,925,017.37","173,606,980.25","264,349,535.00","228,366,233.95","55,799,943.55"
筹资活动现金流入小计,"7,397,104.00","11,866,104.45","9,000,040.00",,"347,660,000.00","347,660,000.00","348,980,606.00",,"625,985.52","2,169,657.08","6,493,642.95","3,150.93","3,664,540.20","4,525,326.68","4,925,326.68","2,142,840.00","3,708,130.00","6,428,130.00","4,120,000.00","984,999,957.15","986,485,352.03","993,420,067.08","998,129,621.76","3,258,005.23","477,295,938.00","483,580,100.31","618,854,791.05","3,704,633.36","25,102,023.39","34,473,971.93","40,155,147.75","41,499,384.54"
经营活动现金流出小计,"331,704,178.37","332,254,628.19","492,439,752.11","170,356,789.28","294,281,224.62","461,003,829.52","666,941,007.15","228,354,584.01","387,191,483.22","571,613,320.36","729,401,773.07","230,406,316.60","427,096,099.16","657,129,835.67","882,335,639.17","354,367,536.34","622,070,502.38","941,123,454.92","1,242,680,507.06","469,467,433.53","902,271,515.00","1,393,659,832.03","1,815,467,369.01","650,401,347.75","1,190,132,283.87","1,801,904,741.15","2,536,800,738.05","873,920,949.56","1,476,390,904.72","2,175,962,269.13","2,845,752,466.76","804,482,365.00"
偿还债务支付的现金,"13,000,000.00",,"8,000,000.00",,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,"2,159,791.39","45,950,000.00","52,340,842.08","2,900,000.00","62,225,905.22","60,038,821.89","67,225,905.22","400,000.00"
经营活动产生的现金流量净额,"22,560,111.74","59,475,767.53","32,225,747.98","-67,815,542.04","-91,410,090.05","-107,102,909.52","-35,284,278.54","-108,357,213.35","-101,448,061.90","-141,332,643.55","-69,825,657.05","-11,238,208.48","-38,307,821.10","-78,181,470.58","38,110,040.61","-60,888,827.49","-78,821,061.88","-65,066,055.20","104,455,185.12","-110,992,842.87","-97,454,414.11","-170,017,836.45","102,438,113.92","-187,826,800.84","-184,455,791.26","-211,161,637.41","73,931,474.59","-260,079,545.81","-210,952,349.83","-194,644,265.61","-106,155,050.48","-107,047,773.13"
分配股利、利润或偿还利息支付的现金,"709,956.00",,"9,940,365.00",,,"22,000,000.00","22,000,000.00",,,,,,"8,800,000.00","8,800,000.00","8,800,000.00",,"11,440,000.00","11,440,000.00","11,440,000.00",,"13,872,816.75","13,872,816.75","13,881,879.25",,"35,514,410.88","37,214,942.72","37,796,570.31","842,455.01","45,210,568.84","47,397,642.17","45,385,935.63",
收回投资收到的现金,"10,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,"412,542,691.04",,,"8,000,000.00","89,000,000.00","130,000,000.00","403,000,000.00","403,000,000.00","180,000,000.00","139,000,000.00"
支付其他与筹资活动有关的现金,"15,903,248.45","1,064,040.00","4,806,582.03","1,473,031.49","7,712,945.75","12,017,215.75","11,896,960.23","79,000.00","2,590,254.08","3,599,899.88","13,328,957.57","630,000.00","3,299,228.23","4,539,321.23","8,218,835.23","2,399,888.41","6,177,552.41","8,376,591.64","7,493,556.93","7,619,480.90","8,798,322.88","10,089,636.90","12,389,028.00","16,916,356.63","20,686,609.77","26,800,935.86","32,997,822.30","11,758,234.01","15,576,783.95","19,816,544.28","106,533,347.07","5,638,409.75"
取得投资收益收到的现金,"5,342.47","5,479.45",,,,,,,,,,,,,,,,,,"164,904.09",,,"5,892,116.83",,,"48,921.69","857,364.49","2,753,819.18","4,537,873.97","5,188,081.49","6,142,260.55","1,990,532.94"
筹资活动现金流出小计,"29,613,204.45","1,064,040.00","22,746,947.03","1,473,031.49","7,712,945.75","34,017,215.75","33,896,960.23","79,000.00","2,590,254.08","3,599,899.88","13,328,957.57","630,000.00","12,099,228.23","13,339,321.23","17,018,835.23","2,399,888.41","17,617,552.41","19,816,591.64","18,933,556.93","7,619,480.90","37,671,139.63","38,962,453.65","41,270,907.25","16,916,356.63","58,360,812.04","109,965,878.58","123,135,234.69","15,500,689.02","123,013,258.01","127,253,008.34","219,145,187.92","6,038,409.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,"649,215.80","598,936.51","214,862.09","35,123.34","27,091.13","43,368.59","98,156.34","5,920.56","6,110.56","13,586.99","45,808.58","373,939.12","92,769.27","101,541.05","101,488.96","31,165.96","34,050.96","565,606.18","1,082,237.64","260,675.22","600,674.68","600,744.68","31,563.32","3,656.12","5,815.74","6,059.74","356,178.12",,"33,999.00","313,129.00","1,760,467.30","3,800.00"
筹资活动产生的现金流量净额,"-22,216,100.45","10,802,064.45","-13,746,907.03","-1,473,031.49","339,947,054.25","313,642,784.25","315,083,645.77","-79,000.00","-1,964,268.56","-1,430,242.80","-6,835,314.62","-626,849.07","-8,434,688.03","-8,813,994.55","-12,093,508.55","-257,048.41","-13,909,422.41","-13,388,461.64","-14,813,556.93","977,380,476.25","948,814,212.40","954,457,613.43","956,858,714.51","-13,658,351.40","418,935,125.96","373,614,221.73","495,719,556.36","-11,796,055.66","-97,911,234.62","-92,779,036.41","-178,990,040.17","35,460,974.79"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"-1,233,923.60","-1,233,923.60","-1,233,923.60",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,"287,648.33","-109,839.40","-200,668.96","-579,759.56","-343,639.92","-108,350.52","-148,372.89",-465.45
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,654,558.27","5,604,415.96","214,862.09","35,123.34","27,091.13","43,368.59","98,156.34","5,920.56","6,110.56","13,586.99","45,808.58","373,939.12","92,769.27","101,541.05","101,488.96","31,165.96","34,050.96","565,606.18","1,082,237.64","425,579.31","-633,248.92","-633,178.92","417,232,447.59","3,656.12","5,815.74","8,054,981.43","90,213,542.61","132,753,819.18","407,571,872.97","408,501,210.49","187,902,727.85","140,994,332.94"
五、现金及现金等价物净增加额,"-4,871,687.84","60,832,010.71","9,010,111.68","-70,790,578.09","237,304,503.62","192,776,269.74","264,532,214.16","-109,862,024.78","-107,735,109.34","-202,842,243.34","-146,239,013.88","-19,224,760.09","-96,258,362.95","-139,477,176.23","-30,089,870.63","-65,115,039.70","-108,044,641.65","-113,435,844.14","50,263,628.88","789,305,438.16","287,715,274.99","211,884,479.66","831,881,104.81","-379,778,433.40","-43,812,094.17","-575,849,442.34","-305,114,764.70","-294,821,257.29","-236,270,944.99","-269,815,080.27","-498,214,896.63","-49,158,946.78"
购建固定资产、无形资产和其他长期资产支付的现金,"4,903,022.82","5,442,722.94","9,484,497.34","1,537,127.90","11,259,551.71","13,806,973.58","15,290,986.32","1,431,731.99","4,328,889.44","60,092,943.98","69,623,850.79","7,733,641.66","13,128,623.09","16,103,252.15","19,727,891.65","4,000,329.76","10,348,208.32","15,546,933.48","18,460,236.95","4,832,774.53","10,617,282.59","19,528,126.61","69,294,179.42","27,546,937.28","38,616,483.07","44,472,068.82","72,153,569.43","5,119,715.44","11,635,593.59","26,859,638.22","59,899,160.94","3,566,015.93"
期初现金及现金等价物余额,"65,211,979.19","60,340,291.35","121,172,302.06","130,182,413.74","130,182,413.74","130,182,413.74","130,182,413.74","394,714,627.90","394,714,627.90","394,714,627.90","394,714,627.90","248,475,614.02","248,475,614.02","248,475,614.02","248,475,614.02","218,385,743.39","218,385,743.39","218,385,743.39","218,385,743.39","352,998,518.33","268,649,372.27","268,649,372.27","268,649,372.27","1,100,530,477.08","1,100,530,477.08","1,100,530,477.08","1,100,530,477.08","795,415,712.38","795,415,712.38","795,415,712.38","795,415,712.38","297,200,443.16"
投资支付的现金,"10,000,000.00","5,869,839.97",,,,,,,,,,,,,"36,480,000.00",,"5,000,000.00","20,000,000.00","22,000,000.00","72,000,000.00","360,000,000.00","360,000,000.00","360,675,000.00",,"2,250,000.00","232,750,000.00","423,600,000.00","150,000,000.00","273,000,000.00","313,925,000.00","290,925,000.00","115,000,000.00"
期末现金及现金等价物余额,"60,340,291.35","121,172,302.06","130,182,413.74","59,391,835.65","367,486,917.36","322,958,683.48","394,714,627.90","284,852,603.12","286,979,518.56","191,872,384.56","248,475,614.02","229,250,853.93","152,217,251.07","108,998,437.79","218,385,743.39","153,270,703.69","110,341,101.74","104,949,899.25","268,649,372.27","1,142,303,956.49","556,364,647.26","480,533,851.93","1,100,530,477.08","720,752,043.68","1,056,718,382.91","524,681,034.74","795,415,712.38","500,594,455.09","559,144,767.39","525,600,632.11","297,200,815.75","248,041,496.38"
