科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"704,265,288.39","174,731,198.45","195,252,779.36","601,445,489.12","318,650,118.55","285,313,392.92","362,308,134.74","207,553,259.81","549,957,770.09","608,634,040.44","406,146,993.01","689,855,642.37","667,980,065.42","540,398,949.79","645,833,993.27","645,207,480.48","600,896,496.11","600,648,384.41","579,740,399.33","607,352,841.15","589,696,868.17","603,867,825.72","466,181,003.45","487,715,490.32","467,281,571.99","432,503,955.38","401,490,922.30","496,390,159.54","454,887,301.66","237,107,590.99","156,833,185.94","447,504,956.71","295,830,714.86","63,069,329.81","144,159,519.20","146,644,689.44","192,437,027.96","122,425,039.25","166,989,912.96","118,274,872.45","43,907,887.10","66,964,503.85","124,658,066.20","79,032,028.51","40,130,970.00"
短期借款,"240,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,223,667.78",,"300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,,,"13,262,491.80","20,981,720.80","20,194,668.51"
交易性金融资产,"56,095,641.06","312,189.75","1,830,764.75","10,219,819.00","147,114,788.25","140,196,153.68","90,137,464.26","258,708,212.13","51,312,332.37",470.26,"14,212,950.37","18,020,933.65","25,226,388.33","80,465,713.44","88,405,334.24","85,985,390.20","98,185,750.82","117,299,119.56","155,179,150.10","157,333,411.04","156,089,443.97","144,945,574.25","270,038,654.22","359,719,956.65","382,881,262.20","387,076,811.17","420,761,515.39","298,016,454.20","289,488,079.14","253,499,186.96","265,682,181.41","1,648,911.48","177,055,401.47","262,001,397.85","226,033,117.91","41,792,123.64","56,557,529.27","40,857,037.80","134,700,774.03","59,989,778.86","65,913,459.61","52,394,810.53","110,274,626.92","87,786,374.07","80,181,770.72"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"102,366,794.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"21,200,000.00","18,900,000.00","25,000,000.00","18,000,000.00","21,250,000.00","18,300,000.00","17,050,000.00","14,150,000.00","10,700,000.00","10,300,000.00","17,200,000.00","18,400,000.00","9,160,000.00","9,460,000.00","17,170,000.00","21,080,000.00","13,150,000.00","15,600,000.00","8,950,000.00","7,900,000.00","5,400,000.00","6,400,000.00","1,300,000.00","8,400,000.00","10,897,000.00","9,597,000.00","14,800,000.00","12,600,000.00","7,900,000.00","10,500,000.00","9,600,000.00",,,,,,,,,,,,,,
应收账款,"20,222,969.50","14,099,657.90","14,146,991.10","101,734.22","175,007.98","4,749,344.05","5,076,893.27","607,064.58","904,466.20","208,806.21","380,604.18","200,262.90","294,469.39","212,402.17","332,479.77","551,286.72","277,675.78","367,981.02","340,250.44","323,226.84","493,565.95","492,645.65","936,663.27","88,247.18","1,162,568.52","1,808,117.41","4,080,216.66","3,507,462.24","3,775,810.81","3,611,641.79","4,222,866.94","397,323.55","208,326.03","10,633,593.69","33,965,076.67","6,682,407.57","32,645,604.14","64,310,969.03","63,248,154.78","2,512,890.13","3,445,085.07","3,284,553.08","3,162,912.33","7,530,384.93","7,003,684.60"
应付账款,"133,243,602.38","57,151,463.18","72,930,661.87","95,549,535.65","108,979,374.16","92,922,489.03","118,473,702.17","119,128,230.46","108,949,466.77","99,060,193.29","117,493,746.59","126,274,326.65","128,449,857.87","107,630,415.87","140,178,508.99","130,259,249.05","138,288,629.83","123,483,465.77","76,308,874.50","78,008,433.51","57,892,798.80","74,659,625.44","82,141,475.47","65,987,920.49","64,396,135.04","60,062,423.81","70,394,384.51","60,222,165.41","59,828,347.12","61,271,026.43","67,276,759.38",,,"373,960.00","273,960.00","223,150.75","382,982.72","207,633.22","397,410.58",,,,,,
预付款项,"33,877,733.30","17,785,631.78","25,691,234.17","14,453,277.54","15,919,025.68","11,557,333.14","13,782,714.73","16,283,038.36","12,960,653.88","12,787,545.96","15,688,326.25","18,314,120.51","15,481,441.17","13,355,681.27","16,476,540.45","18,409,362.74","16,450,726.76","10,301,856.79","7,399,243.38","12,029,547.92","7,618,653.73","5,199,260.63","8,344,756.68","9,284,827.83","11,402,186.47","6,335,836.23","44,408,380.90","5,186,196.99","5,130,911.64","5,383,774.82","9,793,682.92","23,700.00","116,201.33","200,025.00","212,025.00","1,105,593.75","1,349,995.77","2,421,071.02","1,383,185.72","483,598.98","206,238.12","94,666.70","262,841.91","179,245.33","249,361.24"
预收款项,"11,015,442.34","709,114.20",,,,,,,,,,,,,,,,,,"39,945.10",,,,"215,122.00",,,,"100,102.63",,,"3,243,783.30","973,867.00","5,415,553.00","8,455,664.52","3,334,884.95","60,656,091.00","63,071,040.96","49,488,181.25","28,903,913.20","2,728,861.50","5,154,200.00","2,459,729.90","987,676.60","1,607,030.00","1,876,342.60"
