科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"632,556,067.28","1,333,831,380.71","2,086,664,488.45","2,640,323,461.15","717,833,752.58","1,417,167,003.45","2,200,595,609.60","2,713,043,372.15","439,093,937.15","840,793,512.71","1,275,082,130.05","1,964,167,111.30","177,946,170.06","445,993,867.86","775,966,885.57","1,380,606,436.12","185,233,956.16","556,378,328.61","850,674,724.30","1,318,937,777.43","156,207,616.64","399,886,097.57","834,955,488.49","1,563,514,432.12","359,915,995.53","826,988,330.83","1,265,448,332.64","2,215,240,468.38","346,416,747.69","776,138,096.79","1,121,256,885.82","1,638,445,494.88","259,069,539.51","528,106,767.33","845,085,625.46","1,633,020,503.55","273,322,194.28","613,612,815.03","1,010,880,853.95","1,833,005,110.33","300,548,571.92","702,578,970.89","1,124,258,518.20","1,919,120,577.39"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"53,477,487.50",,,,,,,,,,,,"82,386,285.05",,,,"295,028,944.04",,,,
收到的税费返还,"1,706,697.44","2,362,878.06","6,454,984.62","9,038,805.63","3,593,419.14","5,133,043.31","10,912,027.70","13,293,184.78","4,348,614.83","10,018,540.90","16,035,486.20","18,944,973.02","7,713,744.29","9,719,444.29","15,479,786.48","20,008,899.70","2,631,443.07","7,734,983.41","16,057,149.79","20,116,951.93","7,368,047.64","12,890,295.34","14,484,761.30","18,161,498.52","8,356,119.76","13,861,772.30","22,057,708.41","31,331,157.75","7,069,898.37","15,310,663.76","20,966,664.52","268,511.09","7,321,893.13","7,343,961.38","12,528,257.71","1,369,918.50","61,865.57","1,205,099.38","2,777,746.57",,"1,160,983.26","1,230,012.44","1,621,397.16","156,512.72"
支付其他与投资活动有关的现金,,"10,000.00","10,000.00",,"1,099,838.30","1,024,380.15","1,102,107.81",,"457,340.30","457,340.30","486,191.58",,,,,"2,500,000.00",,,,,,,,,,,,,,,"4,245.88",,"13,646,638.27","3,837,312.11","7,487,312.11",,,,,"81,648.35","6,687,627.00","6,687,627.00","7,219,768.92","45,430,631.17"
收到其他与经营活动有关的现金,"224,953,432.08","80,906,054.91","305,869,426.02","559,352,000.11","121,168,357.42","112,060,729.95","382,876,933.28","610,649,347.99","98,592,478.46","267,523,423.28","338,114,816.04","515,848,260.09","82,610,010.39","277,619,308.53","176,132,456.56","403,482,352.86","20,302,380.46","192,169,116.99","243,842,030.59","347,256,264.26","21,454,185.46","35,724,120.17","178,488,117.07","252,680,464.55","15,780,750.35","25,426,106.71","71,914,373.15","201,124,447.01","39,685,343.16","108,917,474.39","214,454,518.24","42,127,673.39","523,897,243.84","84,232,375.70","186,971,706.07","44,392,100.88","46,678,733.86","198,744,652.50","282,206,848.42","172,335,751.45","28,004,546.34","86,166,459.23","126,864,904.07","152,912,863.29"
投资活动现金流出小计,"43,589,848.88","91,407,202.87","158,297,407.19","184,227,623.85","23,353,018.52","35,548,343.33","50,545,888.40","60,829,978.24","24,961,949.97","196,142,130.08","233,725,810.11","29,171,774.60","14,310,682.13","17,660,438.74","31,710,876.08","35,625,420.40","40,521,182.55","47,961,867.65","56,195,981.24","50,991,000.22","5,839,672.42","8,512,581.22","37,155,259.04","85,715,183.95","4,434,219.58","13,439,084.88","24,929,372.66","25,640,230.91","13,219,723.71","31,976,986.45","38,886,995.43","123,533,291.90","185,886,495.35","393,895,246.90","723,463,745.94","432,502,132.42","16,915,000.07","284,497,743.29","290,418,408.66","452,567,070.11","88,387,712.82","257,164,162.18","412,669,775.10","713,822,081.86"
经营活动现金流入小计,"859,216,196.80","1,417,100,313.68","2,398,988,899.09","3,208,714,266.89","842,595,529.14","1,534,360,776.71","2,594,384,570.58","3,336,985,904.92","542,035,030.44","1,118,335,476.89","1,629,232,432.29","2,498,960,344.41","268,269,924.74","733,332,620.68","967,579,128.61","1,804,097,688.68","208,167,779.69","756,282,429.01","1,110,573,904.68","1,686,310,993.62","185,029,849.74","448,500,513.08","1,027,928,366.86","1,834,356,395.19","384,052,865.64","866,276,209.84","1,359,420,414.20","2,447,696,073.14","393,171,989.22","900,366,234.94","1,356,678,068.58","1,680,841,679.36","790,288,676.48","619,683,104.41","1,044,585,589.24","1,678,782,522.93","320,062,793.71","813,562,566.91","1,295,865,448.94","2,005,340,861.78","329,714,101.52","789,975,442.56","1,252,744,819.43","2,072,189,953.40"
投资活动产生的现金流量净额,"-42,979,572.38","-15,701,004.37","-52,018,605.19","-68,687,019.23","-11,139,348.10","-33,255,916.51","-38,027,797.00","139,278,291.93","28,084,167.26","-135,114,176.07","-165,248,438.22","91,130,864.39","-8,464,951.63","12,577,087.04","8,832,552.31","-26,340,923.13","-39,812,995.55","-46,978,781.15","-25,910,877.74","35,422,949.28","-6,833,222.42","33,762,546.09","28,474,311.63","-25,479,983.72","9,469,463.37","9,690,463.89","8,542,602.33","-11,391,879.89","-11,981,925.44","-16,562,413.28","-14,201,148.79","-4,931,983.80","81,222,117.38","286,682,388.29","140,953,763.67","308,162,086.35","-2,904,389.80","-242,287,057.68","-238,162,718.39","-348,434,189.26","-58,438,182.52","-189,135,628.84","-278,890,887.78","-276,300,377.13"
购买商品、接受劳务支付的现金,"548,076,425.92","1,094,572,401.07","1,730,434,367.03","2,129,598,580.07","611,569,188.05","1,191,332,755.04","1,894,185,165.10","2,206,897,658.69","465,382,029.47","720,206,772.20","1,113,339,452.81","1,569,777,274.53","225,359,397.11","365,224,757.18","623,601,929.08","942,169,563.21","250,511,959.49","467,491,210.70","716,591,428.09","936,697,149.09","208,516,746.21","447,305,305.25","752,068,186.29","1,044,042,596.82","372,011,688.56","702,887,556.87","1,078,099,985.22","1,527,057,045.16","307,642,443.36","637,262,553.19","827,955,251.61","1,099,830,072.97","227,601,393.59","473,888,161.62","695,594,964.93","1,039,075,100.67","230,346,823.35","437,860,003.74","712,429,490.18","1,027,223,805.49","276,732,183.38","520,610,118.21","829,231,718.74","1,181,626,113.48"
吸收投资收到的现金,"1,250,000.00","1,275,000.00","1,275,000.00","1,275,000.00","400,000.00","400,000.00",,,,"165,000,000.00","199,848,140.22",,"6,000,000.00","1,652,199.78","1,652,199.78",,,,,"324,185.06","1,893,090.00",,,"1,485,801.17",,,,,,,,,"1,000,000.00","15,700,000.00","14,200,000.00","51,390,500.00","1,250,000.00","1,340,000.00","1,430,000.00","1,900,000.00","7,551,091.20","4,728,320.00","8,413,320.00","8,198,320.00"
