科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"10,211,463.05","10,430,283.80","44,368,064.53","93,070,052.78","96,023,105.23","21,049,522.20","13,958,648.82","53,277,196.36","32,132,324.10","15,445,640.07","14,549,545.98","30,389,142.20","21,740,871.54","27,470,546.28","32,921,632.79","47,325,883.55","39,964,589.78","28,916,077.35","15,696,436.55","16,627,365.92","11,005,894.68","16,668,116.14","14,994,960.72","18,574,765.70","33,074,791.31","25,048,355.56","21,964,382.74","33,441,652.93","31,133,966.41","26,964,235.92","15,861,728.11","214,522,784.27","869,970,096.05","654,226,141.50","406,321,992.82","519,713,406.82","710,760,900.03","537,887,467.00","416,081,940.94","1,201,920,383.03","732,039,470.95","1,026,528,273.79","612,089,624.76"
短期借款,"321,119,103.22","323,319,103.22","297,319,103.22","405,419,103.22","405,419,103.22","387,782,308.79","384,219,103.22","367,019,103.22","371,307,103.22","370,682,103.22","299,832,103.22","226,019,103.22","226,019,103.22","222,019,103.22","195,419,103.22","189,000,000.00","188,000,000.00","183,000,000.00","213,000,000.00","213,000,000.00","213,000,000.00","181,270,000.00","181,270,000.00","181,270,000.00","181,270,000.00","296,070,000.00","296,070,000.00","233,570,000.00","247,670,000.00","251,570,000.00","251,570,000.00","435,000,000.00","497,000,000.00","418,450,000.00","438,450,000.00","516,450,000.00","757,811,568.52","577,361,568.52","574,370,568.52","779,361,568.52","690,000,000.00","810,000,000.00","810,000,000.00"
交易性金融资产,"350,000.00",,,"801,344.62",,,,,,,,"2,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,443,894.00","4,084,924.99","1,476,000.00","2,558,000.00","1,250,907.04","300,000.00","383,975.00","632,032.75","404,600.00",,"250,000.00","2,733,872.00","410,000.00","100,000.00","1,550,000.00","3,122,000.00",,"3,500,000.00","6,090,000.00","1,073,000.00","2,689,333.98","300,000.00","600,000.00","1,200,000.00","950,000.00","150,000.00","1,499,000.00","2,889,535.91","1,628,826.00","862,560.00","2,862,500.00","177,183,089.97","94,823,330.86","163,457,850.88","147,907,363.59","415,973,384.01","269,279,471.70","324,270,690.15","139,182,563.99","726,845,312.67","640,208,686.02","365,493,671.88","377,524,815.30"
应付票据,"2,900,000.00","3,800,000.00","900,000.00","7,450,000.00","10,058,374.00","6,986,374.00","7,128,000.00","3,650,000.00","2,644,187.20","2,213,476.93","5,088,206.73","7,598,011.00","7,101,094.00","6,447,332.00","7,579,046.00","8,337,785.00","7,818,751.00","6,154,680.00","2,539,518.00","1,139,518.00","800,000.00","2,032,666.02","3,400,000.00","3,300,000.00","2,935,000.00","2,735,000.00","2,626,750.00","7,031,184.00","9,574,742.00","4,911,908.00","1,883,600.00",,,,,,"3,713,976.35","3,713,976.35",,,,,
应收账款,"159,281,459.20","164,313,007.54","158,857,014.22","120,429,187.94","117,086,828.76","91,999,453.31","90,264,298.78","90,880,545.46","90,305,399.00","104,818,520.19","88,895,503.83","79,942,069.99","90,858,965.22","91,906,256.62","78,619,844.34","83,148,860.35","87,763,616.83","83,265,756.15","73,247,586.53","80,396,549.84","72,866,121.25","85,843,642.94","78,344,004.11","82,729,319.74","67,727,674.26","81,107,419.91","68,069,336.71","79,805,817.69","68,649,008.30","74,411,613.24","75,000,338.91","354,896,697.94","435,708,833.33","486,285,799.42","553,693,391.85","627,668,625.66","772,107,050.11","654,752,701.97","683,849,818.73","763,985,435.25","837,863,833.85","713,553,010.67","559,623,167.38"
应付账款,"51,292,613.29","50,653,116.75","50,325,337.57","45,894,670.77","44,876,049.33","43,171,978.27","44,273,800.88","46,212,900.95","32,446,086.73","39,341,348.04","34,651,088.02","37,962,110.34","47,922,296.39","44,230,134.18","41,931,384.20","41,691,542.39","41,187,508.56","44,028,910.52","38,380,298.04","45,255,367.84","46,069,900.05","48,157,499.16","50,719,563.52","58,100,734.81","52,520,092.47","57,331,559.24","50,887,489.89","51,209,211.76","43,243,104.11","47,222,486.07","46,843,377.46","86,709,842.67","119,764,822.15","127,769,646.29","153,640,486.34","134,475,149.24","146,345,050.13","135,363,997.19","139,831,924.08","111,041,559.67","119,406,162.61","121,123,909.78","140,765,455.42"
预付款项,"15,455,192.22","13,665,950.67","25,486,830.58","16,370,264.95","20,268,589.36","20,125,071.45","30,285,837.63","67,223,555.39","72,541,944.30","88,627,144.31","66,867,279.89","49,278,244.17","50,697,630.87","48,303,180.85","50,510,719.85","47,646,842.91","52,420,706.86","56,832,759.42","50,015,346.74","50,294,219.25","52,048,368.88","17,901,851.64","19,161,896.20","4,311,813.13","4,713,221.82","7,853,970.75","13,654,890.94","5,051,831.51","6,856,479.12","7,320,867.72","4,924,440.64","57,411,932.03","73,913,205.23","130,335,067.17","116,482,883.34","165,101,952.08","206,303,289.63","290,704,912.79","325,568,517.96","184,793,868.18","269,734,035.85","289,239,318.23","313,749,855.24"
预收款项,"6,718,255.94","6,536,874.90","10,462,460.64","5,679,330.90","5,469,119.62","8,486,533.48","25,680,552.96","12,614,571.03","16,160,592.79","37,589,369.92","14,237,830.98","16,084,586.75","21,607,437.88","37,788,607.74","36,290,287.50","4,702,736.71","5,617,193.05","5,576,538.63","7,423,704.92","3,931,751.85","3,338,320.39","14,780,754.91","18,498,664.20","8,567,433.07","9,817,204.97","8,145,423.44","7,767,188.95","3,672,888.77","5,774,610.39","6,218,040.29","8,161,302.27","10,463,984.22","15,594,553.72","15,812,088.32","15,758,858.93","24,851,404.49","28,522,774.98","26,987,498.58","18,220,427.63","32,649,319.83","25,137,684.04","29,048,388.38","22,989,032.92"
