科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"1,153,004,577.58","2,320,696,109.66","3,514,269,817.08","5,109,439,173.69","1,857,342,418.66","3,991,194,776.74","6,811,224,400.28","8,395,195,960.08","2,044,540,835.02","4,536,406,925.91","6,865,452,487.91","9,494,746,899.01","2,464,628,092.42","5,164,354,489.93","7,526,728,631.71","10,453,809,987.39","2,680,409,459.31","5,842,726,638.02","9,315,626,759.54","14,417,932,479.23","4,910,367,093.89","17,772,202,170.27","26,902,370,025.07","17,279,987,380.44","9,731,121,205.51","5,743,836,381.79","8,188,061,019.81","10,843,633,000.00","2,064,805,570.76","4,550,602,259.27","6,752,950,539.87","8,676,260,258.11","1,961,776,790.95","3,931,975,864.62","5,690,403,208.94","7,128,644,928.89","1,411,354,077.23","2,708,731,575.70","4,636,714,186.67","7,391,443,496.99","2,480,088,168.13","4,884,895,149.31","7,027,731,256.65","9,162,909,459.90","2,765,615,918.68"
二、营业利润,"267,696,939.06","438,815,213.02","594,607,007.38","863,215,216.25","309,670,786.96","1,447,309,760.98","2,334,601,945.72","3,624,842,754.10","822,269,531.66","1,257,357,829.30","1,898,806,151.62","2,695,034,000.63","667,141,154.56","1,347,255,471.80","1,804,451,676.58","2,817,991,691.72","665,800,372.82","1,588,023,471.16","2,486,955,902.30","3,258,403,705.15","463,287,326.52","1,105,163,986.73","1,229,262,016.48","1,544,388,862.92","-50,898,071.33","162,958,959.86","38,724,057.72","-167,897,000.00","-61,038,011.87","-18,771,675.29","-92,978,535.36","-207,245,475.03","-181,431,490.62","-420,873,548.70","-789,706,094.47","-1,704,821,926.53","-223,369,325.24","-234,917,996.82","-247,219,690.96","-11,567,270.29","278,437,878.57","655,038,279.75","1,057,620,064.18","2,020,683,202.45","633,714,552.31"
减:营业成本,"527,355,493.57","1,115,683,574.49","1,825,049,506.65","2,756,842,201.64","984,525,879.64","1,742,029,266.71","3,145,757,774.47","3,004,871,411.71","741,425,741.84","2,223,122,168.84","3,470,086,565.59","4,623,442,110.37","1,261,421,063.73","2,645,971,632.14","4,027,109,053.44","5,664,807,252.43","1,459,839,187.93","3,154,396,870.20","5,140,770,278.71","8,677,569,134.54","3,745,117,858.01","15,159,717,844.54","23,334,536,471.91","12,442,524,573.36","9,009,918,215.45","3,812,659,126.30","5,510,568,792.04","7,228,553,000.00","1,377,450,609.40","2,820,095,957.04","4,175,028,285.26","5,420,417,734.84","1,247,316,877.86","2,585,158,319.39","3,737,344,259.30","4,590,151,357.05","977,198,083.82","1,560,436,154.51","2,390,470,509.47","3,770,064,392.79","1,019,546,789.74","1,967,662,152.41","2,856,852,947.80","4,238,111,781.15","1,097,296,401.48"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"23,649,354.75","49,593,303.36","72,210,669.23","104,177,321.38","38,278,151.64","81,894,127.19","128,614,756.80","153,652,765.09","38,456,499.17","104,628,648.84","157,648,744.63","212,340,661.09","55,488,674.85","117,114,314.95","162,600,230.28","222,998,225.70","57,461,994.32","126,889,171.34","196,719,240.08","278,246,198.52","69,768,771.19","161,306,743.33","241,420,162.41","310,694,505.42","55,872,868.43","124,711,458.88","178,408,329.84","229,622,000.00","43,135,385.45","89,938,659.47","132,039,046.41","198,757,871.42","114,617,073.56","228,146,717.46","306,099,384.70","373,520,763.48","49,245,016.26","100,713,972.81","234,241,750.25","426,755,547.26","145,900,447.33","283,116,447.52","408,853,112.99","569,485,026.14","163,532,023.75"
营业外收入,"1,600.00","1,600.00","194,374.41","25,743,910.67",,"8,000.00","8,000.00","27,230,308.81",,,,"16,390,628.88","26,400.00","1,371,950.28","1,922,550.28","25,840,225.42",,,"18,772,497.40","55,357,859.29","4,298.00","4,320,476.71","4,334,497.71","20,304,769.47","3,850.00","246,220.65","369,634.91","23,570,000.00","1,260,151,539.49","1,260,201,689.49","1,260,486,860.15","1,306,208,206.08","1,000.00","7,848.49","18,399,170.92","22,679,640.90","733,013,952.82","725,385,010.45","725,688,559.16","741,381,401.28","341,337.37","539,146,099.03","539,626,549.85","119,461.70",
销售费用,"254,340,641.27","518,950,221.10","762,794,107.16","1,069,801,617.43","319,650,545.40","525,796,166.26","788,775,708.53","972,388,930.72","330,255,496.65","685,960,180.14","912,403,885.55","1,196,159,628.73","273,869,667.88","577,402,167.21","816,452,417.57","1,019,658,887.04","255,742,753.03","554,476,315.90","836,857,101.15","1,030,263,668.42","339,830,183.31","738,052,799.17","1,197,695,140.35","1,598,920,102.85","446,992,161.13","944,491,704.04","1,465,207,624.12","2,026,324,000.00","511,803,871.04","1,117,421,675.91","1,736,620,182.83","2,178,927,100.14","548,231,896.26","976,918,215.82","1,628,157,206.42","2,302,366,517.22","378,644,086.14","777,838,566.38","1,441,352,788.14","1,875,491,330.89","736,627,234.68","1,264,666,832.81","1,742,158,828.42","1,845,758,715.91","668,983,607.64"
减:营业外支出,"2,394,955.34","4,132,974.91","8,565,217.90","11,262,585.16","3,860,893.45","8,735,860.80","13,856,417.45","36,183,377.61","3,477,495.65","10,761,262.53","18,837,399.43","30,203,817.95","5,518,645.01","12,798,802.05","19,680,781.64","25,831,581.69","5,921,314.26","23,621,322.66","28,246,508.40","35,523,097.07","5,879,953.74","15,124,474.72","24,326,039.85","31,099,357.40","4,125,952.28","11,569,480.08","18,546,236.78","23,209,000.00","4,724,746.86","8,465,867.87","13,930,388.08","17,439,443.45","464,206.82","906,747.20","831,726.34","5,641,032.42","16,260.39","554,018.82","654,953.49","1,669,551.44","1,823,472.21","3,373,876.92","3,425,683.70","6,110,152.44","1,001,668.00"
管理费用,"50,812,267.03","133,504,961.87","203,432,069.66","238,949,285.55","128,870,503.06","148,491,022.81","291,800,003.98","543,768,495.52","84,948,192.42","199,716,330.50","332,081,799.76","640,617,314.94","177,152,086.51","425,810,790.84","645,873,059.78","615,287,783.42","216,057,275.46","413,005,425.90","639,292,599.93","971,736,047.57","268,459,287.64","567,273,725.13","841,467,533.07","1,180,465,616.21","246,121,427.35","560,429,772.45","837,900,736.63","1,185,267,000.00","188,428,672.45","401,301,981.94","623,867,513.53","882,976,653.31","174,866,855.82","403,901,796.70","586,905,225.01","852,870,683.18","127,725,299.37","263,653,648.68","438,690,356.42","772,170,929.98","192,907,127.20","421,119,440.97","566,157,083.97","445,719,928.63","87,497,476.22"
其中:非流动资产处置净损失,,,,,,,,"12,741,601.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,009.52",,,,,
