科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付的各项税费,"11,220,325.65","21,078,489.74","40,763,255.31","12,375,244.51","25,619,561.63","37,287,860.11","57,865,104.45","19,791,155.08","31,569,762.77","37,050,474.82","42,193,103.80","7,271,526.36","16,837,876.16","25,795,608.63","34,715,448.61","10,833,469.14","20,410,194.85","35,496,690.22","46,504,738.97","12,505,826.01","30,304,782.06","49,995,755.75","60,888,046.10","20,928,330.91","28,048,121.36","52,701,547.58","60,125,059.51","33,243,080.39","64,469,079.43","81,449,747.20","70,820,581.35","21,571,452.95","41,330,319.24","55,827,143.20","57,036,503.81","23,402,149.29"
收到其他与筹资活动有关的现金,,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"13,641,450.89","16,002,699.50","27,573,821.60","10,335,861.42","15,478,331.73","26,800,138.92","82,409,499.43","37,713,257.50","121,656,694.09","105,109,824.41","132,893,017.17","14,731,853.66","53,078,195.07","87,875,192.06","107,242,522.86","14,694,095.68","21,075,072.93","59,398,031.77","65,147,815.17","10,385,595.96","31,191,625.92","57,328,678.16","83,577,866.27","22,330,572.72","33,201,736.03","64,016,266.09","67,289,092.25","30,278,384.11","66,959,924.43","113,365,421.17","86,373,309.73","36,751,723.84","81,955,415.41","127,341,140.01","76,220,044.74","56,616,883.97"
筹资活动现金流入小计,"44,000,000.00","8,500,000.00","18,500,000.00","15,000,000.00","1,467,000,000.00","1,467,000,000.00","1,467,000,000.00","40,236,788.27","37,880,759.09","37,880,759.09",,,,,,,,,,,,,,,,"20,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","111,200,000.00",,,,"100,000,000.00",
经营活动现金流出小计,"73,344,559.88","110,761,025.54","168,004,060.05","22,410,583.83","89,851,521.13","156,721,864.27","286,045,905.83","142,693,092.32","280,790,259.58","388,072,264.71","428,834,195.30","101,659,272.53","234,284,041.30","354,007,322.59","452,395,490.11","90,908,051.44","166,687,194.18","246,262,643.15","324,282,666.75","84,893,984.37","183,377,045.65","273,983,965.19","387,834,941.51","74,016,732.62","156,439,015.13","246,616,574.62","386,317,166.91","155,903,366.95","304,845,270.75","466,486,599.63","538,416,161.83","139,073,399.90","281,100,442.07","416,866,627.95","534,547,118.29","178,333,587.25"
偿还债务支付的现金,"4,000,000.00","6,000,000.00","8,500,000.00","8,500,000.00","23,500,000.00","23,500,000.00","23,500,000.00",,"54,162,629.63","54,162,629.63","35,000,000.00",,,,"11,000,000.00",,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","100,000,000.00",
经营活动产生的现金流量净额,"30,589,238.85","62,607,038.58","93,576,128.15","47,030,352.35","61,336,130.09","106,472,924.21","79,893,972.52","-78,274,546.01","-134,563,665.28","-169,138,042.68","-100,940,934.74","11,161,191.39","31,517,278.48","32,561,926.62","109,459,626.85","-3,990,269.06","35,935,682.27","47,822,529.87","78,928,798.69","22,138,210.86","53,754,362.85","58,409,665.42","73,930,322.65","1,864,579.15","29,398,278.71","18,423,909.64","78,297,415.19","23,578,289.12","27,217,723.40","17,684,487.24","90,883,871.19","10,934,071.32","5,652,919.74","1,436,434.19","18,172,221.60","-12,900,560.99"
分配股利、利润或偿还利息支付的现金,"323,466.00","11,358,914.50","11,839,131.26","116,598.75","251,561.25","251,561.25","251,561.25","600,000.00","31,068,732.64","31,576,198.81","60,468,738.14","7,201.94","7,201.94","7,201.94",,,"40,000,000.00","40,000,000.00","65,000,000.00",,"28,000,000.00","28,000,000.00","28,000,000.00",,,"30,000,000.00","30,774,333.34","981,055.55","2,131,055.57","3,281,055.59","4,017,972.26","785,416.67","1,452,416.67","2,119,416.67","3,013,583.34","1,087,499.99"
收回投资收到的现金,"9,290,445.00","2,130,420.00","1,370,190.00",,,,,"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","75,000,000.00",,"75,000,000.00","75,000,000.00",,,,,,,,"3,000,000.00",,,"8,517,141.00","1,058,531,722.58","927,074,558.02","1,928,966,316.20","2,936,844,345.59","4,018,173,158.13","1,216,124,163.25","2,173,097,086.90","3,223,977,849.33","3,988,800,485.36","1,023,841,550.42"
支付其他与筹资活动有关的现金,,"10,000,000.00",,,"9,446,940.11","9,416,395.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,"695,292.60","1,289,099.31","812,442.31",,,,"668,203.48",,"395,506.85","395,506.85","1,136,876.71","624,246.58","938,830.88","2,823,958.89","3,058,794.52",,,,"1,340,801.56","190,927.48","1,049,269.95","1,431,982.27","2,199,543.89","694,045.81","11,326,750.03","19,888,699.88","30,879,396.50","7,762,026.72","10,978,431.95","24,228,261.18","28,662,934.36","8,835,374.07","18,987,694.60","28,058,758.07","50,092,371.49","11,801,699.09"
筹资活动现金流出小计,"4,323,466.00","27,358,914.50","20,339,131.26","8,616,598.75","33,198,501.36","33,167,957.22","23,751,561.25","600,000.00","85,231,362.27","85,738,828.44","95,468,738.14","7,201.94","7,201.94","7,201.94","11,000,000.00",,"40,000,000.00","40,000,000.00","65,000,000.00",,"28,000,000.00","28,000,000.00","28,000,000.00",,,"30,000,000.00","30,774,333.34","20,981,055.55","22,131,055.57","23,281,055.59","84,017,972.26","40,785,416.67","41,452,416.67","42,119,416.67","103,013,583.34","1,087,499.99"
处置固定资产、无形资产和其他长期资产收回的现金净额,"15,000.00",,980.00,,,,,"18,500.00",,,"18,500.00",,,"31,807.69","192,000.00",,,"63,180.00","6,082,487.38",,,,"17,882,352.54",,"13,806,023.60","17,357,023.60","17,357,417.11",,,,,,,,,"155,000.00"
筹资活动产生的现金流量净额,"39,676,534.00","-18,858,914.50","-1,839,131.26","6,383,401.25","1,433,801,498.64","1,433,832,042.78","1,443,248,438.75","39,636,788.27","-47,350,603.18","-47,858,069.35","-95,468,738.14","-7,201.94","-7,201.94","-7,201.94","-11,000,000.00",,"-40,000,000.00","-40,000,000.00","-65,000,000.00",,"-28,000,000.00","-28,000,000.00","-28,000,000.00",,,"-10,000,000.00","49,225,666.66","19,018,944.45","17,868,944.43","16,718,944.41","27,182,027.74","-40,785,416.67","-41,452,416.67","-42,119,416.67","-3,013,583.34","-1,087,499.99"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,"75,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,000,737.60","3,419,519.31","2,183,612.31",,,,"75,668,203.48","60,018,500.00","60,395,506.85","60,395,506.85","61,155,376.71","75,624,246.58","938,830.88","77,855,766.58","78,250,794.52",,,"63,180.00","7,423,288.94","190,927.48","1,049,269.95","1,431,982.27","23,081,896.43","694,045.81","25,132,773.63","45,762,864.48","1,106,768,536.19","934,836,584.74","1,939,944,748.15","2,961,072,606.77","4,046,836,092.49","1,224,959,537.32","2,192,084,781.50","3,252,036,607.40","4,038,892,856.85","1,035,798,249.51"
五、现金及现金等价物净增加额,"58,906,812.51","9,764,658.55","30,701,457.85","20,108,169.54","1,454,151,535.95","1,481,253,014.64","1,348,914,395.28","15,772,650.81","-162,636,050.79","-333,825,002.88","-356,912,449.04","-69,066,790.05","-56,192,536.39","-3,674,989.73","42,494,427.05","-12,601,033.45","-26,349,915.06","-27,722,454.31","-42,267,227.89","15,571,471.25","6,341,228.38","-25,529,884.68","802,448.76","-1,781,590.48","32,580,728.97","-8,235,907.83","-834,126,867.71","145,052,001.67","-103,820,001.07","78,643,836.94","-95,529,958.73","17,547,932.61","-90,594,905.18","164,790,135.89","-45,703,513.43","-14,726,295.22"
购建固定资产、无形资产和其他长期资产支付的现金,"20,329,252.94","34,099,928.26","61,848,961.35","33,305,584.06","40,986,092.78","59,051,952.35","114,896,219.47","5,608,091.45","41,117,289.18","177,224,397.70","80,559,532.21","5,845,026.08","13,641,443.81","39,085,480.99","50,810,236.10","8,610,764.39","22,285,597.33","35,608,164.18","56,552,298.43","6,757,667.09","20,462,404.42","24,371,532.37","31,039,250.30","4,340,215.44","20,950,323.37","51,434,849.07","56,386,763.17","2,463,397.58","28,353,791.82","34,705,701.00","41,565,327.59","11,851,741.08","38,141,637.47","96,763,256.16","152,853,467.82","42,547,898.95"
期初现金及现金等价物余额,"1,320,744.66","60,227,557.17","69,992,215.72","100,693,673.57","100,693,673.57","100,693,673.57","100,693,673.57","1,461,399,008.68","1,449,608,068.85","1,449,608,068.85","1,449,608,068.85","1,092,695,619.81","1,092,695,619.81","1,092,695,619.81","1,092,695,619.81","1,135,190,046.86","1,135,190,046.86","1,135,190,046.86","1,135,190,046.86","1,092,922,818.97","1,092,922,818.97","1,092,922,818.97","1,092,922,818.97","1,093,725,267.73","1,093,725,267.73","1,093,725,267.73","1,093,725,267.73","259,598,400.02","259,598,400.02","259,598,400.02","259,626,026.80","164,096,068.07","164,096,068.07","164,096,068.07","164,096,068.07","118,392,554.64"
投资支付的现金,"1,030,445.00","2,130,420.00","1,370,190.00",,,,,,,,,"150,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00",,,,,,,,,,,"9,987,832.88","2,011,031,722.58","829,918,419.06","2,060,497,625.23","2,882,126,500.48","4,188,866,622.56","1,165,708,518.28","2,208,604,952.28","2,949,666,632.87","3,946,901,540.72","993,988,584.80"
期末现金及现金等价物余额,"60,227,557.17","69,992,215.72","100,693,673.57","120,801,843.11","1,554,845,209.52","1,581,946,688.21","1,449,608,068.85","1,477,171,659.49","1,286,972,018.06","1,115,783,065.97","1,092,695,619.81","1,023,628,829.76","1,036,503,083.42","1,089,020,630.08","1,135,190,046.86","1,122,589,013.41","1,108,840,131.80","1,107,467,592.55","1,092,922,818.97","1,108,494,290.22","1,099,264,047.35","1,067,392,934.29","1,093,725,267.73","1,091,943,677.25","1,126,305,996.70","1,085,489,359.90","259,598,400.02","404,650,401.69","155,778,398.95","338,242,236.96","164,096,068.07","181,644,000.68","73,501,162.89","328,886,203.96","118,392,554.64","103,666,259.42"
