科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"353,680,370.72","766,793,416.90","1,233,069,401.45","1,723,967,890.71","345,739,706.98","688,263,087.98","1,039,055,393.03","1,376,252,455.32","348,986,536.46","877,566,161.70","1,582,234,481.26","2,190,447,604.09","654,990,128.36","1,482,501,080.68","2,331,874,989.30","3,454,211,508.00","1,016,773,975.08","2,109,214,855.00","3,351,943,781.39","4,614,967,219.00","983,311,090.32","2,237,318,777.00","3,309,222,233.00","4,333,544,367.00","1,040,384,420.38","2,251,106,750.00","3,497,195,925.00","4,519,377,681.00","1,179,748,523.68","2,485,591,860.00","6,534,329,893.37","9,322,363,339.00","2,440,217,347.02","5,137,805,297.00","7,798,701,732.94","10,530,002,724.00","2,451,540,177.17","4,970,453,217.00","7,753,412,466.49","10,736,756,430.53","2,902,672,264.27","6,204,369,367.17","10,101,263,607.55","14,012,500,489.60","6,573,890,689.21","13,975,822,553.03","21,739,416,742.67","28,911,543,960.79","6,926,760,995.62"
二、营业利润,"16,999,719.88","49,182,587.96","71,978,659.72","94,968,093.93","8,469,102.26","39,466,932.86","27,363,486.29","-93,227,247.13","-121,825,340.78","-220,781,046.56","-241,677,381.35","-375,539,376.76","-12,189,841.99","46,422,637.11","70,319,686.95","86,431,907.00","6,743,745.84","29,084,057.00","29,320,195.41","-55,963,692.00","-39,384,465.67","-14,165,173.00","-5,502,398.00","-61,204,317.00","-10,104,371.15","42,567,217.00","104,489,961.00","125,608,497.00","47,876,100.19","133,615,397.00","288,116,048.15","156,060,965.00","7,346,452.81","23,436,309.00","30,548,670.35","18,992,079.00","-22,989,851.99","60,572,989.00","144,197,687.04","355,693,993.11","139,186,846.07","296,482,016.37","520,004,059.49","884,448,385.63","433,009,269.65","897,326,504.83","1,326,089,872.06","983,546,293.90","294,967,302.63"
减:营业成本,"294,623,899.29","639,585,374.02","1,038,589,737.84","1,447,665,821.44","292,928,793.81","580,463,331.18","897,299,345.59","1,212,670,645.51","385,272,873.03","913,852,280.34","1,539,537,001.50","2,103,463,504.24","570,656,934.17","1,234,888,962.49","1,931,085,020.97","2,903,758,242.00","885,449,169.90","1,814,607,570.00","2,923,463,345.88","4,067,266,812.00","893,446,570.84","1,950,502,608.00","2,842,770,554.00","3,710,965,307.00","889,651,839.38","1,879,321,834.00","2,903,216,446.00","3,699,343,634.00","949,721,061.24","1,978,256,079.00","5,200,557,948.08","7,583,469,512.00","2,018,137,160.51","4,290,191,837.00","6,474,105,825.62","8,809,723,501.00","1,973,339,656.65","3,981,758,424.00","6,219,877,948.63","8,569,738,675.75","2,233,500,029.17","4,831,519,743.23","7,957,111,655.16","11,090,998,905.58","5,538,786,709.45","11,836,037,125.93","18,378,750,212.44","24,519,682,741.54","5,964,333,261.56"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"101,181.65","572,323.92","1,031,388.32","1,680,085.07","612,105.35","1,185,554.17","1,803,886.05","2,887,569.08","160,894.05","848,400.73","1,455,302.17","3,752,842.66","3,005,033.98","5,507,566.42","8,025,654.85","11,092,932.00","1,516,125.03","4,281,035.00","7,846,345.92","13,350,824.00","3,678,557.94","7,659,550.00","7,816,185.00","9,837,982.00","1,848,052.64","6,490,541.00","7,967,561.00","9,525,591.00","1,405,154.30","3,068,340.00","10,905,591.29","13,782,574.00","2,022,576.50","6,064,144.00","8,178,970.76","9,182,659.00","1,024,711.20","9,734,324.00","15,324,387.13","47,959,849.38","19,904,288.92","33,034,417.11","49,255,247.54","65,156,739.60","25,872,263.30","62,752,006.34","107,164,479.18","136,451,012.77","27,673,468.91"
营业外收入,"322,517.71","983,948.66","1,207,781.95","1,189,672.55","386,336.20","776,847.20","1,010,968.34","1,911,979.21","222,492.00","4,596,702.32","6,692,155.02","15,940,622.61","16,421,738.22","31,842,112.04","72,854,346.69","91,848,030.00","5,321,045.60","39,912,604.00","76,533,846.71","334,925,361.00","23,621,687.00","46,681,870.00","136,738,528.00","214,144,935.00","4,609,809.81","9,742,248.00","155,486,396.00","195,351,029.00","8,895,939.93","15,442,718.00","158,975,998.31","620,690,504.00","128,270,104.27","252,854,554.00","329,583,928.47","589,927,316.00","124,598,655.72","245,328,921.00","304,502,936.80","343,299,073.54","124,615,459.10","235,364,088.86","371,650,918.69","14,454,980.68","9,107,297.91","16,654,524.13","33,496,159.93","44,122,203.20","4,834,539.27"
销售费用,"10,201,946.49","21,164,648.87","33,041,118.13","48,053,677.73","11,179,076.84","29,289,183.47","40,379,895.56","64,211,958.12","14,822,606.59","29,413,643.03","49,435,345.27","73,770,678.50","17,764,411.58","38,557,115.88","61,703,094.93","86,971,650.00","22,645,175.80","41,739,477.00","62,598,690.80","93,659,879.00","20,113,835.46","45,057,825.00","69,230,853.00","98,707,212.00","27,560,417.57","51,780,772.00","75,918,576.00","96,877,866.00","25,467,368.56","53,177,659.00","200,395,263.50","287,637,540.00","66,753,841.11","154,791,214.00","244,475,744.61","332,022,916.00","85,390,934.84","173,621,530.00","256,512,247.35","343,407,135.30","80,605,156.44","173,711,947.25","273,316,220.35","398,025,370.25","99,518,638.69","233,408,952.26","358,066,986.93","480,666,168.38","104,798,927.35"
减:营业外支出,"10,328.74","763,544.09","1,063,657.76","3,327,609.28","73,218.57","122,894.79","331,489.17","2,593,025.19","1,041,263.18","987,442.10","3,126,722.25","3,165,474.30","4,534.91","806,543.23","869,920.42","929,895.00","158,775.74","53,902.00","229,598.92","452,071.00","372,270.83","1,586,102.00","1,694,343.00","3,217,596.00","87,353.96","889,506.00","1,141,719.00","1,356,474.00","56,788.60","171,774.00","1,196,845.52","1,893,828.00","333,521.26","573,097.00","930,274.81","970,969.00","1,234,910.10","2,250,410.00","2,289,612.30","5,920,878.00","615,744.26","1,514,961.06","1,683,782.56","6,416,239.17","203,510.86","2,458,683.72","4,365,967.16","8,495,907.73","850,814.19"
管理费用,"25,314,712.53","47,344,720.61","72,546,733.53","106,168,683.48","25,338,261.49","60,268,837.27","95,517,675.51","152,712,783.55","36,983,690.90","75,147,130.98","113,597,076.61","171,257,795.52","46,937,760.28","93,120,197.19","163,472,934.34","251,656,351.00","76,118,123.65","149,947,985.00","224,713,126.91","341,945,229.00","71,109,449.30","155,189,388.00","246,442,408.00","365,825,658.00","101,151,456.55","206,921,248.00","312,895,143.00","449,367,489.00","122,007,833.50","245,167,916.00","664,100,659.88","1,000,762,138.00","277,005,885.17","595,302,499.00","945,132,807.04","1,270,483,375.00","344,790,741.86","686,214,715.00","1,050,004,447.40","1,457,430,157.79","338,444,437.03","710,539,906.91","1,064,956,415.03","1,562,874,219.00","431,730,647.62","975,817,200.99","424,468,639.91","767,025,736.90","234,158,199.17"
其中:非流动资产处置净损失,,,,"1,067,085.57","56,046.29","81,642.37",,"2,224,977.96","1,039,294.38","929,193.27","1,060,037.68","1,072,015.37","2,910.28","44,537.81","100,815.08","155,743.00","18,541.36","26,072.00","180,584.77","238,888.00","37,515.83","1,187,988.00","1,293,922.00","2,799,302.00","86,941.96","883,734.00","1,126,475.00","1,341,230.00","56,788.60","71,703.00","336,217.38","1,421,253.00","333,521.26","464,513.00","777,770.07","817,297.00","1,233,449.67","2,115,551.00","2,153,800.27","5,748,610.99","609,805.68","1,149,193.01","1,313,306.77",,,,,,
