科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"90,067,082.79","203,872,437.82","299,821,334.48","392,187,894.57","150,902,148.22","300,707,346.97","417,703,445.89","490,151,524.93","103,324,078.44","231,131,738.25","362,570,454.66","492,480,155.17","218,513,000.22","425,598,274.37","607,948,195.39","787,605,584.45","259,792,898.33","476,399,012.87","680,478,758.62","873,149,219.39","222,076,354.42","429,338,784.60","604,002,456.49","761,355,855.91","175,181,258.71","406,772,140.13","596,792,200.70","919,037,764.45","318,782,740.72","716,913,567.76","996,890,075.94","1,266,749,128.67","307,296,496.34","652,975,296.86","912,816,446.71","1,252,523,366.00","316,728,809.91","673,605,536.44","1,097,909,976.65","1,395,099,473.71","386,194,339.85","796,263,729.70","1,183,294,618.39","1,522,314,374.42","387,297,614.46","824,804,831.39","1,171,996,879.88","1,490,778,671.37","338,337,384.63"
二、营业利润,"5,784,463.90","17,213,543.37","24,122,881.55","39,524,887.27","6,676,936.48","14,543,574.19","11,884,489.04","17,441,536.23","4,488,436.24","12,092,961.19","20,112,767.48","16,482,084.65","7,176,291.74","10,531,686.71","13,643,434.52","21,588,715.94","-910,768.75","2,516,169.03","8,233,810.78","20,961,462.08","-9,309,082.40","-8,070,524.31","-11,949,714.17","-15,673,442.15","-5,863,888.10","-12,346,122.87","-20,507,523.33","-24,804,867.78","2,899,741.00","5,376,491.94","-2,293,233.55","-13,017,677.46","-9,327,508.91","-23,009,982.01","-45,689,011.03","-90,085,566.72","-10,858,669.61","-11,689,343.17","-13,428,731.29","-7,223,747.89","1,773,990.52","1,076,005.90","1,514,315.65","14,837,727.34","2,196,306.45","-1,916,257.07","-15,672,880.82","-54,860,104.47","-12,638,609.55"
减:营业成本,"71,110,812.80","158,542,795.81","233,578,865.65","296,705,748.47","133,585,736.98","255,485,427.85","357,241,691.12","413,986,675.43","94,670,739.66","200,862,698.40","304,425,214.28","404,424,210.85","177,792,502.97","348,477,353.79","505,353,161.79","650,926,086.21","231,188,321.58","421,348,941.28","601,222,539.69","737,020,499.13","206,902,771.86","379,993,529.37","536,637,111.08","654,523,931.50","154,470,332.38","368,653,661.48","542,516,117.81","808,281,751.62","275,175,717.18","620,438,513.05","867,180,943.88","1,099,970,084.19","278,294,968.40","591,631,249.92","839,590,243.69","1,146,723,557.66","288,784,779.81","607,013,508.67","990,529,774.05","1,238,328,488.88","337,027,035.90","704,261,029.05","1,040,247,626.06","1,342,462,526.87","340,321,152.34","739,652,416.70","1,062,708,483.16","1,356,550,843.40","318,915,488.45"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"436,941.03","1,118,185.77","1,588,906.06","1,848,515.15","915,384.83","1,189,850.71","1,486,445.05","1,788,232.09","745,345.25","1,175,205.19","1,510,040.99","1,617,365.16","1,333,868.93","1,752,500.68","1,933,293.03","1,477,730.41","315,967.99","755,114.55","1,168,569.15","1,326,465.96","1,703,736.70","719,254.68","1,052,020.40","5,596,153.44","577,748.56","981,229.05","1,839,460.86","8,037,786.55","709,706.76","784,773.72","1,072,068.68","4,609,404.11","709,625.41","1,529,400.14","1,413,926.26","4,378,492.76","452,319.35","1,640,666.00","2,286,987.68","11,859,302.24","4,679,302.28","10,685,031.27","13,663,430.45","29,952,194.51","4,937,265.11","8,614,945.14","14,777,329.63","32,016,568.83","3,690,286.80"
营业外收入,"412,985.11","729,250.30","1,189,835.76","6,244,038.38","63,714.56","409,770.79","1,264,448.00","9,374,403.11","65,923.48","1,763,416.20","2,298,347.59","6,464,677.26","1,783,963.61","1,841,515.75","2,472,628.06","4,879,190.17","1,135,054.50","1,478,600.60","1,831,904.58","6,896,447.95","142,377.47","566,107.47","13,118,390.25","23,544,729.44","8,493,653.95","13,738,993.34","21,157,860.49","33,083,228.38","6,921,287.11","11,847,297.69","18,761,790.77","26,252,799.34","7,386,289.44","14,501,084.59","25,719,001.34","27,544,356.00","6,388,103.57","14,372,724.78","23,244,841.21","33,525,642.49","3,916,554.42","9,191,704.70","12,535,446.74","3,786,863.49","1,021,084.98","2,110,069.66","3,198,834.11","2,584,466.72","1,132,575.66"
销售费用,"5,982,208.34","12,214,162.54","21,154,141.51","28,672,769.02","7,040,028.08","15,063,793.44","22,353,189.58","31,388,662.28","7,725,311.17","16,140,628.23","23,536,670.07","34,557,916.07","10,888,934.01","19,309,596.22","29,188,610.83","36,115,556.58","17,399,247.59","28,761,705.18","37,332,115.87","47,783,845.53","10,746,583.16","23,915,039.64","33,210,401.46","40,940,432.03","9,898,395.59","21,523,054.08","33,094,235.92","44,738,566.17","10,894,678.94","27,845,928.59","39,768,800.69","53,827,802.50","10,847,010.61","23,162,507.40","32,999,936.23","51,539,282.35","9,632,540.04","21,249,817.00","30,937,873.42","40,868,134.93","14,282,776.63","27,109,194.41","41,413,938.16","52,592,923.49","12,058,377.55","26,065,489.01","37,730,738.35","55,421,716.64","7,716,365.71"
减:营业外支出,"64,506.13","226,532.02","235,047.02","293,832.55","86,613.26","180,276.74","228,676.74","2,072,849.65","1,401,335.45","2,131,353.01","2,267,863.09","2,579,185.61","361,762.69","478,391.84","508,212.84","401,144.15","7,113.38","27,113.38","57,223.38","916,843.40",,"165,548.39","186,894.57","394,527.60","26,600.00","272,556.03","306,806.05","1,538,415.81","2,473,149.54","60,848.62","220,605.47","7,072,095.76","650,122.30","224,657.99","5,612,859.97","7,799,934.27","330,130.26","354,741.49","364,301.35","4,600,427.24","321,062.08","2,386,071.41","2,298,869.65","1,247,894.11","1,099,589.12","1,524,824.32","1,274,397.68","828,416.12","585,440.65"
管理费用,"5,566,042.69","11,983,373.68","22,644,934.57","26,970,724.89","14,456,940.36","25,395,806.58","34,533,765.06","40,852,986.91","10,438,752.13","19,453,384.01","29,567,078.51","55,480,014.64","13,809,322.47","30,703,867.76","43,080,728.09","56,307,545.07","12,988,483.04","20,912,368.10","31,701,905.34","61,924,779.68","13,031,766.37","28,811,552.31","38,530,344.35","69,000,363.56","13,188,403.14","21,754,458.31","31,571,067.64","72,497,282.76","25,730,923.82","52,522,042.18","78,135,325.98","96,736,871.14","22,912,152.96","46,392,880.53","67,882,071.07","98,613,079.11","23,951,232.78","46,083,440.03","72,244,206.88","92,201,484.77","23,708,685.15","43,567,196.76","72,096,151.26","87,119,275.98","26,620,962.46","48,441,144.06","57,219,767.06","83,238,869.53","20,791,238.57"
其中:非流动资产处置净损失,,,,"42,549.53",,,"88,031.25",,,,,,,,,,,,,"84,555.41",,,,"94,879.51",,,,"628,629.30",,,,"1,503,632.48",,,,"3,052,203.97",,,,"262,511.34",,,,,,,,,
