科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"39,624,952.91","127,973,373.54","213,385,921.40","246,529,033.71","40,172,285.09","93,569,519.96","137,268,728.18","210,568,189.02","43,078,312.68","100,186,141.03","155,548,216.59","218,519,574.16","39,439,364.30","89,905,730.31","149,240,399.67","246,632,742.70","51,269,800.58","131,652,707.93","195,859,750.19","279,144,911.16","58,054,660.75","119,932,421.42","196,163,701.63","280,873,564.99","63,477,620.08","127,488,086.92","188,461,345.18","258,137,308.36","63,489,566.77","111,814,260.59","170,420,964.24","237,392,994.47","48,011,198.09","98,223,214.74","156,188,056.83","211,476,424.37","67,718,968.42","133,406,170.58","225,350,873.97","287,583,659.04","84,124,188.47","178,776,609.45","279,365,020.30","352,067,862.05","99,899,281.07","194,282,880.33","301,371,143.01","400,136,076.26","88,874,047.29"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"300,000.00",,,"9,000,000.00","8,923,545.77",,,,"31,152,335.25",,,"75,775,643.23","75,775,643.23",,,,,,,,,,,,,,,,,,,,,,,,"-984,166.59",,,,,
收到的税费返还,,,,,,,,,,,,"5,467.78",,"52,512.84","3,700,313.97","3,700,313.97",,,,,,,"7,718.72","58,615.26","508,068.04","871,184.23","1,653,886.15","1,248,569.12","433,504.23","433,504.23","456,870.42","579,633.64",601.47,"91,442.93","123,892.80","188,616.40","73,075.28","74,812.73","223,209.99","74,812.73",,,,"83,549.44",,,,,
支付其他与投资活动有关的现金,"1,945,879.79",,,,,"80,000,000.00","130,000,000.00",,,,,,,,,,,,,,,,,,,"90,000,000.00","90,000,000.00",,,"110,000,000.00","110,000,000.00",,,,,,,,,"5,610,000.00",,,,,,,,,
收到其他与经营活动有关的现金,"64,387,161.85","22,419,882.88","-151,047.63","21,778,795.30","3,903,351.70","4,402,302.87","5,083,955.31","31,655,464.26","12,461,637.99","15,948,018.35","19,029,420.87","52,414,957.52","105,369.12","189,021.79","148,996,817.70","222,076,346.74","1,741,805.77","438,130.56","735,072.12","44,207,781.85","844,843.29","783,836.19","7,387,814.43","27,742,981.66","16,230,780.63","14,608,194.50","7,950,007.20","8,668,862.27","3,319,123.17","2,104,790.83","2,469,301.24","1,240,557.71","5,763,646.19","1,813,698.68","2,348,996.76","11,250,260.77","34,390,245.36","34,371,583.63","5,409,396.55","20,514,553.58","6,409,189.22","1,003,702.83","1,021,379.54","10,271,308.81","530,387.93","368,203.41","431,483.40","64,782,750.06","174,013.53"
投资活动现金流出小计,"3,495,246.61","6,374,610.29","5,723,578.93","21,549,046.38","606,721.25","82,963,765.29","133,533,395.28","144,057,366.91","62,800,613.98","81,943,246.11","82,716,961.25","75,018,502.62","992,211.36","1,349,212.01","3,768,841.19","192,377,373.47","1,160,326.09","2,209,577.89","96,262,724.74","115,514,669.33","1,847,061.03","2,057,698.63","6,891,920.62","62,397,599.55","413,196.16","91,123,276.97","101,843,444.07","105,822,312.50","11,151,649.66","116,455,480.80","202,484,521.44","221,040,504.70","2,047,562.69","3,544,902.59","15,650,483.89","140,273,066.85","23,585,862.84","6,586,586.37","8,670,474.75","24,812,932.86","5,753,871.23","7,820,629.29","8,291,777.91","23,145,726.61","3,804,139.73","8,112,508.35","9,781,126.12","30,574,044.39","1,287,580.00"
经营活动现金流入小计,"104,012,114.76","150,393,256.42","213,234,873.77","268,307,829.01","44,075,636.79","97,971,822.83","142,352,683.49","242,223,653.28","55,539,950.67","116,134,159.38","174,577,637.46","270,939,999.46","39,544,733.42","90,147,264.94","301,937,531.34","472,409,403.41","53,011,606.35","132,090,838.49","196,594,822.31","323,352,693.01","58,899,504.04","120,716,257.61","203,559,234.78","308,675,161.91","80,216,468.75","142,967,465.65","198,065,238.53","268,054,739.75","67,242,194.17","114,352,555.65","173,347,135.90","239,213,185.82","53,775,445.75","100,128,356.35","158,660,946.39","222,915,301.54","102,182,289.06","167,852,566.94","230,983,480.51","308,173,025.35","90,533,377.69","179,780,312.28","280,386,399.84","362,422,720.30","100,429,669.00","194,651,083.74","301,802,626.41","464,918,826.32","89,048,060.82"
投资活动产生的现金流量净额,"16,504,753.39","27,224,940.75","27,875,972.11","-11,421,293.74","1,765,803.15","-79,793,663.10","-129,293,440.30","-127,046,626.53","-55,311,458.67","-19,364,549.70","121,628,973.90","142,869,810.05","-992,211.36","-1,349,212.01","18,730,877.55","-155,249,925.38","-1,160,326.09","-2,209,577.89","17,397,949.11","46,174,535.56","-1,847,061.03","-2,057,698.63","-6,999,075.34","-59,251,201.39","-413,196.16","-91,123,276.97","-99,936,385.12","-61,459,300.13","-11,106,649.66","-23,045,519.67","-107,149,560.30","-123,678,438.00","-2,030,562.69","118,242,937.79","106,137,356.49","96,674,488.13","-23,585,862.84","-6,586,586.37","5,589,417.99","9,344,549.68","-3,433,871.23","256,669,606.78","256,333,662.45","28,875,496.70","-3,794,662.13","-8,068,797.23","-9,528,440.86","-7,270,312.55","-1,287,510.00"
购买商品、接受劳务支付的现金,"46,157,235.70","56,183,107.20","146,385,955.63","159,881,505.11","26,027,717.76","46,280,621.72","85,581,449.31","106,301,663.23","16,960,416.06","27,572,226.95","110,514,627.82","147,215,368.51","20,011,710.23","43,360,950.25","16,567,246.11","155,195,563.25","60,391,278.87","98,998,739.90","140,458,027.20","174,227,952.33","16,400,549.10","49,050,005.33","96,549,119.47","118,671,400.28","50,518,645.54","38,321,114.65","70,485,583.40","123,447,801.84","26,603,492.92","39,885,196.15","84,024,330.80","87,842,611.89","27,902,051.11","166,860,078.61","221,289,107.31","210,357,385.23","15,897,692.72","56,015,947.38","82,570,404.84","76,772,184.09","38,665,996.32","265,361,478.44","352,247,697.81","99,095,821.98","9,507,982.88","23,024,694.69","24,957,168.43","65,373,241.52","28,743,806.25"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
