科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"4,969,938,731.85","10,643,140,168.69","15,828,075,008.12","23,046,832,431.87","7,104,968,235.30","14,239,460,055.30","21,466,453,824.71","27,930,220,901.41","6,056,406,931.53","13,276,929,312.23","21,734,704,800.83","31,457,999,219.13","8,821,237,554.59","18,611,953,923.08","29,306,874,318.97","41,711,808,864.18","10,537,794,096.74","22,987,997,322.51","36,166,717,665.83","52,003,328,326.13","10,880,418,794.15","23,215,875,107.81","36,809,933,858.56","52,334,149,134.26","12,988,484,849.02","28,027,672,551.57","42,050,362,565.78","58,875,274,661.52","12,530,610,020.39","27,265,370,049.64","41,284,659,010.94","59,503,900,596.63","13,713,416,220.35","29,853,897,906.45","45,958,383,343.43","64,847,813,147.02","15,408,112,570.93","32,774,836,127.12","48,498,804,572.09","67,175,343,225.71","16,629,373,423.96","34,763,204,347.20","54,447,608,636.37","77,632,476,743.23","18,846,051,333.00","38,402,459,339.61"
二、营业利润,"111,030,374.25","258,177,870.90","346,665,000.87","426,534,271.51","207,912,279.83","317,380,758.55","470,297,170.15","289,952,504.91","45,301,622.04","151,189,146.14","418,814,142.44","686,383,758.48","66,201,115.53","95,172,063.00","211,891,598.19","288,040,549.14","83,765,104.12","176,184,685.49","151,889,194.76","288,474,482.10","81,809,856.86","-92,730,714.14","-154,867,624.48","-55,048,884.58","167,007,174.12","273,034,635.55","402,297,103.50","550,485,345.59","7,228,685.62","-138,034,177.46","-309,688,241.70","11,020,929.07","45,233,970.32","51,518,715.92","-218,102,846.61","-1,188,550,766.54","342,987,264.00","772,958,146.35","985,541,139.42","1,170,456,856.75","183,455,266.39","517,124,133.37","622,243,199.29","967,078,389.55","229,392,071.08","520,837,613.59"
减:营业成本,"4,251,830,676.08","9,277,724,010.87","13,637,794,342.89","19,454,950,788.83","5,911,862,858.18","11,802,834,936.67","17,760,285,335.53","23,046,526,292.29","5,004,195,363.15","11,041,662,249.82","18,004,108,480.53","25,643,428,363.41","7,403,140,834.73","15,723,133,304.16","24,890,788,742.04","34,906,106,541.75","9,074,309,832.71","19,346,765,284.96","30,697,263,100.79","43,878,358,805.89","9,297,732,291.71","19,545,149,613.18","30,991,433,432.20","43,990,238,120.25","10,931,093,348.73","23,482,914,611.41","35,354,150,380.03","49,133,947,580.59","10,772,783,933.06","23,240,181,497.09","35,393,819,650.99","50,925,117,999.91","11,793,896,783.31","25,707,111,269.82","39,889,357,138.69","56,253,356,899.09","13,186,826,721.03","27,883,172,798.39","41,298,743,278.45","57,585,475,058.40","14,385,375,928.33","29,998,785,617.60","47,380,557,274.95","67,702,233,207.14","16,418,567,659.73","33,720,563,614.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"8,918,071.13","14,156,881.45","23,630,515.20","34,739,400.01","18,397,269.71","46,604,026.49","66,261,929.95","96,448,361.89","48,660,349.64","65,764,685.56","98,580,873.57","140,401,124.27","20,897,816.96","61,329,474.52","110,528,313.93","196,776,058.16","28,407,793.07","150,098,743.67","172,785,296.50","305,696,915.64","53,270,880.18","185,353,510.09","247,758,852.64","368,754,068.42","112,292,522.71","204,208,228.60","279,925,955.47","485,402,950.93","76,144,338.99","226,267,069.61","294,889,216.76","440,662,619.33","97,190,486.50","179,960,383.02","300,656,217.62","436,117,121.83","110,936,730.70","207,999,566.34","295,848,631.70","477,200,501.00","98,310,687.64","216,965,909.64","324,191,638.19","452,733,257.37","95,004,972.33","218,640,264.51"
营业外收入,"938,719.09","6,670,523.66","96,160,963.20","99,592,413.47","9,486,663.31","24,119,522.05","42,887,947.80","193,402,680.55","11,440,519.97","32,609,607.76","59,692,678.92","154,673,214.15","56,676,012.58","154,175,323.62","234,615,471.09","488,121,532.06","68,778,688.04","214,026,433.50","315,958,953.88","404,335,793.91","87,747,864.57","384,479,615.97","547,748,707.67","630,720,610.39","65,694,668.30","213,974,497.75","331,434,393.41","572,188,890.67","123,090,803.53","341,015,461.80","410,766,901.29","574,455,273.37","146,682,172.87","180,841,449.01","303,132,968.47","446,621,464.74","67,653,255.31","144,815,432.31","219,656,299.45","357,571,525.72","69,828,146.48","108,191,025.97","161,306,079.68","34,764,382.30","6,979,444.74","16,947,930.83"
销售费用,"425,180,282.46","829,982,123.93","1,427,116,261.17","2,276,149,777.78","624,126,170.04","1,483,379,029.23","2,227,093,897.18","2,985,539,050.96","613,038,871.62","1,375,345,665.43","2,378,516,988.44","3,617,567,717.58","950,297,734.22","1,633,744,035.01","2,696,382,328.59","4,324,269,632.44","863,599,097.59","2,016,671,298.76","3,298,238,256.39","4,952,966,095.88","882,845,755.92","2,104,740,134.01","3,448,564,113.33","4,738,934,723.21","986,678,942.18","2,424,789,348.87","3,779,089,146.46","5,190,134,470.13","898,613,799.60","2,431,881,627.26","3,632,131,623.41","4,704,514,363.86","931,190,142.84","2,346,132,904.85","3,428,049,014.54","5,010,512,142.29","1,170,556,620.58","2,691,891,857.36","3,923,752,316.78","5,248,033,737.11","1,215,213,525.14","2,733,636,254.99","4,056,841,030.49","5,846,211,448.88","1,368,011,231.65","2,517,379,734.84"
减:营业外支出,"406,227.27","15,473,350.72","51,966,903.49","20,251,989.57","2,030,349.38","161,712,040.25","192,009,641.90","192,748,376.93","3,779,562.69","9,015,735.75","18,717,501.72","153,282,588.69","4,709,663.01","14,889,468.96","33,480,331.31","104,866,814.44","1,717,386.71","6,692,269.50","19,590,333.81","146,436,202.68","6,763,503.20","11,866,814.56","23,651,570.94","47,957,773.41","3,383,658.83","7,982,231.22","81,692,045.32","106,356,862.91","10,665,518.18","21,663,159.02","31,326,332.86","51,948,586.49","8,668,687.80","14,820,261.02","18,771,478.92","698,525,742.22","2,228,389.30","7,088,551.42","11,984,317.37","86,150,434.19","11,705,378.16","16,375,104.14","32,700,127.48","49,780,054.85","3,059,635.84","2,552,208.95"
管理费用,"134,228,760.04","286,878,266.43","520,776,500.14","853,347,144.06","247,514,302.24","538,933,755.33","800,231,823.39","1,148,006,178.49","250,241,606.03","582,075,491.55","851,220,125.68","1,295,108,214.07","334,633,256.59","697,480,667.15","1,043,234,776.27","1,618,953,461.58","424,408,741.67","851,692,003.44","1,323,609,513.88","2,066,670,177.57","451,577,277.13","955,914,528.30","1,416,012,386.64","2,263,451,074.33","590,676,408.86","1,179,941,008.17","1,764,682,913.36","2,709,518,877.80","563,321,858.55","1,213,532,956.69","1,881,462,082.14","3,013,868,855.36","633,939,557.58","1,287,534,811.63","1,875,077,619.76","2,845,720,097.42","682,445,776.00","1,244,275,332.15","1,889,294,593.77","2,730,352,911.27","684,070,590.46","1,270,439,827.56","1,913,906,101.48","2,651,616,184.47","639,249,332.99","1,293,820,855.77"
其中:非流动资产处置净损失,"40,754.46","3,825,204.46","4,724,647.25","15,478,468.32","367,338.30","3,330,685.45","4,282,142.30","30,555,239.45","525,998.70","4,285,201.50","4,285,201.50","30,555,238.45","4,337,382.67","10,484,097.63","20,675,529.45","83,455,252.07","572,238.02","2,572,768.08","12,574,065.36","96,495,698.79","609,621.12","9,072,831.15","13,796,804.23","34,874,553.10","535,500.88","4,503,592.90","75,464,166.41","95,409,775.00","3,580,171.50","4,691,164.68","6,407,021.60","18,657,444.94","6,956,275.86","8,172,606.98","8,803,222.02","13,630,816.95","891,119.16","4,154,724.40","8,257,621.73","79,748,186.84","10,680,874.21","12,196,347.24","15,710,556.13",,,
