科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"348,858,380.48","789,747,353.90","1,427,533,024.73","2,073,758,881.35","273,227,946.48","338,532,747.61","537,785,212.67","1,047,080,515.39","375,308,431.77","846,561,027.36","1,226,168,298.52","3,421,697,253.15","140,882,364.42","1,028,304,327.56","1,178,182,126.31","3,074,435,794.70","310,571,265.87","713,564,547.97","1,078,099,368.34","2,156,269,889.79","801,324,171.45","1,434,476,658.01","2,225,739,188.50","2,555,963,291.79","414,886,281.30","1,590,155,938.25","1,748,996,571.10","2,591,951,176.01","419,827,212.19","407,615,090.76","929,770,098.90","2,000,633,776.03","206,930,866.54","299,490,220.87","507,817,582.43","1,231,346,297.55","130,178,999.96","215,385,807.12","278,005,596.99","286,683,727.89","10,353,733.87","37,717,393.25","149,362,772.89","96,707,289.58","14,574,664.17"
二、营业利润,"84,661,151.85","209,400,450.09","350,834,281.33","477,230,794.62","54,436,482.38","98,459,928.51","181,014,252.95","306,273,493.11","72,999,859.12","165,923,843.82","265,439,005.97","615,263,566.72","16,147,506.88","98,010,066.79","145,123,998.45","796,686,159.23","49,509,932.89","172,741,676.47","204,467,907.83","524,523,735.44","152,655,661.70","295,168,091.22","413,882,685.27","447,608,928.02","89,124,259.59","222,014,002.84","227,984,557.89","258,600,318.21","49,177,772.59","439,647,475.73","372,679,874.22","417,982,032.53","13,025,466.49","161,959,656.35","142,221,902.50","359,145,666.43","-1,632,329.92","8,381,327.05","-14,699,755.70","-467,326,323.52","48,093,512.37","44,094,630.85","10,303,511.44","-41,854,111.89","18,524,211.73"
减:营业成本,"191,228,015.58","410,538,247.50","815,504,673.19","1,221,478,370.31","144,409,851.80","177,452,964.09","246,715,635.07","606,532,828.70","247,811,383.35","550,363,576.24","784,768,475.24","2,166,347,529.48","74,013,375.59","749,406,355.22","806,992,556.55","1,581,530,175.10","140,699,383.39","316,214,283.35","546,181,296.71","1,162,621,210.78","390,741,769.30","693,323,082.73","1,212,942,338.30","1,381,768,492.09","243,456,442.59","1,123,230,978.30","1,244,248,072.80","1,879,441,616.54","265,423,524.73","268,765,259.73","768,646,806.22","1,561,248,345.64","140,995,507.43","230,982,993.17","421,146,672.75","964,319,646.90","73,818,178.12","122,412,783.98","166,053,081.28","171,728,571.95","5,465,912.63","17,056,805.40","103,127,984.27","60,319,891.25","8,088,550.59"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"22,616,406.02","63,495,395.13","112,471,524.39","231,073,258.24","17,585,720.44","21,607,909.50","37,647,612.50","112,427,801.01","24,413,759.84","55,111,228.14","81,152,293.70","505,541,937.54","14,031,573.91","98,563,062.78","100,887,675.56","526,691,198.22","48,709,198.90","79,506,224.00","117,685,043.19","291,730,971.44","155,155,931.05","269,394,958.02","330,385,967.52","360,984,553.64","59,006,201.25","148,172,527.15","152,198,193.02","251,043,485.03","46,728,155.58","76,093,073.55","117,875,675.04","204,092,682.96","16,940,082.38","22,388,118.69","38,802,835.04","150,812,284.97","10,323,552.42","11,983,785.89","14,284,250.53","16,956,172.37","1,092,979.03","2,006,923.14","4,992,695.94","4,040,109.58","294,431.32"
营业外收入,"1,830,708.00","1,830,708.00","2,098,061.20","2,122,073.70","50,400.00","2,964,327.52","3,065,977.52","10,579,614.67","1,367,676.00","1,663,483.00","1,849,216.01","2,308,045.62","4,030,269.16","4,108,083.37","4,116,986.78","4,266,221.47",,"5,355,854.60","5,355,854.60","40,790,185.44","20,000.00","6,083,103.00","17,952,789.43","30,487,054.22","11,588,000.00","13,135,468.80","21,627,633.20","20,992,068.99","83,000.00","85,700.00","114,566.06","198,112.51","4,779.15","215,497.03","3,017,417.62","3,247,945.63","52,660.57","68,581.96","270,706.32","306,983.86",,"160,735.64","189,864.86","66,085,728.95","37,673.59"
销售费用,"9,960,291.65","18,017,362.88","30,739,956.87","38,453,645.48","8,463,722.22","19,416,632.66","26,931,740.89","36,029,365.07","8,840,449.90","20,068,021.44","30,424,598.56","40,511,315.05","8,913,266.91","24,162,834.72","37,489,893.14","54,696,981.38","23,294,251.36","39,559,720.36","57,794,975.54","84,534,238.83","23,078,602.43","64,674,860.67","107,705,774.04","130,750,889.74","15,230,798.00","45,079,268.89","66,536,038.37","80,760,810.29","16,704,010.21","31,896,712.53","43,496,389.94","50,111,869.67","8,311,052.19","15,816,148.67","24,308,726.70","33,995,136.23","3,073,506.27","5,286,896.45","8,073,552.95","13,418,739.47","1,752,887.35","2,926,766.21","4,426,170.89","12,914,501.30","4,077,258.83"
减:营业外支出,"7,186,866.14","13,757,749.59","13,795,749.59","15,147,531.21","1,247,153.00","2,407,528.00","8,408,528.00","8,408,528.00","11,702,000.00","22,453,722.02","25,554,030.67","25,554,630.67",,"3,041,834.20","3,542,034.20","8,378,755.13","3,700,000.00","3,767,955.95","6,450,107.64","50,679,865.12","800,000.00","800,000.00","990,885.83","3,282,076.54","100,000.00","316,669.05","1,486,044.63","891,311.84","48,999.20","385,265.53","578,177.27","3,027,065.04","478,903.78","11,609,971.14","12,413,821.65","15,218,655.85","153,442.61","344,707.61","344,707.61","1,514,590.06","197,240.35","408,058.49","478,058.49","415,018.75","69,170,000.00"
管理费用,"21,981,416.62","50,629,784.62","72,987,569.22","91,413,430.37","35,020,686.11","58,530,365.69","78,837,664.19","104,128,516.47","20,073,605.09","53,774,900.52","80,091,892.75","109,393,666.26","19,233,438.87","38,223,519.69","55,348,861.59","73,402,442.65","22,692,102.36","44,295,642.16","63,066,042.96","95,936,657.83","30,083,988.25","63,756,171.21","89,422,360.90","120,519,207.54","22,436,148.45","58,382,738.53","88,580,990.39","108,803,253.43","20,498,844.08","41,243,699.07","58,902,134.94","88,591,219.86","17,795,055.31","41,291,799.26","60,634,256.43","100,601,233.11","28,931,015.58","40,276,055.75","59,118,460.58","77,747,716.33","15,875,478.38","28,464,980.71","39,170,540.16","60,575,583.72","18,844,143.18"
其中:非流动资产处置净损失,"7,183,866.14","7,234,749.59","7,237,749.59","8,546,531.21","15,153.00","15,153.00","15,153.00",,,"-1,722.02","65,240.57","102,030.67",,"41,834.20","41,834.20","106,335.06",,,"177,151.69","44,406,909.17",,,"170,885.83","460,076.54",,"60,638.65","1,226,928.12","479,269.79","1,324.24","246,735.80","257,857.90","2,034,113.81","466,989.93",592.45,592.45,"65,049.70","52,211.92","53,476.92","53,476.92","57,131.75",,"106,281.14","106,281.14",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"14,794,527.77","29,113,269.02","40,815,770.96","55,895,629.27","11,190,949.16","17,582,917.53","19,829,569.20","19,361,084.55","-2,924,874.28","-9,407,553.46","-41,241,262.22","-40,724,340.34","9,632,172.34","22,670,112.21","37,312,015.95","50,256,384.00","15,803,716.51","37,406,331.60","55,721,644.15","52,150,198.30","28,311,736.34","49,937,612.68","73,636,206.48","90,071,478.45","15,804,481.54","30,015,468.43","47,981,603.65","66,423,854.63","20,059,102.73","56,152,546.39","71,436,170.04","85,255,302.54","7,474,805.51","15,767,683.71","12,720,445.29","46,100,125.44","35,165,790.35","60,348,489.33","91,502,128.53","118,740,272.58","41,270,217.25","68,349,849.61","100,610,622.28","124,026,330.40","23,849,395.50"
三、利润总额,"79,304,993.71","197,473,408.50","339,136,592.94","464,205,337.11","53,239,729.38","99,016,728.03","175,671,702.47","308,444,579.78","62,665,535.12","145,133,604.80","241,734,191.31","592,016,981.67","20,177,776.04","99,076,315.96","145,698,951.03","792,573,625.57","45,809,932.89","174,329,575.12","203,373,654.79","514,634,055.76","151,875,661.70","300,451,194.22","430,844,588.87","474,813,905.70","100,612,259.59","234,832,802.59","248,126,146.46","278,701,075.36","49,211,773.39","439,347,910.20","372,216,263.01","415,153,080.00","12,551,341.86","150,565,182.24","132,825,498.47","347,174,956.21","-1,733,111.96","8,105,201.40","-14,773,756.99","-468,533,929.72","47,896,272.02","43,847,308.00","10,015,317.81","23,816,598.31","-50,608,114.68"
