科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"155,238,023.05","393,320,761.25","631,485,857.50","835,392,047.72","18,609,318.62","77,717,461.72","158,056,422.37","323,164,218.61","157,455,208.00","375,536,672.73","444,290,647.72","465,263,083.49","11,624,029.83","221,053,437.83","381,030,842.67","523,649,584.53","26,825,514.76","110,228,285.45","222,856,811.58","268,053,435.20","128,265,797.64","286,881,456.14","411,199,587.69","484,840,292.98","109,304,162.91","447,484,308.24","668,896,455.53","749,701,338.77","209,064,677.23","378,727,359.56","517,339,227.91","700,209,303.14","181,812,878.81","366,953,196.48","575,374,292.60","772,785,409.49","178,605,114.73","534,013,201.18","1,075,605,143.82","1,615,692,595.55","215,647,521.65","468,312,806.15","618,134,066.59","857,049,373.17","1,084,488,476.09"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,986,210.00","90,986,210.00","272,958,630.00",,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,300.00",,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,060,272.29",
收到其他与经营活动有关的现金,"51,895,641.86","2,616,456.50","3,863,608.13","52,463,359.87","367,675.42","118,396,214.35","44,512,641.96","143,657,066.10","595,035.45","103,573,655.49","231,175,989.61","166,952,077.83","17,876,328.35","3,805,794.43","16,782,217.82","30,590,309.77","564,640,274.34","735,109,955.61","810,197,584.19","985,668,150.55","205,824,482.71","308,123,260.01","342,498,983.91","385,307,344.74","76,203,254.11","95,032,403.39","731,768,061.77","9,887,276.15","55,241,344.67","56,479,904.00","60,887,515.74","7,987,758.31","4,257,494.47","4,707,531.80","6,360,608.99","425,170,116.65","506,824,771.16","357,817,320.17","370,460,316.05","1,064,053,316.16","175,035,183.75","157,634,067.85","173,166,377.16","204,691,921.96","74,951,805.20"
投资活动现金流出小计,"125,369.00","1,846,580.89","1,891,191.66","2,416,059.66","1,287,416.00","1,352,216.00","2,130,631.30","2,467,588.19","71,002.00","71,002.00","75,781.00","101,951.00",,"68,375.00","1,546,339.00","2,113,395.84",,,"156,589.00","302,123.00","393,950.00","478,797.00","569,194.00","612,249.00","21,724.50","116,884.50","1,049,472.50","2,374,301.50","7,600.00","43,148.00","70,603.00","88,058.00","153,699.00","189,699.00","223,623.00","31,669,340.83","103,574,566.98","261,274,311.51","312,981,381.60","621,030,167.36","134,764,834.55","245,807,975.03","271,369,374.17","349,660,901.90","12,723,999.02"
经营活动现金流入小计,"207,133,664.91","395,937,217.75","635,349,465.63","887,855,407.59","18,976,994.04","196,113,676.07","202,569,064.33","466,821,284.71","158,050,243.45","479,110,328.22","675,466,637.33","632,215,161.32","29,500,358.18","224,859,232.26","397,813,060.49","554,239,894.30","591,465,789.10","845,338,241.06","1,033,054,395.77","1,253,721,585.75","334,090,280.35","595,004,716.15","753,698,571.60","870,147,637.72","185,507,417.02","542,516,711.63","1,400,664,517.30","759,588,614.92","264,306,021.90","435,207,263.56","578,226,743.65","708,197,061.45","186,070,373.28","371,660,728.28","581,734,901.59","1,197,955,526.14","685,429,885.89","891,830,521.35","1,446,065,459.87","2,679,745,911.71","390,682,705.40","625,946,874.00","791,403,743.75","1,061,741,295.13","1,159,440,281.29"
投资活动产生的现金流量净额,"-125,369.00","7,100,058.39","7,055,447.62","7,032,779.62","-1,287,416.00","-1,352,216.00","-2,130,023.30","-2,240,207.25","-71,002.00","-71,002.00","-75,781.00","-101,951.00",,"-68,375.00","31,562,011.28","7,075,608.75","36,000.00","36,100.00","-116,289.00","-261,323.00","-393,950.00","-478,797.00","-569,194.00","-611,549.00","-21,624.50","-114,399.50","-1,046,887.50","-2,349,163.10","-7,600.00","-43,148.00","-70,603.00","-88,058.00","-153,699.00","356,265.42","322,866.42","428,700,541.43","-65,436,011.45","-212,295,867.87","-173,240,143.10","-451,993,407.60","-29,309,221.25","-10,506,588.12","16,177,786.84","28,445,848.82","30,588,300.92"
购买商品、接受劳务支付的现金,"107,472,575.34","125,909,264.61","234,428,114.76","347,216,751.58","106,684,964.79","223,268,935.45","267,732,561.19","389,715,359.71","47,136,512.64","75,533,198.20","122,718,176.70","218,559,480.19","99,569,362.15","163,327,189.08","236,304,983.38","343,849,849.30","163,600,189.84","220,091,025.49","346,678,428.21","470,548,431.86","46,906,197.84","128,640,698.51","270,666,408.20","387,164,303.48","72,978,302.88","93,556,152.20","140,933,154.60","174,456,928.04","61,573,525.69","112,628,968.80","173,358,687.75","238,817,985.22","46,710,065.01","104,407,339.41","193,017,536.10","210,940,039.12","176,693,672.56","220,228,974.24","347,166,832.58","534,066,180.44","201,928,316.09","321,845,052.40","428,021,939.36","527,987,842.62","76,712,895.91"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000.00","2,970,000.00","5,270,000.00","5,270,000.00","5,270,000.00",,"600,000.00","800,000.00","1,400,000.00","1,750,000.00"
