科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"156,194,575.81","375,551,964.64","564,485,326.47","846,396,589.95","239,403,891.74","585,932,307.25","863,623,117.71","1,085,294,040.69","233,792,604.73","500,029,177.72","791,610,435.57","1,138,910,927.94","284,141,893.45","667,498,365.92","988,284,881.99","1,432,330,085.71","316,196,173.68","833,610,528.59","1,227,309,315.39","1,606,280,350.70","276,525,449.22","669,196,985.22","909,313,335.25","1,191,140,056.35","235,601,031.09","621,121,040.28","878,674,231.31","1,285,382,670.32","445,629,648.62","896,150,307.95","2,726,253,809.23","3,501,026,639.41","604,484,614.13","1,309,506,778.48","1,916,815,422.90","2,548,257,966.03","573,089,276.16","1,368,586,254.53","1,970,461,360.69","2,704,412,966.86","741,871,526.67","1,580,633,050.84","2,276,459,140.87","2,999,885,477.11","713,317,559.98","1,651,380,191.89","2,444,120,747.53","3,188,240,554.94","865,712,303.73"
二、营业利润,"10,187,800.22","41,952,560.74","60,561,047.47","64,063,028.75","15,593,527.32","68,788,029.97","95,434,825.76","76,551,477.97","12,796,118.30","48,471,742.36","72,587,374.66","98,075,292.49","15,453,739.28","65,621,326.63","90,708,571.79","125,113,047.03","24,144,519.44","92,512,295.87","129,302,852.91","155,257,220.56","2,587,098.87","3,137,642.01","-12,007,004.63","-13,378,544.67","-4,379,024.40","-11,922,389.86","-32,461,515.73","-56,394,439.39","-9,402,677.28","-22,397,674.71","-34,183,347.52","-54,490,615.16","-33,950,671.58","-72,383,503.88","-138,000,414.91","-288,961,938.19","-53,617,889.16","-82,473,222.05","-84,082,566.30","-154,050,334.87","2,264,230.01","-2,723,042.26","28,067,454.05","41,289,361.38","11,617,320.19","21,941,031.24","2,978,485.66","-283,273,022.85","19,515,882.09"
减:营业成本,"115,164,302.78","270,482,414.98","408,286,625.36","614,648,137.55","184,005,922.55","436,474,350.66","645,942,690.69","822,002,632.29","179,813,555.41","373,990,798.73","608,193,500.09","874,709,755.10","231,632,498.17","517,121,552.33","768,112,879.31","1,124,354,187.06","249,001,452.45","636,799,699.65","941,930,178.11","1,226,557,493.26","226,531,007.77","570,519,545.91","773,856,674.27","1,003,992,979.00","199,821,225.25","518,295,840.95","752,577,756.23","1,120,938,829.79","409,397,936.43","809,495,681.45","2,310,196,811.29","2,995,556,933.54","521,912,195.37","1,136,504,689.76","1,685,417,871.31","2,278,153,007.23","508,009,808.59","1,195,479,247.73","1,715,717,417.08","2,322,556,979.80","623,646,751.97","1,323,239,603.46","1,897,213,751.99","2,481,044,535.90","575,692,116.41","1,332,369,676.40","2,011,517,801.71","2,686,768,489.45","700,758,275.48"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"725,102.65","2,122,599.05","2,787,714.91","4,585,256.27","657,715.13","2,471,990.17","3,278,836.57","4,227,711.02","1,089,334.01","2,346,103.81","3,696,258.91","5,459,311.58","897,285.78","2,549,961.53","3,212,313.15","5,658,078.25","607,883.10","2,470,927.90","3,332,580.46","5,113,468.60","737,574.24","2,539,426.89","3,678,312.60","5,442,552.75","1,671,450.72","4,259,555.40","4,723,508.58","5,328,630.04","1,105,358.79","2,449,703.84","10,074,265.85","13,581,166.37","2,146,020.83","4,585,305.78","7,639,796.15","10,756,931.15","2,119,908.48","5,637,002.04","8,346,711.92","29,011,110.12","7,147,466.10","20,636,687.80","32,144,870.68","41,289,062.17","6,792,647.47","20,620,876.27","29,701,257.40","38,759,255.79","12,860,680.89"
营业外收入,"7,808.66","8,621,958.09","10,646,304.30","20,244,930.53","88,458.24","6,644,953.57","7,229,044.81","17,532,851.67","267,543.84","4,341,297.10","4,584,712.24","12,528,307.29","280,434.62","2,461,129.99","6,462,989.81","9,075,685.39","1,533,801.47","2,634,786.87","3,034,993.94","7,467,035.64","2,823,425.14","9,403,067.37","24,363,403.63","30,613,247.81","6,431,039.02","10,053,470.45","14,891,989.26","21,387,518.22","1,746,440.96","11,679,495.45","64,528,699.08","100,105,723.34","14,611,172.35","22,546,746.51","36,488,584.63","63,002,369.01","20,429,450.67","32,271,557.15","69,026,524.76","193,995,093.16","11,673,825.64","28,435,059.13","16,485,219.72","18,388,064.84","3,849,806.51","5,985,136.45","9,678,962.90","20,222,847.35","3,746,834.32"
销售费用,"8,505,138.29","19,456,963.93","31,042,832.85","48,520,615.74","11,975,465.65","27,095,536.01","40,390,990.48","58,079,710.16","14,171,051.16","28,040,725.94","39,201,929.88","57,200,040.58","12,290,891.29","33,719,853.98","52,359,003.82","71,450,352.91","15,671,052.31","42,580,147.54","56,479,068.57","78,293,381.64","16,929,255.02","34,222,151.58","50,648,987.84","64,208,368.78","10,863,162.49","28,335,522.07","42,332,029.40","55,460,588.59","12,854,694.21","26,807,623.92","113,620,123.14","150,614,222.07","38,349,582.74","77,673,161.51","112,458,069.04","155,469,164.28","31,583,017.57","70,061,443.10","107,991,988.05","155,241,029.26","40,006,242.50","86,061,341.46","129,229,757.93","178,497,124.99","41,584,601.15","90,366,200.63","138,033,025.90","198,668,007.60","43,998,172.62"
减:营业外支出,"27,000.00","156,917.95","232,556.79","669,037.55","298,333.99","772,928.12","776,247.27","1,242,199.10","123,889.51","454,066.14","976,895.88","1,660,872.74","254,781.09","498,659.75","582,299.45","2,006,709.72","216,755.16","562,158.56","671,244.07","2,501,712.43","39,260.54","245,325.94","256,608.33","642,448.20","27,714.34","320,455.01","765,250.23","910,049.93","23,694.14","64,804.65","1,586,898.63","1,908,211.12","327,379.25","553,685.40","865,320.76","3,243,876.23","442,327.55","1,374,015.63","1,704,746.81","4,979,069.44","533,714.41","1,552,840.80","2,572,028.87","5,587,238.50","969,762.20","7,485,436.12","9,015,607.47","14,574,541.35","1,584,516.06"
管理费用,"16,007,742.63","31,050,973.26","48,644,065.44","70,971,294.10","24,136,970.11","43,645,936.28","67,492,590.19","85,878,531.15","22,327,345.43","41,060,644.62","58,680,495.84","84,060,694.11","20,753,016.71","40,283,725.60","62,799,127.77","88,949,455.96","24,214,621.33","52,837,660.90","86,014,066.25","116,670,344.26","25,018,572.51","46,756,660.80","75,080,188.85","100,323,906.29","24,188,899.04","55,751,336.10","84,200,754.12","112,745,522.71","25,769,287.85","53,070,229.78","255,270,346.26","319,530,857.55","70,302,853.36","147,130,495.70","217,995,663.37","324,920,642.47","70,219,656.80","148,679,055.07","220,701,119.79","321,423,516.95","71,867,576.84","155,213,617.38","216,037,998.14","311,178,594.72","76,824,960.45","155,498,510.72","186,882,738.67","262,811,870.31","71,988,320.27"
其中:非流动资产处置净损失,,"19,475.45",,"71,393.03",,"59,127.87","62,297.02","447,724.09","75,919.88","99,382.05","96,459.85","298,976.49","235,941.39","493,705.22","496,952.52","591,359.55","16,655.16","304,582.44","306,538.33","2,035,383.05","6,548.71","129,265.92","134,703.21","251,947.65",945.44,"97,796.57","168,624.33","207,800.14","23,694.14","60,682.59","943,501.73","1,156,989.49","65,756.88","97,604.82","258,105.81","510,863.98","192,912.94","609,962.00","691,803.14","1,542,676.67","360,145.98","651,183.44","1,457,528.97",,,,,,
