科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"198,162,800.60","246,210,796.12","504,237,281.75","442,134,586.44","299,546,990.41","250,315,814.87","274,665,119.29","286,496,539.26","160,384,545.48","229,426,505.98","307,881,265.78","191,397,399.19","192,413,652.67","390,117,280.09","421,019,994.80","353,041,949.50","316,581,422.14","382,961,133.16","341,254,771.54","254,704,507.27","338,185,663.77","292,562,938.81","375,779,539.39","332,175,542.84","276,218,170.79","219,151,762.27","282,964,562.56","317,879,870.26","173,966,262.04","239,784,021.60","294,731,219.11","294,270,992.15","221,509,448.87","290,226,365.95","867,230,994.30","716,845,328.95","697,047,977.79","832,894,974.92","931,326,807.45","1,031,820,702.94","1,068,722,682.92","663,589,699.32","648,643,854.21","659,177,473.18","479,175,449.84","812,010,300.08"
短期借款,"18,000,000.00","75,000,000.00","43,000,000.00","13,000,000.00","13,000,000.00","5,000,000.00","68,000,000.00","68,000,000.00","108,000,000.00","108,000,000.00","117,824,689.13","167,829,534.83","243,329,534.83","243,329,534.83","207,000,000.00","206,000,000.00","316,000,000.00","388,000,000.00","406,000,000.00","376,000,000.00","670,000,000.00","580,000,000.00","660,000,000.00","680,000,000.00","810,000,000.00","521,000,000.00","632,265,884.00","212,265,884.00","212,265,884.00","212,265,884.00","500,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,,,,,,,,,,
交易性金融资产,"18,575.00","27,557.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,"292,500.00","75,000.00",,,"650,000.00","650,000.00","100,000.00",,,,,,,,,,"56,280.00",,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000,000.00",,,,,,,,,,,,,
应收账款,"15,033,142.27","34,371,069.41","38,234,698.24","34,691,671.85","40,652,342.77","41,009,526.13","38,474,196.37","39,356,960.23","42,907,619.82","44,515,686.32","60,404,981.50","47,564,493.90","39,667,645.49","57,582,924.16","48,020,637.12","42,564,795.71","38,074,135.01","60,371,947.92","52,200,949.74","48,114,177.28","27,429,696.85","52,859,868.43","52,159,569.02","55,092,743.51","49,567,627.48","55,958,789.63","53,377,008.66","37,647,640.18","36,471,945.66","42,903,723.78","40,976,276.73","42,243,490.83","29,541,359.52","40,278,242.77","55,381,109.85","52,445,886.65","44,487,195.42","60,835,899.64","52,563,011.90","39,249,445.53","31,596,836.87","48,594,040.70","52,096,156.40","62,413,452.45","52,646,602.32","60,824,657.37"
应付账款,"13,766,841.61","24,136,009.94","24,683,935.61","27,715,652.55","22,414,188.88","36,256,720.56","24,386,388.01","29,266,244.89","23,020,103.75","21,536,064.03","34,911,584.87","43,034,290.82","30,509,248.29","28,017,569.29","37,816,269.44","77,130,686.55","64,723,175.86","48,563,693.89","71,244,527.72","95,429,315.12","71,680,721.56","71,876,641.95","74,764,843.79","207,880,698.74","136,824,084.85","119,696,465.40","122,218,295.70","166,704,852.37","124,573,159.30","136,747,442.14","109,735,095.42","240,032,150.29","169,182,732.46","198,498,477.18","167,069,180.76","185,521,909.59","149,827,964.75","133,442,979.98","121,610,704.29","132,962,006.19","90,091,336.26","74,540,110.66","68,956,966.38","99,658,234.42","68,161,828.92","60,932,411.66"
预付款项,"53,271,534.86","53,519,096.87","2,509,761.77","146,353,522.50","152,418,573.02","1,970,804.49","2,322,884.21","11,845,192.90","1,006,875.80","13,192,104.62","15,300,500.66","7,785,761.12","9,431,879.77","1,657,790.34","8,136,803.39","56,711,381.60","53,919,692.66","50,642,219.06","73,001,287.31","73,584,092.73","45,837,730.27","33,097,926.45","30,540,102.35","13,407,834.48","12,943,640.58","16,288,741.24","9,673,295.96","10,951,743.46","11,489,047.35","15,764,709.83","6,429,324.30","12,543,134.14","13,661,805.54","11,770,166.53","10,373,200.92","20,749,778.51","11,655,028.92","9,111,372.29","10,684,046.98","21,534,812.14","14,339,995.42","19,050,351.11","24,661,829.56","21,927,961.45","19,256,664.92","14,257,405.53"
预收款项,"7,861,557.09","8,399,319.32","9,685,772.74","6,269,599.05","11,045,393.48","4,319,250.38","7,107,215.88","8,331,738.11","7,019,714.85","7,738,025.57","12,746,785.13","49,178,181.49","97,814,969.94","149,464,436.82","183,321,759.05","137,933,654.66","168,608,136.29","229,297,175.52","229,800,407.94","243,820,945.67","238,204,930.10","245,373,121.01","158,582,945.53","143,565,380.56","130,019,678.61","135,684,361.65","132,379,402.27","105,238,565.36","82,562,391.85","91,498,270.78","113,595,566.90","97,036,855.72","82,405,975.15","57,156,982.72","57,054,374.01","88,282,677.21","80,740,222.11","97,664,601.32","129,551,480.44","176,798,020.44","246,672,994.93","299,673,673.74","243,371,994.53","20,024,111.81","18,176,526.40","31,455,206.10"
